CONBPRES,WELLMODEL,WELL,CONJPOS,CONIPOS,CONKPOS,DATE,SGAS,DEPTH,SWAT,CONIDX,DRAWDOWN,PRESSURE
299.25677490234375,STANDARD,R_A3,41,29,9,2018-01-01,0.0,1618.0399169921875,0.799444854259491,10,0,299.25677490234375
299.3931884765625,STANDARD,R_A3,41,29,10,2018-01-01,0.0,1620.0751953125,0.7965319156646729,11,0,299.3931884765625
299.5372619628906,STANDARD,R_A3,41,29,11,2018-01-01,0.0,1622.2247314453125,0.047467220574617386,12,0,299.5372619628906
299.68902587890625,STANDARD,R_A3,41,29,12,2018-01-01,0.0,1624.48828125,0.05370233580470085,13,0,299.68902587890625
299.84075927734375,STANDARD,R_A3,41,29,13,2018-01-01,0.0,1626.7518310546875,0.36931294202804565,14,0,299.84075927734375
299.9925231933594,STANDARD,R_A3,41,29,14,2018-01-01,0.0,1629.015380859375,0.18251153826713562,15,0,299.9925231933594
300.1442565917969,STANDARD,R_A3,41,29,15,2018-01-01,0.0,1631.279052734375,0.601466715335846,16,0,300.1442565917969
300.2621154785156,STANDARD,R_A3,41,29,16,2018-01-01,0.0,1633.0369873046875,0.7983528971672058,17,0,300.2621154785156
300.4194030761719,STANDARD,R_A3,41,29,26,2018-01-01,0.0,1635.3828125,1.0,18,0,300.4194030761719
300.6500244140625,STANDARD,R_A3,41,29,27,2018-01-01,0.0,1638.8223876953125,0.045006465166807175,19,0,300.6500244140625
300.88067626953125,STANDARD,R_A3,41,29,28,2018-01-01,0.0,1642.2618408203125,0.05153864249587059,20,0,300.88067626953125
301.1112976074219,STANDARD,R_A3,41,29,29,2018-01-01,0.0,1645.701416015625,0.6481541991233826,21,0,301.1112976074219
301.34197998046875,STANDARD,R_A3,41,29,30,2018-01-01,0.0,1649.140869140625,0.06023217365145683,22,0,301.34197998046875
300.16815185546875,STANDARD,R_A4,52,30,1,2018-01-01,0.0,1631.6353759765625,0.12730838358402252,1,0,300.16815185546875
299.8291931152344,STANDARD,R_A4,52,31,1,2018-01-01,0.0,1626.579345703125,0.13561296463012695,2,0,299.8291931152344
299.9684143066406,STANDARD,R_A4,52,31,2,2018-01-01,0.0,1628.6561279296875,0.08219507336616516,3,0,299.9684143066406
300.1076354980469,STANDARD,R_A4,52,31,3,2018-01-01,0.0,1630.73291015625,0.04976232349872589,4,0,300.1076354980469
300.24688720703125,STANDARD,R_A4,52,31,4,2018-01-01,0.0,1632.8096923828125,0.052336402237415314,5,0,300.24688720703125
300.18182373046875,STANDARD,R_A4,52,32,4,2018-01-01,0.0,1631.839111328125,0.05131341516971588,6,0,300.18182373046875
300.3080139160156,STANDARD,R_A4,52,32,5,2018-01-01,0.0,1633.721435546875,0.14456988871097565,7,0,300.3080139160156
300.5010681152344,STANDARD,R_A4,51,32,5,2018-01-01,0.0,1636.600830078125,0.14704352617263794,8,0,300.5010681152344
300.3768005371094,STANDARD,R_A4,51,32,4,2018-01-01,0.0,1634.7471923828125,0.053376730531454086,9,0,300.3768005371094
300.4870910644531,STANDARD,R_A4,51,33,4,2018-01-01,0.0,1636.39208984375,0.05675271525979042,10,0,300.4870910644531
300.6129455566406,STANDARD,R_A4,51,33,5,2018-01-01,0.0,1638.2694091796875,0.1448250412940979,11,0,300.6129455566406
300.9217529296875,STANDARD,R_A4,50,33,5,2018-01-01,0.0,1642.874755859375,0.05854295566678047,12,0,300.9217529296875
300.85028076171875,STANDARD,R_A4,50,34,5,2018-01-01,0.0,1641.808837890625,0.06047144904732704,13,0,300.85028076171875
300.7235107421875,STANDARD,R_A4,50,34,4,2018-01-01,0.0,1639.918212890625,0.059510111808776855,14,0,300.7235107421875
300.7460632324219,STANDARD,R_A4,50,35,4,2018-01-01,0.0,1640.2547607421875,0.05999140068888664,15,0,300.7460632324219
300.6242370605469,STANDARD,R_A4,50,35,3,2018-01-01,0.0,1638.4376220703125,0.22036731243133545,16,0,300.6242370605469
300.9326171875,STANDARD,R_A4,49,35,3,2018-01-01,0.0,1643.0364990234375,0.2297336608171463,17,0,300.9326171875
300.9393615722656,STANDARD,R_A4,49,36,29,2018-01-01,0.0,1643.1370849609375,0.057326264679431915,18,0,300.9393615722656
300.9779357910156,STANDARD,R_A4,48,36,29,2018-01-01,0.0,1643.712646484375,0.05943720042705536,19,0,300.9779357910156
301.2920227050781,STANDARD,R_A4,48,37,29,2018-01-01,0.0,1648.39599609375,0.09115166962146759,20,0,301.2920227050781
301.55401611328125,STANDARD,R_A4,48,38,29,2018-01-01,0.0,1652.3028564453125,0.05877898260951042,21,0,301.55401611328125
302.0617370605469,STANDARD,R_A4,47,38,29,2018-01-01,0.0,1659.8726806640625,0.24816572666168213,22,0,302.0617370605469
303.9677429199219,STANDARD,R_A5,20,31,1,2018-01-01,0.0,1686.33154296875,1.0,1,0,303.9677429199219
304.16632080078125,STANDARD,R_A5,20,31,2,2018-01-01,0.0,1688.427001953125,1.0,2,0,304.16632080078125
304.3648986816406,STANDARD,R_A5,20,31,3,2018-01-01,0.0,1690.5224609375,1.0,3,0,304.3648986816406
304.5634765625,STANDARD,R_A5,20,31,4,2018-01-01,0.0,1692.617919921875,1.0,4,0,304.5634765625
304.7620544433594,STANDARD,R_A5,20,31,5,2018-01-01,0.0,1694.7132568359375,1.0,5,0,304.7620544433594
304.96063232421875,STANDARD,R_A5,20,31,6,2018-01-01,0.0,1696.8087158203125,1.0,6,0,304.96063232421875
305.4649963378906,STANDARD,R_A5,20,31,7,2018-01-01,0.0,1698.9041748046875,1.0,7,0,305.4649963378906
305.66357421875,STANDARD,R_A5,20,31,8,2018-01-01,0.0,1700.9996337890625,1.0,8,0,305.66357421875
305.30084228515625,STANDARD,R_A5,21,31,11,2018-01-01,0.0,1700.3974609375,1.0,9,0,305.30084228515625
305.4924011230469,STANDARD,R_A5,21,31,12,2018-01-01,0.0,1702.4189453125,1.0,10,0,305.4924011230469
305.6959533691406,STANDARD,R_A5,21,31,13,2018-01-01,0.0,1704.4404296875,1.0,11,0,305.6959533691406
305.8875427246094,STANDARD,R_A5,21,31,14,2018-01-01,0.0,1706.4619140625,1.0,12,0,305.8875427246094
306.0791015625,STANDARD,R_A5,21,31,15,2018-01-01,0.0,1708.4833984375,1.0,13,0,306.0791015625
306.41571044921875,STANDARD,R_A5,21,31,16,2018-01-01,0.0,1710.5048828125,1.0,14,0,306.41571044921875
306.60369873046875,STANDARD,R_A5,21,31,17,2018-01-01,0.0,1712.4886474609375,1.0,15,0,306.60369873046875
306.7211608886719,STANDARD,R_A5,21,31,18,2018-01-01,0.0,1713.72802734375,1.0,16,0,306.7211608886719
306.75909423828125,STANDARD,R_A5,21,31,19,2018-01-01,0.0,1714.128173828125,1.0,17,0,306.75909423828125
306.7191162109375,STANDARD,R_A5,21,31,26,2018-01-01,0.0,1715.3641357421875,1.0,18,0,306.7191162109375
307.2338562011719,STANDARD,R_A5,21,31,27,2018-01-01,0.0,1717.5687255859375,1.0,19,0,307.2338562011719
307.4427795410156,STANDARD,R_A5,21,31,28,2018-01-01,0.0,1719.7733154296875,1.0,20,0,307.4427795410156
307.6517333984375,STANDARD,R_A5,21,31,29,2018-01-01,0.0,1721.977783203125,1.0,21,0,307.6517333984375
307.8606872558594,STANDARD,R_A5,21,31,30,2018-01-01,0.0,1724.182373046875,1.0,22,0,307.8606872558594
304.9841003417969,STANDARD,R_A6,42,17,1,2018-01-01,0.0,1693.8297119140625,1.0,1,0,304.9841003417969
305.1286926269531,STANDARD,R_A6,42,17,2,2018-01-01,0.0,1695.355712890625,1.0,2,0,305.1286926269531
305.2733154296875,STANDARD,R_A6,42,17,3,2018-01-01,0.0,1696.8817138671875,1.0,3,0,305.2733154296875
305.4179382324219,STANDARD,R_A6,42,17,4,2018-01-01,0.0,1698.4078369140625,1.0,4,0,305.4179382324219
305.56256103515625,STANDARD,R_A6,42,17,5,2018-01-01,0.0,1699.933837890625,1.0,5,0,305.56256103515625
305.7071838378906,STANDARD,R_A6,42,17,6,2018-01-01,0.0,1701.4598388671875,1.0,6,0,305.7071838378906
305.5527648925781,STANDARD,R_A6,42,17,7,2018-01-01,0.0,1702.98583984375,1.0,7,0,305.5527648925781
305.6973876953125,STANDARD,R_A6,42,17,8,2018-01-01,0.0,1704.511962890625,1.0,8,0,305.6973876953125
306.14105224609375,STANDARD,R_A6,42,17,9,2018-01-01,0.0,1706.0379638671875,1.0,9,0,306.14105224609375
306.2856750488281,STANDARD,R_A6,42,17,10,2018-01-01,0.0,1707.56396484375,1.0,10,0,306.2856750488281
306.1590576171875,STANDARD,R_A6,42,17,11,2018-01-01,0.0,1709.4532470703125,1.0,11,0,306.1590576171875
306.3725280761719,STANDARD,R_A6,42,17,12,2018-01-01,0.0,1711.70556640625,1.0,12,0,306.3725280761719
306.59796142578125,STANDARD,R_A6,42,17,13,2018-01-01,0.0,1713.9580078125,1.0,13,0,306.59796142578125
306.8114013671875,STANDARD,R_A6,42,17,14,2018-01-01,0.0,1716.2103271484375,1.0,14,0,306.8114013671875
307.0248718261719,STANDARD,R_A6,42,17,15,2018-01-01,0.0,1718.4627685546875,1.0,15,0,307.0248718261719
307.38336181640625,STANDARD,R_A6,42,17,16,2018-01-01,0.0,1720.715087890625,1.0,16,0,307.38336181640625
307.5968322753906,STANDARD,R_A6,42,17,17,2018-01-01,0.0,1722.9674072265625,1.0,17,0,307.5968322753906
307.7486877441406,STANDARD,R_A6,42,17,18,2018-01-01,0.0,1724.5697021484375,1.0,18,0,307.7486877441406
307.7172546386719,STANDARD,R_A6,42,17,26,2018-01-01,0.0,1725.8955078125,1.0,19,0,307.7172546386719
308.1841125488281,STANDARD,R_A6,42,17,27,2018-01-01,0.0,1727.5950927734375,1.0,20,0,308.1841125488281
308.34521484375,STANDARD,R_A6,42,17,28,2018-01-01,0.0,1729.294677734375,1.0,21,0,308.34521484375
308.50628662109375,STANDARD,R_A6,42,17,29,2018-01-01,0.0,1730.9942626953125,1.0,22,0,308.50628662109375
308.3616027832031,STANDARD,R_A6,42,17,30,2018-01-01,0.0,1732.69384765625,1.0,23,0,308.3616027832031
298.2258605957031,STANDARD,R_A2,30,22,1,2018-03-01,0.0,1640.0137939453125,0.05178022012114525,1,0,298.2258605957031
298.34149169921875,STANDARD,R_A2,30,22,2,2018-03-01,0.0,1641.739013671875,0.05480493605136871,2,0,298.34149169921875
298.4571533203125,STANDARD,R_A2,30,22,3,2018-03-01,0.0,1643.464111328125,0.057503592222929,3,0,298.4571533203125
298.5727844238281,STANDARD,R_A2,30,22,4,2018-03-01,0.0,1645.1893310546875,0.06185046210885048,4,0,298.5727844238281
298.6884460449219,STANDARD,R_A2,30,22,5,2018-03-01,0.0,1646.91455078125,0.06338975578546524,5,0,298.6884460449219
298.91748046875,STANDARD,R_A2,30,22,6,2018-03-01,0.0,1648.6397705078125,0.6819348931312561,6,0,298.91748046875
299.2279968261719,STANDARD,R_A2,30,22,7,2018-03-01,0.0,1650.364990234375,0.8680095076560974,7,0,299.2279968261719
299.52069091796875,STANDARD,R_A2,30,22,8,2018-03-01,0.0,1652.0902099609375,0.8432608842849731,8,0,299.52069091796875
299.6666259765625,STANDARD,R_A2,30,22,9,2018-03-01,0.0,1653.8154296875,0.648593008518219,9,0,299.6666259765625
299.7823181152344,STANDARD,R_A2,30,22,10,2018-03-01,0.0,1655.5406494140625,0.6484692096710205,10,0,299.7823181152344
299.8740234375,STANDARD,R_A2,30,22,11,2018-03-01,0.0,1657.424560546875,0.06611619144678116,11,0,299.8740234375
300.010986328125,STANDARD,R_A2,30,22,12,2018-03-01,0.0,1659.467041015625,0.11869379132986069,12,0,300.010986328125
300.14837646484375,STANDARD,R_A2,30,22,13,2018-03-01,0.0,1661.509521484375,0.4235211908817291,13,0,300.14837646484375
300.2862854003906,STANDARD,R_A2,30,22,14,2018-03-01,0.0,1663.552001953125,0.4655263423919678,14,0,300.2862854003906
300.4259948730469,STANDARD,R_A2,30,22,15,2018-03-01,0.0,1665.594482421875,0.8967770338058472,15,0,300.4259948730469
300.56610107421875,STANDARD,R_A2,30,22,16,2018-03-01,0.0,1667.636962890625,0.903556227684021,16,0,300.56610107421875
300.8517150878906,STANDARD,R_A2,29,22,16,2018-03-01,0.0,1672.0399169921875,0.93392014503479,17,0,300.8517150878906
300.9924011230469,STANDARD,R_A2,29,22,17,2018-03-01,0.0,1674.1383056640625,0.9257640838623047,18,0,300.9924011230469
301.11517333984375,STANDARD,R_A2,29,22,18,2018-03-01,0.0,1675.970458984375,0.9805875420570374,19,0,301.11517333984375
302.1164245605469,STANDARD,R_A2,29,22,26,2018-03-01,0.0,1677.6346435546875,0.6482740640640259,20,0,302.1164245605469
303.34619140625,STANDARD,R_A2,29,22,27,2018-03-01,6.208053759983721e-16,1679.39697265625,1.0,21,0,303.34619140625
303.4657897949219,STANDARD,R_A2,29,22,28,2018-03-01,2.7478337496827845e-15,1681.159423828125,1.0,22,0,303.4657897949219
303.9163818359375,STANDARD,R_A2,29,22,29,2018-03-01,3.1575009805124427e-14,1682.9217529296875,1.0,23,0,303.9163818359375
304.07879638671875,STANDARD,R_A2,29,22,30,2018-03-01,3.835120900865484e-14,1684.68408203125,1.0,24,0,304.07879638671875
283.40838623046875,STANDARD,R_A5,20,31,1,2018-04-28,-2.737471804792335e-09,1686.33154296875,0.9999999403953552,1,0,283.40838623046875
283.60662841796875,STANDARD,R_A5,20,31,2,2018-04-28,-2.767117646129691e-09,1688.427001953125,0.9999999403953552,2,0,283.60662841796875
283.8047790527344,STANDARD,R_A5,20,31,3,2018-04-28,-2.6948381304237046e-09,1690.5224609375,0.9999999403953552,3,0,283.8047790527344
284.00299072265625,STANDARD,R_A5,20,31,4,2018-04-28,-2.270501786583168e-09,1692.617919921875,0.9999999403953552,4,0,284.00299072265625
284.20123291015625,STANDARD,R_A5,20,31,5,2018-04-28,-2.2905983776411176e-09,1694.7132568359375,0.9999999403953552,5,0,284.20123291015625
284.39947509765625,STANDARD,R_A5,20,31,6,2018-04-28,-1.7304697674802583e-09,1696.8087158203125,0.9999999403953552,6,0,284.39947509765625
284.9237365722656,STANDARD,R_A5,20,31,7,2018-04-28,-2.603707180415249e-11,1698.9041748046875,1.0,7,0,284.9237365722656
285.141845703125,STANDARD,R_A5,20,31,8,2018-04-28,0.0,1700.9996337890625,1.0,8,0,285.141845703125
277.2803039550781,STANDARD,R_A5,21,31,11,2018-04-28,-3.4204026330003634e-12,1700.3974609375,1.0,9,0,277.2803039550781
277.50701904296875,STANDARD,R_A5,21,31,12,2018-04-28,-2.208405767284427e-12,1702.4189453125,1.0,10,0,277.50701904296875
277.7113342285156,STANDARD,R_A5,21,31,13,2018-04-28,-2.214957004701562e-13,1704.4404296875,1.0,11,0,277.7113342285156
277.90533447265625,STANDARD,R_A5,21,31,14,2018-04-28,-2.30828214615314e-13,1706.4619140625,1.0,12,0,277.90533447265625
278.09881591796875,STANDARD,R_A5,21,31,15,2018-04-28,-9.012473926872655e-14,1708.4833984375,1.0,13,0,278.09881591796875
278.43890380859375,STANDARD,R_A5,21,31,16,2018-04-28,-1.1422493403608416e-14,1710.5048828125,1.0,14,0,278.43890380859375
278.62933349609375,STANDARD,R_A5,21,31,17,2018-04-28,-1.5593292106218064e-14,1712.4886474609375,1.0,15,0,278.62933349609375
278.7464599609375,STANDARD,R_A5,21,31,18,2018-04-28,-3.2393775568862956e-15,1713.72802734375,1.0,16,0,278.7464599609375
278.7845153808594,STANDARD,R_A5,21,31,19,2018-04-28,0.0,1714.128173828125,1.0,17,0,278.7845153808594
283.7200012207031,STANDARD,R_A5,21,31,26,2018-04-28,-5.176430437721022e-14,1715.3641357421875,1.0,18,0,283.7200012207031
284.25592041015625,STANDARD,R_A5,21,31,27,2018-04-28,-2.1755846432648836e-14,1717.5687255859375,1.0,19,0,284.25592041015625
295.61285400390625,STANDARD,R_A5,21,31,28,2018-04-28,5.598687561637422e-21,1719.7733154296875,1.0,20,0,295.61285400390625
303.5619201660156,STANDARD,R_A5,21,31,29,2018-04-28,6.697119851851544e-23,1721.977783203125,1.0,21,0,303.5619201660156
306.5979919433594,STANDARD,R_A5,21,31,30,2018-04-28,1.2480196630800042e-24,1724.182373046875,1.0,22,0,306.5979919433594
276.4645080566406,STANDARD,R_A3,41,28,1,2018-07-03,0.0,1607.3858642578125,0.6504443287849426,1,0,276.4645080566406
276.5857238769531,STANDARD,R_A3,41,28,2,2018-07-03,0.0,1609.3419189453125,0.15318451821804047,2,0,276.5857238769531
276.2449645996094,STANDARD,R_A3,41,29,2,2018-07-03,0.0,1603.7926025390625,0.18777962028980255,3,0,276.2449645996094
276.3804016113281,STANDARD,R_A3,41,29,3,2018-07-03,0.0,1605.8280029296875,0.11889221519231796,4,0,276.3804016113281
276.51605224609375,STANDARD,R_A3,41,29,4,2018-07-03,0.0,1607.86328125,0.11952075362205505,5,0,276.51605224609375
276.7301330566406,STANDARD,R_A3,41,29,5,2018-07-03,0.0,1609.898681640625,0.8051425814628601,6,0,276.7301330566406
276.78369140625,STANDARD,R_A3,41,29,6,2018-07-03,0.0,1611.9339599609375,0.6515061259269714,7,0,276.78369140625
276.9419860839844,STANDARD,R_A3,41,29,7,2018-07-03,0.0,1613.96923828125,0.19797979295253754,8,0,276.9419860839844
277.0780029296875,STANDARD,R_A3,41,29,8,2018-07-03,0.0,1616.004638671875,0.2451942265033722,9,0,277.0780029296875
277.30908203125,STANDARD,R_A3,41,29,9,2018-07-03,0.0,1618.0399169921875,0.7982685565948486,10,0,277.30908203125
279.3449401855469,STANDARD,R_A3,41,29,10,2018-07-03,0.0,1620.0751953125,0.7950083017349243,11,0,279.3449401855469
296.86102294921875,STANDARD,R_A3,41,29,11,2018-07-03,0.0,1622.2247314453125,0.04748974367976189,12,0,296.86102294921875
297.0126647949219,STANDARD,R_A3,41,29,12,2018-07-03,0.0,1624.48828125,0.053722456097602844,13,0,297.0126647949219
297.1645202636719,STANDARD,R_A3,41,29,13,2018-07-03,0.0,1626.7518310546875,0.369393914937973,14,0,297.1645202636719
297.3470153808594,STANDARD,R_A3,41,29,14,2018-07-03,0.0,1629.015380859375,0.18252713978290558,15,0,297.3470153808594
297.5021057128906,STANDARD,R_A3,41,29,15,2018-07-03,0.0,1631.279052734375,0.601718544960022,16,0,297.5021057128906
297.62713623046875,STANDARD,R_A3,41,29,16,2018-07-03,0.0,1633.0369873046875,0.798217236995697,17,0,297.62713623046875
286.17083740234375,STANDARD,R_A3,41,29,26,2018-07-03,-9.789765526013738e-11,1635.3828125,1.0,18,0,286.17083740234375
285.75311279296875,STANDARD,R_A3,41,29,27,2018-07-03,0.0,1638.8223876953125,0.045214615762233734,19,0,285.75311279296875
285.9828796386719,STANDARD,R_A3,41,29,28,2018-07-03,0.0,1642.2618408203125,0.05171728506684303,20,0,285.9828796386719
286.1492614746094,STANDARD,R_A3,41,29,29,2018-07-03,0.0,1645.701416015625,0.6534408330917358,21,0,286.1492614746094
286.32928466796875,STANDARD,R_A3,41,29,30,2018-07-03,0.0,1649.140869140625,0.06082013621926308,22,0,286.32928466796875
280.5140686035156,STANDARD,R_A4,52,30,1,2018-09-12,0.0,1631.6353759765625,0.12768128514289856,1,0,280.5140686035156
280.2234191894531,STANDARD,R_A4,52,31,1,2018-09-12,0.0,1626.579345703125,0.135745108127594,2,0,280.2234191894531
280.36187744140625,STANDARD,R_A4,52,31,2,2018-09-12,0.0,1628.6561279296875,0.08234339952468872,3,0,280.36187744140625
280.5003356933594,STANDARD,R_A4,52,31,3,2018-09-12,0.0,1630.73291015625,0.049849674105644226,4,0,280.5003356933594
280.6387939453125,STANDARD,R_A4,52,31,4,2018-09-12,0.0,1632.8096923828125,0.052424121648073196,5,0,280.6387939453125
280.59588623046875,STANDARD,R_A4,52,32,4,2018-09-12,0.0,1631.839111328125,0.05134918913245201,6,0,280.59588623046875
280.72137451171875,STANDARD,R_A4,52,32,5,2018-09-12,0.0,1633.721435546875,0.14463183283805847,7,0,280.72137451171875
280.8046569824219,STANDARD,R_A4,51,32,5,2018-09-12,0.0,1636.600830078125,0.14712992310523987,8,0,280.8046569824219
280.6810607910156,STANDARD,R_A4,51,32,4,2018-09-12,0.0,1634.7471923828125,0.053396809846162796,9,0,280.6810607910156
280.77996826171875,STANDARD,R_A4,51,33,4,2018-09-12,0.0,1636.39208984375,0.056598685681819916,10,0,280.77996826171875
280.9051208496094,STANDARD,R_A4,51,33,5,2018-09-12,0.0,1638.2694091796875,0.14413058757781982,11,0,280.9051208496094
281.1416931152344,STANDARD,R_A4,50,33,5,2018-09-12,0.0,1642.874755859375,0.058702293783426285,12,0,281.1416931152344
281.02783203125,STANDARD,R_A4,50,34,5,2018-09-12,0.0,1641.808837890625,0.06061417981982231,13,0,281.02783203125
280.90167236328125,STANDARD,R_A4,50,34,4,2018-09-12,0.0,1639.918212890625,0.059613872319459915,14,0,280.90167236328125
280.8446044921875,STANDARD,R_A4,50,35,4,2018-09-12,0.0,1640.2547607421875,0.06009404733777046,15,0,280.8446044921875
280.7237548828125,STANDARD,R_A4,50,35,3,2018-09-12,0.0,1638.4376220703125,0.220830500125885,16,0,280.7237548828125
280.98638916015625,STANDARD,R_A4,49,35,3,2018-09-12,0.0,1643.0364990234375,0.2293330281972885,17,0,280.98638916015625
278.3244934082031,STANDARD,R_A4,49,36,29,2018-09-12,0.0,1643.1370849609375,0.05731566622853279,18,0,278.3244934082031
277.9132385253906,STANDARD,R_A4,48,36,29,2018-09-12,0.0,1643.712646484375,0.05876779556274414,19,0,277.9132385253906
278.6612243652344,STANDARD,R_A4,48,37,29,2018-09-12,0.0,1648.39599609375,0.0925983339548111,20,0,278.6612243652344
279.30615234375,STANDARD,R_A4,48,38,29,2018-09-12,0.0,1652.3028564453125,0.060173019766807556,21,0,279.30615234375
279.5581359863281,STANDARD,R_A4,47,38,29,2018-09-12,0.0,1659.8726806640625,0.22825631499290466,22,0,279.5581359863281
275.6843566894531,STANDARD,R_A6,42,17,1,2018-11-07,6.910746389206246e-13,1693.8297119140625,1.0,1,0,275.6843566894531
275.82830810546875,STANDARD,R_A6,42,17,2,2018-11-07,4.1832279285523855e-13,1695.355712890625,1.0,2,0,275.82830810546875
275.97052001953125,STANDARD,R_A6,42,17,3,2018-11-07,6.698428161970582e-13,1696.8817138671875,1.0,3,0,275.97052001953125
276.10919189453125,STANDARD,R_A6,42,17,4,2018-11-07,4.556719584991598e-13,1698.4078369140625,1.0,4,0,276.10919189453125
276.24481201171875,STANDARD,R_A6,42,17,5,2018-11-07,3.708969166949655e-13,1699.933837890625,1.0,5,0,276.24481201171875
276.38385009765625,STANDARD,R_A6,42,17,6,2018-11-07,1.9720072796935995e-11,1701.4598388671875,1.0,6,0,276.38385009765625
276.2294006347656,STANDARD,R_A6,42,17,7,2018-11-07,3.58323995475196e-11,1702.98583984375,1.0,7,0,276.2294006347656
276.37384033203125,STANDARD,R_A6,42,17,8,2018-11-07,2.334331686282276e-11,1704.511962890625,1.0,8,0,276.37384033203125
276.8185119628906,STANDARD,R_A6,42,17,9,2018-11-07,1.346827922625582e-12,1706.0379638671875,1.0,9,0,276.8185119628906
277.1553955078125,STANDARD,R_A6,42,17,10,2018-11-07,1.1444804522489638e-12,1707.56396484375,1.0,10,0,277.1553955078125
282.2143249511719,STANDARD,R_A6,42,17,11,2018-11-07,4.760933314251758e-10,1709.4532470703125,1.0,11,0,282.2143249511719
