SGAS,CONKPOS,CONIPOS,DRAWDOWN,SWAT,CONIDX,DEPTH,CONJPOS,CONBPRES,PRESSURE,WELL,WELLMODEL,DATE
0.0,11,31,0,1.0,9,1695.7086181640625,21,304.8564758300781,304.8564758300781,R_A5,STANDARD,2018-01-01
0.0,12,31,0,1.0,10,1697.765869140625,21,305.05145263671875,305.05145263671875,R_A5,STANDARD,2018-01-01
0.0,13,31,0,1.0,11,1699.8231201171875,21,305.24639892578125,305.24639892578125,R_A5,STANDARD,2018-01-01
0.0,14,31,0,1.0,12,1701.88037109375,21,305.4533386230469,305.4533386230469,R_A5,STANDARD,2018-01-01
0.0,15,31,0,1.0,13,1703.9376220703125,21,305.6482849121094,305.6482849121094,R_A5,STANDARD,2018-01-01
0.0,16,31,0,1.0,14,1705.994873046875,21,305.84326171875,305.84326171875,R_A5,STANDARD,2018-01-01
0.0,17,31,0,1.0,15,1708.0521240234375,21,306.1832580566406,306.1832580566406,R_A5,STANDARD,2018-01-01
0.0,18,31,0,1.0,16,1710.109375,21,306.3782043457031,306.3782043457031,R_A5,STANDARD,2018-01-01
0.0,19,31,0,1.0,17,1711.7481689453125,21,306.5335388183594,306.5335388183594,R_A5,STANDARD,2018-01-01
0.0,24,31,0,1.0,18,1713.6888427734375,21,306.56036376953125,306.56036376953125,R_A5,STANDARD,2018-01-01
0.0,25,31,0,1.0,19,1716.349853515625,21,306.81256103515625,306.81256103515625,R_A5,STANDARD,2018-01-01
0.0,26,31,0,1.0,20,1719.0107421875,21,307.3705139160156,307.3705139160156,R_A5,STANDARD,2018-01-01
0.0,27,31,0,1.0,21,1721.6717529296875,21,307.6227111816406,307.6227111816406,R_A5,STANDARD,2018-01-01
0.0,28,31,0,1.0,22,1724.332763671875,21,307.8749084472656,307.8749084472656,R_A5,STANDARD,2018-01-01
0.0,1,17,0,1.0,1,1695.7952880859375,42,305.1703796386719,305.1703796386719,R_A6,STANDARD,2018-01-01
0.0,2,17,0,1.0,2,1697.359130859375,42,305.3185729980469,305.3185729980469,R_A6,STANDARD,2018-01-01
0.0,3,17,0,1.0,3,1698.9229736328125,42,305.4667663574219,305.4667663574219,R_A6,STANDARD,2018-01-01
0.0,4,17,0,1.0,4,1700.48681640625,42,305.6149597167969,305.6149597167969,R_A6,STANDARD,2018-01-01
0.0,5,17,0,1.0,5,1702.0506591796875,42,305.76318359375,305.76318359375,R_A6,STANDARD,2018-01-01
0.0,6,17,0,1.0,6,1703.614501953125,42,305.911376953125,305.911376953125,R_A6,STANDARD,2018-01-01
0.0,7,17,0,1.0,7,1705.1783447265625,42,305.7605285644531,305.7605285644531,R_A6,STANDARD,2018-01-01
0.0,8,17,0,1.0,8,1706.7421875,42,305.90875244140625,305.90875244140625,R_A6,STANDARD,2018-01-01
0.0,9,17,0,1.0,9,1708.3060302734375,42,306.3559875488281,306.3559875488281,R_A6,STANDARD,2018-01-01
0.0,10,17,0,1.0,10,1709.869873046875,42,306.19842529296875,306.19842529296875,R_A6,STANDARD,2018-01-01
0.0,11,17,0,1.0,11,1711.8466796875,42,306.3858947753906,306.3858947753906,R_A6,STANDARD,2018-01-01
0.0,12,17,0,1.0,12,1714.2362060546875,42,306.61236572265625,306.61236572265625,R_A6,STANDARD,2018-01-01
0.0,13,17,0,1.0,13,1716.6258544921875,42,306.8507995605469,306.8507995605469,R_A6,STANDARD,2018-01-01
0.0,14,17,0,1.0,14,1719.0155029296875,42,307.0772705078125,307.0772705078125,R_A6,STANDARD,2018-01-01
0.0,15,17,0,1.0,15,1721.4051513671875,42,307.4487609863281,307.4487609863281,R_A6,STANDARD,2018-01-01
0.0,16,17,0,1.0,16,1723.7947998046875,42,307.6752624511719,307.6752624511719,R_A6,STANDARD,2018-01-01
0.0,17,17,0,1.0,17,1726.1844482421875,42,307.9017333984375,307.9017333984375,R_A6,STANDARD,2018-01-01
0.0,18,17,0,1.0,18,1727.5791015625,42,308.0339050292969,308.0339050292969,R_A6,STANDARD,2018-01-01
0.0,24,17,0,1.0,19,1728.650146484375,42,307.97833251953125,307.97833251953125,R_A6,STANDARD,2018-01-01
0.0,25,17,0,1.0,20,1730.392578125,42,308.4492492675781,308.4492492675781,R_A6,STANDARD,2018-01-01
0.0,26,17,0,1.0,21,1732.135009765625,42,308.6144104003906,308.6144104003906,R_A6,STANDARD,2018-01-01
0.0,27,17,0,1.0,22,1733.87744140625,42,308.7795715332031,308.7795715332031,R_A6,STANDARD,2018-01-01
0.0,28,17,0,1.0,23,1735.619873046875,42,308.638916015625,308.638916015625,R_A6,STANDARD,2018-01-01
0.0,1,22,0,0.05987998843193054,1,1642.622802734375,30,297.5697021484375,297.5697021484375,R_A2,STANDARD,2018-03-01
0.0,2,22,0,0.06230856850743294,2,1644.421875,30,297.6902160644531,297.6902160644531,R_A2,STANDARD,2018-03-01
0.0,3,22,0,0.06607822328805923,3,1646.220947265625,30,297.8106689453125,297.8106689453125,R_A2,STANDARD,2018-03-01
0.0,4,22,0,0.07248827069997787,4,1648.0201416015625,30,297.93115234375,297.93115234375,R_A2,STANDARD,2018-03-01
0.0,5,22,0,0.07630984485149384,5,1649.8192138671875,30,298.0516662597656,298.0516662597656,R_A2,STANDARD,2018-03-01
0.0,6,22,0,0.3293733298778534,6,1651.618408203125,30,298.2022399902344,298.2022399902344,R_A2,STANDARD,2018-03-01
0.0,7,22,0,0.9162181615829468,7,1653.41748046875,30,298.3362731933594,298.3362731933594,R_A2,STANDARD,2018-03-01
0.0,8,22,0,0.7432205677032471,8,1655.216552734375,30,298.4842834472656,298.4842834472656,R_A2,STANDARD,2018-03-01
0.0,9,22,0,0.9230193495750427,9,1657.0157470703125,30,298.74468994140625,298.74468994140625,R_A2,STANDARD,2018-03-01
0.0,10,22,0,0.9517225027084351,10,1658.81494140625,30,299.0503234863281,299.0503234863281,R_A2,STANDARD,2018-03-01
0.0,11,22,0,0.08630405366420746,11,1660.78955078125,30,300.8255920410156,300.8255920410156,R_A2,STANDARD,2018-03-01
0.0,12,22,0,0.09530461579561234,12,1662.939453125,30,300.9700012207031,300.9700012207031,R_A2,STANDARD,2018-03-01
0.0,13,22,0,0.5054536461830139,13,1665.0894775390625,30,301.1487731933594,301.1487731933594,R_A2,STANDARD,2018-03-01
0.0,14,22,0,0.5775806307792664,14,1667.239501953125,30,301.2932434082031,301.2932434082031,R_A2,STANDARD,2018-03-01
0.0,15,22,0,0.9983447194099426,15,1669.3896484375,30,301.43731689453125,301.43731689453125,R_A2,STANDARD,2018-03-01
2.5177919749097555e-09,16,22,0,1.0,16,1671.5396728515625,30,301.58148193359375,301.58148193359375,R_A2,STANDARD,2018-03-01
0.0,17,22,0,0.9998272657394409,17,1673.689697265625,30,301.72564697265625,301.72564697265625,R_A2,STANDARD,2018-03-01
3.2078604217389284e-09,18,22,0,1.0,18,1675.4439697265625,30,302.0293273925781,302.0293273925781,R_A2,STANDARD,2018-03-01
8.723407448905134e-19,24,22,0,1.0,19,1677.259765625,30,303.3443908691406,303.3443908691406,R_A2,STANDARD,2018-03-01
-5.519395207496696e-19,25,22,0,1.0,20,1679.0975341796875,30,303.5577087402344,303.5577087402344,R_A2,STANDARD,2018-03-01
-5.354477747909677e-17,25,22,0,1.0,21,1677.5318603515625,29,303.4349365234375,303.4349365234375,R_A2,STANDARD,2018-03-01
-2.4900229204795892e-17,26,22,0,1.0,22,1679.4771728515625,29,303.6169128417969,303.6169128417969,R_A2,STANDARD,2018-03-01
-7.828852561869356e-18,27,22,0,1.0,23,1681.422607421875,29,303.7989196777344,303.7989196777344,R_A2,STANDARD,2018-03-01
-4.387712350862765e-19,28,22,0,1.0,24,1683.3677978515625,29,303.9869689941406,303.9869689941406,R_A2,STANDARD,2018-03-01
-8.666474498589797e-23,1,31,0,1.0,1,1686.429931640625,20,261.3742980957031,261.3742980957031,R_A5,STANDARD,2018-04-28
-6.640944751246393e-23,2,31,0,1.0,2,1688.890625,20,261.60693359375,261.60693359375,R_A5,STANDARD,2018-04-28
-1.876767343912957e-24,3,31,0,1.0,3,1691.351318359375,20,262.1448669433594,262.1448669433594,R_A5,STANDARD,2018-04-28
-1.1474663189826238e-21,4,31,0,1.0,4,1693.8118896484375,20,262.0711975097656,262.0711975097656,R_A5,STANDARD,2018-04-28
-1.991851520872866e-21,5,31,0,1.0,5,1696.2725830078125,20,262.30377197265625,262.30377197265625,R_A5,STANDARD,2018-04-28
-1.6602428710411873e-21,6,31,0,1.0,6,1698.733154296875,20,262.5364685058594,262.5364685058594,R_A5,STANDARD,2018-04-28
-7.016485456164839e-24,7,31,0,1.0,7,1701.19384765625,20,263.08624267578125,263.08624267578125,R_A5,STANDARD,2018-04-28
-4.119657306261848e-12,11,31,0,1.0,8,1710.74853515625,20,271.0871276855469,271.0871276855469,R_A5,STANDARD,2018-04-28
-7.827958420358883e-11,11,31,0,1.0,9,1695.7086181640625,21,269.36248779296875,269.36248779296875,R_A5,STANDARD,2018-04-28
-3.8584222622484177e-11,12,31,0,1.0,10,1697.765869140625,21,269.47027587890625,269.47027587890625,R_A5,STANDARD,2018-04-28
-5.086889937055972e-11,13,31,0,1.0,11,1699.8231201171875,21,269.6150207519531,269.6150207519531,R_A5,STANDARD,2018-04-28
-5.7430588062956645e-12,14,31,0,1.0,12,1701.88037109375,21,269.88323974609375,269.88323974609375,R_A5,STANDARD,2018-04-28
-4.056527683204969e-11,15,31,0,1.0,13,1703.9376220703125,21,270.08642578125,270.08642578125,R_A5,STANDARD,2018-04-28
-2.488743586215314e-11,16,31,0,1.0,14,1705.994873046875,21,270.29376220703125,270.29376220703125,R_A5,STANDARD,2018-04-28
-4.158941854098819e-12,17,31,0,1.0,15,1708.0521240234375,21,270.6795959472656,270.6795959472656,R_A5,STANDARD,2018-04-28
-8.541703802600331e-12,18,31,0,1.0,16,1710.109375,21,271.11346435546875,271.11346435546875,R_A5,STANDARD,2018-04-28
-2.1810075447048494e-12,19,31,0,1.0,17,1711.7481689453125,21,271.4795837402344,271.4795837402344,R_A5,STANDARD,2018-04-28
-1.6101434421877947e-11,24,31,0,1.0,18,1713.6888427734375,21,272.39544677734375,272.39544677734375,R_A5,STANDARD,2018-04-28
-9.753163554560018e-12,25,31,0,1.0,19,1716.349853515625,21,272.6486511230469,272.6486511230469,R_A5,STANDARD,2018-04-28
-1.181042662489531e-19,26,31,0,1.0,20,1719.0107421875,21,288.5271911621094,288.5271911621094,R_A5,STANDARD,2018-04-28
3.9607705740178214e-19,27,31,0,1.0,21,1721.6717529296875,21,291.3404235839844,291.3404235839844,R_A5,STANDARD,2018-04-28
3.7452359992140003e-19,28,31,0,1.0,22,1724.332763671875,21,279.99249267578125,279.99249267578125,R_A5,STANDARD,2018-04-28
0.0,1,28,0,0.6490750908851624,1,1608.078857421875,41,283.85333251953125,283.85333251953125,R_A3,STANDARD,2018-07-03
0.0,2,28,0,0.1949179470539093,2,1610.049072265625,41,283.9810791015625,283.9810791015625,R_A3,STANDARD,2018-07-03
0.0,3,28,0,0.19575683772563934,3,1612.019287109375,41,284.11260986328125,284.11260986328125,R_A3,STANDARD,2018-07-03
0.0,4,28,0,0.26123854517936707,4,1613.989501953125,41,284.2441711425781,284.2441711425781,R_A3,STANDARD,2018-07-03
0.0,5,28,0,0.6492034196853638,5,1615.9598388671875,41,284.375732421875,284.375732421875,R_A3,STANDARD,2018-07-03
0.0,6,28,0,0.18468055129051208,6,1617.9300537109375,41,284.5073547363281,284.5073547363281,R_A3,STANDARD,2018-07-03
0.0,6,29,0,0.20034050941467285,7,1611.9117431640625,41,284.0572509765625,284.0572509765625,R_A3,STANDARD,2018-07-03
0.0,7,29,0,0.20412607491016388,8,1613.759521484375,41,284.18157958984375,284.18157958984375,R_A3,STANDARD,2018-07-03
0.0,8,29,0,0.17566443979740143,9,1615.607177734375,41,284.3053894042969,284.3053894042969,R_A3,STANDARD,2018-07-03
0.0,9,29,0,0.6513254046440125,10,1617.454833984375,41,284.4288330078125,284.4288330078125,R_A3,STANDARD,2018-07-03
0.0,10,29,0,0.8096988797187805,11,1619.302490234375,41,285.0190124511719,285.0190124511719,R_A3,STANDARD,2018-07-03
0.0,11,29,0,0.050505150109529495,12,1621.438720703125,41,288.9941711425781,288.9941711425781,R_A3,STANDARD,2018-07-03
0.0,12,29,0,0.0585925355553627,13,1623.8636474609375,41,289.15631103515625,289.15631103515625,R_A3,STANDARD,2018-07-03
0.0,13,29,0,0.38184309005737305,14,1626.2884521484375,41,289.32696533203125,289.32696533203125,R_A3,STANDARD,2018-07-03
0.0,14,29,0,0.36048823595046997,15,1628.71337890625,41,289.4939880371094,289.4939880371094,R_A3,STANDARD,2018-07-03
0.0,15,29,0,0.8164153099060059,16,1631.0986328125,41,289.6809387207031,289.6809387207031,R_A3,STANDARD,2018-07-03
0.0,16,29,0,0.7557033896446228,17,1632.4805908203125,41,289.7750244140625,289.7750244140625,R_A3,STANDARD,2018-07-03
0.0,24,29,0,0.6486140489578247,18,1634.3895263671875,41,292.8936767578125,292.8936767578125,R_A3,STANDARD,2018-07-03
0.0,25,29,0,0.047553546726703644,19,1637.7891845703125,41,288.2590637207031,288.2590637207031,R_A3,STANDARD,2018-07-03
0.0,26,29,0,0.05418240651488304,20,1641.1888427734375,41,288.486328125,288.486328125,R_A3,STANDARD,2018-07-03
0.0,27,29,0,0.6496452689170837,21,1644.58837890625,41,288.7190856933594,288.7190856933594,R_A3,STANDARD,2018-07-03
0.0,28,29,0,0.06381119042634964,22,1647.988037109375,41,288.9581604003906,288.9581604003906,R_A3,STANDARD,2018-07-03
0.0,1,30,0,0.050947774201631546,1,1626.55859375,52,281.7923278808594,281.7923278808594,R_A4,STANDARD,2018-09-12
0.0,1,31,0,0.05222226306796074,2,1627.321533203125,52,281.8569030761719,281.8569030761719,R_A4,STANDARD,2018-09-12
0.0,2,31,0,0.054065391421318054,3,1629.37109375,52,281.9936828613281,281.9936828613281,R_A4,STANDARD,2018-09-12
0.0,3,31,0,0.10436531901359558,4,1631.4207763671875,52,282.1304931640625,282.1304931640625,R_A4,STANDARD,2018-09-12
0.0,4,31,0,0.8480321764945984,5,1633.470458984375,52,282.26348876953125,282.26348876953125,R_A4,STANDARD,2018-09-12
0.0,4,32,0,0.6496731042861938,6,1635.555908203125,52,282.4245300292969,282.4245300292969,R_A4,STANDARD,2018-09-12
0.0,4,32,0,0.8445140719413757,7,1634.70263671875,51,282.3492126464844,282.3492126464844,R_A4,STANDARD,2018-09-12
0.0,3,32,0,0.05836468189954758,8,1632.902099609375,51,282.2374572753906,282.2374572753906,R_A4,STANDARD,2018-09-12
0.0,2,32,0,0.055466633290052414,9,1631.1016845703125,51,282.1172790527344,282.1172790527344,R_A4,STANDARD,2018-09-12
0.0,2,33,0,0.0612073577940464,10,1636.7012939453125,51,282.50762939453125,282.50762939453125,R_A4,STANDARD,2018-09-12
0.0,3,33,0,0.06587370485067368,11,1638.4990234375,51,282.62762451171875,282.62762451171875,R_A4,STANDARD,2018-09-12
0.0,3,33,0,0.15385521948337555,12,1637.29833984375,50,282.5302429199219,282.5302429199219,R_A4,STANDARD,2018-09-12
0.0,3,34,0,0.11868049204349518,13,1639.111572265625,50,282.6615295410156,282.6615295410156,R_A4,STANDARD,2018-09-12
0.0,3,35,0,0.21548806130886078,14,1644.3834228515625,50,283.03424072265625,283.03424072265625,R_A4,STANDARD,2018-09-12
0.0,2,35,0,0.23851318657398224,15,1642.53662109375,50,282.9110412597656,282.9110412597656,R_A4,STANDARD,2018-09-12
0.0,2,35,0,0.24467720091342926,16,1640.3846435546875,49,282.70037841796875,282.70037841796875,R_A4,STANDARD,2018-09-12
0.0,1,35,0,0.24007757008075714,17,1638.5325927734375,49,282.5771179199219,282.5771179199219,R_A4,STANDARD,2018-09-12
0.0,27,36,0,0.07452475279569626,18,1648.247802734375,49,283.7911682128906,283.7911682128906,R_A4,STANDARD,2018-09-12
0.0,26,36,0,0.05558965727686882,19,1641.767333984375,49,283.361572265625,283.361572265625,R_A4,STANDARD,2018-09-12
0.0,26,36,0,0.09098266810178757,20,1632.87353515625,48,282.7169494628906,282.7169494628906,R_A4,STANDARD,2018-09-12
0.0,26,37,0,0.06268207728862762,21,1642.389404296875,48,283.4251708984375,283.4251708984375,R_A4,STANDARD,2018-09-12
0.0,27,37,0,0.3327222466468811,22,1648.4810791015625,48,283.8955993652344,283.8955993652344,R_A4,STANDARD,2018-09-12
0.0,27,38,0,0.24613207578659058,23,1654.474609375,48,284.2987060546875,284.2987060546875,R_A4,STANDARD,2018-09-12
0.0,27,38,0,0.30435630679130554,24,1653.9912109375,47,284.23187255859375,284.23187255859375,R_A4,STANDARD,2018-09-12
-2.0582518437013697e-13,1,17,0,1.0,1,1695.7952880859375,42,277.45745849609375,277.45745849609375,R_A6,STANDARD,2018-11-07
-1.2890024063318822e-13,2,17,0,1.0,2,1697.359130859375,42,277.6029357910156,277.6029357910156,R_A6,STANDARD,2018-11-07
-9.198763577028188e-14,3,17,0,1.0,3,1698.9229736328125,42,277.74566650390625,277.74566650390625,R_A6,STANDARD,2018-11-07
-7.48528029923673e-14,4,17,0,1.0,4,1700.48681640625,42,277.8846130371094,277.8846130371094,R_A6,STANDARD,2018-11-07
-9.876163607628122e-14,5,17,0,1.0,5,1702.0506591796875,42,278.0220642089844,278.0220642089844,R_A6,STANDARD,2018-11-07
-4.828468354312054e-12,6,17,0,1.0,6,1703.614501953125,42,278.1631774902344,278.1631774902344,R_A6,STANDARD,2018-11-07
-8.308334055462385e-12,7,17,0,1.0,7,1705.1783447265625,42,278.0080871582031,278.0080871582031,R_A6,STANDARD,2018-11-07
