DATE,BLOCK,BPR
2000-01-01,1095,309.3111572265625
2000-01-01,"15,28,1",309.3111572265625
2000-01-01,"15,28,10",310.4014892578125
2000-01-01,"15,28,13",311.0496826171875
2000-01-01,24135,310.4014892578125
2000-01-01,31815,311.0496826171875
2000-02-01,1095,309.4332580566406
2000-02-01,"15,28,1",309.4332580566406
2000-02-01,"15,28,10",310.5130920410156
2000-02-01,"15,28,13",311.161865234375
2000-02-01,24135,310.5130920410156
2000-02-01,31815,311.161865234375
2000-03-01,1095,304.6576232910156
2000-03-01,"15,28,1",304.6576232910156
2000-03-01,"15,28,10",305.4643249511719
2000-03-01,"15,28,13",306.1188659667969
2000-03-01,24135,305.4643249511719
2000-03-01,31815,306.1188659667969
2000-04-01,1095,298.6606750488281
2000-04-01,"15,28,1",298.6606750488281
2000-04-01,"15,28,10",299.4324951171875
2000-04-01,"15,28,13",300.0890197753906
2000-04-01,24135,299.4324951171875
2000-04-01,31815,300.0890197753906
2000-05-01,1095,293.40814208984375
2000-05-01,"15,28,1",293.40814208984375
2000-05-01,"15,28,10",294.1712341308594
2000-05-01,"15,28,13",294.82916259765625
2000-05-01,24135,294.1712341308594
2000-05-01,31815,294.82916259765625
2000-06-01,1095,288.2951965332031
2000-06-01,"15,28,1",288.2951965332031
2000-06-01,"15,28,10",289.06121826171875
2000-06-01,"15,28,13",289.72027587890625
2000-06-01,24135,289.06121826171875
2000-06-01,31815,289.72027587890625
2000-07-01,1095,286.5940246582031
2000-07-01,"15,28,1",286.5940246582031
2000-07-01,"15,28,10",287.422607421875
2000-07-01,"15,28,13",288.0736389160156
2000-07-01,24135,287.422607421875
2000-07-01,31815,288.0736389160156
2000-08-01,1095,285.12078857421875
2000-08-01,"15,28,1",285.12078857421875
2000-08-01,"15,28,10",285.9554748535156
2000-08-01,"15,28,13",286.6059265136719
2000-08-01,24135,285.9554748535156
2000-08-01,31815,286.6059265136719
2000-09-01,1095,283.94769287109375
2000-09-01,"15,28,1",283.94769287109375
2000-09-01,"15,28,10",284.78338623046875
2000-09-01,"15,28,13",285.4334716796875
2000-09-01,24135,284.78338623046875
2000-09-01,31815,285.4334716796875
2000-10-01,1095,283.02301025390625
2000-10-01,"15,28,1",283.02301025390625
2000-10-01,"15,28,10",283.8584899902344
2000-10-01,"15,28,13",284.50830078125
2000-10-01,24135,283.8584899902344
2000-10-01,31815,284.50830078125
2000-11-01,1095,282.2371520996094
2000-11-01,"15,28,1",282.2371520996094
2000-11-01,"15,28,10",283.0726623535156
2000-11-01,"15,28,13",283.7222900390625
2000-11-01,24135,283.0726623535156
2000-11-01,31815,283.7222900390625
2000-12-01,1095,281.6036071777344
2000-12-01,"15,28,1",281.6036071777344
2000-12-01,"15,28,10",282.4404296875
2000-12-01,"15,28,13",283.0899658203125
2000-12-01,24135,282.4404296875
2000-12-01,31815,283.0899658203125
2001-01-01,1095,281.05462646484375
2001-01-01,"15,28,1",281.05462646484375
2001-01-01,"15,28,10",281.8925476074219
2001-01-01,"15,28,13",282.54193115234375
2001-01-01,24135,281.8925476074219
2001-01-01,31815,282.54193115234375
2001-02-01,1095,275.4556884765625
2001-02-01,"15,28,1",275.4556884765625
2001-02-01,"15,28,10",276.3699645996094
2001-02-01,"15,28,13",277.0286560058594
2001-02-01,24135,276.3699645996094
2001-02-01,31815,277.0286560058594
2001-03-01,1095,274.5870666503906
2001-03-01,"15,28,1",274.5870666503906
2001-03-01,"15,28,10",275.4822082519531
2001-03-01,"15,28,13",276.1365661621094
2001-03-01,24135,275.4822082519531
2001-03-01,31815,276.1365661621094
2001-04-01,1095,275.1715393066406
2001-04-01,"15,28,1",275.1715393066406
2001-04-01,"15,28,10",276.0516662597656
2001-04-01,"15,28,13",276.7074890136719
2001-04-01,24135,276.0516662597656
2001-04-01,31815,276.7074890136719
2001-05-01,1095,275.7412414550781
2001-05-01,"15,28,1",275.7412414550781
2001-05-01,"15,28,10",276.6186828613281
2001-05-01,"15,28,13",277.27423095703125
2001-05-01,24135,276.6186828613281
2001-05-01,31815,277.27423095703125
