CONBPRES,CONIDX,CONIPOS,CONJPOS,CONKPOS,DATE,DEPTH,Drawdown,PRESSURE,SGAS,SWAT,WELL,WELLMODEL
303.74853515625,1,27,30,5,2000-02-01,1610.447998046875,0,303.74853515625,0.0,0.03181198239326477,OP_1,MULTISEG
303.9279479980469,2,27,30,6,2000-02-01,1613.2606201171875,0,303.9279479980469,0.0,0.030823811888694763,OP_1,MULTISEG
304.1116027832031,3,27,30,7,2000-02-01,1616.1395263671875,0,304.1116027832031,0.0,0.03003866970539093,OP_1,MULTISEG
304.2952880859375,4,27,30,8,2000-02-01,1619.0185546875,0,304.2952880859375,0.0,0.029336214065551758,OP_1,MULTISEG
304.4789733886719,5,27,30,9,2000-02-01,1621.8974609375,0,304.4789733886719,0.0,0.03047974966466427,OP_1,MULTISEG
304.66265869140625,6,27,30,10,2000-02-01,1624.776611328125,0,304.66265869140625,0.0,0.03080851584672928,OP_1,MULTISEG
305.9375,1,20,13,6,2000-02-01,1652.7034912109375,0,305.9375,0.0,0.08758483827114105,OP_2,MULTISEG
306.1077880859375,2,20,13,7,2000-02-01,1655.37353515625,0,306.1077880859375,0.0,0.0528414249420166,OP_2,MULTISEG
306.2781066894531,3,20,13,8,2000-02-01,1658.043212890625,0,306.2781066894531,0.0,0.04871692508459091,OP_2,MULTISEG
306.44854736328125,4,20,13,9,2000-02-01,1660.7130126953125,0,306.44854736328125,0.0,0.047132641077041626,OP_2,MULTISEG
306.62017822265625,5,20,13,10,2000-02-01,1663.383056640625,0,306.62017822265625,0.0,0.11538767069578171,OP_2,MULTISEG
306.660400390625,1,28,47,8,2000-02-01,1655.905517578125,0,306.660400390625,0.0,0.1525532305240631,OP_3,MULTISEG
306.85260009765625,2,28,47,9,2000-02-01,1658.922119140625,0,306.85260009765625,0.0,0.12070348113775253,OP_3,MULTISEG
307.045166015625,3,28,47,10,2000-02-01,1661.938720703125,0,307.045166015625,0.0,0.10009393095970154,OP_3,MULTISEG
307.23480224609375,4,28,47,11,2000-02-01,1664.9091796875,0,307.23480224609375,0.0,0.06064051017165184,OP_3,MULTISEG
307.4215393066406,5,28,47,12,2000-02-01,1667.83349609375,0,307.4215393066406,0.0,0.05082995444536209,OP_3,MULTISEG
307.6082763671875,6,28,47,13,2000-02-01,1670.758056640625,0,307.6082763671875,0.0,0.05217815563082695,OP_3,MULTISEG
307.7950439453125,7,28,47,14,2000-02-01,1673.682373046875,0,307.7950439453125,0.0,0.08488529920578003,OP_3,MULTISEG
309.5616760253906,1,14,38,2,2000-02-01,1702.4749755859375,0,309.5616760253906,0.0,0.9999996423721313,WI_1,MULTISEG
309.8041076660156,2,14,38,3,2000-02-01,1705.0369873046875,0,309.8041076660156,0.0,0.9999996423721313,WI_1,MULTISEG
310.044677734375,3,14,38,4,2000-02-01,1707.598876953125,0,310.044677734375,-2.9847811333638674e-08,0.9999998807907104,WI_1,MULTISEG
310.2839660644531,4,14,38,5,2000-02-01,1710.1607666015625,0,310.2839660644531,-4.607448644833312e-08,0.9999997615814209,WI_1,MULTISEG
277.1278381347656,1,28,20,7,2000-06-01,1692.2568359375,0,277.1278381347656,0.0,0.3754584491252899,WI_2,MULTISEG
277.3642272949219,2,28,20,8,2000-06-01,1695.3433837890625,0,277.3642272949219,0.0,0.1844164878129959,WI_2,MULTISEG
277.5603942871094,3,28,20,9,2000-06-01,1698.429931640625,0,277.5603942871094,0.0,0.4257025122642517,WI_2,MULTISEG
276.9052734375,1,18,29,2,2001-01-01,1651.4876708984375,0,276.9052734375,0.0,0.03508397191762924,OP_4,MULTISEG
277.0521545410156,2,18,29,3,2001-01-01,1653.8076171875,0,277.0521545410156,0.0,0.04135803505778313,OP_4,MULTISEG
277.1991271972656,3,18,29,4,2001-01-01,1656.1278076171875,0,277.1991271972656,0.0,0.05337577685713768,OP_4,MULTISEG
277.34613037109375,4,18,29,5,2001-01-01,1658.4482421875,0,277.34613037109375,0.0,0.07045216858386993,OP_4,MULTISEG
277.5063171386719,5,18,29,6,2001-01-01,1660.920166015625,0,277.5063171386719,0.0,0.5269069671630859,OP_4,MULTISEG
278.1963195800781,6,18,29,10,2001-01-01,1671.4146728515625,0,278.1963195800781,0.0,0.4548911154270172,OP_4,MULTISEG
278.360595703125,7,18,29,11,2001-01-01,1674.0118408203125,0,278.360595703125,0.0,0.058214589953422546,OP_4,MULTISEG
278.5236511230469,8,18,29,12,2001-01-01,1676.5826416015625,0,278.5236511230469,0.0,0.07828274369239807,OP_4,MULTISEG
278.6867370605469,9,18,29,13,2001-01-01,1679.1534423828125,0,278.6867370605469,0.0,0.0654788538813591,OP_4,MULTISEG
278.8494873046875,10,18,29,14,2001-01-01,1681.72412109375,0,278.8494873046875,0.0,0.12252476066350937,OP_4,MULTISEG
272.8090515136719,1,24,37,1,2001-01-01,1613.484375,0,272.8090515136719,0.0,0.0328403115272522,OP_5,MULTISEG
273.0231018066406,2,24,37,2,2001-01-01,1616.8458251953125,0,273.0231018066406,0.0,0.057095225900411606,OP_5,MULTISEG
273.2381591796875,3,24,37,3,2001-01-01,1620.20751953125,0,273.2381591796875,0.0,0.06833942979574203,OP_5,MULTISEG
273.45245361328125,4,24,37,4,2001-01-01,1623.569091796875,0,273.45245361328125,0.0,0.04224690794944763,OP_5,MULTISEG
273.6663513183594,5,24,37,5,2001-01-01,1626.9306640625,0,273.6663513183594,0.0,0.038107916712760925,OP_5,MULTISEG
274.1370544433594,6,25,37,11,2001-01-01,1633.5638427734375,0,274.1370544433594,0.0,0.047705814242362976,OP_5,MULTISEG
274.3397521972656,7,25,37,12,2001-01-01,1636.7567138671875,0,274.3397521972656,0.0,0.045350342988967896,OP_5,MULTISEG
274.5421142578125,8,25,37,13,2001-01-01,1639.9495849609375,0,274.5421142578125,0.0,0.0494564063847065,OP_5,MULTISEG
274.744384765625,9,25,37,14,2001-01-01,1643.142578125,0,274.744384765625,0.0,0.04470694065093994,OP_5,MULTISEG
270.8742980957031,1,17,10,6,2001-03-01,1705.75537109375,0,270.8742980957031,0.0,0.7623555064201355,WI_3,MULTISEG
272.18896484375,2,16,10,6,2001-03-01,1719.2579345703125,0,272.18896484375,0.0,0.9999852180480957,WI_3,MULTISEG
272.4115905761719,3,16,10,7,2001-03-01,1721.563232421875,0,272.4115905761719,-3.1200297456734916e-08,0.9999997019767761,WI_3,MULTISEG
272.63427734375,4,16,10,8,2001-03-01,1723.8685302734375,0,272.63427734375,4.3263006510585456e-09,1.0,WI_3,MULTISEG
272.85699462890625,5,16,10,9,2001-03-01,1726.1739501953125,0,272.85699462890625,4.844995515895789e-09,1.0,WI_3,MULTISEG
273.1370544433594,6,16,10,10,2001-03-01,1728.479248046875,0,273.1370544433594,4.309303580640744e-09,1.0,WI_3,MULTISEG
