SWAT,DATE,CONIDX,PRESSURE,DEPTH,DRAWDOWN,WELL,CONIPOS,WELLMODEL,CONKPOS,SGAS,CONJPOS,CONBPRES
1.0,2018-01-01,22,303.64569091796875,1679.7061767578125,0,R_A2,22,STANDARD,29,0.0,29,303.64569091796875
1.0,2018-01-01,23,303.8133544921875,1681.4754638671875,0,R_A2,22,STANDARD,30,0.0,29,303.8133544921875
1.0,2018-01-01,24,303.98101806640625,1683.2447509765625,0,R_A2,22,STANDARD,31,0.0,29,303.98101806640625
0.1351146101951599,2018-01-01,1,298.53814697265625,1609.243408203125,0,R_A3,28,STANDARD,1,0.0,41,298.53814697265625
0.11823459714651108,2018-01-01,2,298.676513671875,1611.3077392578125,0,R_A3,28,STANDARD,2,0.0,41,298.676513671875
0.12243370711803436,2018-01-01,3,298.8148498535156,1613.3720703125,0,R_A3,28,STANDARD,3,0.0,41,298.8148498535156
0.24829745292663574,2018-01-01,4,298.9532165527344,1615.4365234375,0,R_A3,28,STANDARD,4,0.0,41,298.9532165527344
0.6481541991233826,2018-01-01,5,299.0915832519531,1617.5008544921875,0,R_A3,28,STANDARD,5,0.0,41,299.0915832519531
0.3404858112335205,2018-01-01,6,299.2299499511719,1619.565185546875,0,R_A3,28,STANDARD,6,0.0,41,299.2299499511719
0.6481541991233826,2018-01-01,7,298.54638671875,1609.3663330078125,0,R_A3,29,STANDARD,6,0.0,41,298.54638671875
0.1983322650194168,2018-01-01,8,298.68377685546875,1611.4163818359375,0,R_A3,29,STANDARD,7,0.0,41,298.68377685546875
0.20094092190265656,2018-01-01,9,298.8211669921875,1613.46630859375,0,R_A3,29,STANDARD,8,0.0,41,298.8211669921875
0.6481541991233826,2018-01-01,10,298.95855712890625,1615.516357421875,0,R_A3,29,STANDARD,9,0.0,41,298.95855712890625
0.7979751825332642,2018-01-01,11,299.095947265625,1617.5662841796875,0,R_A3,29,STANDARD,10,0.0,41,299.095947265625
0.05079192295670509,2018-01-01,12,299.24237060546875,1619.750732421875,0,R_A3,29,STANDARD,11,0.0,41,299.24237060546875
0.05455172061920166,2018-01-01,13,299.3978271484375,1622.0697021484375,0,R_A3,29,STANDARD,12,0.0,41,299.3978271484375
0.3680056035518646,2018-01-01,14,299.5532531738281,1624.388671875,0,R_A3,29,STANDARD,13,0.0,41,299.5532531738281
0.3714577257633209,2018-01-01,15,299.7087097167969,1626.707763671875,0,R_A3,29,STANDARD,14,0.0,41,299.7087097167969
0.4909714162349701,2018-01-01,16,299.8641662597656,1629.026611328125,0,R_A3,29,STANDARD,15,0.0,41,299.8641662597656
0.8089039921760559,2018-01-01,17,299.992919921875,1630.9468994140625,0,R_A3,29,STANDARD,16,0.0,41,299.992919921875
0.3014692962169647,2018-01-01,18,300.16583251953125,1633.5262451171875,0,R_A3,29,STANDARD,27,0.0,41,300.16583251953125
0.044041041284799576,2018-01-01,19,300.40966796875,1637.1630859375,0,R_A3,29,STANDARD,28,0.0,41,300.40966796875
0.08846355974674225,2018-01-01,20,300.6535339355469,1640.8001708984375,0,R_A3,29,STANDARD,29,0.0,41,300.6535339355469
1.0,2018-01-01,21,300.89739990234375,1644.4371337890625,0,R_A3,29,STANDARD,30,0.0,41,300.89739990234375
0.06317919492721558,2018-01-01,22,301.14129638671875,1648.0740966796875,0,R_A3,29,STANDARD,31,0.0,41,301.14129638671875
0.05148448422551155,2018-01-01,1,300.009033203125,1631.1873779296875,0,R_A4,30,STANDARD,1,0.0,52,300.009033203125
0.04942012205719948,2018-01-01,2,299.7571105957031,1627.4293212890625,0,R_A4,31,STANDARD,1,0.0,52,299.7571105957031
0.05094006285071373,2018-01-01,3,299.89520263671875,1629.4896240234375,0,R_A4,31,STANDARD,2,0.0,52,299.89520263671875
0.05282565578818321,2018-01-01,4,300.0333251953125,1631.5498046875,0,R_A4,31,STANDARD,3,0.0,52,300.0333251953125
0.059012703597545624,2018-01-01,5,300.17144775390625,1633.610107421875,0,R_A4,31,STANDARD,4,0.0,52,300.17144775390625
0.05643600597977638,2018-01-01,6,300.0901184082031,1632.3968505859375,0,R_A4,32,STANDARD,4,0.0,52,300.0901184082031
0.05788363516330719,2018-01-01,7,300.3236999511719,1635.880615234375,0,R_A4,32,STANDARD,4,0.0,51,300.3236999511719
0.058634817600250244,2018-01-01,8,300.4202575683594,1637.321044921875,0,R_A4,33,STANDARD,4,0.0,51,300.4202575683594
0.05906778573989868,2018-01-01,9,300.29644775390625,1635.474609375,0,R_A4,33,STANDARD,3,0.0,51,300.29644775390625
0.13861097395420074,2018-01-01,10,300.74395751953125,1642.1485595703125,0,R_A4,33,STANDARD,4,0.0,50,300.74395751953125
0.13421428203582764,2018-01-01,11,300.67578125,1641.132080078125,0,R_A4,34,STANDARD,4,0.0,50,300.67578125
0.1400769203901291,2018-01-01,12,300.5467224121094,1639.20703125,0,R_A4,34,STANDARD,3,0.0,50,300.5467224121094
0.23393802344799042,2018-01-01,13,300.66064453125,1640.9061279296875,0,R_A4,35,STANDARD,3,0.0,50,300.66064453125
0.22923102974891663,2018-01-01,14,300.53570556640625,1639.0426025390625,0,R_A4,35,STANDARD,2,0.0,50,300.53570556640625
0.23608194291591644,2018-01-01,15,300.72943115234375,1641.93212890625,0,R_A4,35,STANDARD,2,0.0,49,300.72943115234375
0.6481541991233826,2018-01-01,16,300.7579650878906,1642.357421875,0,R_A4,36,STANDARD,30,0.0,49,300.7579650878906
0.31965819001197815,2018-01-01,17,300.5735168457031,1639.6068115234375,0,R_A4,36,STANDARD,30,0.0,48,300.5735168457031
0.6481541991233826,2018-01-01,18,301.0526123046875,1646.7513427734375,0,R_A4,37,STANDARD,30,0.0,48,301.0526123046875
0.6481541991233826,2018-01-01,19,301.5025939941406,1653.461669921875,0,R_A4,38,STANDARD,30,0.0,48,301.5025939941406
0.23997251689434052,2018-01-01,20,301.7947998046875,1657.8184814453125,0,R_A4,38,STANDARD,30,0.0,47,301.7947998046875
1.0,2018-01-01,1,303.8440856933594,1685.026611328125,0,R_A5,31,STANDARD,1,0.0,20,303.8440856933594
1.0,2018-01-01,2,304.0601806640625,1687.3070068359375,0,R_A5,31,STANDARD,2,0.0,20,304.0601806640625
1.0,2018-01-01,3,304.27630615234375,1689.5875244140625,0,R_A5,31,STANDARD,3,0.0,20,304.27630615234375
1.0,2018-01-01,4,304.4924011230469,1691.8680419921875,0,R_A5,31,STANDARD,4,0.0,20,304.4924011230469
1.0,2018-01-01,5,304.7085266113281,1694.1485595703125,0,R_A5,31,STANDARD,5,0.0,20,304.7085266113281
1.0,2018-01-01,6,304.9246520996094,1696.4290771484375,0,R_A5,31,STANDARD,6,0.0,20,304.9246520996094
1.0,2018-01-01,7,305.446533203125,1698.70947265625,0,R_A5,31,STANDARD,7,0.0,20,305.446533203125
1.0,2018-01-01,8,305.988037109375,1707.6488037109375,0,R_A5,31,STANDARD,11,0.0,20,305.988037109375
1.0,2018-01-01,9,306.1695251464844,1709.5638427734375,0,R_A5,31,STANDARD,12,0.0,20,306.1695251464844
1.0,2018-01-01,10,305.4322814941406,1701.7845458984375,0,R_A5,31,STANDARD,12,0.0,21,305.4322814941406
1.0,2018-01-01,11,305.6291198730469,1703.735107421875,0,R_A5,31,STANDARD,13,0.0,21,305.6291198730469
1.0,2018-01-01,12,305.81396484375,1705.6856689453125,0,R_A5,31,STANDARD,14,0.0,21,305.81396484375
1.0,2018-01-01,13,305.9988098144531,1707.63623046875,0,R_A5,31,STANDARD,15,0.0,21,305.9988098144531
1.0,2018-01-01,14,306.1836853027344,1709.5867919921875,0,R_A5,31,STANDARD,16,0.0,21,306.1836853027344
1.0,2018-01-01,15,306.5135498046875,1711.537353515625,0,R_A5,31,STANDARD,17,0.0,21,306.5135498046875
1.0,2018-01-01,16,306.6856994628906,1713.35400390625,0,R_A5,31,STANDARD,18,0.0,21,306.6856994628906
1.0,2018-01-01,17,306.7843933105469,1714.3951416015625,0,R_A5,31,STANDARD,19,0.0,21,306.7843933105469
1.0,2018-01-01,18,306.75689697265625,1715.7628173828125,0,R_A5,31,STANDARD,27,0.0,21,306.75689697265625
1.0,2018-01-01,19,306.978271484375,1718.098388671875,0,R_A5,31,STANDARD,28,0.0,21,306.978271484375
1.0,2018-01-01,20,307.5054016113281,1720.43408203125,0,R_A5,31,STANDARD,29,0.0,21,307.5054016113281
1.0,2018-01-01,21,307.7267761230469,1722.7696533203125,0,R_A5,31,STANDARD,30,0.0,21,307.7267761230469
1.0,2018-01-01,22,307.9481506347656,1725.105224609375,0,R_A5,31,STANDARD,31,0.0,21,307.9481506347656
1.0,2018-01-01,1,305.11419677734375,1695.20263671875,0,R_A6,17,STANDARD,1,0.0,42,305.11419677734375
1.0,2018-01-01,2,305.2609558105469,1696.7510986328125,0,R_A6,17,STANDARD,2,0.0,42,305.2609558105469
1.0,2018-01-01,3,305.4076843261719,1698.299560546875,0,R_A6,17,STANDARD,3,0.0,42,305.4076843261719
1.0,2018-01-01,4,305.554443359375,1699.84814453125,0,R_A6,17,STANDARD,4,0.0,42,305.554443359375
1.0,2018-01-01,5,305.7012023925781,1701.3966064453125,0,R_A6,17,STANDARD,5,0.0,42,305.7012023925781
1.0,2018-01-01,6,305.84796142578125,1702.9451904296875,0,R_A6,17,STANDARD,6,0.0,42,305.84796142578125
1.0,2018-01-01,7,305.6956481933594,1704.49365234375,0,R_A6,17,STANDARD,7,0.0,42,305.6956481933594
1.0,2018-01-01,8,305.8424072265625,1706.042236328125,0,R_A6,17,STANDARD,8,0.0,42,305.8424072265625
1.0,2018-01-01,9,306.2882080078125,1707.5906982421875,0,R_A6,17,STANDARD,9,0.0,42,306.2882080078125
1.0,2018-01-01,10,306.1291809082031,1709.1392822265625,0,R_A6,17,STANDARD,10,0.0,42,306.1291809082031
1.0,2018-01-01,11,306.3109130859375,1711.055419921875,0,R_A6,17,STANDARD,11,0.0,42,306.3109130859375
1.0,2018-01-01,12,306.52734375,1713.3392333984375,0,R_A6,17,STANDARD,12,0.0,42,306.52734375
1.0,2018-01-01,13,306.7557678222656,1715.623046875,0,R_A6,17,STANDARD,13,0.0,42,306.7557678222656
1.0,2018-01-01,14,306.9721984863281,1717.9068603515625,0,R_A6,17,STANDARD,14,0.0,42,306.9721984863281
1.0,2018-01-01,15,307.18865966796875,1720.190673828125,0,R_A6,17,STANDARD,15,0.0,42,307.18865966796875
1.0,2018-01-01,16,307.55010986328125,1722.474365234375,0,R_A6,17,STANDARD,16,0.0,42,307.55010986328125
1.0,2018-01-01,17,307.7665710449219,1724.7581787109375,0,R_A6,17,STANDARD,17,0.0,42,307.7665710449219
1.0,2018-01-01,18,307.921630859375,1726.394287109375,0,R_A6,17,STANDARD,18,0.0,42,307.921630859375
1.0,2018-01-01,19,307.8930969238281,1727.7508544921875,0,R_A6,17,STANDARD,27,0.0,42,307.8930969238281
1.0,2018-01-01,20,308.3623352050781,1729.4755859375,0,R_A6,17,STANDARD,28,0.0,42,308.3623352050781
1.0,2018-01-01,21,308.52581787109375,1731.2001953125,0,R_A6,17,STANDARD,29,0.0,42,308.52581787109375
1.0,2018-01-01,22,308.68927001953125,1732.9249267578125,0,R_A6,17,STANDARD,30,0.0,42,308.68927001953125
1.0,2018-01-01,23,308.8527526855469,1734.649658203125,0,R_A6,17,STANDARD,31,0.0,42,308.8527526855469
0.10823644697666168,2018-03-01,1,297.2398376464844,1641.094970703125,0,R_A2,22,STANDARD,1,0.0,30,297.2398376464844
0.11060509085655212,2018-03-01,2,297.360107421875,1642.8890380859375,0,R_A2,22,STANDARD,2,0.0,30,297.360107421875
0.07775945961475372,2018-03-01,3,297.4803771972656,1644.68310546875,0,R_A2,22,STANDARD,3,0.0,30,297.4803771972656
0.06680968403816223,2018-03-01,4,297.6005554199219,1646.4771728515625,0,R_A2,22,STANDARD,4,0.0,30,297.6005554199219
0.07246764004230499,2018-03-01,5,297.7207946777344,1648.2713623046875,0,R_A2,22,STANDARD,5,0.0,30,297.7207946777344
0.11855634301900864,2018-03-01,6,297.84100341796875,1650.0654296875,0,R_A2,22,STANDARD,6,0.0,30,297.84100341796875
0.6483718156814575,2018-03-01,7,297.96124267578125,1651.859619140625,0,R_A2,22,STANDARD,7,0.0,30,297.96124267578125
0.648531436920166,2018-03-01,8,298.1017150878906,1653.6536865234375,0,R_A2,22,STANDARD,8,0.0,30,298.1017150878906
0.1733960658311844,2018-03-01,9,298.2704162597656,1655.44775390625,0,R_A2,22,STANDARD,9,0.0,30,298.2704162597656
0.32593896985054016,2018-03-01,10,298.3511047363281,1657.2418212890625,0,R_A2,22,STANDARD,10,0.0,30,298.3511047363281
0.0779171735048294,2018-03-01,11,298.5036315917969,1659.1368408203125,0,R_A2,22,STANDARD,11,0.0,30,298.5036315917969
0.07722052931785583,2018-03-01,12,298.6344909667969,1661.132568359375,0,R_A2,22,STANDARD,12,0.0,30,298.6344909667969
0.45637211203575134,2018-03-01,13,298.806884765625,1663.12841796875,0,R_A2,22,STANDARD,13,0.0,30,298.806884765625
0.49807295203208923,2018-03-01,14,298.9438781738281,1665.1241455078125,0,R_A2,22,STANDARD,14,0.0,30,298.9438781738281
0.6976831555366516,2018-03-01,15,299.0849609375,1667.1199951171875,0,R_A2,22,STANDARD,15,0.0,30,299.0849609375
0.970171332359314,2018-03-01,16,299.2193603515625,1669.11572265625,0,R_A2,22,STANDARD,16,0.0,30,299.2193603515625
0.9522801041603088,2018-03-01,17,299.35394287109375,1671.111572265625,0,R_A2,22,STANDARD,17,0.0,30,299.35394287109375
0.983235776424408,2018-03-01,18,299.48004150390625,1672.9881591796875,0,R_A2,22,STANDARD,18,0.0,30,299.48004150390625
0.9928614497184753,2018-03-01,19,299.3356628417969,1674.229736328125,0,R_A2,22,STANDARD,18,0.0,29,299.3356628417969
0.6486300230026245,2018-03-01,20,299.27679443359375,1676.1676025390625,0,R_A2,22,STANDARD,27,0.0,29,299.27679443359375
1.0,2018-03-01,21,303.4461364746094,1677.9368896484375,0,R_A2,22,STANDARD,28,-6.5983533071887015e-16,29,303.4461364746094
1.0,2018-03-01,22,303.61773681640625,1679.7061767578125,0,R_A2,22,STANDARD,29,-2.857273212264678e-16,29,303.61773681640625
1.0,2018-03-01,23,303.7857360839844,1681.4754638671875,0,R_A2,22,STANDARD,30,-2.3522640958288855e-17,29,303.7857360839844
1.0,2018-03-01,24,303.96246337890625,1683.2447509765625,0,R_A2,22,STANDARD,31,2.659711785314483e-18,29,303.96246337890625
1.0,2018-04-28,1,281.5740051269531,1685.026611328125,0,R_A5,31,STANDARD,1,-6.36634028914479e-14,20,281.5740051269531
1.0,2018-04-28,2,281.79022216796875,1687.3070068359375,0,R_A5,31,STANDARD,2,-1.1084071892741507e-13,20,281.79022216796875
1.0,2018-04-28,3,282.00653076171875,1689.5875244140625,0,R_A5,31,STANDARD,3,-1.2584657166185564e-13,20,282.00653076171875
1.0,2018-04-28,4,282.222900390625,1691.8680419921875,0,R_A5,31,STANDARD,4,-1.2383057903728178e-13,20,282.222900390625
1.0,2018-04-28,5,282.4391174316406,1694.1485595703125,0,R_A5,31,STANDARD,5,-1.1971062433436402e-13,20,282.4391174316406
1.0,2018-04-28,6,282.6551513671875,1696.4290771484375,0,R_A5,31,STANDARD,6,-9.800062101888649e-14,20,282.6551513671875
1.0,2018-04-28,7,283.1976623535156,1698.70947265625,0,R_A5,31,STANDARD,7,-3.464822152061606e-14,20,283.1976623535156
1.0,2018-04-28,8,283.5079040527344,1707.6488037109375,0,R_A5,31,STANDARD,11,-7.75185037688031e-12,20,283.5079040527344
1.0,2018-04-28,9,283.6892395019531,1709.5638427734375,0,R_A5,31,STANDARD,12,-7.489867233367864e-12,20,283.6892395019531
1.0,2018-04-28,10,282.14642333984375,1701.7845458984375,0,R_A5,31,STANDARD,12,-3.2335228938862315e-10,21,282.14642333984375
1.0,2018-04-28,11,282.3438720703125,1703.735107421875,0,R_A5,31,STANDARD,13,-1.0578202376543278e-11,21,282.3438720703125
1.0,2018-04-28,12,282.529541015625,1705.6856689453125,0,R_A5,31,STANDARD,14,-2.166277227044766e-11,21,282.529541015625
1.0,2018-04-28,13,283.1971435546875,1707.63623046875,0,R_A5,31,STANDARD,15,-1.8441023014181823e-11,21,283.1971435546875
1.0,2018-04-28,14,284.1315002441406,1709.5867919921875,0,R_A5,31,STANDARD,16,-7.92366693092017e-12,21,284.1315002441406
1.0,2018-04-28,15,284.4508361816406,1711.537353515625,0,R_A5,31,STANDARD,17,-7.465211174922937e-13,21,284.4508361816406
1.0,2018-04-28,16,284.6142883300781,1713.35400390625,0,R_A5,31,STANDARD,18,-7.640219836999029e-13,21,284.6142883300781
1.0,2018-04-28,17,284.7077331542969,1714.3951416015625,0,R_A5,31,STANDARD,19,0.0,21,284.7077331542969
1.0,2018-04-28,18,284.6766662597656,1715.7628173828125,0,R_A5,31,STANDARD,27,-2.9039631810334754e-11,21,284.6766662597656
1.0,2018-04-28,19,284.9176025390625,1718.098388671875,0,R_A5,31,STANDARD,28,-2.0129025182780147e-11,21,284.9176025390625
1.0,2018-04-28,20,293.4580078125,1720.43408203125,0,R_A5,31,STANDARD,29,4.868250003028376e-19,21,293.4580078125
1.0,2018-04-28,21,290.142578125,1722.7696533203125,0,R_A5,31,STANDARD,30,1.5264998811823446e-16,21,290.142578125
1.0,2018-04-28,22,301.87054443359375,1725.105224609375,0,R_A5,31,STANDARD,31,6.209128516787587e-20,21,301.87054443359375
0.134721577167511,2018-07-03,1,277.1793212890625,1609.243408203125,0,R_A3,28,STANDARD,1,0.0,41,277.1793212890625
0.11848267912864685,2018-07-03,2,277.31732177734375,1611.3077392578125,0,R_A3,28,STANDARD,2,0.0,41,277.31732177734375
0.12311475723981857,2018-07-03,3,277.4554443359375,1613.3720703125,0,R_A3,28,STANDARD,3,0.0,41,277.4554443359375
0.249192476272583,2018-07-03,4,277.6012878417969,1615.4365234375,0,R_A3,28,STANDARD,4,0.0,41,277.6012878417969
0.6517391204833984,2018-07-03,5,277.7445983886719,1617.5008544921875,0,R_A3,28,STANDARD,5,0.0,41,277.7445983886719
0.34156128764152527,2018-07-03,6,277.9193115234375,1619.565185546875,0,R_A3,28,STANDARD,6,0.0,41,277.9193115234375
0.6495296955108643,2018-07-03,7,277.3685302734375,1609.3663330078125,0,R_A3,29,STANDARD,6,0.0,41,277.3685302734375
0.1987171769142151,2018-07-03,8,277.53936767578125,1611.4163818359375,0,R_A3,29,STANDARD,7,0.0,41,277.53936767578125
0.20129601657390594,2018-07-03,9,277.676513671875,1613.46630859375,0,R_A3,29,STANDARD,8,0.0,41,277.676513671875
0.652254045009613,2018-07-03,10,277.80712890625,1615.516357421875,0,R_A3,29,STANDARD,9,0.0,41,277.80712890625
0.7944954037666321,2018-07-03,11,280.8085632324219,1617.5662841796875,0,R_A3,29,STANDARD,10,0.0,41,280.8085632324219
0.05091185122728348,2018-07-03,12,281.5443115234375,1619.750732421875,0,R_A3,29,STANDARD,11,0.0,41,281.5443115234375
0.05468185991048813,2018-07-03,13,281.69915771484375,1622.0697021484375,0,R_A3,29,STANDARD,12,0.0,41,281.69915771484375
0.36860302090644836,2018-07-03,14,281.85430908203125,1624.388671875,0,R_A3,29,STANDARD,13,0.0,41,281.85430908203125
0.37221476435661316,2018-07-03,15,282.1695861816406,1626.707763671875,0,R_A3,29,STANDARD,14,0.0,41,282.1695861816406
0.49108263850212097,2018-07-03,16,282.56414794921875,1629.026611328125,0,R_A3,29,STANDARD,15,0.0,41,282.56414794921875
0.8045087456703186,2018-07-03,17,282.7503662109375,1630.9468994140625,0,R_A3,29,STANDARD,16,0.0,41,282.7503662109375
0.3008686900138855,2018-07-03,18,282.9312744140625,1633.5262451171875,0,R_A3,29,STANDARD,27,0.0,41,282.9312744140625
0.045377217233181,2018-07-03,19,283.025390625,1637.1630859375,0,R_A3,29,STANDARD,28,0.0,41,283.025390625
0.09091761708259583,2018-07-03,20,283.2679748535156,1640.8001708984375,0,R_A3,29,STANDARD,29,0.0,41,283.2679748535156
1.0,2018-07-03,21,286.4349060058594,1644.4371337890625,0,R_A3,29,STANDARD,30,-6.471501112770284e-11,41,286.4349060058594
0.06423473358154297,2018-07-03,22,283.7037353515625,1648.0740966796875,0,R_A3,29,STANDARD,31,0.0,41,283.7037353515625
0.051610469818115234,2018-09-12,1,276.3073425292969,1631.1873779296875,0,R_A4,30,STANDARD,1,0.0,52,276.3073425292969
0.049544382840394974,2018-09-12,2,276.1549377441406,1627.4293212890625,0,R_A4,31,STANDARD,1,0.0,52,276.1549377441406
0.05106881260871887,2018-09-12,3,276.292236328125,1629.4896240234375,0,R_A4,31,STANDARD,2,0.0,52,276.292236328125
0.05295972898602486,2018-09-12,4,276.4295654296875,1631.5498046875,0,R_A4,31,STANDARD,3,0.0,52,276.4295654296875
0.05912351235747337,2018-09-12,5,276.5669250488281,1633.610107421875,0,R_A4,31,STANDARD,4,0.0,52,276.5669250488281
0.05654978007078171,2018-09-12,6,276.60430908203125,1632.3968505859375,0,R_A4,32,STANDARD,4,0.0,52,276.60430908203125
0.05801786854863167,2018-09-12,7,276.7520446777344,1635.880615234375,0,R_A4,32,STANDARD,4,0.0,51,276.7520446777344
0.05874759331345558,2018-09-12,8,276.9765319824219,1637.321044921875,0,R_A4,33,STANDARD,4,0.0,51,276.9765319824219
0.059174101799726486,2018-09-12,9,276.85345458984375,1635.474609375,0,R_A4,33,STANDARD,3,0.0,51,276.85345458984375
0.13914085924625397,2018-09-12,10,277.23199462890625,1642.1485595703125,0,R_A4,33,STANDARD,4,0.0,50,277.23199462890625
0.13699489831924438,2018-09-12,11,277.29888916015625,1641.132080078125,0,R_A4,34,STANDARD,4,0.0,50,277.29888916015625
0.14039826393127441,2018-09-12,12,277.18017578125,1639.20703125,0,R_A4,34,STANDARD,3,0.0,50,277.18017578125
0.2343127727508545,2018-09-12,13,277.4142761230469,1640.9061279296875,0,R_A4,35,STANDARD,3,0.0,50,277.4142761230469
0.22955761849880219,2018-09-12,14,277.2898254394531,1639.0426025390625,0,R_A4,35,STANDARD,2,0.0,50,277.2898254394531
0.23659607768058777,2018-09-12,15,277.43035888671875,1641.93212890625,0,R_A4,35,STANDARD,2,0.0,49,277.43035888671875
0.650155782699585,2018-09-12,16,275.8257141113281,1642.357421875,0,R_A4,36,STANDARD,30,0.0,49,275.8257141113281
0.27927398681640625,2018-09-12,17,275.1952209472656,1639.6068115234375,0,R_A4,36,STANDARD,30,0.0,48,275.1952209472656
0.6499672532081604,2018-09-12,18,276.0065002441406,1646.7513427734375,0,R_A4,37,STANDARD,30,0.0,48,276.0065002441406
0.6844732165336609,2018-09-12,19,276.8919372558594,1653.461669921875,0,R_A4,38,STANDARD,30,0.0,48,276.8919372558594
0.33388763666152954,2018-09-12,20,276.8541564941406,1657.8184814453125,0,R_A4,38,STANDARD,30,0.0,47,276.8541564941406
1.0,2018-11-07,1,273.2849426269531,1695.20263671875,0,R_A6,17,STANDARD,1,-3.6498054127146763e-17,42,273.2849426269531
1.0,2018-11-07,2,273.4314270019531,1696.7510986328125,0,R_A6,17,STANDARD,2,-2.3448891189234852e-18,42,273.4314270019531
1.0,2018-11-07,3,273.5754089355469,1698.299560546875,0,R_A6,17,STANDARD,3,-6.128353270146624e-18,42,273.5754089355469
1.0,2018-11-07,4,273.71575927734375,1699.84814453125,0,R_A6,17,STANDARD,4,8.687253452281972e-18,42,273.71575927734375
1.0,2018-11-07,5,273.8543701171875,1701.3966064453125,0,R_A6,17,STANDARD,5,2.1438054824787844e-17,42,273.8543701171875
1.0,2018-11-07,6,273.99542236328125,1702.9451904296875,0,R_A6,17,STANDARD,6,9.577898107669702e-16,42,273.99542236328125
1.0,2018-11-07,7,273.8410339355469,1704.49365234375,0,R_A6,17,STANDARD,7,1.855826317544596e-15,42,273.8410339355469
1.0,2018-11-07,8,273.9864501953125,1706.042236328125,0,R_A6,17,STANDARD,8,1.420899357205865e-15,42,273.9864501953125
1.0,2018-11-07,9,274.42779541015625,1707.5906982421875,0,R_A6,17,STANDARD,9,1.26785665020257e-16,42,274.42779541015625
1.0,2018-11-07,10,274.2558898925781,1709.1392822265625,0,R_A6,17,STANDARD,10,3.302464909610975e-14,42,274.2558898925781
1.0,2018-11-07,11,274.517333984375,1711.055419921875,0,R_A6,17,STANDARD,11,3.059416936912647e-14,42,274.517333984375
1.0,2018-11-07,12,274.7335205078125,1713.3392333984375,0,R_A6,17,STANDARD,12,1.2065413433431059e-14,42,274.7335205078125
1.0,2018-11-07,13,274.9624328613281,1715.623046875,0,R_A6,17,STANDARD,13,9.70563067611565e-16,42,274.9624328613281
1.0,2018-11-07,14,275.17999267578125,1717.9068603515625,0,R_A6,17,STANDARD,14,7.115108520671645e-16,42,275.17999267578125
1.0,2018-11-07,15,275.43359375,1720.190673828125,0,R_A6,17,STANDARD,15,3.9101420478444696e-16,42,275.43359375
