Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:20:48
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       253581734.34         40058581.97         29379975.57         18477971.75
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  253581734.34         40058581.97         29379975.57         18477971.75
MidReek    1                       185833340.81         37166927.61         30052062.50         18900667.93
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  185833340.81         37166927.61         30052062.50         18900667.93
LowerReek  1                       122107467.85         23294985.47         18963746.69         11926884.51
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  122107467.85         23294985.47         18963746.69         11926884.51
Totals     1                       561522542.99        100520495.04         78395784.76         49305524.18
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  561522542.99        100520495.04         78395784.76         49305524.18
