PRESSURE,CONJPOS,CONKPOS,CONIDX,DRAWDOWN,DATE,DEPTH,SGAS,WELLMODEL,CONIPOS,CONBPRES,WELL,SWAT
298.58331298828125,41,7,8,0,2018-01-01,1611.0557861328125,0.0,STANDARD,29,298.58331298828125,R_A3,0.19857923686504364
298.720947265625,41,8,9,0,2018-01-01,1613.1092529296875,0.0,STANDARD,29,298.720947265625,R_A3,0.20224487781524658
298.85858154296875,41,9,10,0,2018-01-01,1615.1627197265625,0.0,STANDARD,29,298.85858154296875,R_A3,0.8048938512802124
298.9962158203125,41,10,11,0,2018-01-01,1617.21630859375,0.0,STANDARD,29,298.9962158203125,R_A3,0.8061830401420593
299.1416015625,41,11,12,0,2018-01-01,1619.385498046875,0.0,STANDARD,29,299.1416015625,R_A3,0.05012507364153862
299.2947692871094,41,12,13,0,2018-01-01,1621.6705322265625,0.0,STANDARD,29,299.2947692871094,R_A3,0.05460350587964058
299.44793701171875,41,13,14,0,2018-01-01,1623.9554443359375,0.0,STANDARD,29,299.44793701171875,R_A3,0.3729013204574585
299.7542724609375,41,15,15,0,2018-01-01,1628.525390625,0.0,STANDARD,29,299.7542724609375,R_A3,0.5065922737121582
299.88909912109375,41,16,16,0,2018-01-01,1630.53662109375,0.0,STANDARD,29,299.88909912109375,R_A3,0.8120470643043518
300.07281494140625,41,28,17,0,2018-01-01,1633.2772216796875,0.0,STANDARD,29,300.07281494140625,R_A3,0.6481541991233826
300.3190612792969,41,29,18,0,2018-01-01,1636.9498291015625,0.0,STANDARD,29,300.3190612792969,R_A3,0.20402853190898895
300.5653076171875,41,30,19,0,2018-01-01,1640.6224365234375,0.0,STANDARD,29,300.5653076171875,R_A3,0.04956049844622612
300.8115539550781,41,31,20,0,2018-01-01,1644.294921875,0.0,STANDARD,29,300.8115539550781,R_A3,0.23067663609981537
301.0578308105469,41,32,21,0,2018-01-01,1647.967529296875,0.0,STANDARD,29,301.0578308105469,R_A3,0.06567986309528351
299.9866943359375,52,1,1,0,2018-01-01,1631.992431640625,0.0,STANDARD,30,299.9866943359375,R_A4,0.0528535358607769
299.708251953125,52,1,2,0,2018-01-01,1627.839111328125,0.0,STANDARD,31,299.708251953125,R_A4,0.08339823782444
299.85015869140625,52,2,3,0,2018-01-01,1629.9559326171875,0.0,STANDARD,31,299.85015869140625,R_A4,0.18254122138023376
299.9920654296875,52,3,4,0,2018-01-01,1632.07275390625,0.0,STANDARD,31,299.9920654296875,R_A4,0.05696377903223038
300.1340026855469,52,4,5,0,2018-01-01,1634.189453125,0.0,STANDARD,31,300.1340026855469,R_A4,0.05867639183998108
300.1110534667969,52,4,6,0,2018-01-01,1633.8472900390625,0.0,STANDARD,32,300.1110534667969,R_A4,0.059413474053144455
300.277099609375,51,4,7,0,2018-01-01,1636.3238525390625,0.0,STANDARD,32,300.277099609375,R_A4,0.0997682586312294
300.15216064453125,51,3,8,0,2018-01-01,1634.4605712890625,0.0,STANDARD,32,300.15216064453125,R_A4,0.05832633003592491
300.3346862792969,51,3,9,0,2018-01-01,1637.1827392578125,0.0,STANDARD,33,300.3346862792969,R_A4,0.06219308823347092
300.2069091796875,51,2,10,0,2018-01-01,1635.27685546875,0.0,STANDARD,33,300.2069091796875,R_A4,0.18526802957057953
300.6268615722656,50,3,11,0,2018-01-01,1641.5404052734375,0.0,STANDARD,33,300.6268615722656,R_A4,0.06338474154472351
300.48602294921875,50,3,12,0,2018-01-01,1639.440185546875,0.0,STANDARD,34,300.48602294921875,R_A4,0.06396578997373581
300.72454833984375,50,3,13,0,2018-01-01,1642.99755859375,0.0,STANDARD,35,300.72454833984375,R_A4,0.08604293316602707
300.59295654296875,50,2,14,0,2018-01-01,1641.034912109375,0.0,STANDARD,35,300.59295654296875,R_A4,0.16473369300365448
300.6013488769531,49,2,15,0,2018-01-01,1641.16015625,0.0,STANDARD,35,300.6013488769531,R_A4,0.1715710610151291
300.47100830078125,49,1,16,0,2018-01-01,1639.216064453125,0.0,STANDARD,35,300.47100830078125,R_A4,0.23627007007598877
300.9162902832031,49,31,17,0,2018-01-01,1645.8568115234375,0.0,STANDARD,36,300.9162902832031,R_A4,0.09603149443864822
300.68109130859375,48,31,18,0,2018-01-01,1642.3492431640625,0.0,STANDARD,36,300.68109130859375,R_A4,0.060322925448417664
301.11883544921875,48,31,19,0,2018-01-01,1648.8773193359375,0.0,STANDARD,37,301.11883544921875,R_A4,0.6481541991233826
301.5292053222656,48,31,20,0,2018-01-01,1654.9964599609375,0.0,STANDARD,38,301.5292053222656,R_A4,0.6481541991233826
301.6640930175781,47,31,21,0,2018-01-01,1657.0078125,0.0,STANDARD,38,301.6640930175781,R_A4,0.33217674493789673
303.8866882324219,20,1,1,0,2018-01-01,1685.4761962890625,0.0,STANDARD,31,303.8866882324219,R_A5,1.0
304.09942626953125,20,2,2,0,2018-01-01,1687.72119140625,0.0,STANDARD,31,304.09942626953125,R_A5,1.0
304.3121643066406,20,3,3,0,2018-01-01,1689.966064453125,0.0,STANDARD,31,304.3121643066406,R_A5,1.0
304.52490234375,20,4,4,0,2018-01-01,1692.2109375,0.0,STANDARD,31,304.52490234375,R_A5,1.0
304.7376403808594,20,5,5,0,2018-01-01,1694.455810546875,0.0,STANDARD,31,304.7376403808594,R_A5,1.0
304.95037841796875,20,6,6,0,2018-01-01,1696.7008056640625,0.0,STANDARD,31,304.95037841796875,R_A5,1.0
305.46893310546875,20,7,7,0,2018-01-01,1698.9456787109375,0.0,STANDARD,31,305.46893310546875,R_A5,1.0
305.9973449707031,20,11,8,0,2018-01-01,1707.7470703125,0.0,STANDARD,31,305.9973449707031,R_A5,1.0
305.5294494628906,21,11,9,0,2018-01-01,1702.8099365234375,0.0,STANDARD,31,305.5294494628906,R_A5,1.0
305.7069091796875,21,12,10,0,2018-01-01,1704.6822509765625,0.0,STANDARD,31,305.7069091796875,R_A5,1.0
305.8963317871094,21,13,11,0,2018-01-01,1706.5546875,0.0,STANDARD,31,305.8963317871094,R_A5,1.0
306.0737609863281,21,14,12,0,2018-01-01,1708.427001953125,0.0,STANDARD,31,306.0737609863281,R_A5,1.0
306.251220703125,21,15,13,0,2018-01-01,1710.2994384765625,0.0,STANDARD,31,306.251220703125,R_A5,1.0
306.57366943359375,21,16,14,0,2018-01-01,1712.1717529296875,0.0,STANDARD,31,306.57366943359375,R_A5,1.0
306.7447509765625,21,17,15,0,2018-01-01,1713.976806640625,0.0,STANDARD,31,306.7447509765625,R_A5,1.0
306.86712646484375,21,18,16,0,2018-01-01,1715.2679443359375,0.0,STANDARD,31,306.86712646484375,R_A5,1.0
306.85162353515625,21,28,17,0,2018-01-01,1716.76220703125,0.0,STANDARD,31,306.85162353515625,R_A5,1.0
307.0547790527344,21,29,18,0,2018-01-01,1718.90576171875,0.0,STANDARD,31,307.0547790527344,R_A5,1.0
307.563720703125,21,30,19,0,2018-01-01,1721.04931640625,0.0,STANDARD,31,307.563720703125,R_A5,1.0
307.76690673828125,21,31,20,0,2018-01-01,1723.1929931640625,0.0,STANDARD,31,307.76690673828125,R_A5,1.0
307.9700622558594,21,32,21,0,2018-01-01,1725.3365478515625,0.0,STANDARD,31,307.9700622558594,R_A5,1.0
305.10748291015625,42,1,1,0,2018-01-01,1695.1318359375,0.0,STANDARD,17,305.10748291015625,R_A6,1.0
305.2541809082031,42,2,2,0,2018-01-01,1696.6798095703125,0.0,STANDARD,17,305.2541809082031,R_A6,1.0
305.40087890625,42,3,3,0,2018-01-01,1698.227783203125,0.0,STANDARD,17,305.40087890625,R_A6,1.0
305.5475769042969,42,4,4,0,2018-01-01,1699.7757568359375,0.0,STANDARD,17,305.5475769042969,R_A6,1.0
305.69427490234375,42,5,5,0,2018-01-01,1701.32373046875,0.0,STANDARD,17,305.69427490234375,R_A6,1.0
305.54193115234375,42,6,6,0,2018-01-01,1702.8717041015625,0.0,STANDARD,17,305.54193115234375,R_A6,1.0
305.6886291503906,42,7,7,0,2018-01-01,1704.419677734375,0.0,STANDARD,17,305.6886291503906,R_A6,1.0
305.8353271484375,42,8,8,0,2018-01-01,1705.967529296875,0.0,STANDARD,17,305.8353271484375,R_A6,1.0
306.2810974121094,42,9,9,0,2018-01-01,1707.5155029296875,0.0,STANDARD,17,306.2810974121094,R_A6,1.0
306.12200927734375,42,10,10,0,2018-01-01,1709.0634765625,0.0,STANDARD,17,306.12200927734375,R_A6,1.0
306.3060302734375,42,11,11,0,2018-01-01,1711.00390625,0.0,STANDARD,17,306.3060302734375,R_A6,1.0
306.5271301269531,42,12,12,0,2018-01-01,1713.3369140625,0.0,STANDARD,17,306.5271301269531,R_A6,1.0
306.7601623535156,42,13,13,0,2018-01-01,1715.669677734375,0.0,STANDARD,17,306.7601623535156,R_A6,1.0
306.9812927246094,42,14,14,0,2018-01-01,1718.002685546875,0.0,STANDARD,17,306.9812927246094,R_A6,1.0
307.202392578125,42,15,15,0,2018-01-01,1720.3355712890625,0.0,STANDARD,17,307.202392578125,R_A6,1.0
307.5685119628906,42,16,16,0,2018-01-01,1722.66845703125,0.0,STANDARD,17,307.5685119628906,R_A6,1.0
307.78961181640625,42,17,17,0,2018-01-01,1725.0013427734375,0.0,STANDARD,17,307.78961181640625,R_A6,1.0
307.93023681640625,42,18,18,0,2018-01-01,1726.4853515625,0.0,STANDARD,17,307.93023681640625,R_A6,1.0
308.1907043457031,42,28,19,0,2018-01-01,1727.6644287109375,0.0,STANDARD,17,308.1907043457031,R_A6,1.0
308.35400390625,42,29,20,0,2018-01-01,1729.3875732421875,0.0,STANDARD,17,308.35400390625,R_A6,1.0
308.517333984375,42,30,21,0,2018-01-01,1731.11083984375,0.0,STANDARD,17,308.517333984375,R_A6,1.0
308.6806640625,42,31,22,0,2018-01-01,1732.8341064453125,0.0,STANDARD,17,308.6806640625,R_A6,1.0
308.5382080078125,42,32,23,0,2018-01-01,1734.5572509765625,0.0,STANDARD,17,308.5382080078125,R_A6,1.0
298.9007568359375,30,1,1,0,2018-03-01,1641.1280517578125,0.0,STANDARD,22,298.9007568359375,R_A2,0.05898314341902733
299.02532958984375,30,2,2,0,2018-03-01,1642.9866943359375,0.0,STANDARD,22,299.02532958984375,R_A2,0.061932388693094254
299.14990234375,30,3,3,0,2018-03-01,1644.8453369140625,0.0,STANDARD,22,299.14990234375,R_A2,0.06432341784238815
299.27447509765625,30,4,4,0,2018-03-01,1646.7039794921875,0.0,STANDARD,22,299.27447509765625,R_A2,0.07035037130117416
299.3990478515625,30,5,5,0,2018-03-01,1648.5626220703125,0.0,STANDARD,22,299.3990478515625,R_A2,0.07298117130994797
299.52374267578125,30,6,6,0,2018-03-01,1650.4212646484375,0.0,STANDARD,22,299.52374267578125,R_A2,0.3139572739601135
299.65264892578125,30,7,7,0,2018-03-01,1652.280029296875,0.0,STANDARD,22,299.65264892578125,R_A2,0.9207127094268799
299.779296875,30,8,8,0,2018-03-01,1654.138671875,0.0,STANDARD,22,299.779296875,R_A2,0.8993664383888245
299.84246826171875,30,9,9,0,2018-03-01,1655.997314453125,0.0,STANDARD,22,299.84246826171875,R_A2,0.9175472855567932
299.8115539550781,30,10,10,0,2018-03-01,1657.85595703125,0.0,STANDARD,22,299.8115539550781,R_A2,0.9213730096817017
299.66888427734375,30,11,11,0,2018-03-01,1659.812744140625,0.0,STANDARD,22,299.66888427734375,R_A2,0.08667172491550446
299.80670166015625,30,12,12,0,2018-03-01,1661.86767578125,0.0,STANDARD,22,299.80670166015625,R_A2,0.09469755738973618
300.12506103515625,30,13,13,0,2018-03-01,1663.9224853515625,0.0,STANDARD,22,300.12506103515625,R_A2,0.47730752825737
300.47613525390625,30,14,14,0,2018-03-01,1665.9774169921875,0.0,STANDARD,22,300.47613525390625,R_A2,0.5534096956253052
300.6140441894531,30,15,15,0,2018-03-01,1668.0322265625,0.0,STANDARD,22,300.6140441894531,R_A2,0.74708092212677
300.3382568359375,29,15,16,0,2018-03-01,1667.53955078125,0.0,STANDARD,22,300.3382568359375,R_A2,0.9783028364181519
300.4796142578125,29,16,17,0,2018-03-01,1669.659912109375,0.0,STANDARD,22,300.4796142578125,R_A2,0.9997670650482178
300.6213684082031,29,17,18,0,2018-03-01,1671.7802734375,0.0,STANDARD,22,300.6213684082031,R_A2,0.9792419075965881
300.7486572265625,29,18,19,0,2018-03-01,1673.6793212890625,0.0,STANDARD,22,300.7486572265625,R_A2,0.9998081922531128
301.3575134277344,29,28,20,0,2018-03-01,1675.49658203125,6.380308832376613e-07,STANDARD,22,301.3575134277344,R_A2,1.0000067949295044
302.3383483886719,29,29,21,0,2018-03-01,1677.2711181640625,6.908985102777043e-13,STANDARD,22,302.3383483886719,R_A2,1.0
302.5662536621094,29,30,22,0,2018-03-01,1679.0455322265625,-1.360679973337294e-15,STANDARD,22,302.5662536621094,R_A2,1.0
302.31060791015625,29,31,23,0,2018-03-01,1680.820068359375,-1.9395204192695914e-11,STANDARD,22,302.31060791015625,R_A2,1.0
302.92578125,29,32,24,0,2018-03-01,1682.594482421875,-1.0062816926085602e-16,STANDARD,22,302.92578125,R_A2,1.0
277.1719970703125,20,1,1,0,2018-04-28,1685.4761962890625,-6.687289610951552e-11,STANDARD,31,277.1719970703125,R_A5,1.0
277.3846740722656,20,2,2,0,2018-04-28,1687.72119140625,-9.661460520504761e-11,STANDARD,31,277.3846740722656,R_A5,1.0
277.5970458984375,20,3,3,0,2018-04-28,1689.966064453125,-8.605606505174279e-11,STANDARD,31,277.5970458984375,R_A5,1.0
277.808837890625,20,4,4,0,2018-04-28,1692.2109375,-7.725745043707377e-11,STANDARD,31,277.808837890625,R_A5,1.0
278.02069091796875,20,5,5,0,2018-04-28,1694.455810546875,-6.891175130530058e-11,STANDARD,31,278.02069091796875,R_A5,1.0
278.2328186035156,20,6,6,0,2018-04-28,1696.7008056640625,-5.701484076525709e-11,STANDARD,31,278.2328186035156,R_A5,1.0
278.77947998046875,20,7,7,0,2018-04-28,1698.9456787109375,-1.6569775065922165e-11,STANDARD,31,278.77947998046875,R_A5,1.0
278.5423889160156,20,11,8,0,2018-04-28,1707.7470703125,-1.730327964244438e-10,STANDARD,31,278.5423889160156,R_A5,1.0
277.0614318847656,21,11,9,0,2018-04-28,1702.8099365234375,-6.328050305981492e-10,STANDARD,31,277.0614318847656,R_A5,1.0
277.1953430175781,21,12,10,0,2018-04-28,1704.6822509765625,-4.3841591468307683e-10,STANDARD,31,277.1953430175781,R_A5,1.0
277.38580322265625,21,13,11,0,2018-04-28,1706.5546875,-3.987500954427681e-11,STANDARD,31,277.38580322265625,R_A5,1.0
277.566650390625,21,14,12,0,2018-04-28,1708.427001953125,-4.1931704636288814e-11,STANDARD,31,277.566650390625,R_A5,1.0
277.7456359863281,21,15,13,0,2018-04-28,1710.2994384765625,-1.6421513454600856e-11,STANDARD,31,277.7456359863281,R_A5,1.0
278.0764465332031,21,16,14,0,2018-04-28,1712.1717529296875,-2.9428410663195903e-12,STANDARD,31,278.0764465332031,R_A5,1.0
278.26214599609375,21,17,15,0,2018-04-28,1713.976806640625,-5.66192969245205e-12,STANDARD,31,278.26214599609375,R_A5,1.0
278.3916320800781,21,18,16,0,2018-04-28,1715.2679443359375,-1.5633116329238916e-11,STANDARD,31,278.3916320800781,R_A5,1.0
290.9798583984375,21,28,17,0,2018-04-28,1716.76220703125,-8.485590563545031e-10,STANDARD,31,290.9798583984375,R_A5,1.0
291.2026672363281,21,29,18,0,2018-04-28,1718.90576171875,-7.149338343559464e-10,STANDARD,31,291.2026672363281,R_A5,1.0
294.0528869628906,21,30,19,0,2018-04-28,1721.04931640625,-3.693772718249555e-12,STANDARD,31,294.0528869628906,R_A5,1.0
301.9978942871094,21,31,20,0,2018-04-28,1723.1929931640625,-3.745622044405879e-15,STANDARD,31,301.9978942871094,R_A5,1.0
306.0760803222656,21,32,21,0,2018-04-28,1725.3365478515625,-1.841261691895677e-17,STANDARD,31,306.0760803222656,R_A5,1.0
285.392333984375,41,1,1,0,2018-07-03,1611.263916015625,0.0,STANDARD,28,285.392333984375,R_A3,0.2931331992149353
285.5111389160156,41,2,2,0,2018-07-03,1613.3470458984375,0.0,STANDARD,28,285.5111389160156,R_A3,0.2013455033302307
285.6502380371094,41,3,3,0,2018-07-03,1615.4300537109375,0.0,STANDARD,28,285.6502380371094,R_A3,0.19741132855415344
284.6594543457031,41,3,4,0,2018-07-03,1602.841796875,0.0,STANDARD,29,284.6594543457031,R_A3,0.1896970123052597
284.8446960449219,41,4,5,0,2018-07-03,1604.895263671875,0.0,STANDARD,29,284.8446960449219,R_A3,0.36996206641197205
285.12548828125,41,5,6,0,2018-07-03,1606.94873046875,0.0,STANDARD,29,285.12548828125,R_A3,0.8080829381942749
285.2669677734375,41,6,7,0,2018-07-03,1609.002197265625,0.0,STANDARD,29,285.2669677734375,R_A3,0.2832028567790985
285.40411376953125,41,7,8,0,2018-07-03,1611.0557861328125,0.0,STANDARD,29,285.40411376953125,R_A3,0.19915921986103058
285.5412292480469,41,8,9,0,2018-07-03,1613.1092529296875,0.0,STANDARD,29,285.5412292480469,R_A3,0.2035146802663803
285.7403869628906,41,9,10,0,2018-07-03,1615.1627197265625,0.0,STANDARD,29,285.7403869628906,R_A3,0.80416339635849
286.82598876953125,41,10,11,0,2018-07-03,1617.21630859375,0.0,STANDARD,29,286.82598876953125,R_A3,0.8054702281951904
286.392578125,41,11,12,0,2018-07-03,1619.385498046875,0.0,STANDARD,29,286.392578125,R_A3,0.05020246282219887
286.5452575683594,41,12,13,0,2018-07-03,1621.6705322265625,0.0,STANDARD,29,286.5452575683594,R_A3,0.05469201132655144
286.69842529296875,41,13,14,0,2018-07-03,1623.9554443359375,0.0,STANDARD,29,286.69842529296875,R_A3,0.37332403659820557
288.1106262207031,41,15,15,0,2018-07-03,1628.525390625,0.0,STANDARD,29,288.1106262207031,R_A3,0.5071247816085815
288.2601318359375,41,16,16,0,2018-07-03,1630.53662109375,0.0,STANDARD,29,288.2601318359375,R_A3,0.8113924860954285
283.22412109375,41,28,17,0,2018-07-03,1633.2772216796875,0.0,STANDARD,29,283.22412109375,R_A3,0.6494489312171936
283.4356384277344,41,29,18,0,2018-07-03,1636.9498291015625,0.0,STANDARD,29,283.4356384277344,R_A3,0.20027655363082886
283.68499755859375,41,30,19,0,2018-07-03,1640.6224365234375,0.0,STANDARD,29,283.68499755859375,R_A3,0.049607302993535995
283.9312438964844,41,31,20,0,2018-07-03,1644.294921875,0.0,STANDARD,29,283.9312438964844,R_A3,0.22764572501182556
284.17620849609375,41,32,21,0,2018-07-03,1647.967529296875,0.0,STANDARD,29,284.17620849609375,R_A3,0.0656685084104538
274.0360107421875,52,1,1,0,2018-09-12,1631.992431640625,0.0,STANDARD,30,274.0360107421875,R_A4,0.05302761122584343
274.3291931152344,52,1,2,0,2018-09-12,1627.839111328125,0.0,STANDARD,31,274.3291931152344,R_A4,0.08325248956680298
274.4696350097656,52,2,3,0,2018-09-12,1629.9559326171875,0.0,STANDARD,31,274.4696350097656,R_A4,0.1820952147245407
274.6095275878906,52,3,4,0,2018-09-12,1632.07275390625,0.0,STANDARD,31,274.6095275878906,R_A4,0.05700947344303131
274.7503356933594,52,4,5,0,2018-09-12,1634.189453125,0.0,STANDARD,31,274.7503356933594,R_A4,0.05876234546303749
275.1400146484375,52,4,6,0,2018-09-12,1633.8472900390625,0.0,STANDARD,32,275.1400146484375,R_A4,0.05985412374138832
274.2205810546875,51,4,7,0,2018-09-12,1636.3238525390625,0.0,STANDARD,32,274.2205810546875,R_A4,0.10011990368366241
274.09637451171875,51,3,8,0,2018-09-12,1634.4605712890625,0.0,STANDARD,32,274.09637451171875,R_A4,0.05851078778505325
274.71405029296875,51,3,9,0,2018-09-12,1637.1827392578125,0.0,STANDARD,33,274.71405029296875,R_A4,0.06248495355248451
274.5851745605469,51,2,10,0,2018-09-12,1635.27685546875,0.0,STANDARD,33,274.5851745605469,R_A4,0.1857919991016388
274.1996154785156,50,3,11,0,2018-09-12,1641.5404052734375,0.0,STANDARD,33,274.1996154785156,R_A4,0.06360194832086563
274.9736328125,50,3,12,0,2018-09-12,1639.440185546875,0.0,STANDARD,34,274.9736328125,R_A4,0.06427313387393951
276.1844787597656,50,3,13,0,2018-09-12,1642.99755859375,0.0,STANDARD,35,276.1844787597656,R_A4,0.08630044758319855
276.0542907714844,50,2,14,0,2018-09-12,1641.034912109375,0.0,STANDARD,35,276.0542907714844,R_A4,0.16500845551490784
275.8116149902344,49,2,15,0,2018-09-12,1641.16015625,0.0,STANDARD,35,275.8116149902344,R_A4,0.17216388881206512
275.6961975097656,49,1,16,0,2018-09-12,1639.216064453125,0.0,STANDARD,35,275.6961975097656,R_A4,0.23625154793262482
278.8327941894531,49,31,17,0,2018-09-12,1645.8568115234375,0.0,STANDARD,36,278.8327941894531,R_A4,0.0965195819735527
278.7511901855469,48,31,18,0,2018-09-12,1642.3492431640625,0.0,STANDARD,36,278.7511901855469,R_A4,0.06051388382911682
279.2993469238281,48,31,19,0,2018-09-12,1648.8773193359375,0.0,STANDARD,37,279.2993469238281,R_A4,0.650367021560669
279.9827575683594,48,31,20,0,2018-09-12,1654.9964599609375,0.0,STANDARD,38,279.9827575683594,R_A4,0.69077068567276
280.0956115722656,47,31,21,0,2018-09-12,1657.0078125,0.0,STANDARD,38,280.0956115722656,R_A4,0.3508358895778656
270.31927490234375,42,1,1,0,2018-11-07,1695.1318359375,-1.3869958512876396e-13,STANDARD,17,270.31927490234375,R_A6,1.0
270.4645690917969,42,2,2,0,2018-11-07,1696.6798095703125,-8.10298144771418e-14,STANDARD,17,270.4645690917969,R_A6,1.0
270.6070251464844,42,3,3,0,2018-11-07,1698.227783203125,-6.205961715658945e-14,STANDARD,17,270.6070251464844,R_A6,1.0
270.7459411621094,42,4,4,0,2018-11-07,1699.7757568359375,-1.0498127025896156e-13,STANDARD,17,270.7459411621094,R_A6,1.0
270.921875,42,5,5,0,2018-11-07,1701.32373046875,-7.689409140887796e-14,STANDARD,17,270.921875,R_A6,1.0
270.7782287597656,42,6,6,0,2018-11-07,1702.8717041015625,-4.003184068956944e-12,STANDARD,17,270.7782287597656,R_A6,1.0
270.9250183105469,42,7,7,0,2018-11-07,1704.419677734375,-5.736355401103621e-12,STANDARD,17,270.9250183105469,R_A6,1.0
271.07208251953125,42,8,8,0,2018-11-07,1705.967529296875,-3.419991503536557e-12,STANDARD,17,271.07208251953125,R_A6,1.0
271.56805419921875,42,9,9,0,2018-11-07,1707.5155029296875,-1.9154912844678712e-13,STANDARD,17,271.56805419921875,R_A6,1.0
271.59344482421875,42,10,10,0,2018-11-07,1709.0634765625,-1.593479515005214e-11,STANDARD,17,271.59344482421875,R_A6,1.0
274.01568603515625,42,11,11,0,2018-11-07,1711.00390625,-3.947624345468359e-12,STANDARD,17,274.01568603515625,R_A6,1.0
274.2445983886719,42,12,12,0,2018-11-07,1713.3369140625,-1.819746393502686e-12,STANDARD,17,274.2445983886719,R_A6,1.0
274.4906311035156,42,13,13,0,2018-11-07,1715.669677734375,-1.6846837510089974e-13,STANDARD,17,274.4906311035156,R_A6,1.0
274.7114562988281,42,14,14,0,2018-11-07,1718.002685546875,-1.279759040710357e-13,STANDARD,17,274.7114562988281,R_A6,1.0
274.9324645996094,42,15,15,0,2018-11-07,1720.3355712890625,-8.238411851584776e-14,STANDARD,17,274.9324645996094,R_A6,1.0
275.2989501953125,42,16,16,0,2018-11-07,1722.66845703125,-3.2933962360644914e-14,STANDARD,17,275.2989501953125,R_A6,1.0
275.52032470703125,42,17,17,0,2018-11-07,1725.0013427734375,-3.858583374691249e-14,STANDARD,17,275.52032470703125,R_A6,1.0
