PRESSURE,CONKPOS,SWAT,SGAS,CONIDX,DEPTH,CONJPOS,WELL,DATE,CONBPRES,CONIPOS,WELLMODEL,DRAWDOWN
302.6864929199219,17,0.9523286819458008,0.0,17,1671.111572265625,30,R_A2,2018-01-01,302.6864929199219,22,STANDARD,0
302.8123779296875,18,0.9832528829574585,0.0,18,1672.9881591796875,30,R_A2,2018-01-01,302.8123779296875,22,STANDARD,0
302.89569091796875,18,0.9928692579269409,0.0,19,1674.229736328125,29,R_A2,2018-01-01,302.89569091796875,22,STANDARD,0
303.02569580078125,27,0.6481541991233826,0.0,20,1676.1676025390625,29,R_A2,2018-01-01,303.02569580078125,22,STANDARD,0
303.47802734375,28,1.0,0.0,21,1677.9368896484375,29,R_A2,2018-01-01,303.47802734375,22,STANDARD,0
303.64569091796875,29,1.0,0.0,22,1679.7061767578125,29,R_A2,2018-01-01,303.64569091796875,22,STANDARD,0
303.8133544921875,30,1.0,0.0,23,1681.4754638671875,29,R_A2,2018-01-01,303.8133544921875,22,STANDARD,0
303.98101806640625,31,1.0,0.0,24,1683.2447509765625,29,R_A2,2018-01-01,303.98101806640625,22,STANDARD,0
298.53814697265625,1,0.1351146101951599,0.0,1,1609.243408203125,41,R_A3,2018-01-01,298.53814697265625,28,STANDARD,0
298.676513671875,2,0.11823459714651108,0.0,2,1611.3077392578125,41,R_A3,2018-01-01,298.676513671875,28,STANDARD,0
298.8148498535156,3,0.12243370711803436,0.0,3,1613.3720703125,41,R_A3,2018-01-01,298.8148498535156,28,STANDARD,0
298.9532165527344,4,0.24829745292663574,0.0,4,1615.4365234375,41,R_A3,2018-01-01,298.9532165527344,28,STANDARD,0
299.0915832519531,5,0.6481541991233826,0.0,5,1617.5008544921875,41,R_A3,2018-01-01,299.0915832519531,28,STANDARD,0
299.2299499511719,6,0.3404858112335205,0.0,6,1619.565185546875,41,R_A3,2018-01-01,299.2299499511719,28,STANDARD,0
298.54638671875,6,0.6481541991233826,0.0,7,1609.3663330078125,41,R_A3,2018-01-01,298.54638671875,29,STANDARD,0
298.68377685546875,7,0.1983322650194168,0.0,8,1611.4163818359375,41,R_A3,2018-01-01,298.68377685546875,29,STANDARD,0
298.8211669921875,8,0.20094092190265656,0.0,9,1613.46630859375,41,R_A3,2018-01-01,298.8211669921875,29,STANDARD,0
298.95855712890625,9,0.6481541991233826,0.0,10,1615.516357421875,41,R_A3,2018-01-01,298.95855712890625,29,STANDARD,0
299.095947265625,10,0.7979751825332642,0.0,11,1617.5662841796875,41,R_A3,2018-01-01,299.095947265625,29,STANDARD,0
299.24237060546875,11,0.05079192295670509,0.0,12,1619.750732421875,41,R_A3,2018-01-01,299.24237060546875,29,STANDARD,0
299.3978271484375,12,0.05455172061920166,0.0,13,1622.0697021484375,41,R_A3,2018-01-01,299.3978271484375,29,STANDARD,0
299.5532531738281,13,0.3680056035518646,0.0,14,1624.388671875,41,R_A3,2018-01-01,299.5532531738281,29,STANDARD,0
299.7087097167969,14,0.3714577257633209,0.0,15,1626.707763671875,41,R_A3,2018-01-01,299.7087097167969,29,STANDARD,0
299.8641662597656,15,0.4909714162349701,0.0,16,1629.026611328125,41,R_A3,2018-01-01,299.8641662597656,29,STANDARD,0
299.992919921875,16,0.8089039921760559,0.0,17,1630.9468994140625,41,R_A3,2018-01-01,299.992919921875,29,STANDARD,0
300.16583251953125,27,0.3014692962169647,0.0,18,1633.5262451171875,41,R_A3,2018-01-01,300.16583251953125,29,STANDARD,0
300.40966796875,28,0.044041041284799576,0.0,19,1637.1630859375,41,R_A3,2018-01-01,300.40966796875,29,STANDARD,0
300.6535339355469,29,0.08846355974674225,0.0,20,1640.8001708984375,41,R_A3,2018-01-01,300.6535339355469,29,STANDARD,0
300.89739990234375,30,1.0,0.0,21,1644.4371337890625,41,R_A3,2018-01-01,300.89739990234375,29,STANDARD,0
301.14129638671875,31,0.06317919492721558,0.0,22,1648.0740966796875,41,R_A3,2018-01-01,301.14129638671875,29,STANDARD,0
300.009033203125,1,0.05148448422551155,0.0,1,1631.1873779296875,52,R_A4,2018-01-01,300.009033203125,30,STANDARD,0
299.7571105957031,1,0.04942012205719948,0.0,2,1627.4293212890625,52,R_A4,2018-01-01,299.7571105957031,31,STANDARD,0
299.89520263671875,2,0.05094006285071373,0.0,3,1629.4896240234375,52,R_A4,2018-01-01,299.89520263671875,31,STANDARD,0
300.0333251953125,3,0.05282565578818321,0.0,4,1631.5498046875,52,R_A4,2018-01-01,300.0333251953125,31,STANDARD,0
300.17144775390625,4,0.059012703597545624,0.0,5,1633.610107421875,52,R_A4,2018-01-01,300.17144775390625,31,STANDARD,0
300.0901184082031,4,0.05643600597977638,0.0,6,1632.3968505859375,52,R_A4,2018-01-01,300.0901184082031,32,STANDARD,0
300.3236999511719,4,0.05788363516330719,0.0,7,1635.880615234375,51,R_A4,2018-01-01,300.3236999511719,32,STANDARD,0
300.4202575683594,4,0.058634817600250244,0.0,8,1637.321044921875,51,R_A4,2018-01-01,300.4202575683594,33,STANDARD,0
300.29644775390625,3,0.05906778573989868,0.0,9,1635.474609375,51,R_A4,2018-01-01,300.29644775390625,33,STANDARD,0
300.74395751953125,4,0.13861097395420074,0.0,10,1642.1485595703125,50,R_A4,2018-01-01,300.74395751953125,33,STANDARD,0
300.67578125,4,0.13421428203582764,0.0,11,1641.132080078125,50,R_A4,2018-01-01,300.67578125,34,STANDARD,0
300.5467224121094,3,0.1400769203901291,0.0,12,1639.20703125,50,R_A4,2018-01-01,300.5467224121094,34,STANDARD,0
300.66064453125,3,0.23393802344799042,0.0,13,1640.9061279296875,50,R_A4,2018-01-01,300.66064453125,35,STANDARD,0
300.53570556640625,2,0.22923102974891663,0.0,14,1639.0426025390625,50,R_A4,2018-01-01,300.53570556640625,35,STANDARD,0
300.72943115234375,2,0.23608194291591644,0.0,15,1641.93212890625,49,R_A4,2018-01-01,300.72943115234375,35,STANDARD,0
300.7579650878906,30,0.6481541991233826,0.0,16,1642.357421875,49,R_A4,2018-01-01,300.7579650878906,36,STANDARD,0
300.5735168457031,30,0.31965819001197815,0.0,17,1639.6068115234375,48,R_A4,2018-01-01,300.5735168457031,36,STANDARD,0
301.0526123046875,30,0.6481541991233826,0.0,18,1646.7513427734375,48,R_A4,2018-01-01,301.0526123046875,37,STANDARD,0
301.5025939941406,30,0.6481541991233826,0.0,19,1653.461669921875,48,R_A4,2018-01-01,301.5025939941406,38,STANDARD,0
301.7947998046875,30,0.23997251689434052,0.0,20,1657.8184814453125,47,R_A4,2018-01-01,301.7947998046875,38,STANDARD,0
303.8440856933594,1,1.0,0.0,1,1685.026611328125,20,R_A5,2018-01-01,303.8440856933594,31,STANDARD,0
304.0601806640625,2,1.0,0.0,2,1687.3070068359375,20,R_A5,2018-01-01,304.0601806640625,31,STANDARD,0
304.27630615234375,3,1.0,0.0,3,1689.5875244140625,20,R_A5,2018-01-01,304.27630615234375,31,STANDARD,0
304.4924011230469,4,1.0,0.0,4,1691.8680419921875,20,R_A5,2018-01-01,304.4924011230469,31,STANDARD,0
304.7085266113281,5,1.0,0.0,5,1694.1485595703125,20,R_A5,2018-01-01,304.7085266113281,31,STANDARD,0
304.9246520996094,6,1.0,0.0,6,1696.4290771484375,20,R_A5,2018-01-01,304.9246520996094,31,STANDARD,0
305.446533203125,7,1.0,0.0,7,1698.70947265625,20,R_A5,2018-01-01,305.446533203125,31,STANDARD,0
305.988037109375,11,1.0,0.0,8,1707.6488037109375,20,R_A5,2018-01-01,305.988037109375,31,STANDARD,0
306.1695251464844,12,1.0,0.0,9,1709.5638427734375,20,R_A5,2018-01-01,306.1695251464844,31,STANDARD,0
305.4322814941406,12,1.0,0.0,10,1701.7845458984375,21,R_A5,2018-01-01,305.4322814941406,31,STANDARD,0
305.6291198730469,13,1.0,0.0,11,1703.735107421875,21,R_A5,2018-01-01,305.6291198730469,31,STANDARD,0
305.81396484375,14,1.0,0.0,12,1705.6856689453125,21,R_A5,2018-01-01,305.81396484375,31,STANDARD,0
305.9988098144531,15,1.0,0.0,13,1707.63623046875,21,R_A5,2018-01-01,305.9988098144531,31,STANDARD,0
306.1836853027344,16,1.0,0.0,14,1709.5867919921875,21,R_A5,2018-01-01,306.1836853027344,31,STANDARD,0
306.5135498046875,17,1.0,0.0,15,1711.537353515625,21,R_A5,2018-01-01,306.5135498046875,31,STANDARD,0
306.6856994628906,18,1.0,0.0,16,1713.35400390625,21,R_A5,2018-01-01,306.6856994628906,31,STANDARD,0
306.7843933105469,19,1.0,0.0,17,1714.3951416015625,21,R_A5,2018-01-01,306.7843933105469,31,STANDARD,0
306.75689697265625,27,1.0,0.0,18,1715.7628173828125,21,R_A5,2018-01-01,306.75689697265625,31,STANDARD,0
306.978271484375,28,1.0,0.0,19,1718.098388671875,21,R_A5,2018-01-01,306.978271484375,31,STANDARD,0
307.5054016113281,29,1.0,0.0,20,1720.43408203125,21,R_A5,2018-01-01,307.5054016113281,31,STANDARD,0
307.7267761230469,30,1.0,0.0,21,1722.7696533203125,21,R_A5,2018-01-01,307.7267761230469,31,STANDARD,0
307.9481506347656,31,1.0,0.0,22,1725.105224609375,21,R_A5,2018-01-01,307.9481506347656,31,STANDARD,0
305.11419677734375,1,1.0,0.0,1,1695.20263671875,42,R_A6,2018-01-01,305.11419677734375,17,STANDARD,0
305.2609558105469,2,1.0,0.0,2,1696.7510986328125,42,R_A6,2018-01-01,305.2609558105469,17,STANDARD,0
305.4076843261719,3,1.0,0.0,3,1698.299560546875,42,R_A6,2018-01-01,305.4076843261719,17,STANDARD,0
305.554443359375,4,1.0,0.0,4,1699.84814453125,42,R_A6,2018-01-01,305.554443359375,17,STANDARD,0
305.7012023925781,5,1.0,0.0,5,1701.3966064453125,42,R_A6,2018-01-01,305.7012023925781,17,STANDARD,0
305.84796142578125,6,1.0,0.0,6,1702.9451904296875,42,R_A6,2018-01-01,305.84796142578125,17,STANDARD,0
305.6956481933594,7,1.0,0.0,7,1704.49365234375,42,R_A6,2018-01-01,305.6956481933594,17,STANDARD,0
305.8424072265625,8,1.0,0.0,8,1706.042236328125,42,R_A6,2018-01-01,305.8424072265625,17,STANDARD,0
306.2882080078125,9,1.0,0.0,9,1707.5906982421875,42,R_A6,2018-01-01,306.2882080078125,17,STANDARD,0
306.1291809082031,10,1.0,0.0,10,1709.1392822265625,42,R_A6,2018-01-01,306.1291809082031,17,STANDARD,0
306.3109130859375,11,1.0,0.0,11,1711.055419921875,42,R_A6,2018-01-01,306.3109130859375,17,STANDARD,0
306.52734375,12,1.0,0.0,12,1713.3392333984375,42,R_A6,2018-01-01,306.52734375,17,STANDARD,0
306.7557678222656,13,1.0,0.0,13,1715.623046875,42,R_A6,2018-01-01,306.7557678222656,17,STANDARD,0
306.9721984863281,14,1.0,0.0,14,1717.9068603515625,42,R_A6,2018-01-01,306.9721984863281,17,STANDARD,0
307.18865966796875,15,1.0,0.0,15,1720.190673828125,42,R_A6,2018-01-01,307.18865966796875,17,STANDARD,0
307.55010986328125,16,1.0,0.0,16,1722.474365234375,42,R_A6,2018-01-01,307.55010986328125,17,STANDARD,0
307.7665710449219,17,1.0,0.0,17,1724.7581787109375,42,R_A6,2018-01-01,307.7665710449219,17,STANDARD,0
307.921630859375,18,1.0,0.0,18,1726.394287109375,42,R_A6,2018-01-01,307.921630859375,17,STANDARD,0
307.8930969238281,27,1.0,0.0,19,1727.7508544921875,42,R_A6,2018-01-01,307.8930969238281,17,STANDARD,0
308.3623352050781,28,1.0,0.0,20,1729.4755859375,42,R_A6,2018-01-01,308.3623352050781,17,STANDARD,0
308.52581787109375,29,1.0,0.0,21,1731.2001953125,42,R_A6,2018-01-01,308.52581787109375,17,STANDARD,0
308.68927001953125,30,1.0,0.0,22,1732.9249267578125,42,R_A6,2018-01-01,308.68927001953125,17,STANDARD,0
308.8527526855469,31,1.0,0.0,23,1734.649658203125,42,R_A6,2018-01-01,308.8527526855469,17,STANDARD,0
299.8664245605469,1,0.10822188854217529,0.0,1,1641.094970703125,30,R_A2,2018-03-01,299.8664245605469,22,STANDARD,0
299.9867248535156,2,0.11059226840734482,0.0,2,1642.8890380859375,30,R_A2,2018-03-01,299.9867248535156,22,STANDARD,0
300.10699462890625,3,0.07774963229894638,0.0,3,1644.68310546875,30,R_A2,2018-03-01,300.10699462890625,22,STANDARD,0
300.227294921875,4,0.06679146736860275,0.0,4,1646.4771728515625,30,R_A2,2018-03-01,300.227294921875,22,STANDARD,0
300.3475646972656,5,0.072450190782547,0.0,5,1648.2713623046875,30,R_A2,2018-03-01,300.3475646972656,22,STANDARD,0
300.4678649902344,6,0.11853362619876862,0.0,6,1650.0654296875,30,R_A2,2018-03-01,300.4678649902344,22,STANDARD,0
300.5881652832031,7,0.6482053399085999,0.0,7,1651.859619140625,30,R_A2,2018-03-01,300.5881652832031,22,STANDARD,0
300.711181640625,8,0.6482201814651489,0.0,8,1653.6536865234375,30,R_A2,2018-03-01,300.711181640625,22,STANDARD,0
300.8365783691406,9,0.17351141571998596,0.0,9,1655.44775390625,30,R_A2,2018-03-01,300.8365783691406,22,STANDARD,0
300.91448974609375,10,0.32630249857902527,0.0,10,1657.2418212890625,30,R_A2,2018-03-01,300.91448974609375,22,STANDARD,0
301.0013122558594,11,0.07775504142045975,0.0,11,1659.1368408203125,30,R_A2,2018-03-01,301.0013122558594,22,STANDARD,0
301.1351318359375,12,0.07645086199045181,0.0,12,1661.132568359375,30,R_A2,2018-03-01,301.1351318359375,22,STANDARD,0
301.27813720703125,13,0.45569801330566406,0.0,13,1663.12841796875,30,R_A2,2018-03-01,301.27813720703125,22,STANDARD,0
301.4126892089844,14,0.49706733226776123,0.0,14,1665.1241455078125,30,R_A2,2018-03-01,301.4126892089844,22,STANDARD,0
301.5479736328125,15,0.6978875398635864,0.0,15,1667.1199951171875,30,R_A2,2018-03-01,301.5479736328125,22,STANDARD,0
301.68194580078125,16,0.9701937437057495,0.0,16,1669.11572265625,30,R_A2,2018-03-01,301.68194580078125,22,STANDARD,0
301.81597900390625,17,0.9523159265518188,0.0,17,1671.111572265625,30,R_A2,2018-03-01,301.81597900390625,22,STANDARD,0
301.9419250488281,18,0.9832483530044556,0.0,18,1672.9881591796875,30,R_A2,2018-03-01,301.9419250488281,22,STANDARD,0
301.9916687011719,18,0.9928672313690186,0.0,19,1674.229736328125,29,R_A2,2018-03-01,301.9916687011719,22,STANDARD,0
302.05364990234375,27,0.6482159495353699,0.0,20,1676.1676025390625,29,R_A2,2018-03-01,302.05364990234375,22,STANDARD,0
303.4710998535156,28,1.0,-2.636454634591238e-15,21,1677.9368896484375,29,R_A2,2018-03-01,303.4710998535156,22,STANDARD,0
303.64019775390625,29,1.0,-6.446847170891285e-16,22,1679.7061767578125,29,R_A2,2018-03-01,303.64019775390625,22,STANDARD,0
303.8081359863281,30,1.0,-7.611572398158621e-17,23,1681.4754638671875,29,R_A2,2018-03-01,303.8081359863281,22,STANDARD,0
303.9777526855469,31,1.0,-1.0729782414718337e-17,24,1683.2447509765625,29,R_A2,2018-03-01,303.9777526855469,22,STANDARD,0
262.78448486328125,1,1.0,-2.3765144108807597e-14,1,1685.026611328125,20,R_A5,2018-04-28,262.78448486328125,31,STANDARD,0
263.00030517578125,2,1.0,-4.2941683737508785e-14,2,1687.3070068359375,20,R_A5,2018-04-28,263.00030517578125,31,STANDARD,0
263.2161560058594,3,1.0,-5.04608900779753e-14,3,1689.5875244140625,20,R_A5,2018-04-28,263.2161560058594,31,STANDARD,0
263.4320373535156,4,1.0,-5.130172613218749e-14,4,1691.8680419921875,20,R_A5,2018-04-28,263.4320373535156,31,STANDARD,0
263.6478576660156,5,1.0,-5.1164090054522243e-14,5,1694.1485595703125,20,R_A5,2018-04-28,263.6478576660156,31,STANDARD,0
263.8636474609375,6,1.0,-4.3153668979152224e-14,6,1696.4290771484375,20,R_A5,2018-04-28,263.8636474609375,31,STANDARD,0
264.40185546875,7,1.0,-1.7218834729359686e-14,7,1698.70947265625,20,R_A5,2018-04-28,264.40185546875,31,STANDARD,0
264.5212097167969,11,1.0,-1.6360957727501457e-13,8,1707.6488037109375,20,R_A5,2018-04-28,264.5212097167969,31,STANDARD,0
264.7023620605469,12,1.0,-1.616851184188528e-13,9,1709.5638427734375,20,R_A5,2018-04-28,264.7023620605469,31,STANDARD,0
263.6825256347656,12,1.0,-1.2159626604224538e-12,10,1701.7845458984375,21,R_A5,2018-04-28,263.6825256347656,31,STANDARD,0
263.87933349609375,13,1.0,-4.156258873850259e-14,11,1703.735107421875,21,R_A5,2018-04-28,263.87933349609375,31,STANDARD,0
264.0642395019531,14,1.0,-8.790013259363932e-14,12,1705.6856689453125,21,R_A5,2018-04-28,264.0642395019531,31,STANDARD,0
264.3914794921875,15,1.0,-1.7796926584344452e-13,13,1707.63623046875,21,R_A5,2018-04-28,264.3914794921875,31,STANDARD,0
264.5946960449219,16,1.0,-1.0055182326964424e-13,14,1709.5867919921875,21,R_A5,2018-04-28,264.5946960449219,31,STANDARD,0
264.9036865234375,17,1.0,-1.0541618949012465e-14,15,1711.537353515625,21,R_A5,2018-04-28,264.9036865234375,31,STANDARD,0
265.0619812011719,18,1.0,-1.1039833564192077e-14,16,1713.35400390625,21,R_A5,2018-04-28,265.0619812011719,31,STANDARD,0
265.1535339355469,19,1.0,0.0,17,1714.3951416015625,21,R_A5,2018-04-28,265.1535339355469,31,STANDARD,0
265.1211242675781,27,1.0,-4.4545034436245523e-13,18,1715.7628173828125,21,R_A5,2018-04-28,265.1211242675781,31,STANDARD,0
265.34710693359375,28,1.0,-3.308622364799063e-13,19,1718.098388671875,21,R_A5,2018-04-28,265.34710693359375,31,STANDARD,0
277.5776672363281,29,1.0,-8.339441873097125e-21,20,1720.43408203125,21,R_A5,2018-04-28,277.5776672363281,31,STANDARD,0
271.52520751953125,30,1.0,-7.33916081205735e-18,21,1722.7696533203125,21,R_A5,2018-04-28,271.52520751953125,31,STANDARD,0
293.9500732421875,31,1.0,-2.0513105800066916e-21,22,1725.105224609375,21,R_A5,2018-04-28,293.9500732421875,31,STANDARD,0
288.51031494140625,1,0.13523587584495544,0.0,1,1609.243408203125,41,R_A3,2018-07-03,288.51031494140625,28,STANDARD,0
288.64813232421875,2,0.11836333572864532,0.0,2,1611.3077392578125,41,R_A3,2018-07-03,288.64813232421875,28,STANDARD,0
288.78594970703125,3,0.1226305440068245,0.0,3,1613.3720703125,41,R_A3,2018-07-03,288.78594970703125,28,STANDARD,0
288.9223937988281,4,0.2488144040107727,0.0,4,1615.4365234375,41,R_A3,2018-07-03,288.9223937988281,28,STANDARD,0
289.05743408203125,5,0.6489146947860718,0.0,5,1617.5008544921875,41,R_A3,2018-07-03,289.05743408203125,28,STANDARD,0
289.1921081542969,6,0.3404140770435333,0.0,6,1619.565185546875,41,R_A3,2018-07-03,289.1921081542969,28,STANDARD,0
288.438720703125,6,0.6501937508583069,0.0,7,1609.3663330078125,41,R_A3,2018-07-03,288.438720703125,29,STANDARD,0
288.5804443359375,7,0.19852988421916962,0.0,8,1611.4163818359375,41,R_A3,2018-07-03,288.5804443359375,29,STANDARD,0
288.7171325683594,8,0.20113490521907806,0.0,9,1613.46630859375,41,R_A3,2018-07-03,288.7171325683594,29,STANDARD,0
288.84686279296875,9,0.6489913463592529,0.0,10,1615.516357421875,41,R_A3,2018-07-03,288.84686279296875,29,STANDARD,0
289.0274353027344,10,0.7973770499229431,0.0,11,1617.5662841796875,41,R_A3,2018-07-03,289.0274353027344,29,STANDARD,0
287.43145751953125,11,0.05105471983551979,0.0,12,1619.750732421875,41,R_A3,2018-07-03,287.43145751953125,29,STANDARD,0
287.5863952636719,12,0.05466645956039429,0.0,13,1622.0697021484375,41,R_A3,2018-07-03,287.5863952636719,29,STANDARD,0
287.7419128417969,13,0.3684179186820984,0.0,14,1624.388671875,41,R_A3,2018-07-03,287.7419128417969,29,STANDARD,0
287.8755187988281,14,0.37184852361679077,0.0,15,1626.707763671875,41,R_A3,2018-07-03,287.8755187988281,29,STANDARD,0
287.59454345703125,15,0.4898257255554199,0.0,16,1629.026611328125,41,R_A3,2018-07-03,287.59454345703125,29,STANDARD,0
287.6973571777344,16,0.8005249500274658,0.0,17,1630.9468994140625,41,R_A3,2018-07-03,287.6973571777344,29,STANDARD,0
287.594970703125,27,0.30808401107788086,0.0,18,1633.5262451171875,41,R_A3,2018-07-03,287.594970703125,29,STANDARD,0
287.8061218261719,28,0.044312357902526855,0.0,19,1637.1630859375,41,R_A3,2018-07-03,287.8061218261719,29,STANDARD,0
288.0492248535156,29,0.088901087641716,0.0,20,1640.8001708984375,41,R_A3,2018-07-03,288.0492248535156,29,STANDARD,0
291.9175109863281,30,1.0,-4.380273227466702e-11,21,1644.4371337890625,41,R_A3,2018-07-03,291.9175109863281,29,STANDARD,0
288.5340576171875,31,0.0637645497918129,0.0,22,1648.0740966796875,41,R_A3,2018-07-03,288.5340576171875,29,STANDARD,0
278.37591552734375,1,0.05159580335021019,0.0,1,1631.1873779296875,52,R_A4,2018-09-12,278.37591552734375,30,STANDARD,0
278.24774169921875,1,0.04953507333993912,0.0,2,1627.4293212890625,52,R_A4,2018-09-12,278.24774169921875,31,STANDARD,0
278.3851318359375,2,0.05105814337730408,0.0,3,1629.4896240234375,52,R_A4,2018-09-12,278.3851318359375,31,STANDARD,0
278.52252197265625,3,0.052948035299777985,0.0,4,1631.5498046875,52,R_A4,2018-09-12,278.52252197265625,31,STANDARD,0
278.65997314453125,4,0.059113435447216034,0.0,5,1633.610107421875,52,R_A4,2018-09-12,278.65997314453125,31,STANDARD,0
278.7248840332031,4,0.05653999745845795,0.0,6,1632.3968505859375,52,R_A4,2018-09-12,278.7248840332031,32,STANDARD,0
278.85748291015625,4,0.05800735577940941,0.0,7,1635.880615234375,51,R_A4,2018-09-12,278.85748291015625,32,STANDARD,0
279.1129455566406,4,0.058736421167850494,0.0,8,1637.321044921875,51,R_A4,2018-09-12,279.1129455566406,33,STANDARD,0
278.98980712890625,3,0.05916442349553108,0.0,9,1635.474609375,51,R_A4,2018-09-12,278.98980712890625,33,STANDARD,0
279.3528747558594,4,0.1391320526599884,0.0,10,1642.1485595703125,50,R_A4,2018-09-12,279.3528747558594,33,STANDARD,0
279.4527282714844,4,0.13831034302711487,0.0,11,1641.132080078125,50,R_A4,2018-09-12,279.4527282714844,34,STANDARD,0
279.338134765625,3,0.1404067724943161,0.0,12,1639.20703125,50,R_A4,2018-09-12,279.338134765625,34,STANDARD,0
279.6153869628906,3,0.23437228798866272,0.0,13,1640.9061279296875,50,R_A4,2018-09-12,279.6153869628906,35,STANDARD,0
279.49090576171875,2,0.22963204979896545,0.0,14,1639.0426025390625,50,R_A4,2018-09-12,279.49090576171875,35,STANDARD,0
279.6170349121094,2,0.23663152754306793,0.0,15,1641.93212890625,49,R_A4,2018-09-12,279.6170349121094,35,STANDARD,0
283.4701843261719,30,0.6492666006088257,0.0,16,1642.357421875,49,R_A4,2018-09-12,283.4701843261719,36,STANDARD,0
283.72650146484375,30,0.267334520816803,0.0,17,1639.6068115234375,48,R_A4,2018-09-12,283.72650146484375,36,STANDARD,0
283.8269958496094,30,0.6540236473083496,0.0,18,1646.7513427734375,48,R_A4,2018-09-12,283.8269958496094,37,STANDARD,0
284.15557861328125,30,0.7208760380744934,0.0,19,1653.461669921875,48,R_A4,2018-09-12,284.15557861328125,38,STANDARD,0
284.6248779296875,30,0.37923377752304077,0.0,20,1657.8184814453125,47,R_A4,2018-09-12,284.6248779296875,38,STANDARD,0
276.88812255859375,1,1.0,2.779962926982002e-16,1,1695.20263671875,42,R_A6,2018-11-07,276.88812255859375,17,STANDARD,0
277.03363037109375,2,1.0,8.75340325130396e-17,2,1696.7510986328125,42,R_A6,2018-11-07,277.03363037109375,17,STANDARD,0
277.1753845214844,3,1.0,9.293917474259591e-17,3,1698.299560546875,42,R_A6,2018-11-07,277.1753845214844,17,STANDARD,0
277.3128662109375,4,1.0,7.287179955183906e-17,4,1699.84814453125,42,R_A6,2018-11-07,277.3128662109375,17,STANDARD,0
277.4491271972656,5,1.0,1.441412907001588e-16,5,1701.3966064453125,42,R_A6,2018-11-07,277.4491271972656,17,STANDARD,0
277.58917236328125,6,1.0,7.13148971435507e-15,6,1702.9451904296875,42,R_A6,2018-11-07,277.58917236328125,17,STANDARD,0
277.4345703125,7,1.0,1.2537480988561878e-14,7,1704.49365234375,42,R_A6,2018-11-07,277.4345703125,17,STANDARD,0
277.58013916015625,8,1.0,8.669302594050722e-15,8,1706.042236328125,42,R_A6,2018-11-07,277.58013916015625,17,STANDARD,0
278.02197265625,9,1.0,4.599963297808208e-16,9,1707.5906982421875,42,R_A6,2018-11-07,278.02197265625,17,STANDARD,0
277.8515625,10,1.0,6.962606083045844e-14,10,1709.1392822265625,42,R_A6,2018-11-07,277.8515625,17,STANDARD,0
278.0841979980469,11,1.0,4.744139041573496e-14,11,1711.055419921875,42,R_A6,2018-11-07,278.0841979980469,17,STANDARD,0
278.30029296875,12,1.0,2.0169885659132407e-14,12,1713.3392333984375,42,R_A6,2018-11-07,278.30029296875,17,STANDARD,0
278.5285339355469,13,1.0,1.6730902882401504e-15,13,1715.623046875,42,R_A6,2018-11-07,278.5285339355469,17,STANDARD,0
278.74481201171875,14,1.0,1.1794494392174744e-15,14,1717.9068603515625,42,R_A6,2018-11-07,278.74481201171875,17,STANDARD,0
278.96038818359375,15,1.0,7.20965963220009e-16,15,1720.190673828125,42,R_A6,2018-11-07,278.96038818359375,17,STANDARD,0
