Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:45:53
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       324031087.68         50826091.08         36964994.74         23248423.97
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  324031087.68         50826091.08         36964994.74         23248423.97
MidReek    1                       220050391.32         36874105.61         28152877.13         17706211.74
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  220050391.32         36874105.61         28152877.13         17706211.74
LowerReek  1                       138085074.30         28490679.23         23287162.45         14646013.88
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  138085074.30         28490679.23         23287162.45         14646013.88
Totals     1                       682166553.29        116190875.93         88405034.31         55600649.59
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  682166553.29        116190875.93         88405034.31         55600649.59
