Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:45:53
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       324056234.13         50858935.14         37210250.59         23402672.94
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  324056234.13         50858935.14         37210250.59         23402672.94
MidReek    1                       220019270.51         36839769.00         28373424.41         17844920.72
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  220019270.51         36839769.00         28373424.41         17844920.72
LowerReek  1                       138053677.56         28502285.69         23499017.80         14779256.23
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  138053677.56         28502285.69         23499017.80         14779256.23
Totals     1                       682129182.21        116200989.83         89082692.81         56026849.89
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  682129182.21        116200989.83         89082692.81         56026849.89
