ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,7026891,1081990,556036,387752,54595496
Valysar,CentralSouth,65744297,11702659,8539866,5955276,838502930
Valysar,CentralNorth,37465601,6898109,5341605,3724969,524475587
Valysar,NorthHorst,3753076,563425,329202,202213,39613451
Valysar,CentralRamp,13509131,1979090,1246574,869298,122397185
Valysar,CentralHorst,86350456,13973413,10814228,7541303,1061815503
Valysar,EastLowland,2709512,480183,245188,170982,24074221
Therys,WestLowland,2571526,487580,257347,179461,25268119
Therys,CentralSouth,8373077,2130442,1370996,956064,134613802
Therys,CentralNorth,22623009,4550308,2788881,1944827,273831601
Therys,NorthHorst,7237123,996790,395986,243235,47649696
Therys,CentralRamp,6454787,1480798,1117196,779076,109693968
Therys,CentralHorst,28626953,7577018,5835422,4069332,572961924
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,283683,50687,30151,21026,2960398
Volon,CentralSouth,37492779,6790339,5087058,3547460,499482449
Volon,CentralNorth,8357730,1126031,626420,436834,61506273
Volon,NorthHorst,6118449,1103711,845332,519245,101720190
Volon,CentralRamp,12263342,2252132,1743874,1216090,171225528
Volon,CentralHorst,78718767,14158703,10856873,7571042,1066002682
Volon,EastLowland,0,0,0,0,0
