FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,24023029.0,0,24023029.0,48853930.0,0.0,4420237398.0,4420237398.0,88668756.0,38319960.0,50348796.0,0.0,38319960.0
2,0.0,0,0.0,70480760.0,0.0,0.0,0.0,72647108.0,0.0,72647108.0,0.0,0.0
3,21034617.0,0,21034617.0,52628569.0,0.0,3870369574.0,3870369574.0,87783417.0,33547949.0,54235468.0,0.0,33547949.0
4,0.0,0,0.0,70900850.0,0.0,0.0,0.0,73075184.0,0.0,73075184.0,0.0,0.0
5,13503407.0,0,13503407.0,34664433.0,0.0,2484626816.0,2484626816.0,57257868.0,21535537.0,35722331.0,0.0,21535537.0
6,0.0,0,0.0,44973824.0,0.0,0.0,0.0,46350777.0,0.0,46350777.0,0.0,0.0
