Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:43:49
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       304950687.15         45016849.86         31636118.25         19896929.39
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  304950687.15         45016849.86         31636118.25         19896929.39
MidReek    1                       193705607.74         32279153.95         23059892.75         14503076.96
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  193705607.74         32279153.95         23059892.75         14503076.96
LowerReek  1                       114910588.40         20846492.16         15890917.40          9994287.52
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  114910588.40         20846492.16         15890917.40          9994287.52
Totals     1                       613566883.29         98142495.98         70586928.40         44394293.87
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  613566883.29         98142495.98         70586928.40         44394293.87
