Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:43:49
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       304965175.92         45040325.68         31926249.64         20079401.95
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  304965175.92         45040325.68         31926249.64         20079401.95
MidReek    1                       193732117.01         32270095.73         23253214.90         14624663.21
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  193732117.01         32270095.73         23253214.90         14624663.21
LowerReek  1                       114829725.08         20844015.10         16033146.93         10083740.04
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  114829725.08         20844015.10         16033146.93         10083740.04
Totals     1                       613527018.01         98154436.52         71212611.46         44787805.20
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  613527018.01         98154436.52         71212611.46         44787805.20
