DATE,BLOCK,BPR
2000-01-01,1095,309.24884033203125
2000-01-01,"15,28,1",309.24884033203125
2000-01-01,"15,28,10",310.41754150390625
2000-01-01,"15,28,13",310.9283142089844
2000-01-01,24135,310.41754150390625
2000-01-01,31815,310.9283142089844
2000-02-01,1095,309.3172912597656
2000-02-01,"15,28,1",309.3172912597656
2000-02-01,"15,28,10",310.48358154296875
2000-02-01,"15,28,13",310.9941711425781
2000-02-01,24135,310.48358154296875
2000-02-01,31815,310.9941711425781
2000-03-01,1095,304.5943908691406
2000-03-01,"15,28,1",304.5943908691406
2000-03-01,"15,28,10",305.7034912109375
2000-03-01,"15,28,13",306.2093505859375
2000-03-01,24135,305.7034912109375
2000-03-01,31815,306.2093505859375
2000-04-01,1095,298.3957824707031
2000-04-01,"15,28,1",298.3957824707031
2000-04-01,"15,28,10",299.4995422363281
2000-04-01,"15,28,13",300.00457763671875
2000-04-01,24135,299.4995422363281
2000-04-01,31815,300.00457763671875
2000-05-01,1095,292.9897766113281
2000-05-01,"15,28,1",292.9897766113281
2000-05-01,"15,28,10",294.09521484375
2000-05-01,"15,28,13",294.6000671386719
2000-05-01,24135,294.09521484375
2000-05-01,31815,294.6000671386719
2000-06-01,1095,287.7416687011719
2000-06-01,"15,28,1",287.7416687011719
2000-06-01,"15,28,10",288.8497009277344
2000-06-01,"15,28,13",289.3545227050781
2000-06-01,24135,288.8497009277344
2000-06-01,31815,289.3545227050781
2000-07-01,1095,285.82958984375
2000-07-01,"15,28,1",285.82958984375
2000-07-01,"15,28,10",286.9579772949219
2000-07-01,"15,28,13",287.46441650390625
2000-07-01,24135,286.9579772949219
2000-07-01,31815,287.46441650390625
2000-08-01,1095,284.3043518066406
2000-08-01,"15,28,1",284.3043518066406
2000-08-01,"15,28,10",285.4344787597656
2000-08-01,"15,28,13",285.9410705566406
2000-08-01,24135,285.4344787597656
2000-08-01,31815,285.9410705566406
2000-09-01,1095,283.0845642089844
2000-09-01,"15,28,1",283.0845642089844
2000-09-01,"15,28,10",284.21466064453125
2000-09-01,"15,28,13",284.72125244140625
2000-09-01,24135,284.21466064453125
2000-09-01,31815,284.72125244140625
2000-10-01,1095,282.1220703125
2000-10-01,"15,28,1",282.1220703125
2000-10-01,"15,28,10",283.25164794921875
2000-10-01,"15,28,13",283.7581787109375
2000-10-01,24135,283.25164794921875
2000-10-01,31815,283.7581787109375
2000-11-01,1095,281.3056640625
2000-11-01,"15,28,1",281.3056640625
