FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,287344.0,0.0,287344.0,79562986.0,0.0,40463822.0,40463822.0,82684592.0,412109.0,82272482.0,0.0,412109.0,WestLowland,Valysar
2,6989578.0,0.0,6989578.0,13394678.0,0.0,984272416.0,984272416.0,23872136.0,10020559.0,13851578.0,0.0,10020559.0,CentralSouth,Valysar
3,3414272.0,0.0,3414272.0,13646457.0,0.0,480797737.0,480797737.0,19006763.0,4895053.0,14111710.0,0.0,4895053.0,CentralNorth,Valysar
4,283432.0,60046.0,343477.0,3853831.0,391565109.0,55532749.0,447097858.0,6132844.0,461510.0,3985951.0,1685383.0,2146893.0,NorthHorst,Valysar
5,1084583.0,0.0,1084583.0,598178.0,0.0,152730933.0,152730933.0,2174657.0,1555874.0,618783.0,0.0,1555874.0,CentralRamp,Valysar
6,7554157.0,0.0,7554157.0,6701358.0,0.0,1063776352.0,1063776352.0,17769018.0,10837590.0,6931428.0,0.0,10837590.0,CentralHorst,Valysar
7,94157.0,0.0,94157.0,40888937.0,0.0,13259244.0,13259244.0,42401274.0,135010.0,42266264.0,0.0,135010.0,EastLowland,Valysar
8,94081.0,0.0,94081.0,111208796.0,0.0,13248454.0,13248454.0,115128990.0,134915.0,114994075.0,0.0,134915.0,WestLowland,Therys
9,1099209.0,0.0,1099209.0,5339139.0,0.0,154790542.0,154790542.0,7097151.0,1575457.0,5521694.0,0.0,1575457.0,CentralSouth,Therys
10,1657010.0,0.0,1657010.0,11941549.0,0.0,233340079.0,233340079.0,14723399.0,2375286.0,12348113.0,0.0,2375286.0,CentralNorth,Therys
11,235458.0,60449.0,295906.0,4117855.0,392398396.0,46133203.0,438531599.0,6329891.0,383401.0,4258811.0,1687679.0,2071080.0,NorthHorst,Therys
12,821742.0,0.0,821742.0,313335.0,-0.0,115717691.0,115717691.0,1502583.0,1178465.0,324118.0,0.0,1178465.0,CentralRamp,Therys
13,4308468.0,0.0,4308468.0,3893279.0,0.0,606718427.0,606718427.0,10206775.0,6180162.0,4026613.0,0.0,6180162.0,CentralHorst,Therys
14,0.0,0.0,0.0,18833596.0,0.0,0.0,0.0,19464366.0,0.0,19464366.0,0.0,0.0,EastLowland,Therys
15,0.0,0.0,0.0,79675193.0,0.0,0.0,0.0,82376973.0,0.0,82376973.0,0.0,0.0,WestLowland,Volon
16,3136686.0,0.0,3136686.0,34614527.0,-0.0,441708061.0,441708061.0,40287716.0,4496052.0,35791664.0,0.0,4496052.0,CentralSouth,Volon
17,414578.0,0.0,414578.0,6238409.0,0.0,58380935.0,58380935.0,7044903.0,594187.0,6450716.0,0.0,594187.0,CentralNorth,Volon
18,441635.0,14377.0,456011.0,1615401.0,92970601.0,86529466.0,179500067.0,2789353.0,719143.0,1670599.0,399611.0,1118754.0,NorthHorst,Volon
19,1155164.0,0.0,1155164.0,672314.0,0.0,162670152.0,162670152.0,2351451.0,1656069.0,695381.0,0.0,1656069.0,CentralRamp,Volon
20,7298616.0,0.0,7298616.0,8615839.0,0.0,1027791041.0,1027791041.0,19377899.0,10466854.0,8911045.0,0.0,10466854.0,CentralHorst,Volon
21,0.0,0.0,0.0,33867207.0,0.0,0.0,0.0,35010859.0,0.0,35010859.0,0.0,0.0,EastLowland,Volon
