DEPTH,WELL,DATE,CONJPOS,CONIPOS,WELLMODEL,DRAWDOWN,SWAT,CONKPOS,CONIDX,CONBPRES,SGAS,PRESSURE
1682.47265625,R_A2,2018-01-01,29,22,STANDARD,0,1.0,28,23,303.9078674316406,0.0,303.9078674316406
1684.255615234375,R_A2,2018-01-01,29,22,STANDARD,0,1.0,29,24,304.0768127441406,0.0,304.0768127441406
1610.1312255859375,R_A3,2018-01-01,41,28,STANDARD,0,0.6481541991233826,1,1,298.73333740234375,0.0,298.73333740234375
1612.1143798828125,R_A3,2018-01-01,41,28,STANDARD,0,0.1947384774684906,2,2,298.8662414550781,0.0,298.8662414550781
1614.0975341796875,R_A3,2018-01-01,41,28,STANDARD,0,0.15451356768608093,3,3,298.9991455078125,0.0,298.9991455078125
1616.0806884765625,R_A3,2018-01-01,41,28,STANDARD,0,0.12143421918153763,4,4,299.132080078125,0.0,299.132080078125
1606.279052734375,R_A3,2018-01-01,41,29,STANDARD,0,0.25584903359413147,4,5,298.47515869140625,0.0,298.47515869140625
1608.351806640625,R_A3,2018-01-01,41,29,STANDARD,0,0.8053209185600281,5,6,298.61407470703125,0.0,298.61407470703125
1610.424560546875,R_A3,2018-01-01,41,29,STANDARD,0,0.15919266641139984,6,7,298.75299072265625,0.0,298.75299072265625
1612.4974365234375,R_A3,2018-01-01,41,29,STANDARD,0,0.16950836777687073,7,8,298.89190673828125,0.0,298.89190673828125
1614.570068359375,R_A3,2018-01-01,41,29,STANDARD,0,0.19593866169452667,8,9,299.03082275390625,0.0,299.03082275390625
1616.6429443359375,R_A3,2018-01-01,41,29,STANDARD,0,0.7925618290901184,9,10,299.1697692871094,0.0,299.1697692871094
1618.7156982421875,R_A3,2018-01-01,41,29,STANDARD,0,0.7917776703834534,10,11,299.3086853027344,0.0,299.3086853027344
1620.876220703125,R_A3,2018-01-01,41,29,STANDARD,0,0.04803745821118355,11,12,299.4535217285156,0.0,299.4535217285156
1623.12451171875,R_A3,2018-01-01,41,29,STANDARD,0,0.05379248782992363,12,13,299.6042175292969,0.0,299.6042175292969
1625.372802734375,R_A3,2018-01-01,41,29,STANDARD,0,0.3631335198879242,13,14,299.75494384765625,0.0,299.75494384765625
1627.62109375,R_A3,2018-01-01,41,29,STANDARD,0,0.36237087845802307,14,15,299.9056701660156,0.0,299.9056701660156
1629.869384765625,R_A3,2018-01-01,41,29,STANDARD,0,0.501273512840271,15,16,300.056396484375,0.0,300.056396484375
1631.71533203125,R_A3,2018-01-01,41,29,STANDARD,0,0.7937594056129456,16,17,300.1801452636719,0.0,300.1801452636719
1634.1785888671875,R_A3,2018-01-01,41,29,STANDARD,0,0.1909841001033783,25,18,300.3453063964844,0.0,300.3453063964844
1637.661376953125,R_A3,2018-01-01,41,29,STANDARD,0,0.043091677129268646,26,19,300.5788269042969,0.0,300.5788269042969
1641.144287109375,R_A3,2018-01-01,41,29,STANDARD,0,0.04932280629873276,27,20,300.8123474121094,0.0,300.8123474121094
1644.627197265625,R_A3,2018-01-01,41,29,STANDARD,0,0.6481541991233826,28,21,301.0458984375,0.0,301.0458984375
1648.110107421875,R_A3,2018-01-01,41,29,STANDARD,0,0.06081972271203995,29,22,301.27947998046875,0.0,301.27947998046875
1632.5963134765625,R_A4,2018-01-01,52,30,STANDARD,0,0.12100917845964432,1,1,300.2392272949219,0.0,300.2392272949219
1628.0321044921875,R_A4,2018-01-01,52,31,STANDARD,0,0.22998853027820587,1,2,299.9332275390625,0.0,299.9332275390625
1630.0755615234375,R_A4,2018-01-01,52,31,STANDARD,0,0.08229512721300125,2,3,300.0702209472656,0.0,300.0702209472656
1632.118896484375,R_A4,2018-01-01,52,31,STANDARD,0,0.05097692832350731,3,4,300.20721435546875,0.0,300.20721435546875
1634.162353515625,R_A4,2018-01-01,52,31,STANDARD,0,0.05341581255197525,4,5,300.3442077636719,0.0,300.3442077636719
1632.832275390625,R_A4,2018-01-01,52,32,STANDARD,0,0.05327945575118065,4,6,300.2550354003906,0.0,300.2550354003906
1637.4251708984375,R_A4,2018-01-01,51,32,STANDARD,0,0.05445723608136177,4,7,300.56298828125,0.0,300.56298828125
1635.5948486328125,R_A4,2018-01-01,51,32,STANDARD,0,0.05464176833629608,3,8,300.44024658203125,0.0,300.44024658203125
1636.1842041015625,R_A4,2018-01-01,51,33,STANDARD,0,0.055862121284008026,3,9,300.4797668457031,0.0,300.4797668457031
1638.05029296875,R_A4,2018-01-01,51,33,STANDARD,0,0.057838935405015945,4,10,300.6048889160156,0.0,300.6048889160156
1643.2100830078125,R_A4,2018-01-01,50,33,STANDARD,0,0.09551063179969788,4,11,300.95086669921875,0.0,300.95086669921875
1640.7113037109375,R_A4,2018-01-01,50,34,STANDARD,0,0.0733826756477356,4,12,300.7833251953125,0.0,300.7833251953125
1639.5792236328125,R_A4,2018-01-01,50,35,STANDARD,0,0.11161307990550995,4,13,300.7074279785156,0.0,300.7074279785156
1637.766845703125,R_A4,2018-01-01,50,35,STANDARD,0,0.22322489321231842,3,14,300.58587646484375,0.0,300.58587646484375
1642.9730224609375,R_A4,2018-01-01,49,35,STANDARD,0,0.22960352897644043,3,15,300.9349670410156,0.0,300.9349670410156
1642.7076416015625,R_A4,2018-01-01,49,36,STANDARD,0,0.673719048500061,28,16,300.91717529296875,0.0,300.91717529296875
1643.0699462890625,R_A4,2018-01-01,48,36,STANDARD,0,0.05239054188132286,28,17,300.94146728515625,0.0,300.94146728515625
1647.2139892578125,R_A4,2018-01-01,48,37,STANDARD,0,0.8387262225151062,28,18,301.2193908691406,0.0,301.2193908691406
1650.3345947265625,R_A4,2018-01-01,48,38,STANDARD,0,0.6481541991233826,28,19,301.42864990234375,0.0,301.42864990234375
1657.3662109375,R_A4,2018-01-01,47,38,STANDARD,0,0.6974978446960449,28,20,301.9002685546875,0.0,301.9002685546875
1685.9017333984375,R_A5,2018-01-01,20,31,STANDARD,0,1.0,1,1,303.927001953125,0.0,303.927001953125
1687.951416015625,R_A5,2018-01-01,20,31,STANDARD,0,1.0,2,2,304.1212463378906,0.0,304.1212463378906
1690.001220703125,R_A5,2018-01-01,20,31,STANDARD,0,1.0,3,3,304.31549072265625,0.0,304.31549072265625
1692.051025390625,R_A5,2018-01-01,20,31,STANDARD,0,1.0,4,4,304.5097351074219,0.0,304.5097351074219
1694.1007080078125,R_A5,2018-01-01,20,31,STANDARD,0,1.0,5,5,304.7039794921875,0.0,304.7039794921875
1696.150390625,R_A5,2018-01-01,20,31,STANDARD,0,1.0,6,6,304.8982238769531,0.0,304.8982238769531
1698.2001953125,R_A5,2018-01-01,20,31,STANDARD,0,1.0,7,7,305.3982849121094,0.0,305.3982849121094
1700.2498779296875,R_A5,2018-01-01,20,31,STANDARD,0,1.0,8,8,305.592529296875,0.0,305.592529296875
1701.4600830078125,R_A5,2018-01-01,21,31,STANDARD,0,1.0,11,9,305.40155029296875,0.0,305.40155029296875
1703.432373046875,R_A5,2018-01-01,21,31,STANDARD,0,1.0,12,10,305.58843994140625,0.0,305.58843994140625
1705.404541015625,R_A5,2018-01-01,21,31,STANDARD,0,1.0,13,11,305.7873229980469,0.0,305.7873229980469
1707.376708984375,R_A5,2018-01-01,21,31,STANDARD,0,1.0,14,12,305.9742126464844,0.0,305.9742126464844
1709.3489990234375,R_A5,2018-01-01,21,31,STANDARD,0,1.0,15,13,306.1611328125,0.0,306.1611328125
1711.3211669921875,R_A5,2018-01-01,21,31,STANDARD,0,1.0,16,14,306.4930725097656,0.0,306.4930725097656
1713.233154296875,R_A5,2018-01-01,21,31,STANDARD,0,1.0,17,15,306.6742858886719,0.0,306.6742858886719
1714.40771484375,R_A5,2018-01-01,21,31,STANDARD,0,1.0,18,16,306.78558349609375,0.0,306.78558349609375
1715.8446044921875,R_A5,2018-01-01,21,31,STANDARD,0,1.0,25,17,306.7646484375,0.0,306.7646484375
1717.98779296875,R_A5,2018-01-01,21,31,STANDARD,0,1.0,26,18,307.2735595703125,0.0,307.2735595703125
1720.130859375,R_A5,2018-01-01,21,31,STANDARD,0,1.0,27,19,307.4766845703125,0.0,307.4766845703125
1722.2740478515625,R_A5,2018-01-01,21,31,STANDARD,0,1.0,28,20,307.6798095703125,0.0,307.6798095703125
1724.417236328125,R_A5,2018-01-01,21,31,STANDARD,0,1.0,29,21,307.8829345703125,0.0,307.8829345703125
1694.11962890625,R_A6,2018-01-01,42,17,STANDARD,0,1.0,1,1,305.0115661621094,0.0,305.0115661621094
1695.652587890625,R_A6,2018-01-01,42,17,STANDARD,0,1.0,2,2,305.1568603515625,0.0,305.1568603515625
1697.1856689453125,R_A6,2018-01-01,42,17,STANDARD,0,1.0,3,3,305.3021240234375,0.0,305.3021240234375
1698.71875,R_A6,2018-01-01,42,17,STANDARD,0,1.0,4,4,305.4474182128906,0.0,305.4474182128906
1700.2518310546875,R_A6,2018-01-01,42,17,STANDARD,0,1.0,5,5,305.59271240234375,0.0,305.59271240234375
1701.784912109375,R_A6,2018-01-01,42,17,STANDARD,0,1.0,6,6,305.4389343261719,0.0,305.4389343261719
1703.31787109375,R_A6,2018-01-01,42,17,STANDARD,0,1.0,7,7,305.584228515625,0.0,305.584228515625
1704.8509521484375,R_A6,2018-01-01,42,17,STANDARD,0,1.0,8,8,305.7295227050781,0.0,305.7295227050781
1706.384033203125,R_A6,2018-01-01,42,17,STANDARD,0,1.0,9,9,306.1738586425781,0.0,306.1738586425781
1707.9171142578125,R_A6,2018-01-01,42,17,STANDARD,0,1.0,10,10,306.31915283203125,0.0,306.31915283203125
1709.81787109375,R_A6,2018-01-01,42,17,STANDARD,0,1.0,11,11,306.193603515625,0.0,306.193603515625
1712.08642578125,R_A6,2018-01-01,42,17,STANDARD,0,1.0,12,12,306.4085998535156,0.0,306.4085998535156
1714.3548583984375,R_A6,2018-01-01,42,17,STANDARD,0,1.0,13,13,306.63555908203125,0.0,306.63555908203125
1716.623291015625,R_A6,2018-01-01,42,17,STANDARD,0,1.0,14,14,306.8505554199219,0.0,306.8505554199219
1718.8917236328125,R_A6,2018-01-01,42,17,STANDARD,0,1.0,15,15,307.0655517578125,0.0,307.0655517578125
1721.16015625,R_A6,2018-01-01,42,17,STANDARD,0,1.0,16,16,307.425537109375,0.0,307.425537109375
1723.4287109375,R_A6,2018-01-01,42,17,STANDARD,0,1.0,17,17,307.64056396484375,0.0,307.64056396484375
1725.021484375,R_A6,2018-01-01,42,17,STANDARD,0,1.0,18,18,307.79150390625,0.0,307.79150390625
1726.333740234375,R_A6,2018-01-01,42,17,STANDARD,0,1.0,25,19,307.7587890625,0.0,307.7587890625
1728.041259765625,R_A6,2018-01-01,42,17,STANDARD,0,1.0,26,20,308.2264099121094,0.0,308.2264099121094
1729.7486572265625,R_A6,2018-01-01,42,17,STANDARD,0,1.0,27,21,308.38824462890625,0.0,308.38824462890625
1731.4561767578125,R_A6,2018-01-01,42,17,STANDARD,0,1.0,28,22,308.5500793457031,0.0,308.5500793457031
1733.1636962890625,R_A6,2018-01-01,42,17,STANDARD,0,1.0,29,23,308.4061279296875,0.0,308.4061279296875
1640.46240234375,R_A2,2018-03-01,30,22,STANDARD,0,0.052812959998846054,1,1,298.6578369140625,0.0,298.6578369140625
1642.2333984375,R_A2,2018-03-01,30,22,STANDARD,0,0.05370248854160309,2,2,298.7765197753906,0.0,298.7765197753906
1644.0042724609375,R_A2,2018-03-01,30,22,STANDARD,0,0.05789662152528763,3,3,298.8952331542969,0.0,298.8952331542969
1645.7750244140625,R_A2,2018-03-01,30,22,STANDARD,0,0.06228093430399895,4,4,299.0139465332031,0.0,299.0139465332031
1647.5458984375,R_A2,2018-03-01,30,22,STANDARD,0,0.06506238132715225,5,5,299.1326599121094,0.0,299.1326599121094
1649.3167724609375,R_A2,2018-03-01,30,22,STANDARD,0,0.6794467568397522,6,6,299.2745056152344,0.0,299.2745056152344
1651.087646484375,R_A2,2018-03-01,30,22,STANDARD,0,0.8684068322181702,7,7,299.5005798339844,0.0,299.5005798339844
1652.8583984375,R_A2,2018-03-01,30,22,STANDARD,0,0.6483191251754761,8,8,299.6390380859375,0.0,299.6390380859375
1654.62939453125,R_A2,2018-03-01,30,22,STANDARD,0,0.11496920883655548,9,9,299.7578125,0.0,299.7578125
1656.4002685546875,R_A2,2018-03-01,30,22,STANDARD,0,0.16512815654277802,10,10,299.94073486328125,0.0,299.94073486328125
1658.28369140625,R_A2,2018-03-01,30,22,STANDARD,0,0.06832962483167648,11,11,299.9438171386719,0.0,299.9438171386719
1660.2796630859375,R_A2,2018-03-01,30,22,STANDARD,0,0.0721358135342598,12,12,300.07769775390625,0.0,300.07769775390625
1662.2757568359375,R_A2,2018-03-01,30,22,STANDARD,0,0.41785746812820435,13,13,300.2121887207031,0.0,300.2121887207031
1664.271728515625,R_A2,2018-03-01,30,22,STANDARD,0,0.4594273269176483,14,14,300.3473205566406,0.0,300.3473205566406
1666.2677001953125,R_A2,2018-03-01,30,22,STANDARD,0,0.891664445400238,15,15,300.4850769042969,0.0,300.4850769042969
1668.263671875,R_A2,2018-03-01,30,22,STANDARD,0,0.9186592102050781,16,16,300.62347412109375,0.0,300.62347412109375
1671.07958984375,R_A2,2018-03-01,29,22,STANDARD,0,0.9024644494056702,16,17,300.83502197265625,0.0,300.83502197265625
1673.1871337890625,R_A2,2018-03-01,29,22,STANDARD,0,0.8869319558143616,17,18,300.97509765625,0.0,300.97509765625
1675.1448974609375,R_A2,2018-03-01,29,22,STANDARD,0,0.959574818611145,18,19,301.1061096191406,0.0,301.1061096191406
1677.1239013671875,R_A2,2018-03-01,29,22,STANDARD,0,1.0,25,20,303.1288146972656,-4.232825231271185e-15,303.1288146972656
1678.9068603515625,R_A2,2018-03-01,29,22,STANDARD,0,1.0,26,21,303.18682861328125,-1.269793443976026e-14,303.18682861328125
1680.689697265625,R_A2,2018-03-01,29,22,STANDARD,0,1.0,27,22,303.1169738769531,-1.1626414891593995e-13,303.1169738769531
1682.47265625,R_A2,2018-03-01,29,22,STANDARD,0,1.0,28,23,303.0644836425781,-3.025736128661749e-12,303.0644836425781
1684.255615234375,R_A2,2018-03-01,29,22,STANDARD,0,0.9999964833259583,29,24,302.6466064453125,0.0,302.6466064453125
1685.9017333984375,R_A5,2018-04-28,20,31,STANDARD,0,0.9999998211860657,1,1,286.2908935546875,-1.049308551159811e-08,286.2908935546875
1687.951416015625,R_A5,2018-04-28,20,31,STANDARD,0,0.9999998211860657,2,2,286.48504638671875,-1.0926207494321716e-08,286.48504638671875
1690.001220703125,R_A5,2018-04-28,20,31,STANDARD,0,0.9999998211860657,3,3,286.67913818359375,-1.1749603068267334e-08,286.67913818359375
1692.051025390625,R_A5,2018-04-28,20,31,STANDARD,0,0.9999997615814209,4,4,286.8732604980469,-1.3537321486012388e-08,286.8732604980469
1694.1007080078125,R_A5,2018-04-28,20,31,STANDARD,0,0.9999998211860657,5,5,287.0673828125,-1.0994588350854428e-08,287.0673828125
1696.150390625,R_A5,2018-04-28,20,31,STANDARD,0,0.9999998807907104,6,6,287.2615051269531,-9.130472378160448e-09,287.2615051269531
1698.2001953125,R_A5,2018-04-28,20,31,STANDARD,0,1.0,7,7,287.77777099609375,-6.32816021806093e-11,287.77777099609375
1700.2498779296875,R_A5,2018-04-28,20,31,STANDARD,0,1.0,8,8,287.9965515136719,-8.146910229767101e-11,287.9965515136719
1701.4600830078125,R_A5,2018-04-28,21,31,STANDARD,0,1.0,11,9,277.7594299316406,-4.722329749462517e-10,277.7594299316406
1703.432373046875,R_A5,2018-04-28,21,31,STANDARD,0,1.0,12,10,277.95489501953125,-2.826472111916445e-10,277.95489501953125
1705.404541015625,R_A5,2018-04-28,21,31,STANDARD,0,1.0,13,11,278.1530456542969,-1.1753213853549216e-11,278.1530456542969
1707.376708984375,R_A5,2018-04-28,21,31,STANDARD,0,1.0,14,12,278.3389587402344,-4.075498619138251e-12,278.3389587402344
1709.3489990234375,R_A5,2018-04-28,21,31,STANDARD,0,1.0,15,13,278.5276794433594,-9.72113882447001e-12,278.5276794433594
1711.3211669921875,R_A5,2018-04-28,21,31,STANDARD,0,1.0,16,14,278.8637390136719,-1.020843782770231e-12,278.8637390136719
1713.233154296875,R_A5,2018-04-28,21,31,STANDARD,0,1.0,17,15,279.0480041503906,-2.0148002190245595e-12,279.0480041503906
1714.40771484375,R_A5,2018-04-28,21,31,STANDARD,0,1.0,18,16,279.1588439941406,-3.2154732706752426e-14,279.1588439941406
1715.8446044921875,R_A5,2018-04-28,21,31,STANDARD,0,1.0,25,17,285.49542236328125,-7.917474315055628e-11,285.49542236328125
1717.98779296875,R_A5,2018-04-28,21,31,STANDARD,0,1.0,26,18,286.0041198730469,-3.741306570104186e-11,286.0041198730469
1720.130859375,R_A5,2018-04-28,21,31,STANDARD,0,1.0,27,19,295.87445068359375,-4.8486548181000304e-18,295.87445068359375
1722.2740478515625,R_A5,2018-04-28,21,31,STANDARD,0,1.0,28,20,303.3799743652344,-5.027879705379771e-20,303.3799743652344
1724.417236328125,R_A5,2018-04-28,21,31,STANDARD,0,1.0,29,21,306.7534484863281,-2.716289172568579e-22,306.7534484863281
1610.1312255859375,R_A3,2018-07-03,41,28,STANDARD,0,0.6498076915740967,1,1,277.5719909667969,0.0,277.5719909667969
1612.1143798828125,R_A3,2018-07-03,41,28,STANDARD,0,0.1949993073940277,2,2,277.6994934082031,0.0,277.6994934082031
1614.0975341796875,R_A3,2018-07-03,41,28,STANDARD,0,0.15471544861793518,3,3,277.8315734863281,0.0,277.8315734863281
1616.0806884765625,R_A3,2018-07-03,41,28,STANDARD,0,0.12165729701519012,4,4,277.9637756347656,0.0,277.9637756347656
1606.279052734375,R_A3,2018-07-03,41,29,STANDARD,0,0.2565436363220215,4,5,277.28900146484375,0.0,277.28900146484375
1608.351806640625,R_A3,2018-07-03,41,29,STANDARD,0,0.8039686679840088,5,6,277.4934387207031,0.0,277.4934387207031
1610.424560546875,R_A3,2018-07-03,41,29,STANDARD,0,0.1603810042142868,6,7,277.58477783203125,0.0,277.58477783203125
1612.4974365234375,R_A3,2018-07-03,41,29,STANDARD,0,0.17070196568965912,7,8,277.7231750488281,0.0,277.7231750488281
1614.570068359375,R_A3,2018-07-03,41,29,STANDARD,0,0.19734784960746765,8,9,277.86175537109375,0.0,277.86175537109375
1616.6429443359375,R_A3,2018-07-03,41,29,STANDARD,0,0.791050136089325,9,10,278.10186767578125,0.0,278.10186767578125
1618.7156982421875,R_A3,2018-07-03,41,29,STANDARD,0,0.7903701663017273,10,11,279.7334289550781,0.0,279.7334289550781
1620.876220703125,R_A3,2018-07-03,41,29,STANDARD,0,0.04808967188000679,11,12,292.6146545410156,0.0,292.6146545410156
1623.12451171875,R_A3,2018-07-03,41,29,STANDARD,0,0.05384001508355141,12,13,292.7651062011719,0.0,292.7651062011719
1625.372802734375,R_A3,2018-07-03,41,29,STANDARD,0,0.3633407950401306,13,14,292.91607666015625,0.0,292.91607666015625
1627.62109375,R_A3,2018-07-03,41,29,STANDARD,0,0.36279380321502686,14,15,293.3212890625,0.0,293.3212890625
1629.869384765625,R_A3,2018-07-03,41,29,STANDARD,0,0.500994086265564,15,16,294.00970458984375,0.0,294.00970458984375
1631.71533203125,R_A3,2018-07-03,41,29,STANDARD,0,0.793397843837738,16,17,294.1355895996094,0.0,294.1355895996094
1634.1785888671875,R_A3,2018-07-03,41,29,STANDARD,0,0.19062970578670502,25,18,285.793701171875,0.0,285.793701171875
1637.661376953125,R_A3,2018-07-03,41,29,STANDARD,0,0.04321097955107689,26,19,285.9790344238281,0.0,285.9790344238281
1641.144287109375,R_A3,2018-07-03,41,29,STANDARD,0,0.049437884241342545,27,20,286.2117614746094,0.0,286.2117614746094
1644.627197265625,R_A3,2018-07-03,41,29,STANDARD,0,0.6505526304244995,28,21,286.4430236816406,0.0,286.4430236816406
1648.110107421875,R_A3,2018-07-03,41,29,STANDARD,0,0.06095061078667641,29,22,286.6699523925781,0.0,286.6699523925781
1632.5963134765625,R_A4,2018-09-12,52,30,STANDARD,0,0.12133735418319702,1,1,282.46417236328125,0.0,282.46417236328125
1628.0321044921875,R_A4,2018-09-12,52,31,STANDARD,0,0.23013706505298615,1,2,282.21734619140625,0.0,282.21734619140625
1630.0755615234375,R_A4,2018-09-12,52,31,STANDARD,0,0.08240178227424622,2,3,282.3536682128906,0.0,282.3536682128906
1632.118896484375,R_A4,2018-09-12,52,31,STANDARD,0,0.051052410155534744,3,4,282.489990234375,0.0,282.489990234375
1634.162353515625,R_A4,2018-09-12,52,31,STANDARD,0,0.05350307747721672,4,5,282.6263732910156,0.0,282.6263732910156
1632.832275390625,R_A4,2018-09-12,52,32,STANDARD,0,0.05336738005280495,4,6,282.5791015625,0.0,282.5791015625
1637.4251708984375,R_A4,2018-09-12,51,32,STANDARD,0,0.054549913853406906,4,7,282.8338623046875,0.0,282.8338623046875
1635.5948486328125,R_A4,2018-09-12,51,32,STANDARD,0,0.05472364276647568,3,8,282.711669921875,0.0,282.711669921875
1636.1842041015625,R_A4,2018-09-12,51,33,STANDARD,0,0.055850572884082794,3,9,282.78662109375,0.0,282.78662109375
1638.05029296875,R_A4,2018-09-12,51,33,STANDARD,0,0.05783006176352501,4,10,282.91119384765625,0.0,282.91119384765625
1643.2100830078125,R_A4,2018-09-12,50,33,STANDARD,0,0.095734603703022,4,11,283.22491455078125,0.0,283.22491455078125
1640.7113037109375,R_A4,2018-09-12,50,34,STANDARD,0,0.07354782521724701,4,12,283.078857421875,0.0,283.078857421875
1639.5792236328125,R_A4,2018-09-12,50,35,STANDARD,0,0.11170011758804321,4,13,282.9931640625,0.0,282.9931640625
1637.766845703125,R_A4,2018-09-12,50,35,STANDARD,0,0.22334910929203033,3,14,282.8717956542969,0.0,282.8717956542969
1642.9730224609375,R_A4,2018-09-12,49,35,STANDARD,0,0.2298365980386734,3,15,283.1251220703125,0.0,283.1251220703125
1642.7076416015625,R_A4,2018-09-12,49,36,STANDARD,0,0.6743244528770447,28,16,277.7718505859375,0.0,277.7718505859375
1643.0699462890625,R_A4,2018-09-12,48,36,STANDARD,0,0.05676543340086937,28,17,276.66455078125,0.0,276.66455078125
1647.2139892578125,R_A4,2018-09-12,48,37,STANDARD,0,0.8376919627189636,28,18,280.4745178222656,0.0,280.4745178222656
1650.3345947265625,R_A4,2018-09-12,48,38,STANDARD,0,0.6528910398483276,28,19,279.4002380371094,0.0,279.4002380371094
1657.3662109375,R_A4,2018-09-12,47,38,STANDARD,0,0.6933647394180298,28,20,279.2209167480469,0.0,279.2209167480469
1694.11962890625,R_A6,2018-11-07,42,17,STANDARD,0,1.0,1,1,277.50762939453125,5.144155934555528e-12,277.50762939453125
1695.652587890625,R_A6,2018-11-07,42,17,STANDARD,0,1.0,2,2,277.6502685546875,2.837800307242677e-12,277.6502685546875
1697.1856689453125,R_A6,2018-11-07,42,17,STANDARD,0,1.0,3,3,277.7897033691406,2.2493383024235758e-12,277.7897033691406
1698.71875,R_A6,2018-11-07,42,17,STANDARD,0,1.0,4,4,277.9251708984375,1.7935204103119995e-12,277.9251708984375
1700.2518310546875,R_A6,2018-11-07,42,17,STANDARD,0,1.0,5,5,278.0592956542969,2.926858625254547e-12,278.0592956542969
1701.784912109375,R_A6,2018-11-07,42,17,STANDARD,0,1.0,6,6,277.9001159667969,1.6230704280584263e-10,277.9001159667969
1703.31787109375,R_A6,2018-11-07,42,17,STANDARD,0,1.0,7,7,278.04522705078125,2.513859953534592e-10,278.04522705078125
1704.8509521484375,R_A6,2018-11-07,42,17,STANDARD,0,1.0,8,8,278.1890869140625,1.823641515574792e-10,278.1890869140625
1706.384033203125,R_A6,2018-11-07,42,17,STANDARD,0,1.0,9,9,278.6343688964844,1.0177599214789002e-11,278.6343688964844
1707.9171142578125,R_A6,2018-11-07,42,17,STANDARD,0,1.0,10,10,278.78070068359375,4.4402245769070703e-10,278.78070068359375
1709.81787109375,R_A6,2018-11-07,42,17,STANDARD,0,1.0,11,11,282.50128173828125,-1.3876011450975057e-10,282.50128173828125
1712.08642578125,R_A6,2018-11-07,42,17,STANDARD,0,1.0,12,12,282.7160339355469,-1.9184454025378272e-10,282.7160339355469
1714.3548583984375,R_A6,2018-11-07,42,17,STANDARD,0,1.0,13,13,282.9428405761719,-9.311811738355047e-12,282.9428405761719
1716.623291015625,R_A6,2018-11-07,42,17,STANDARD,0,1.0,14,14,283.1576843261719,-1.614813838202167e-11,283.1576843261719
1718.8917236328125,R_A6,2018-11-07,42,17,STANDARD,0,1.0,15,15,283.3729553222656,-9.147394647301965e-12,283.3729553222656
1721.16015625,R_A6,2018-11-07,42,17,STANDARD,0,1.0,16,16,283.734130859375,-1.3974905217414846e-12,283.734130859375
