DRAWDOWN,CONJPOS,CONIDX,SWAT,CONKPOS,DEPTH,SGAS,CONBPRES,DATE,WELL,CONIPOS,PRESSURE,WELLMODEL
0,29,16,0.9478611946105957,15,1671.3802490234375,0.0,302.82098388671875,2018-01-01,R_A2,22,302.82098388671875,STANDARD
0,29,17,0.9527326226234436,16,1673.5672607421875,0.0,302.9676818847656,2018-01-01,R_A2,22,302.9676818847656,STANDARD
0,29,18,0.9712597727775574,17,1675.7379150390625,0.0,303.1133117675781,2018-01-01,R_A2,22,303.1133117675781,STANDARD
0,29,19,0.9964534044265747,18,1677.348876953125,0.0,303.2214050292969,2018-01-01,R_A2,22,303.2214050292969,STANDARD
0,29,20,1.0,26,1678.7655029296875,0.0,303.31646728515625,2018-01-01,R_A2,22,303.31646728515625,STANDARD
0,29,21,1.0,27,1680.5311279296875,0.0,303.4349365234375,2018-01-01,R_A2,22,303.4349365234375,STANDARD
0,29,22,1.0,28,1682.296630859375,0.0,303.89117431640625,2018-01-01,R_A2,22,303.89117431640625,STANDARD
0,29,23,1.0,29,1684.0621337890625,0.0,304.0584716796875,2018-01-01,R_A2,22,304.0584716796875,STANDARD
0,29,24,1.0,30,1685.82763671875,0.0,304.2257995605469,2018-01-01,R_A2,22,304.2257995605469,STANDARD
0,41,1,0.6481541991233826,1,1607.6253662109375,0.0,298.5460510253906,2018-01-01,R_A3,28,298.5460510253906,STANDARD
0,41,2,0.2640954554080963,2,1609.5162353515625,0.0,298.6727600097656,2018-01-01,R_A3,28,298.6727600097656,STANDARD
0,41,3,0.2234780639410019,3,1611.4071044921875,0.0,298.79949951171875,2018-01-01,R_A3,28,298.79949951171875,STANDARD
0,41,4,0.19816631078720093,4,1613.2978515625,0.0,298.92620849609375,2018-01-01,R_A3,28,298.92620849609375,STANDARD
0,41,5,0.8098050355911255,5,1615.188720703125,0.0,299.0529479980469,2018-01-01,R_A3,28,299.0529479980469,STANDARD
0,41,6,0.8099470138549805,5,1611.796142578125,0.0,298.8255615234375,2018-01-01,R_A3,29,298.8255615234375,STANDARD
0,41,7,0.22796973586082458,6,1613.6795654296875,0.0,298.9518127441406,2018-01-01,R_A3,29,298.9518127441406,STANDARD
0,41,8,0.1968718022108078,7,1615.5628662109375,0.0,299.0780334472656,2018-01-01,R_A3,29,299.0780334472656,STANDARD
0,41,9,0.3814135193824768,8,1617.4461669921875,0.0,299.2042541503906,2018-01-01,R_A3,29,299.2042541503906,STANDARD
0,41,10,0.8014287352561951,9,1619.3294677734375,0.0,299.33050537109375,2018-01-01,R_A3,29,299.33050537109375,STANDARD
0,41,11,0.7989228367805481,10,1621.212890625,0.0,299.45672607421875,2018-01-01,R_A3,29,299.45672607421875,STANDARD
0,41,12,0.04843631014227867,11,1623.287841796875,0.0,299.5958251953125,2018-01-01,R_A3,29,299.5958251953125,STANDARD
0,41,13,0.05465873330831528,12,1625.5543212890625,0.0,299.7477722167969,2018-01-01,R_A3,29,299.7477722167969,STANDARD
0,41,14,0.37531957030296326,13,1627.82080078125,0.0,299.8996887207031,2018-01-01,R_A3,29,299.8996887207031,STANDARD
0,41,15,0.3578594923019409,14,1630.087158203125,0.0,300.0516357421875,2018-01-01,R_A3,29,300.0516357421875,STANDARD
0,41,16,0.7916630506515503,15,1632.2642822265625,0.0,300.1976013183594,2018-01-01,R_A3,29,300.1976013183594,STANDARD
0,41,17,0.782280683517456,16,1633.58251953125,0.0,300.2859802246094,2018-01-01,R_A3,29,300.2859802246094,STANDARD
0,41,18,0.6481541991233826,26,1635.4794921875,0.0,300.4131774902344,2018-01-01,R_A3,29,300.4131774902344,STANDARD
0,41,19,0.04429762065410614,27,1638.7249755859375,0.0,300.63079833984375,2018-01-01,R_A3,29,300.63079833984375,STANDARD
0,41,20,0.048659540712833405,28,1641.970458984375,0.0,300.848388671875,2018-01-01,R_A3,29,300.848388671875,STANDARD
0,41,21,0.6481541991233826,29,1645.2158203125,0.0,301.0660400390625,2018-01-01,R_A3,29,301.0660400390625,STANDARD
0,41,22,0.05919145420193672,30,1648.4613037109375,0.0,301.2836608886719,2018-01-01,R_A3,29,301.2836608886719,STANDARD
0,52,1,0.048807282000780106,1,1628.364990234375,0.0,299.9361877441406,2018-01-01,R_A4,30,299.9361877441406,STANDARD
0,52,2,0.04654896631836891,1,1626.231689453125,0.0,299.7931823730469,2018-01-01,R_A4,31,299.7931823730469,STANDARD
0,52,3,0.049526095390319824,2,1628.323486328125,0.0,299.93341064453125,2018-01-01,R_A4,31,299.93341064453125,STANDARD
0,52,4,0.05058896914124489,3,1630.4151611328125,0.0,300.0736389160156,2018-01-01,R_A4,31,300.0736389160156,STANDARD
0,52,5,0.05316111445426941,4,1632.5069580078125,0.0,300.2138671875,2018-01-01,R_A4,31,300.2138671875,STANDARD
0,52,6,0.05135001987218857,4,1629.9287109375,0.0,300.041015625,2018-01-01,R_A4,32,300.041015625,STANDARD
0,52,7,0.05374404415488243,5,1631.84619140625,0.0,300.1695861816406,2018-01-01,R_A4,32,300.1695861816406,STANDARD
0,51,8,0.05847105011343956,5,1638.4041748046875,0.0,300.6092834472656,2018-01-01,R_A4,32,300.6092834472656,STANDARD
0,51,9,0.05588051676750183,4,1636.6031494140625,0.0,300.488525390625,2018-01-01,R_A4,32,300.488525390625,STANDARD
0,51,10,0.055209461599588394,4,1635.3201904296875,0.0,300.4024963378906,2018-01-01,R_A4,33,300.4024963378906,STANDARD
0,51,11,0.05764748528599739,5,1637.185302734375,0.0,300.5275573730469,2018-01-01,R_A4,33,300.5275573730469,STANDARD
0,50,12,0.0663929432630539,5,1645.954345703125,0.0,301.1155700683594,2018-01-01,R_A4,33,301.1155700683594,STANDARD
0,50,13,0.060515668243169785,5,1641.1278076171875,0.0,300.7919006347656,2018-01-01,R_A4,34,300.7919006347656,STANDARD
0,50,14,0.09953593462705612,4,1639.2918701171875,0.0,300.6687927246094,2018-01-01,R_A4,34,300.6687927246094,STANDARD
0,50,15,0.138870969414711,4,1637.5107421875,0.0,300.54937744140625,2018-01-01,R_A4,35,300.54937744140625,STANDARD
0,50,16,0.21981394290924072,3,1635.7781982421875,0.0,300.4331970214844,2018-01-01,R_A4,35,300.4331970214844,STANDARD
0,49,17,0.2310490608215332,3,1644.225341796875,0.0,300.9996032714844,2018-01-01,R_A4,35,300.9996032714844,STANDARD
0,49,18,0.6481541991233826,29,1642.7132568359375,0.0,300.8982238769531,2018-01-01,R_A4,36,300.8982238769531,STANDARD
0,48,19,0.6481541991233826,29,1644.898681640625,0.0,301.0447692871094,2018-01-01,R_A4,36,301.0447692871094,STANDARD
0,48,20,0.6481541991233826,29,1645.65771484375,0.0,301.0956726074219,2018-01-01,R_A4,37,301.0956726074219,STANDARD
0,48,21,0.6481541991233826,29,1644.8385009765625,0.0,301.0407409667969,2018-01-01,R_A4,38,301.0407409667969,STANDARD
0,48,22,0.058334335684776306,30,1650.51416015625,0.0,301.4213562011719,2018-01-01,R_A4,38,301.4213562011719,STANDARD
0,47,23,0.07558026909828186,30,1662.734619140625,0.0,302.2409973144531,2018-01-01,R_A4,38,302.2409973144531,STANDARD
0,20,1,1.0,1,1686.49072265625,0.0,303.98284912109375,2018-01-01,R_A5,31,303.98284912109375,STANDARD
0,20,2,1.0,2,1688.617919921875,0.0,304.1844177246094,2018-01-01,R_A5,31,304.1844177246094,STANDARD
0,20,3,1.0,3,1690.7449951171875,0.0,304.385986328125,2018-01-01,R_A5,31,304.385986328125,STANDARD
0,20,4,1.0,4,1692.8721923828125,0.0,304.58758544921875,2018-01-01,R_A5,31,304.58758544921875,STANDARD
0,20,5,1.0,5,1694.9993896484375,0.0,304.7891540527344,2018-01-01,R_A5,31,304.7891540527344,STANDARD
0,20,6,1.0,6,1697.12646484375,0.0,304.99072265625,2018-01-01,R_A5,31,304.99072265625,STANDARD
0,20,7,1.0,7,1699.253662109375,0.0,305.49810791015625,2018-01-01,R_A5,31,305.49810791015625,STANDARD
0,21,8,1.0,11,1699.512939453125,0.0,305.2170104980469,2018-01-01,R_A5,31,305.2170104980469,STANDARD
0,21,9,1.0,12,1701.5439453125,0.0,305.40948486328125,2018-01-01,R_A5,31,305.40948486328125,STANDARD
0,21,10,1.0,13,1703.5750732421875,0.0,305.61395263671875,2018-01-01,R_A5,31,305.61395263671875,STANDARD
0,21,11,1.0,14,1705.606201171875,0.0,305.8064270019531,2018-01-01,R_A5,31,305.8064270019531,STANDARD
0,21,12,1.0,15,1707.6373291015625,0.0,305.9989318847656,2018-01-01,R_A5,31,305.9989318847656,STANDARD
0,21,13,1.0,16,1709.66845703125,0.0,306.33642578125,2018-01-01,R_A5,31,306.33642578125,STANDARD
0,21,14,1.0,17,1711.6171875,0.0,306.5211181640625,2018-01-01,R_A5,31,306.5211181640625,STANDARD
0,21,15,1.0,18,1712.993896484375,0.0,306.651611328125,2018-01-01,R_A5,31,306.651611328125,STANDARD
0,21,16,1.0,19,1713.6905517578125,0.0,306.7176208496094,2018-01-01,R_A5,31,306.7176208496094,STANDARD
0,21,17,1.0,26,1715.1705322265625,0.0,306.7007751464844,2018-01-01,R_A5,31,306.7007751464844,STANDARD
0,21,18,1.0,27,1717.3831787109375,0.0,306.9104919433594,2018-01-01,R_A5,31,306.9104919433594,STANDARD
0,21,19,1.0,28,1719.5958251953125,0.0,307.42596435546875,2018-01-01,R_A5,31,307.42596435546875,STANDARD
0,21,20,1.0,29,1721.808349609375,0.0,307.63568115234375,2018-01-01,R_A5,31,307.63568115234375,STANDARD
0,21,21,1.0,30,1724.02099609375,0.0,307.8453674316406,2018-01-01,R_A5,31,307.8453674316406,STANDARD
0,42,1,1.0,1,1693.6912841796875,0.0,304.9709777832031,2018-01-01,R_A6,17,304.9709777832031,STANDARD
0,42,2,1.0,2,1695.214111328125,0.0,305.11529541015625,2018-01-01,R_A6,17,305.11529541015625,STANDARD
0,42,3,1.0,3,1696.7369384765625,0.0,305.2596130371094,2018-01-01,R_A6,17,305.2596130371094,STANDARD
0,42,4,1.0,4,1698.259765625,0.0,305.4039001464844,2018-01-01,R_A6,17,305.4039001464844,STANDARD
0,42,5,1.0,5,1699.782470703125,0.0,305.5482177734375,2018-01-01,R_A6,17,305.5482177734375,STANDARD
0,42,6,1.0,6,1701.3052978515625,0.0,305.6925354003906,2018-01-01,R_A6,17,305.6925354003906,STANDARD
0,42,7,1.0,7,1702.8280029296875,0.0,305.5378112792969,2018-01-01,R_A6,17,305.5378112792969,STANDARD
0,42,8,1.0,8,1704.350830078125,0.0,305.6820983886719,2018-01-01,R_A6,17,305.6820983886719,STANDARD
0,42,9,1.0,9,1705.8736572265625,0.0,306.12548828125,2018-01-01,R_A6,17,306.12548828125,STANDARD
0,42,10,1.0,10,1707.3963623046875,0.0,305.9640197753906,2018-01-01,R_A6,17,305.9640197753906,STANDARD
0,42,11,1.0,11,1709.33447265625,0.0,306.1477966308594,2018-01-01,R_A6,17,306.1477966308594,STANDARD
0,42,12,1.0,12,1711.6878662109375,0.0,306.370849609375,2018-01-01,R_A6,17,306.370849609375,STANDARD
0,42,13,1.0,13,1714.041259765625,0.0,306.6058349609375,2018-01-01,R_A6,17,306.6058349609375,STANDARD
0,42,14,1.0,14,1716.3946533203125,0.0,306.8288879394531,2018-01-01,R_A6,17,306.8288879394531,STANDARD
0,42,15,1.0,15,1718.748046875,0.0,307.05194091796875,2018-01-01,R_A6,17,307.05194091796875,STANDARD
0,42,16,1.0,16,1721.1015625,0.0,307.41998291015625,2018-01-01,R_A6,17,307.41998291015625,STANDARD
0,42,17,1.0,17,1723.442138671875,0.0,307.6418151855469,2018-01-01,R_A6,17,307.6418151855469,STANDARD
0,42,18,1.0,18,1724.7177734375,0.0,307.7627258300781,2018-01-01,R_A6,17,307.7627258300781,STANDARD
0,42,19,1.0,26,1725.6785888671875,0.0,308.0024719238281,2018-01-01,R_A6,17,308.0024719238281,STANDARD
0,42,20,1.0,27,1727.376708984375,0.0,308.1634216308594,2018-01-01,R_A6,17,308.1634216308594,STANDARD
0,42,21,1.0,28,1729.074951171875,0.0,308.3243713378906,2018-01-01,R_A6,17,308.3243713378906,STANDARD
0,42,22,1.0,29,1730.7730712890625,0.0,308.4853210449219,2018-01-01,R_A6,17,308.4853210449219,STANDARD
0,42,23,1.0,30,1732.47119140625,0.0,308.3404846191406,2018-01-01,R_A6,17,308.3404846191406,STANDARD
0,30,1,0.05285743251442909,1,1639.59765625,0.0,297.4794006347656,2018-03-01,R_A2,22,297.4794006347656,STANDARD
0,30,2,0.05317997187376022,2,1641.25830078125,0.0,297.5906677246094,2018-03-01,R_A2,22,297.5906677246094,STANDARD
0,30,3,0.05680403485894203,3,1642.9190673828125,0.0,297.7019348144531,2018-03-01,R_A2,22,297.7019348144531,STANDARD
0,30,4,0.06221545487642288,4,1644.5797119140625,0.0,297.8132019042969,2018-03-01,R_A2,22,297.8132019042969,STANDARD
0,30,5,0.06499981135129929,5,1646.240478515625,0.0,297.9244689941406,2018-03-01,R_A2,22,297.9244689941406,STANDARD
0,30,6,0.3078644275665283,6,1647.901123046875,0.0,298.0377502441406,2018-03-01,R_A2,22,298.0377502441406,STANDARD
0,30,7,0.6676661372184753,7,1649.5618896484375,0.0,298.1769714355469,2018-03-01,R_A2,22,298.1769714355469,STANDARD
0,30,8,0.6484012007713318,8,1651.2225341796875,0.0,298.3175354003906,2018-03-01,R_A2,22,298.3175354003906,STANDARD
0,30,9,0.6487441658973694,9,1652.88330078125,0.0,298.43572998046875,2018-03-01,R_A2,22,298.43572998046875,STANDARD
0,30,10,0.8769708275794983,10,1654.5439453125,0.0,298.75103759765625,2018-03-01,R_A2,22,298.75103759765625,STANDARD
0,30,11,0.0652693435549736,11,1656.3751220703125,0.0,299.8349914550781,2018-03-01,R_A2,22,299.8349914550781,STANDARD
0,30,12,0.0692940503358841,12,1658.376708984375,0.0,299.96917724609375,2018-03-01,R_A2,22,299.96917724609375,STANDARD
0,30,13,0.42038649320602417,13,1660.378173828125,0.0,300.1044616699219,2018-03-01,R_A2,22,300.1044616699219,STANDARD
0,30,14,0.4654203951358795,14,1662.3797607421875,0.0,300.24072265625,2018-03-01,R_A2,22,300.24072265625,STANDARD
0,30,15,0.8840746879577637,15,1664.3812255859375,0.0,300.37652587890625,2018-03-01,R_A2,22,300.37652587890625,STANDARD
0,29,16,0.9478277564048767,15,1671.3802490234375,0.0,300.7306823730469,2018-03-01,R_A2,22,300.7306823730469,STANDARD
0,29,17,0.9527021050453186,16,1673.5672607421875,0.0,300.8777770996094,2018-03-01,R_A2,22,300.8777770996094,STANDARD
0,29,18,0.9712410569190979,17,1675.7379150390625,0.0,301.0235290527344,2018-03-01,R_A2,22,301.0235290527344,STANDARD
0,29,19,0.9964507818222046,18,1677.348876953125,0.0,301.1316223144531,2018-03-01,R_A2,22,301.1316223144531,STANDARD
0,29,20,1.0,26,1678.7655029296875,-5.068315342915896e-16,303.2709655761719,2018-03-01,R_A2,22,303.2709655761719,STANDARD
0,29,21,1.0,27,1680.5311279296875,-1.0655597184702661e-15,303.38983154296875,2018-03-01,R_A2,22,303.38983154296875,STANDARD
0,29,22,1.0,28,1682.296630859375,-2.7058882478420143e-12,303.1885986328125,2018-03-01,R_A2,22,303.1885986328125,STANDARD
0,29,23,1.0,29,1684.0621337890625,-6.128210528551399e-15,304.00775146484375,2018-03-01,R_A2,22,304.00775146484375,STANDARD
0,29,24,1.0,30,1685.82763671875,-5.926684237982419e-16,304.1835632324219,2018-03-01,R_A2,22,304.1835632324219,STANDARD
0,20,1,1.0,1,1686.49072265625,-6.444651062809115e-11,279.2750244140625,2018-04-28,R_A5,31,279.2750244140625,STANDARD
0,20,2,1.0,2,1688.617919921875,-2.0991214322307883e-10,279.47650146484375,2018-04-28,R_A5,31,279.47650146484375,STANDARD
0,20,3,1.0,3,1690.7449951171875,-2.9180163840791806e-10,279.6779479980469,2018-04-28,R_A5,31,279.6779479980469,STANDARD
0,20,4,1.0,4,1692.8721923828125,-2.47214415605157e-10,279.8793640136719,2018-04-28,R_A5,31,279.8793640136719,STANDARD
0,20,5,1.0,5,1694.9993896484375,-2.2191794235570939e-10,280.0807800292969,2018-04-28,R_A5,31,280.0807800292969,STANDARD
0,20,6,1.0,6,1697.12646484375,-2.151950562190308e-10,280.2821960449219,2018-04-28,R_A5,31,280.2821960449219,STANDARD
0,20,7,1.0,7,1699.253662109375,-2.1830560362895435e-12,280.8045349121094,2018-04-28,R_A5,31,280.8045349121094,STANDARD
0,21,8,1.0,11,1699.512939453125,-1.5381066646030783e-13,277.02783203125,2018-04-28,R_A5,31,277.02783203125,STANDARD
0,21,9,1.0,12,1701.5439453125,-1.4067661423776412e-13,277.2550964355469,2018-04-28,R_A5,31,277.2550964355469,STANDARD
0,21,10,1.0,13,1703.5750732421875,-6.44586990662839e-15,277.4599609375,2018-04-28,R_A5,31,277.4599609375,STANDARD
0,21,11,1.0,14,1705.606201171875,-7.6963641284177e-15,277.6529235839844,2018-04-28,R_A5,31,277.6529235839844,STANDARD
0,21,12,1.0,15,1707.6373291015625,-2.1769536602658833e-15,277.84564208984375,2018-04-28,R_A5,31,277.84564208984375,STANDARD
0,21,13,1.0,16,1709.66845703125,-3.2645573582488834e-16,278.1841125488281,2018-04-28,R_A5,31,278.1841125488281,STANDARD
0,21,14,1.0,17,1711.6171875,-3.02861553669781e-16,278.36749267578125,2018-04-28,R_A5,31,278.36749267578125,STANDARD
0,21,15,1.0,18,1712.993896484375,0.0,278.49615478515625,2018-04-28,R_A5,31,278.49615478515625,STANDARD
0,21,16,1.0,19,1713.6905517578125,0.0,278.5619201660156,2018-04-28,R_A5,31,278.5619201660156,STANDARD
0,21,17,1.0,26,1715.1705322265625,2.3930078364296954e-16,286.35595703125,2018-04-28,R_A5,31,286.35595703125,STANDARD
0,21,18,1.0,27,1717.3831787109375,2.164320719722957e-16,286.5507507324219,2018-04-28,R_A5,31,286.5507507324219,STANDARD
0,21,19,1.0,28,1719.5958251953125,5.2405456194348454e-23,287.10546875,2018-04-28,R_A5,31,287.10546875,STANDARD
0,21,20,1.0,29,1721.808349609375,6.904957210152455e-21,292.1229248046875,2018-04-28,R_A5,31,292.1229248046875,STANDARD
0,21,21,1.0,30,1724.02099609375,3.713312987547604e-25,302.00811767578125,2018-04-28,R_A5,31,302.00811767578125,STANDARD
0,41,1,0.6511006355285645,1,1607.6253662109375,0.0,274.3748474121094,2018-07-03,R_A3,28,274.3748474121094,STANDARD
0,41,2,0.2642909288406372,2,1609.5162353515625,0.0,274.51953125,2018-07-03,R_A3,28,274.51953125,STANDARD
0,41,3,0.22367799282073975,3,1611.4071044921875,0.0,274.6455993652344,2018-07-03,R_A3,28,274.6455993652344,STANDARD
0,41,4,0.1983831524848938,4,1613.2978515625,0.0,274.7715148925781,2018-07-03,R_A3,28,274.7715148925781,STANDARD
0,41,5,0.8070499897003174,5,1615.188720703125,0.0,274.9544982910156,2018-07-03,R_A3,28,274.9544982910156,STANDARD
0,41,6,0.8077605962753296,5,1611.796142578125,0.0,274.7799987792969,2018-07-03,R_A3,29,274.7799987792969,STANDARD
0,41,7,0.22915351390838623,6,1613.6795654296875,0.0,274.863525390625,2018-07-03,R_A3,29,274.863525390625,STANDARD
0,41,8,0.19775934517383575,7,1615.5628662109375,0.0,274.9889831542969,2018-07-03,R_A3,29,274.9889831542969,STANDARD
0,41,9,0.38369184732437134,8,1617.4461669921875,0.0,275.11553955078125,2018-07-03,R_A3,29,275.11553955078125,STANDARD
0,41,10,0.8001141548156738,9,1619.3294677734375,0.0,275.2993469238281,2018-07-03,R_A3,29,275.2993469238281,STANDARD
0,41,11,0.7974916100502014,10,1621.212890625,0.0,275.76483154296875,2018-07-03,R_A3,29,275.76483154296875,STANDARD
0,41,12,0.04851589724421501,11,1623.287841796875,0.0,294.5772705078125,2018-07-03,R_A3,29,294.5772705078125,STANDARD
0,41,13,0.05472736433148384,12,1625.5543212890625,0.0,294.72900390625,2018-07-03,R_A3,29,294.72900390625,STANDARD
0,41,14,0.3755373954772949,13,1627.82080078125,0.0,294.8825378417969,2018-07-03,R_A3,29,294.8825378417969,STANDARD
0,41,15,0.35814735293388367,14,1630.087158203125,0.0,295.0356140136719,2018-07-03,R_A3,29,295.0356140136719,STANDARD
0,41,16,0.7913728356361389,15,1632.2642822265625,0.0,295.193603515625,2018-07-03,R_A3,29,295.193603515625,STANDARD
0,41,17,0.7819614410400391,16,1633.58251953125,0.0,295.2823181152344,2018-07-03,R_A3,29,295.2823181152344,STANDARD
0,41,18,0.6489417552947998,26,1635.4794921875,0.0,287.9855651855469,2018-07-03,R_A3,29,287.9855651855469,STANDARD
0,41,19,0.04650072753429413,27,1638.7249755859375,0.0,283.36798095703125,2018-07-03,R_A3,29,283.36798095703125,STANDARD
0,41,20,0.05085301026701927,28,1641.970458984375,0.0,283.5845642089844,2018-07-03,R_A3,29,283.5845642089844,STANDARD
0,41,21,0.6496947407722473,29,1645.2158203125,0.0,283.8585205078125,2018-07-03,R_A3,29,283.8585205078125,STANDARD
0,41,22,0.05993400141596794,30,1648.4613037109375,0.0,284.0944519042969,2018-07-03,R_A3,29,284.0944519042969,STANDARD
0,52,1,0.048852015286684036,1,1628.364990234375,0.0,281.32208251953125,2018-09-12,R_A4,30,281.32208251953125,STANDARD
0,52,2,0.046629372984170914,1,1626.231689453125,0.0,281.3274841308594,2018-09-12,R_A4,31,281.3274841308594,STANDARD
0,52,3,0.04960888996720314,2,1628.323486328125,0.0,281.4670715332031,2018-09-12,R_A4,31,281.4670715332031,STANDARD
0,52,4,0.050679806619882584,3,1630.4151611328125,0.0,281.60662841796875,2018-09-12,R_A4,31,281.60662841796875,STANDARD
0,52,5,0.053253717720508575,4,1632.5069580078125,0.0,281.7461853027344,2018-09-12,R_A4,31,281.7461853027344,STANDARD
0,52,6,0.05144190043210983,4,1629.9287109375,0.0,281.7010803222656,2018-09-12,R_A4,32,281.7010803222656,STANDARD
0,52,7,0.053835563361644745,5,1631.84619140625,0.0,281.82904052734375,2018-09-12,R_A4,32,281.82904052734375,STANDARD
0,51,8,0.05850705876946449,5,1638.4041748046875,0.0,282.1405029296875,2018-09-12,R_A4,32,282.1405029296875,STANDARD
0,51,9,0.05590798705816269,4,1636.6031494140625,0.0,282.0203857421875,2018-09-12,R_A4,32,282.0203857421875,STANDARD
0,51,10,0.055165085941553116,4,1635.3201904296875,0.0,282.05169677734375,2018-09-12,R_A4,33,282.05169677734375,STANDARD
0,51,11,0.05760560557246208,5,1637.185302734375,0.0,282.1761474609375,2018-09-12,R_A4,33,282.1761474609375,STANDARD
0,50,12,0.06644584983587265,5,1645.954345703125,0.0,282.62261962890625,2018-09-12,R_A4,33,282.62261962890625,STANDARD
0,50,13,0.06057293713092804,5,1641.1278076171875,0.0,282.38336181640625,2018-09-12,R_A4,34,282.38336181640625,STANDARD
0,50,14,0.09962273389101028,4,1639.2918701171875,0.0,282.26080322265625,2018-09-12,R_A4,34,282.26080322265625,STANDARD
0,50,15,0.1385420858860016,4,1637.5107421875,0.0,282.1806945800781,2018-09-12,R_A4,35,282.1806945800781,STANDARD
0,50,16,0.21939486265182495,3,1635.7781982421875,0.0,282.06390380859375,2018-09-12,R_A4,35,282.06390380859375,STANDARD
0,49,17,0.22939419746398926,3,1644.225341796875,0.0,282.50909423828125,2018-09-12,R_A4,35,282.50909423828125,STANDARD
0,49,18,0.6525319218635559,29,1642.7132568359375,0.0,281.1728210449219,2018-09-12,R_A4,36,281.1728210449219,STANDARD
0,48,19,0.6500346660614014,29,1644.898681640625,0.0,280.87847900390625,2018-09-12,R_A4,36,280.87847900390625,STANDARD
0,48,20,0.6496149897575378,29,1645.65771484375,0.0,281.2408447265625,2018-09-12,R_A4,37,281.2408447265625,STANDARD
0,48,21,0.6581180691719055,29,1644.8385009765625,0.0,281.8841247558594,2018-09-12,R_A4,38,281.8841247558594,STANDARD
0,48,22,0.061158426105976105,30,1650.51416015625,0.0,282.26397705078125,2018-09-12,R_A4,38,282.26397705078125,STANDARD
0,47,23,0.07275299727916718,30,1662.734619140625,0.0,282.8424987792969,2018-09-12,R_A4,38,282.8424987792969,STANDARD
0,42,1,1.0,1,1693.6912841796875,-5.050075483660488e-13,274.4699401855469,2018-11-07,R_A6,17,274.4699401855469,STANDARD
0,42,2,1.0,2,1695.214111328125,-2.8888211809664777e-13,274.6117248535156,2018-11-07,R_A6,17,274.6117248535156,STANDARD
0,42,3,1.0,3,1696.7369384765625,-2.5934823407770813e-13,274.7506408691406,2018-11-07,R_A6,17,274.7506408691406,STANDARD
0,42,4,1.0,4,1698.259765625,-3.076671946725118e-13,274.8852844238281,2018-11-07,R_A6,17,274.8852844238281,STANDARD
0,42,5,1.0,5,1699.782470703125,-2.3719990815268543e-13,275.0188293457031,2018-11-07,R_A6,17,275.0188293457031,STANDARD
0,42,6,1.0,6,1701.3052978515625,-1.1709905614609717e-11,275.1565856933594,2018-11-07,R_A6,17,275.1565856933594,STANDARD
0,42,7,1.0,7,1702.8280029296875,-1.9276831866865685e-11,274.99993896484375,2018-11-07,R_A6,17,274.99993896484375,STANDARD
0,42,8,1.0,8,1704.350830078125,-3.2330813373726563e-12,275.14691162109375,2018-11-07,R_A6,17,275.14691162109375,STANDARD
0,42,9,1.0,9,1705.8736572265625,-6.099631975724218e-13,275.5809020996094,2018-11-07,R_A6,17,275.5809020996094,STANDARD
0,42,10,1.0,10,1707.3963623046875,-7.97473406755067e-11,275.3927307128906,2018-11-07,R_A6,17,275.3927307128906,STANDARD
0,42,11,1.0,11,1709.33447265625,8.548782237660646e-10,280.6133117675781,2018-11-07,R_A6,17,280.6133117675781,STANDARD
