ENSEMBLE,REAL,CONBPRES,CONIDX,CONIPOS,CONJPOS,CONKPOS,DATE,DEPTH,Drawdown,PRESSURE,SGAS,SWAT,WELL,WELLMODEL
iter-0,0,271.1031494140625,1,18,29,2,2001-01-01,1652.6986083984375,0,271.1031494140625,0.0,0.033679187297821045,OP_4,MULTISEG
iter-0,0,271.249267578125,2,18,29,3,2001-01-01,1655.010498046875,0,271.249267578125,0.0,0.049828644841909416,OP_4,MULTISEG
iter-0,0,271.3953857421875,3,18,29,4,2001-01-01,1657.322509765625,0,271.3953857421875,0.0,0.06314879655838013,OP_4,MULTISEG
iter-0,0,271.54156494140625,4,18,29,5,2001-01-01,1659.634521484375,0,271.54156494140625,0.0,0.1073342189192772,OP_4,MULTISEG
iter-0,0,272.540283203125,5,18,29,10,2001-01-01,1672.3973388671875,0,272.540283203125,0.0,0.3367453515529633,OP_4,MULTISEG
iter-0,0,272.68362426757807,6,18,29,11,2001-01-01,1674.896240234375,0,272.68362426757807,0.0,0.07193853706121445,OP_4,MULTISEG
iter-0,0,272.83657836914057,7,18,29,12,2001-01-01,1677.3145751953125,0,272.83657836914057,0.0,0.08199407160282135,OP_4,MULTISEG
iter-0,0,272.9896240234375,8,18,29,13,2001-01-01,1679.7330322265625,0,272.9896240234375,0.0,0.08817842602729797,OP_4,MULTISEG
iter-0,0,273.14291381835943,9,18,29,14,2001-01-01,1682.1514892578125,0,273.14291381835943,0.0,0.15321631729602814,OP_4,MULTISEG
iter-0,0,266.54275512695307,1,24,37,1,2001-01-01,1612.529296875,0,266.54275512695307,0.0,0.02815057337284088,OP_5,MULTISEG
iter-0,0,266.67398071289057,2,24,37,2,2001-01-01,1614.6080322265625,0,266.67398071289057,0.0,0.03162873536348343,OP_5,MULTISEG
iter-0,0,266.80523681640625,3,24,37,3,2001-01-01,1616.6868896484375,0,266.80523681640625,0.0,0.040664367377758026,OP_5,MULTISEG
iter-0,0,266.93649291992193,4,24,37,4,2001-01-01,1618.765625,0,266.93649291992193,0.0,0.04537315294146538,OP_5,MULTISEG
iter-0,0,267.06777954101557,5,24,37,5,2001-01-01,1620.844482421875,0,267.06777954101557,0.0,0.04447226971387863,OP_5,MULTISEG
iter-0,0,268.70468139648443,6,25,37,11,2001-01-01,1632.2086181640625,0,268.70468139648443,0.0,0.06252239644527435,OP_5,MULTISEG
iter-0,0,268.89865112304693,7,25,37,12,2001-01-01,1635.28173828125,0,268.89865112304693,0.0,0.04778522998094559,OP_5,MULTISEG
iter-0,0,269.09329223632807,8,25,37,13,2001-01-01,1638.3551025390625,0,269.09329223632807,0.0,0.04119554907083512,OP_5,MULTISEG
iter-0,0,269.287841796875,9,25,37,14,2001-01-01,1641.428466796875,0,269.287841796875,0.0,0.043040741235017776,OP_5,MULTISEG
iter-0,0,270.70559692382807,1,17,10,6,2001-03-01,1707.62353515625,0,270.70559692382807,0.0,0.8914610743522644,WI_3,MULTISEG
iter-0,0,270.8480224609375,2,17,10,7,2001-03-01,1709.8355712890625,0,270.8480224609375,0.0,0.8410789370536804,WI_3,MULTISEG
iter-0,0,273.523681640625,3,16,10,7,2001-03-01,1724.8089599609375,0,273.523681640625,3.608484869146565e-15,1.0,WI_3,MULTISEG
iter-0,0,273.8333740234375,4,16,10,8,2001-03-01,1727.56591796875,0,273.8333740234375,3.628527945079648e-16,1.0,WI_3,MULTISEG
iter-0,0,274.02987670898443,5,16,10,9,2001-03-01,1730.322998046875,0,274.02987670898443,7.494820685431539e-16,1.0,WI_3,MULTISEG
iter-0,0,274.33642578125,6,16,10,10,2001-03-01,1733.0794677734375,0,274.33642578125,2.5989713090928674e-15,1.0,WI_3,MULTISEG
iter-0,1,303.5967102050781,1,27,30,5,2000-02-01,1610.4122314453125,0,303.5967102050781,0.0,0.03563112020492554,OP_1,MULTISEG
iter-0,1,303.78082275390625,2,27,30,6,2000-02-01,1613.3199462890625,0,303.78082275390625,0.0,0.03128744661808014,OP_1,MULTISEG
iter-0,1,303.96173095703125,3,27,30,7,2000-02-01,1616.156005859375,0,303.96173095703125,0.0,0.028122544288635254,OP_1,MULTISEG
iter-0,1,304.1426696777344,4,27,30,8,2000-02-01,1618.991943359375,0,304.1426696777344,0.0,0.02772948332130909,OP_1,MULTISEG
iter-0,1,304.3235778808594,5,27,30,9,2000-02-01,1621.827880859375,0,304.3235778808594,0.0,0.0286252498626709,OP_1,MULTISEG
iter-0,1,304.5045166015625,6,27,30,10,2000-02-01,1624.663818359375,0,304.5045166015625,0.0,0.04651222378015518,OP_1,MULTISEG
iter-0,1,306.2285461425781,1,20,13,6,2000-02-01,1651.8358154296875,0,306.2285461425781,0.0,0.10714650899171828,OP_2,MULTISEG
iter-0,1,306.4062805175781,2,20,13,7,2000-02-01,1654.6199951171875,0,306.4062805175781,0.0,0.07337337732315062,OP_2,MULTISEG
iter-0,1,306.5840148925781,3,20,13,8,2000-02-01,1657.404052734375,0,306.5840148925781,0.0,0.06022556871175766,OP_2,MULTISEG
iter-0,1,306.7617492675781,4,20,13,9,2000-02-01,1660.18798828125,0,306.7617492675781,0.0,0.05072199925780296,OP_2,MULTISEG
iter-0,1,306.9394836425781,5,20,13,10,2000-02-01,1662.97216796875,0,306.9394836425781,0.0,0.18505708873271945,OP_2,MULTISEG
iter-0,1,306.5723571777344,1,28,47,9,2000-02-01,1657.8958740234375,0,306.5723571777344,0.0,0.14504292607307434,OP_3,MULTISEG
iter-0,1,306.7682189941406,2,28,47,10,2000-02-01,1660.9642333984375,0,306.7682189941406,0.0,0.11374009400606155,OP_3,MULTISEG
iter-0,1,306.94720458984375,3,28,47,11,2000-02-01,1663.76806640625,0,306.94720458984375,0.0,0.060427810996770866,OP_3,MULTISEG
iter-0,1,307.10931396484375,4,28,47,12,2000-02-01,1666.30712890625,0,307.10931396484375,0.0,0.05205988883972168,OP_3,MULTISEG
iter-0,1,307.27142333984375,5,28,47,13,2000-02-01,1668.8460693359375,0,307.27142333984375,0.0,0.05036090686917305,OP_3,MULTISEG
iter-0,1,307.4335632324219,6,28,47,14,2000-02-01,1671.38525390625,0,307.4335632324219,0.0,0.05912210792303085,OP_3,MULTISEG
iter-0,1,309.3309020996094,1,14,38,1,2000-02-01,1700.3292236328125,0,309.3309020996094,0.0,0.9999970197677612,WI_1,MULTISEG
iter-0,1,309.5460510253906,2,14,38,2,2000-02-01,1703.1168212890625,0,309.5460510253906,0.0,0.9999924302101136,WI_1,MULTISEG
iter-0,1,309.8175964355469,3,14,38,3,2000-02-01,1705.904541015625,0,309.8175964355469,0.0,0.9999957084655762,WI_1,MULTISEG
iter-0,1,310.0892028808594,4,14,38,4,2000-02-01,1708.692138671875,0,310.0892028808594,0.0,0.9999979138374328,WI_1,MULTISEG
iter-0,1,310.4174499511719,5,14,38,5,2000-02-01,1711.479736328125,0,310.4174499511719,0.0,0.9999987483024596,WI_1,MULTISEG
iter-0,1,254.5954742431641,1,28,20,7,2000-06-01,1692.4891357421875,0,254.5954742431641,0.0,0.4716009199619293,WI_2,MULTISEG
iter-0,1,254.9442138671875,2,28,20,8,2000-06-01,1695.2073974609375,0,254.9442138671875,0.0,0.3881188333034515,WI_2,MULTISEG
iter-0,1,255.2676544189453,3,28,20,9,2000-06-01,1697.9256591796875,0,255.2676544189453,0.0,0.7382572889328003,WI_2,MULTISEG
iter-0,1,255.37399291992188,4,28,20,10,2000-06-01,1700.643798828125,0,255.37399291992188,0.0,0.7933975458145142,WI_2,MULTISEG
iter-0,1,281.5777587890625,1,18,29,2,2001-01-01,1651.322021484375,0,281.5777587890625,0.0,0.0627734512090683,OP_4,MULTISEG
iter-0,1,281.737060546875,2,18,29,3,2001-01-01,1653.8341064453125,0,281.737060546875,0.0,0.0616399347782135,OP_4,MULTISEG
iter-0,1,281.8963928222656,3,18,29,4,2001-01-01,1656.346435546875,0,281.8963928222656,0.0,0.0617392472922802,OP_4,MULTISEG
iter-0,1,282.0562438964844,4,18,29,5,2001-01-01,1658.8587646484375,0,282.0562438964844,0.0,0.1294967085123062,OP_4,MULTISEG
iter-0,1,279.51376342773443,5,18,29,10,2001-01-01,1673.2235107421875,0,279.51376342773443,0.0,0.38869670033454895,OP_4,MULTISEG
iter-0,1,279.67904663085943,6,18,29,11,2001-01-01,1675.85205078125,0,279.67904663085943,0.0,0.2252781540155411,OP_4,MULTISEG
iter-0,1,279.82742309570307,7,18,29,12,2001-01-01,1678.196044921875,0,279.82742309570307,0.0,0.11545081436634065,OP_4,MULTISEG
iter-0,1,279.97579956054693,8,18,29,13,2001-01-01,1680.5400390625,0,279.97579956054693,0.0,0.10788626968860626,OP_4,MULTISEG
iter-0,1,280.124267578125,9,18,29,14,2001-01-01,1682.8839111328125,0,280.124267578125,0.0,0.1939368098974228,OP_4,MULTISEG
iter-0,1,275.69912719726557,1,24,37,1,2001-01-01,1612.917236328125,0,275.69912719726557,0.0,0.04258659854531288,OP_5,MULTISEG
iter-0,1,275.86563110351557,2,24,37,2,2001-01-01,1615.5465087890625,0,275.86563110351557,0.0,0.07097934186458588,OP_5,MULTISEG
iter-0,1,276.03155517578125,3,24,37,3,2001-01-01,1618.1759033203125,0,276.03155517578125,0.0,0.08982768654823302,OP_5,MULTISEG
iter-0,1,276.19659423828125,4,24,37,4,2001-01-01,1620.805419921875,0,276.19659423828125,0.0,0.09214385598897934,OP_5,MULTISEG
iter-0,1,276.36203002929693,5,24,37,5,2001-01-01,1623.434814453125,0,276.36203002929693,0.0,0.040884248912334435,OP_5,MULTISEG
iter-0,1,276.85076904296875,6,24,37,6,2001-01-01,1626.548583984375,0,276.85076904296875,0.0,0.1661318838596344,OP_5,MULTISEG
iter-0,1,277.32257080078125,7,25,37,11,2001-01-01,1634.1346435546875,0,277.32257080078125,0.0,0.10093913227319716,OP_5,MULTISEG
iter-0,1,277.58377075195307,8,25,37,12,2001-01-01,1638.1590576171875,0,277.58377075195307,0.0,0.08374971151351929,OP_5,MULTISEG
iter-0,1,277.8397827148437,9,25,37,13,2001-01-01,1642.183349609375,0,277.8397827148437,0.0,0.07522362470626831,OP_5,MULTISEG
iter-0,1,278.0953369140625,10,25,37,14,2001-01-01,1646.2076416015625,0,278.0953369140625,0.0,0.0459088534116745,OP_5,MULTISEG
iter-0,1,263.71841430664057,1,17,10,6,2001-03-01,1707.696533203125,0,263.71841430664057,0.0,0.8174155354499817,WI_3,MULTISEG
iter-0,1,269.77627563476557,2,16,10,6,2001-03-01,1722.114990234375,0,269.77627563476557,-1.3124313918630448e-12,1.0,WI_3,MULTISEG
iter-0,1,270.0274658203125,3,16,10,7,2001-03-01,1724.64501953125,0,270.0274658203125,-1.347946819267587e-13,1.0,WI_3,MULTISEG
iter-0,1,270.278564453125,4,16,10,8,2001-03-01,1727.17578125,0,270.278564453125,-1.876585475554804e-12,1.0,WI_3,MULTISEG
iter-0,1,270.52996826171875,5,16,10,9,2001-03-01,1729.7078857421875,0,270.52996826171875,-2.874899320340352e-12,1.0,WI_3,MULTISEG
iter-0,1,270.78427124023443,6,16,10,10,2001-03-01,1732.23876953125,0,270.78427124023443,-8.289298067398753e-13,1.0,WI_3,MULTISEG
iter-0,2,303.543212890625,1,27,30,5,2000-02-01,1610.79931640625,0,303.543212890625,0.0,0.042132962495088584,OP_1,MULTISEG
iter-0,2,303.72723388671875,2,27,30,6,2000-02-01,1613.6842041015625,0,303.72723388671875,0.0,0.04061323404312134,OP_1,MULTISEG
iter-0,2,303.9264221191406,3,27,30,7,2000-02-01,1616.8067626953125,0,303.9264221191406,0.0,0.030779248103499413,OP_1,MULTISEG
iter-0,2,304.1256103515625,4,27,30,8,2000-02-01,1619.9290771484375,0,304.1256103515625,0.0,0.027821809053421017,OP_1,MULTISEG
iter-0,2,304.3247985839844,5,27,30,9,2000-02-01,1623.0513916015625,0,304.3247985839844,0.0,0.026921164244413376,OP_1,MULTISEG
iter-0,2,304.5240173339844,6,27,30,10,2000-02-01,1626.1737060546875,0,304.5240173339844,0.0,0.04390549659729004,OP_1,MULTISEG
iter-0,2,305.7418518066406,1,20,13,6,2000-02-01,1653.595703125,0,305.7418518066406,0.0,0.12608541548252106,OP_2,MULTISEG
iter-0,2,305.8998718261719,2,20,13,7,2000-02-01,1656.1124267578125,0,305.8998718261719,0.0,0.05854063481092452,OP_2,MULTISEG
iter-0,2,306.0604553222656,3,20,13,8,2000-02-01,1658.629150390625,0,306.0604553222656,0.0,0.04823968559503555,OP_2,MULTISEG
iter-0,2,306.2210388183594,4,20,13,9,2000-02-01,1661.145751953125,0,306.2210388183594,0.0,0.04982909187674522,OP_2,MULTISEG
iter-0,2,306.3818359375,5,20,13,10,2000-02-01,1663.6624755859375,0,306.3818359375,0.0,0.21487799286842346,OP_2,MULTISEG
iter-0,2,306.53839111328125,1,28,47,9,2000-02-01,1657.4415283203125,0,306.53839111328125,0.0,0.17493152618408206,OP_3,MULTISEG
iter-0,2,306.7208251953125,2,28,47,10,2000-02-01,1660.299560546875,0,306.7208251953125,0.0,0.1045578345656395,OP_3,MULTISEG
iter-0,2,306.9123840332031,3,28,47,11,2000-02-01,1663.3001708984375,0,306.9123840332031,0.0,0.06674081087112428,OP_3,MULTISEG
iter-0,2,307.1130676269531,4,28,47,12,2000-02-01,1666.443115234375,0,307.1130676269531,0.0,0.06937913596630096,OP_3,MULTISEG
iter-0,2,307.3137512207031,5,28,47,13,2000-02-01,1669.586181640625,0,307.3137512207031,0.0,0.0619753785431385,OP_3,MULTISEG
iter-0,2,307.5144348144531,6,28,47,14,2000-02-01,1672.729248046875,0,307.5144348144531,0.0,0.06361661106348038,OP_3,MULTISEG
iter-0,2,309.3871154785156,1,14,38,2,2000-02-01,1701.5594482421875,0,309.3871154785156,-2.4093736783470376e-08,0.9999998807907104,WI_1,MULTISEG
iter-0,2,309.6086730957031,2,14,38,3,2000-02-01,1704.006103515625,0,309.6086730957031,-2.7576986028066134e-08,0.9999998807907104,WI_1,MULTISEG
iter-0,2,309.8302307128906,3,14,38,4,2000-02-01,1706.452880859375,0,309.8302307128906,-6.7883192400586276e-09,0.9999999403953552,WI_1,MULTISEG
iter-0,2,310.0516662597656,4,14,38,5,2000-02-01,1708.8995361328125,0,310.0516662597656,-1.086482637191466e-08,0.9999999403953552,WI_1,MULTISEG
iter-0,2,270.65878295898443,1,28,20,7,2000-06-01,1692.464111328125,0,270.65878295898443,0.0,0.4217316806316376,WI_2,MULTISEG
iter-0,2,271.07635498046875,2,28,20,8,2000-06-01,1695.267578125,0,271.07635498046875,0.0,0.6891067624092102,WI_2,MULTISEG
iter-0,2,271.3172607421875,3,28,20,9,2000-06-01,1698.0711669921875,0,271.3172607421875,0.0,0.7850378751754761,WI_2,MULTISEG
iter-0,2,271.51968383789057,4,28,20,10,2000-06-01,1700.87451171875,0,271.51968383789057,0.0,0.8435696363449097,WI_2,MULTISEG
iter-0,2,273.88491821289057,1,18,29,2,2001-01-01,1652.941162109375,0,273.88491821289057,0.0,0.04362725093960762,OP_4,MULTISEG
iter-0,2,274.0204467773437,2,18,29,3,2001-01-01,1655.0830078125,0,274.0204467773437,0.0,0.04371639713644981,OP_4,MULTISEG
iter-0,2,274.15597534179693,3,18,29,4,2001-01-01,1657.224853515625,0,274.15597534179693,0.0,0.06651116162538527,OP_4,MULTISEG
iter-0,2,274.2914428710937,4,18,29,5,2001-01-01,1659.3665771484375,0,274.2914428710937,0.0,0.05714285746216774,OP_4,MULTISEG
iter-0,2,274.4276123046875,5,18,29,6,2001-01-01,1661.72509765625,0,274.4276123046875,0.0,0.2796118259429932,OP_4,MULTISEG
iter-0,2,274.8768920898437,6,18,29,11,2001-01-01,1674.5826416015625,0,274.8768920898437,0.0,0.16446511447429654,OP_4,MULTISEG
iter-0,2,275.02456665039057,7,18,29,12,2001-01-01,1677.1234130859375,0,275.02456665039057,0.0,0.18310216069221494,OP_4,MULTISEG
iter-0,2,275.18392944335943,8,18,29,13,2001-01-01,1679.6639404296875,0,275.18392944335943,0.0,0.30515408515930176,OP_4,MULTISEG
iter-0,2,275.3441162109375,9,18,29,14,2001-01-01,1682.20458984375,0,275.3441162109375,0.0,0.15823282301425934,OP_4,MULTISEG
iter-0,2,269.4461669921875,1,24,37,1,2001-01-01,1614.0057373046875,0,269.4461669921875,0.0,0.13270595669746402,OP_5,MULTISEG
iter-0,2,269.56768798828125,2,24,37,2,2001-01-01,1615.9332275390625,0,269.56768798828125,0.0,0.15310552716255188,OP_5,MULTISEG
iter-0,2,269.68896484375,3,24,37,3,2001-01-01,1617.8609619140625,0,269.68896484375,0.0,0.11773514002561568,OP_5,MULTISEG
iter-0,2,269.81039428710943,4,24,37,4,2001-01-01,1619.7886962890625,0,269.81039428710943,0.0,0.047917064279317856,OP_5,MULTISEG
iter-0,2,269.9320678710937,5,24,37,5,2001-01-01,1621.716552734375,0,269.9320678710937,0.0,0.05855065211653709,OP_5,MULTISEG
iter-0,2,270.3526611328125,6,25,37,11,2001-01-01,1631.4566650390625,0,270.3526611328125,0.0,0.0497320368885994,OP_5,MULTISEG
iter-0,2,270.5643310546875,7,25,37,12,2001-01-01,1634.79541015625,0,270.5643310546875,0.0,0.06772332638502121,OP_5,MULTISEG
iter-0,2,270.77615356445307,8,25,37,13,2001-01-01,1638.1341552734375,0,270.77615356445307,0.0,0.0414368100464344,OP_5,MULTISEG
iter-0,2,270.98721313476557,9,25,37,14,2001-01-01,1641.472900390625,0,270.98721313476557,0.0,0.050252623856067664,OP_5,MULTISEG
iter-0,2,269.6693115234375,1,17,10,6,2001-03-01,1709.0865478515625,0,269.6693115234375,0.0,0.969389796257019,WI_3,MULTISEG
iter-0,2,271.12173461914057,2,16,10,6,2001-03-01,1721.593505859375,0,271.12173461914057,3.379066340972181e-12,1.0,WI_3,MULTISEG
iter-0,2,271.21063232421875,3,16,10,7,2001-03-01,1723.266845703125,0,271.21063232421875,4.278056045265571e-13,1.0,WI_3,MULTISEG
iter-0,2,271.35430908203125,4,16,10,8,2001-03-01,1724.9393310546875,0,271.35430908203125,2.0166362069834465e-12,1.0,WI_3,MULTISEG
iter-0,2,271.4979248046875,5,16,10,9,2001-03-01,1726.6114501953125,0,271.4979248046875,6.125476428170407e-12,1.0,WI_3,MULTISEG
iter-0,2,271.69699096679693,6,16,10,10,2001-03-01,1728.284912109375,0,271.69699096679693,3.3318341575300225e-12,1.0,WI_3,MULTISEG
iter-0,3,303.38494873046875,1,27,30,5,2000-02-01,1610.64404296875,0,303.38494873046875,0.0,0.03619435429573059,OP_1,MULTISEG
iter-0,3,303.544189453125,2,27,30,6,2000-02-01,1613.2457275390625,0,303.544189453125,0.0,0.03932495415210724,OP_1,MULTISEG
iter-0,3,303.72265625,3,27,30,7,2000-02-01,1616.043701171875,0,303.72265625,0.0,0.03860258311033249,OP_1,MULTISEG
iter-0,3,303.9011535644531,4,27,30,8,2000-02-01,1618.8419189453125,0,303.9011535644531,0.0,0.03455251455307007,OP_1,MULTISEG
iter-0,3,304.07965087890625,5,27,30,9,2000-02-01,1621.64013671875,0,304.07965087890625,0.0,0.035628478974103935,OP_1,MULTISEG
iter-0,3,304.2581787109375,6,27,30,10,2000-02-01,1624.4381103515625,0,304.2581787109375,0.0,0.036348875612020486,OP_1,MULTISEG
iter-0,3,304.4470520019531,7,27,30,11,2000-02-01,1627.39794921875,0,304.4470520019531,0.0,0.1780274510383606,OP_1,MULTISEG
iter-0,3,305.9389343261719,1,20,13,7,2000-02-01,1653.950927734375,0,305.9389343261719,0.0,0.061732862144708626,OP_2,MULTISEG
iter-0,3,306.0950927734375,2,20,13,8,2000-02-01,1656.3973388671875,0,306.0950927734375,0.0,0.057759299874305725,OP_2,MULTISEG
iter-0,3,306.25128173828125,3,20,13,9,2000-02-01,1658.84375,0,306.25128173828125,0.0,0.055465351790189736,OP_2,MULTISEG
iter-0,3,306.40753173828125,4,20,13,10,2000-02-01,1661.2904052734375,0,306.40753173828125,0.0,0.08645200729370117,OP_2,MULTISEG
iter-0,3,306.56939697265625,5,20,13,11,2000-02-01,1663.82080078125,0,306.56939697265625,0.0,0.22872769832611084,OP_2,MULTISEG
iter-0,3,306.38299560546875,1,28,47,9,2000-02-01,1657.6087646484375,0,306.38299560546875,0.0,0.25417184829711914,OP_3,MULTISEG
iter-0,3,306.5950622558594,2,28,47,10,2000-02-01,1660.9307861328125,0,306.5950622558594,0.0,0.11124688386917114,OP_3,MULTISEG
iter-0,3,306.792236328125,3,28,47,11,2000-02-01,1664.019775390625,0,306.792236328125,0.0,0.06604024022817613,OP_3,MULTISEG
iter-0,3,306.9745788574219,4,28,47,12,2000-02-01,1666.87548828125,0,306.9745788574219,0.0,0.0707511454820633,OP_3,MULTISEG
iter-0,3,307.15692138671875,5,28,47,13,2000-02-01,1669.7314453125,0,307.15692138671875,0.0,0.13522256910800934,OP_3,MULTISEG
iter-0,3,307.3392639160156,6,28,47,14,2000-02-01,1672.5875244140625,0,307.3392639160156,0.0,0.09116722643375397,OP_3,MULTISEG
iter-0,3,309.3689270019531,1,14,38,2,2000-02-01,1702.574462890625,0,309.3689270019531,0.0,1.0000003576278689,WI_1,MULTISEG
iter-0,3,309.6080017089844,2,14,38,3,2000-02-01,1705.064453125,0,309.6080017089844,0.0,1.0000003576278689,WI_1,MULTISEG
iter-0,3,309.8469543457031,3,14,38,4,2000-02-01,1707.554443359375,0,309.8469543457031,7.67585017769079e-09,1.0,WI_1,MULTISEG
iter-0,3,310.0856628417969,4,14,38,5,2000-02-01,1710.0445556640625,0,310.0856628417969,-1.0560421870309256e-08,1.0000001192092896,WI_1,MULTISEG
iter-0,3,271.3836669921875,1,28,20,7,2000-06-01,1693.844970703125,0,271.3836669921875,0.0,0.7595601081848145,WI_2,MULTISEG
iter-0,3,271.578369140625,2,28,20,8,2000-06-01,1696.84521484375,0,271.578369140625,0.0,0.7679991126060486,WI_2,MULTISEG
iter-0,3,271.76406860351557,3,28,20,9,2000-06-01,1699.8455810546875,0,271.76406860351557,0.0,0.8990502357482909,WI_2,MULTISEG
iter-0,3,271.92449951171875,4,28,20,10,2000-06-01,1702.8455810546875,0,271.92449951171875,0.0,0.9994323253631592,WI_2,MULTISEG
iter-0,3,280.32913208007807,1,18,29,2,2001-01-01,1652.255126953125,0,280.32913208007807,0.0,0.0785590335726738,OP_4,MULTISEG
iter-0,3,280.47320556640625,2,18,29,3,2001-01-01,1654.5277099609375,0,280.47320556640625,0.0,0.049893636256456375,OP_4,MULTISEG
iter-0,3,280.61724853515625,3,18,29,4,2001-01-01,1656.8004150390625,0,280.61724853515625,0.0,0.054138287901878364,OP_4,MULTISEG
iter-0,3,280.75927734375,4,18,29,5,2001-01-01,1659.0731201171875,0,280.75927734375,0.0,0.1073124185204506,OP_4,MULTISEG
iter-0,3,278.96603393554693,5,18,29,11,2001-01-01,1673.2850341796875,0,278.96603393554693,0.0,0.0784083679318428,OP_4,MULTISEG
iter-0,3,279.11288452148443,6,18,29,12,2001-01-01,1675.602783203125,0,279.11288452148443,0.0,0.0771547332406044,OP_4,MULTISEG
iter-0,3,279.25973510742193,7,18,29,13,2001-01-01,1677.92041015625,0,279.25973510742193,0.0,0.1020485907793045,OP_4,MULTISEG
iter-0,3,279.40658569335943,8,18,29,14,2001-01-01,1680.2384033203125,0,279.40658569335943,0.0,0.1374872326850891,OP_4,MULTISEG
iter-0,3,276.50860595703125,1,24,37,1,2001-01-01,1610.229736328125,0,276.50860595703125,0.0,0.07236767560243608,OP_5,MULTISEG
iter-0,3,276.7552490234375,2,24,37,2,2001-01-01,1614.0560302734375,0,276.7552490234375,0.0,0.0443025678396225,OP_5,MULTISEG
iter-0,3,276.99871826171875,3,24,37,3,2001-01-01,1617.882080078125,0,276.99871826171875,0.0,0.039889436215162284,OP_5,MULTISEG
