Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:20:43
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       288107502.79         45178376.01         33221646.24         20894116.79
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  288107502.79         45178376.01         33221646.24         20894116.79
MidReek    1                       195869718.69         34662547.50         26583624.63         16719260.50
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  195869718.69         34662547.50         26583624.63         16719260.50
LowerReek  1                       128009448.15         26249944.38         21548360.42         13552427.71
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  128009448.15         26249944.38         21548360.42         13552427.71
Totals     1                       611986669.64        106090867.90         81353631.29         51165804.99
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  611986669.64        106090867.90         81353631.29         51165804.99
