Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:56:12
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       258441434.27         45416941.33         35818982.95         22527661.87
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  258441434.27         45416941.33         35818982.95         22527661.87
MidReek    1                       207885133.54         40306673.97         32335973.14         20337089.69
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  207885133.54         40306673.97         32335973.14         20337089.69
LowerReek  1                       122731321.83         25805193.36         21084004.03         13260379.66
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  122731321.83         25805193.36         21084004.03         13260379.66
Totals     1                       589057889.64        111528808.66         89238960.12         56125131.21
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  589057889.64        111528808.66         89238960.12         56125131.21
