Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:54:10
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       266189697.21         50055778.73         40092674.26         25215517.98
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  266189697.21         50055778.73         40092674.26         25215517.98
MidReek    1                       178619720.46         37518209.98         31070995.86         19541506.49
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  178619720.46         37518209.98         31070995.86         19541506.49
LowerReek  1                       127354368.30         27670777.75         22985562.25         14456328.22
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  127354368.30         27670777.75         22985562.25         14456328.22
Totals     1                       572163785.97        115244766.46         94149232.37         59213352.69
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  572163785.97        115244766.46         94149232.37         59213352.69
