ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6969711,1146528,721924,503433,70883427
Valysar,CentralSouth,69190395,12715920,9716223,6775609,954005742
Valysar,CentralNorth,38340759,6259766,4609989,3214776,452640494
Valysar,NorthHorst,4588855,576624,252448,155066,30377517
Valysar,CentralRamp,13356580,2228284,1683662,1174102,165313517
Valysar,CentralHorst,85589927,14735851,11596304,8086684,1138605089
Valysar,EastLowland,3089073,439613,231728,161595,22752646
Therys,WestLowland,3596827,617147,327087,228094,32115696
Therys,CentralSouth,20586023,4444203,2858891,1993648,280705611
Therys,CentralNorth,21711004,3875837,2281606,1591078,224023775
Therys,NorthHorst,5457302,777261,315573,193841,37973439
Therys,CentralRamp,6545865,1393510,1091499,761157,107170917
Therys,CentralHorst,31751362,7521479,5912541,4123111,580534082
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,669271,112934,75267,52488,7390265
Volon,CentralSouth,36293730,6576523,4869536,3395772,478124642
Volon,CentralNorth,7462704,1024038,562841,392497,55263613
Volon,NorthHorst,3837397,729333,571436,351005,68761906
Volon,CentralRamp,12249406,2181740,1638953,1142924,160923658
Volon,CentralHorst,83255516,14267236,10934517,7625187,1073626283
Volon,EastLowland,0,0,0,0,0
