ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6938300,1137766,666174,464557,65409580
Valysar,CentralSouth,69215928,12709955,9633320,6717796,945865747
Valysar,CentralNorth,38339595,6257650,4541296,3166873,445895751
Valysar,NorthHorst,4581351,575042,234771,144208,28250382
Valysar,CentralRamp,13357092,2228391,1683755,1174167,165322651
Valysar,CentralHorst,85590644,14736074,11551372,8055350,1134193334
Valysar,EastLowland,3081133,437683,208234,145212,20445852
Therys,WestLowland,3600493,616884,313461,218592,30777728
Therys,CentralSouth,20570965,4434106,2788962,1944883,273839561
Therys,CentralNorth,21716130,3885022,2248264,1567827,220750078
Therys,NorthHorst,5458431,780491,294451,180867,35431755
Therys,CentralRamp,6546563,1393448,1091525,761175,107173441
Therys,CentralHorst,31756901,7516605,5894074,4110233,578720864
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,666432,113272,66890,46646,6567744
Volon,CentralSouth,36276546,6601275,4622873,3223761,453905528
Volon,CentralNorth,7462420,1029643,535443,373391,52573441
Volon,NorthHorst,3842303,727954,544337,334359,65500975
Volon,CentralRamp,12253615,2179222,1615442,1126528,158615207
Volon,CentralHorst,83261295,14277484,10854949,7569700,1065813731
Volon,EastLowland,0,0,0,0,0
