SWAT,CONJPOS,DATE,CONBPRES,WELLMODEL,SGAS,WELL,PRESSURE,DRAWDOWN,DEPTH,CONKPOS,CONIDX,CONIPOS
1.0,20,2018-04-28,285.2264099121094,STANDARD,-4.0444241705683837e-11,R_A5,285.2264099121094,0,1685.1248779296875,1,1,31
0.9999999403953552,20,2018-04-28,285.4289855957031,STANDARD,-3.355544064831406e-09,R_A5,285.4289855957031,0,1687.25537109375,2,2,31
0.9999999403953552,20,2018-04-28,285.6315002441406,STANDARD,-4.5581529661831155e-09,R_A5,285.6315002441406,0,1689.3858642578125,3,3,31
0.9999999403953552,20,2018-04-28,285.8338928222656,STANDARD,-4.95890617457917e-09,R_A5,285.8338928222656,0,1691.516357421875,4,4,31
0.9999999403953552,20,2018-04-28,286.03619384765625,STANDARD,-4.4337680193962115e-09,R_A5,286.03619384765625,0,1693.64697265625,5,5,31
0.9999999403953552,20,2018-04-28,286.2383728027344,STANDARD,-3.342705445774641e-09,R_A5,286.2383728027344,0,1695.7774658203125,6,6,31
1.0,20,2018-04-28,286.7615966796875,STANDARD,-2.98606313287042e-11,R_A5,286.7615966796875,0,1697.907958984375,7,7,31
1.0,20,2018-04-28,287.1284484863281,STANDARD,-8.041784599344126e-11,R_A5,287.1284484863281,0,1700.0384521484375,8,8,31
1.0,21,2018-04-28,280.4919738769531,STANDARD,-9.322866090233362e-11,R_A5,280.4919738769531,0,1701.6475830078125,11,9,31
1.0,21,2018-04-28,280.69903564453125,STANDARD,-7.549146030516596e-11,R_A5,280.69903564453125,0,1703.67578125,12,10,31
1.0,21,2018-04-28,280.9044189453125,STANDARD,-8.932563889951783e-12,R_A5,280.9044189453125,0,1705.7041015625,13,11,31
1.0,21,2018-04-28,281.0984802246094,STANDARD,-8.908507612148675e-12,R_A5,281.0984802246094,0,1707.7322998046875,14,12,31
1.0,21,2018-04-28,281.2919921875,STANDARD,-6.072123272943264e-12,R_A5,281.2919921875,0,1709.7606201171875,15,13,31
1.0,21,2018-04-28,281.6332092285156,STANDARD,-5.762694466580898e-13,R_A5,281.6332092285156,0,1711.788818359375,16,14,31
1.0,21,2018-04-28,281.8245849609375,STANDARD,-9.84350838686976e-13,R_A5,281.8245849609375,0,1713.77978515625,17,15,31
1.0,21,2018-04-28,281.9404296875,STANDARD,0.0,R_A5,281.9404296875,0,1715.009765625,18,16,31
1.0,21,2018-04-28,285.0190124511719,STANDARD,-2.1090705570880885e-11,R_A5,285.0190124511719,0,1716.4573974609375,26,17,31
1.0,21,2018-04-28,285.2303771972656,STANDARD,-3.568694992295285e-11,R_A5,285.2303771972656,0,1718.63427734375,27,18,31
1.0,21,2018-04-28,296.0473327636719,STANDARD,-5.352289214124499e-19,R_A5,296.0473327636719,0,1720.81103515625,28,19,31
1.0,21,2018-04-28,303.59625244140625,STANDARD,-7.462668390088562e-21,R_A5,303.59625244140625,0,1722.9879150390625,29,20,31
1.0,21,2018-04-28,306.70269775390625,STANDARD,-4.649523140634211e-23,R_A5,306.70269775390625,0,1725.1646728515625,30,21,31
0.6500458717346191,41,2018-07-03,277.57183837890625,STANDARD,0.0,R_A3,277.57183837890625,0,1608.4224853515625,1,1,28
0.10943309962749481,41,2018-07-03,277.70269775390625,STANDARD,0.0,R_A3,277.70269775390625,0,1610.421875,2,2,28
0.11136950552463531,41,2018-07-03,277.8359680175781,STANDARD,0.0,R_A3,277.8359680175781,0,1612.42138671875,3,3,28
0.07531131058931351,41,2018-07-03,277.9692687988281,STANDARD,0.0,R_A3,277.9692687988281,0,1614.4207763671875,4,4,28
0.12939633429050446,41,2018-07-03,277.46197509765625,STANDARD,0.0,R_A3,277.46197509765625,0,1606.623779296875,4,5,29
0.6502569913864136,41,2018-07-03,277.5988464355469,STANDARD,0.0,R_A3,277.5988464355469,0,1608.676513671875,5,6,29
0.1831052005290985,41,2018-07-03,277.73583984375,STANDARD,0.0,R_A3,277.73583984375,0,1610.7293701171875,6,7,29
0.19507473707199097,41,2018-07-03,277.87310791015625,STANDARD,0.0,R_A3,277.87310791015625,0,1612.7821044921875,7,8,29
0.19731862843036652,41,2018-07-03,278.01019287109375,STANDARD,0.0,R_A3,278.01019287109375,0,1614.8349609375,8,9,29
0.7942070364952087,41,2018-07-03,278.2409362792969,STANDARD,0.0,R_A3,278.2409362792969,0,1616.8876953125,9,10,29
0.7888848185539246,41,2018-07-03,280.25213623046875,STANDARD,0.0,R_A3,280.25213623046875,0,1618.9404296875,10,11,29
0.048068273812532425,41,2018-07-03,295.0054626464844,STANDARD,0.0,R_A3,295.0054626464844,0,1621.124267578125,11,12,29
0.0548102892935276,41,2018-07-03,295.1604919433594,STANDARD,0.0,R_A3,295.1604919433594,0,1623.4393310546875,12,13,29
0.36190730333328247,41,2018-07-03,295.3158264160156,STANDARD,0.0,R_A3,295.3158264160156,0,1625.7542724609375,13,14,29
0.35518503189086914,41,2018-07-03,295.99468994140625,STANDARD,0.0,R_A3,295.99468994140625,0,1628.0693359375,14,15,29
0.4642346203327179,41,2018-07-03,295.9533996582031,STANDARD,0.0,R_A3,295.9533996582031,0,1630.3843994140625,15,16,29
0.7979304194450378,41,2018-07-03,296.0782775878906,STANDARD,0.0,R_A3,296.0782775878906,0,1632.18701171875,16,17,29
0.6489448547363281,41,2018-07-03,287.892333984375,STANDARD,0.0,R_A3,287.892333984375,0,1634.584716796875,26,18,29
0.04646555334329605,41,2018-07-03,284.20550537109375,STANDARD,0.0,R_A3,284.20550537109375,0,1638.0897216796875,27,19,29
