SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9765107,4.1634181,1,SWOF,,,,
0.0405601,4.83e-05,0.9501143,2.2334317,1,SWOF,,,,
0.0605601,0.0003882,0.8930688,0.9246556,1,SWOF,,,,
0.0805601,0.0010728,0.8325151,0.4935447,1,SWOF,,,,
0.1005601,0.0021431,0.769799,0.3030079,1,SWOF,,,,
0.1205601,0.0036454,0.705994,0.2033024,1,SWOF,,,,
0.1405601,0.0056297,0.6420884,0.1450421,1,SWOF,,,,
0.1605601,0.0081504,0.57903,0.10824,1,SWOF,,,,
0.1805601,0.0112656,0.5177142,0.0836031,1,SWOF,,,,
0.2005601,0.0150379,0.4589507,0.0663518,1,SWOF,,,,
0.2205601,0.0195342,0.4034281,0.0538308,1,SWOF,,,,
0.2405601,0.0248264,0.3516853,0.0444732,1,SWOF,,,,
0.2605601,0.030991,0.3040966,0.0373072,1,SWOF,,,,
0.2805601,0.0381096,0.2608716,0.0317054,1,SWOF,,,,
0.3005601,0.0462686,0.2220676,0.0272484,1,SWOF,,,,
0.3205601,0.0555596,0.1876111,0.0236477,1,SWOF,,,,
0.3405601,0.0660786,0.1573245,0.0206997,1,SWOF,,,,
0.3605601,0.0779264,0.1309541,0.0182574,1,SWOF,,,,
0.3805601,0.0912073,0.1081959,0.0162129,1,SWOF,,,,
0.4005601,0.106029,0.0887186,0.0144851,1,SWOF,,,,
0.4205601,0.1225013,0.0721816,0.0130127,1,SWOF,,,,
0.4405601,0.1407349,0.0582492,0.0117484,1,SWOF,,,,
0.4605601,0.1608449,0.0466047,0.0106552,1,SWOF,,,,
0.4805601,0.1829436,0.0369458,0.0097039,1,SWOF,,,,
0.5005601,0.2071191,0.0289945,0.0088713,1,SWOF,,,,
0.5205601,0.233463,0.022503,0.0081387,1,SWOF,,,,
0.5405601,0.2620535,0.0172505,0.0074909,1,SWOF,,,,
0.5605601,0.2929511,0.0130417,0.0069155,1,SWOF,,,,
0.5805601,0.3261929,0.0097055,0.0064022,1,SWOF,,,,
0.6005601,0.3617859,0.0070932,0.0059425,1,SWOF,,,,
0.6205601,0.3996989,0.0050763,0.0055293,1,SWOF,,,,
0.6405601,0.4398545,0.0035442,0.0051565,1,SWOF,,,,
0.6605601,0.4821184,0.0024028,0.0048193,1,SWOF,,,,
0.6805601,0.5262893,0.0015719,0.0045132,1,SWOF,,,,
0.7005601,0.5720866,0.0009841,0.0042346,1,SWOF,,,,
0.7205601,0.6191377,0.0005828,0.0039803,1,SWOF,,,,
0.7405601,0.6669633,0.0003211,0.0037476,1,SWOF,,,,
0.7605601,0.7149596,0.0001605,0.0035343,1,SWOF,,,,
0.7805601,0.762371,6.99e-05,0.0033381,1,SWOF,,,,
0.8005601,0.8082407,2.47e-05,0.0031574,1,SWOF,,,,
0.8205601,0.8512875,6.2e-06,0.0029905,1,SWOF,,,,
0.8405601,0.8894513,8e-07,0.0028362,1,SWOF,,,,
0.8605601,0.9191592,0.0,0.0026932,1,SWOF,,,,
0.8608286,0.9194915,0.0,0.0026914,1,SWOF,,,,
0.8805601,0.9309059,0.0,0.0025605,1,SWOF,,,,
0.9005601,0.9424755,0.0,0.002437,1,SWOF,,,,
0.9205601,0.9540452,0.0,0.0023221,1,SWOF,,,,
0.9405601,0.9656149,0.0,0.0022148,1,SWOF,,,,
0.9605601,0.9771846,0.0,0.0021146,1,SWOF,,,,
0.9805601,0.9887543,0.0,0.0020209,1,SWOF,,,,
1.0,1.0,0.0,0.0019355,1,SWOF,,,,
,,,,1,SGOF,0.0,0.0,1.0,0.0
,,,,1,SGOF,0.05,0.0,0.8460184,0.0
,,,,1,SGOF,0.07,0.0042121,0.786881,0.0
,,,,1,SGOF,0.09,0.0087402,0.7275124,0.0
,,,,1,SGOF,0.11,0.013676,0.6682741,0.0
,,,,1,SGOF,0.13,0.019098,0.6096813,0.0
,,,,1,SGOF,0.15,0.0250816,0.5523074,0.0
,,,,1,SGOF,0.17,0.0317021,0.4967269,0.0
,,,,1,SGOF,0.19,0.0390364,0.4434762,0.0
,,,,1,SGOF,0.21,0.0471633,0.3930233,0.0
,,,,1,SGOF,0.23,0.0561636,0.3457477,0.0
,,,,1,SGOF,0.25,0.0661205,0.3019284,0.0
,,,,1,SGOF,0.27,0.0771184,0.2617397,0.0
,,,,1,SGOF,0.29,0.0892431,0.2252551,0.0
,,,,1,SGOF,0.31,0.10258,0.1924565,0.0
,,,,1,SGOF,0.33,0.1172137,0.1632471,0.0
,,,,1,SGOF,0.35,0.1332259,0.1374669,0.0
,,,,1,SGOF,0.37,0.1506939,0.1149087,0.0
,,,,1,SGOF,0.39,0.1696884,0.0953334,0.0
,,,,1,SGOF,0.41,0.1902713,0.078483,0.0
,,,,1,SGOF,0.43,0.212493,0.0640926,0.0
,,,,1,SGOF,0.45,0.2363895,0.0518993,0.0
,,,,1,SGOF,0.47,0.2619797,0.0416491,0.0
,,,,1,SGOF,0.49,0.2892625,0.0331016,0.0
,,,,1,SGOF,0.51,0.3182141,0.0260336,0.0
,,,,1,SGOF,0.53,0.3487852,0.0202406,0.0
,,,,1,SGOF,0.55,0.3808996,0.0155375,0.0
,,,,1,SGOF,0.57,0.4144521,0.0117586,0.0
,,,,1,SGOF,0.59,0.4493078,0.0087567,0.0
,,,,1,SGOF,0.61,0.4853029,0.0064026,0.0
,,,,1,SGOF,0.63,0.5222448,0.0045832,0.0
,,,,1,SGOF,0.65,0.5599148,0.0032007,0.0
,,,,1,SGOF,0.67,0.5980702,0.0021706,0.0
,,,,1,SGOF,0.69,0.6364482,0.001421,0.0
,,,,1,SGOF,0.71,0.6747694,0.000891,0.0
,,,,1,SGOF,0.73,0.7127414,0.0005291,0.0
,,,,1,SGOF,0.75,0.7500619,0.000293,0.0
,,,,1,SGOF,0.77,0.7864194,0.0001477,0.0
,,,,1,SGOF,0.79,0.8214913,6.53e-05,0.0
,,,,1,SGOF,0.81,0.8549333,2.36e-05,0.0
,,,,1,SGOF,0.83,0.8863515,6.1e-06,0.0
,,,,1,SGOF,0.85,0.9152198,8e-07,0.0
,,,,1,SGOF,0.87,0.9405211,0.0,0.0
,,,,1,SGOF,0.8794399,0.95,0.0,0.0
,,,,1,SGOF,0.9794399,1.0,0.0,0.0
0.1182346,0.0,1.0,9.95715,2,SWOF,,,,
0.1282346,0.0,0.9731418,7.6168415,2,SWOF,,,,
