ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,16492946,2961355,1498625,1045066,147145353
Valysar,CentralSouth,75716116,13638085,10143660,7073682,995974465
Valysar,CentralNorth,40356429,6635561,4972798,3467781,488263616
Valysar,NorthHorst,3679827,588134,339399,208476,40840492
Valysar,CentralRamp,13480292,2342088,1743342,1215720,171173338
Valysar,CentralHorst,88009390,15262671,11624095,8106063,1141333739
Valysar,EastLowland,6020026,1050600,532007,370995,52236121
Therys,WestLowland,2485824,421232,181848,126812,17855083
Therys,CentralSouth,19002839,4336086,2706791,1887581,265771374
Therys,CentralNorth,21353267,4140616,2365746,1649753,232285275
Therys,NorthHorst,6191653,856381,367329,225632,44201325
Therys,CentralRamp,6521846,1410252,1094434,763204,107459106
Therys,CentralHorst,30049842,7151814,5478054,3820121,537873087
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,245067,42567,15750,10983,1546477
Volon,CentralSouth,29980159,5399270,3682726,2568149,361595403
Volon,CentralNorth,6964539,951763,533260,371869,52359145
Volon,NorthHorst,3073257,579877,413990,254293,49816067
Volon,CentralRamp,12305831,2130771,1586694,1106481,155792590
Volon,CentralHorst,82470820,13985316,10601687,7393088,1040946767
Volon,EastLowland,2133,300,0,0,0
