ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,8697891,1439949,760526,530353,74673656
Valysar,CentralSouth,79968696,14684186,10859501,7572874,1066260673
Valysar,CentralNorth,38186365,6659467,4790265,3340492,470341288
Valysar,NorthHorst,5500009,858818,525471,322771,63230863
Valysar,CentralRamp,13481880,2125127,1530827,1067523,150307179
Valysar,CentralHorst,91848244,14713087,10952242,7637547,1075366669
Valysar,EastLowland,3194157,424872,168657,117613,16559912
Therys,WestLowland,2208135,360888,171168,119364,16806470
Therys,CentralSouth,15976460,3530726,2296451,1601430,225481415
Therys,CentralNorth,15963634,2917694,1614301,1125733,158503173
Therys,NorthHorst,7569156,1075195,459057,281976,55239130
Therys,CentralRamp,6440656,1301644,1011698,705508,99335477
Therys,CentralHorst,30195499,6947591,5209836,3633079,511537601
Therys,EastLowland,14,2,1,1,139
Volon,WestLowland,279155,45906,27275,19020,2678045
Volon,CentralSouth,35025214,6113254,4424364,3085331,434414598
Volon,CentralNorth,4004593,545784,294715,205519,28937104
Volon,NorthHorst,5300683,963400,757734,465439,91179446
Volon,CentralRamp,12725405,2314068,1780512,1241640,174822963
Volon,CentralHorst,84663728,14209514,10736657,7487209,1054198981
Volon,EastLowland,9647,899,0,0,0
