Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:19:58
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       285152217.46         50229424.74         39324461.46         24732365.29
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  285152217.46         50229424.74         39324461.46         24732365.29
MidReek    1                       198974087.08         38864737.01         31426281.03         19764956.29
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  198974087.08         38864737.01         31426281.03         19764956.29
LowerReek  1                       124564655.01         26421627.12         22249086.89         13993136.18
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  124564655.01         26421627.12         22249086.89         13993136.18
Totals     1                       608690959.54        115515788.87         92999829.37         58490457.76
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  608690959.54        115515788.87         92999829.37         58490457.76
