Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:19:58
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       285166008.91         50207269.52         39065069.08         24569225.44
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  285166008.91         50207269.52         39065069.08         24569225.44
MidReek    1                       199008133.29         38871734.97         31191190.15         19617100.40
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  199008133.29         38871734.97         31191190.15         19617100.40
LowerReek  1                       124592855.36         26410709.53         22012678.27         13844451.52
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  124592855.36         26410709.53         22012678.27         13844451.52
Totals     1                       608766997.56        115489714.02         92268937.50         58030777.36
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  608766997.56        115489714.02         92268937.50         58030777.36
