CONBPRES,CONIDX,CONIPOS,CONJPOS,CONKPOS,DATE,DEPTH,Drawdown,PRESSURE,SGAS,SWAT,WELL,WELLMODEL
303.70343017578125,1,27,30,5,2000-02-01,1610.734619140625,0,303.70343017578125,0.0,0.02931002713739872,OP_1,MULTISEG
303.8927001953125,2,27,30,6,2000-02-01,1613.7049560546875,0,303.8927001953125,0.0,0.028476199135184288,OP_1,MULTISEG
304.0991516113281,3,27,30,7,2000-02-01,1616.941162109375,0,304.0991516113281,0.0,0.026360871270298958,OP_1,MULTISEG
304.30560302734375,4,27,30,8,2000-02-01,1620.1773681640625,0,304.30560302734375,0.0,0.03442294895648956,OP_1,MULTISEG
304.5120849609375,5,27,30,9,2000-02-01,1623.41357421875,0,304.5120849609375,0.0,0.03191355615854263,OP_1,MULTISEG
304.71844482421875,6,27,30,10,2000-02-01,1626.64990234375,0,304.71844482421875,0.0,0.0982857495546341,OP_1,MULTISEG
305.9420471191406,1,20,13,6,2000-02-01,1653.380859375,0,305.9420471191406,0.0,0.10854505747556686,OP_2,MULTISEG
306.1247253417969,2,20,13,7,2000-02-01,1656.244384765625,0,306.1247253417969,0.0,0.04366166517138481,OP_2,MULTISEG
306.30755615234375,3,20,13,8,2000-02-01,1659.10791015625,0,306.30755615234375,0.0,0.05525161325931549,OP_2,MULTISEG
306.4903259277344,4,20,13,9,2000-02-01,1661.9715576171875,0,306.4903259277344,0.0,0.046957843005657196,OP_2,MULTISEG
306.67181396484375,5,20,13,10,2000-02-01,1664.8350830078125,0,306.67181396484375,0.0,0.2434302717447281,OP_2,MULTISEG
306.7523498535156,1,28,47,9,2000-02-01,1658.681396484375,0,306.7523498535156,0.0,0.09633194655179977,OP_3,MULTISEG
306.9413757324219,2,28,47,10,2000-02-01,1661.6419677734375,0,306.9413757324219,0.0,0.10042352229356766,OP_3,MULTISEG
307.12847900390625,3,28,47,11,2000-02-01,1664.572509765625,0,307.12847900390625,0.0,0.05116988718509674,OP_3,MULTISEG
307.31365966796875,4,28,47,12,2000-02-01,1667.472900390625,0,307.31365966796875,0.0,0.04635223001241684,OP_3,MULTISEG
307.4988708496094,5,28,47,13,2000-02-01,1670.373291015625,0,307.4988708496094,0.0,0.05170901492238045,OP_3,MULTISEG
307.68408203125,6,28,47,14,2000-02-01,1673.2738037109375,0,307.68408203125,0.0,0.08464189618825912,OP_3,MULTISEG
309.5433044433594,1,14,38,2,2000-02-01,1701.707763671875,0,309.5433044433594,2.872412778742728e-07,1.000001311302185,WI_1,MULTISEG
309.75689697265625,2,14,38,3,2000-02-01,1704.01904296875,0,309.75689697265625,3.3971593893511454e-07,1.0000015497207642,WI_1,MULTISEG
309.97039794921875,3,14,38,4,2000-02-01,1706.3302001953125,0,309.97039794921875,5.1595613115296146e-08,1.000000238418579,WI_1,MULTISEG
310.1837463378906,4,14,38,5,2000-02-01,1708.6416015625,0,310.1837463378906,1.304975256744001e-07,1.0000005960464478,WI_1,MULTISEG
284.0853576660156,1,28,20,7,2000-06-01,1691.9805908203125,0,284.0853576660156,0.0,0.31995081901550293,WI_2,MULTISEG
284.2787170410156,2,28,20,8,2000-06-01,1695.0780029296875,0,284.2787170410156,0.0,0.17924858629703522,WI_2,MULTISEG
284.6202087402344,3,28,20,9,2000-06-01,1698.175537109375,0,284.6202087402344,0.0,0.59989333152771,WI_2,MULTISEG
275.0115051269531,1,18,29,2,2001-01-01,1651.3367919921875,0,275.0115051269531,0.0,0.05887831747531891,OP_4,MULTISEG
275.14605712890625,2,18,29,3,2001-01-01,1653.4654541015625,0,275.14605712890625,0.0,0.06287145614624023,OP_4,MULTISEG
275.2803039550781,3,18,29,4,2001-01-01,1655.5943603515625,0,275.2803039550781,0.0,0.07196933776140213,OP_4,MULTISEG
275.4146728515625,4,18,29,5,2001-01-01,1657.7230224609375,0,275.4146728515625,0.0,0.08054237067699432,OP_4,MULTISEG
275.5333251953125,5,18,29,6,2001-01-01,1660.0455322265625,0,275.5333251953125,0.0,0.20401792228221893,OP_4,MULTISEG
276.32574462890625,6,18,29,11,2001-01-01,1672.7015380859375,0,276.32574462890625,0.0,0.15700505673885345,OP_4,MULTISEG
276.49224853515625,7,18,29,12,2001-01-01,1675.3680419921875,0,276.49224853515625,0.0,0.09110140055418015,OP_4,MULTISEG
276.6609802246094,8,18,29,13,2001-01-01,1678.0347900390625,0,276.6609802246094,0.0,0.12263091653585434,OP_4,MULTISEG
276.8296203613281,9,18,29,14,2001-01-01,1680.701416015625,0,276.8296203613281,0.0,0.1704082190990448,OP_4,MULTISEG
270.61126708984375,1,24,37,1,2001-01-01,1612.396240234375,0,270.61126708984375,0.0,0.058415789157152176,OP_5,MULTISEG
270.81915283203125,2,24,37,2,2001-01-01,1615.669677734375,0,270.81915283203125,0.0,0.03944284841418266,OP_5,MULTISEG
271.0264587402344,3,24,37,3,2001-01-01,1618.9427490234375,0,271.0264587402344,0.0,0.04010272026062012,OP_5,MULTISEG
271.2337951660156,4,24,37,4,2001-01-01,1622.2158203125,0,271.2337951660156,0.0,0.035903047770261765,OP_5,MULTISEG
271.4415283203125,5,24,37,5,2001-01-01,1625.4891357421875,0,271.4415283203125,0.0,0.04157803952693939,OP_5,MULTISEG
271.86798095703125,6,25,37,11,2001-01-01,1632.299560546875,0,271.86798095703125,0.0,0.036337945610284805,OP_5,MULTISEG
272.0848083496094,7,25,37,12,2001-01-01,1635.736083984375,0,272.0848083496094,0.0,0.03715318441390991,OP_5,MULTISEG
272.3016662597656,8,25,37,13,2001-01-01,1639.172607421875,0,272.3016662597656,0.0,0.035028088837862015,OP_5,MULTISEG
272.51885986328125,9,25,37,14,2001-01-01,1642.609130859375,0,272.51885986328125,0.0,0.04137575626373291,OP_5,MULTISEG
274.42523193359375,1,16,10,6,2001-03-01,1717.103759765625,0,274.42523193359375,4.4574668955910113e-10,1.0,WI_3,MULTISEG
274.5948791503906,2,16,10,7,2001-03-01,1719.33837890625,0,274.5948791503906,1.8623005915152646e-10,1.0,WI_3,MULTISEG
274.8130798339844,3,16,10,8,2001-03-01,1721.5731201171875,0,274.8130798339844,2.547700661548191e-10,1.0,WI_3,MULTISEG
275.03118896484375,4,16,10,9,2001-03-01,1723.8077392578125,0,275.03118896484375,5.528731361614803e-10,1.0,WI_3,MULTISEG
275.2508850097656,5,16,10,10,2001-03-01,1726.0419921875,0,275.2508850097656,4.3801018367872757e-10,1.0,WI_3,MULTISEG
