SWAT,CONIPOS,PRESSURE,SGAS,CONIDX,CONKPOS,DRAWDOWN,CONJPOS,WELLMODEL,DATE,WELL,CONBPRES,DEPTH
0.6481541991233826,29,298.5874938964844,0.0,7,6,0,41,STANDARD,2018-01-01,R_A3,298.5874938964844,1609.6455078125
0.19833728671073914,29,298.7281799316406,0.0,8,7,0,41,STANDARD,2018-01-01,R_A3,298.7281799316406,1611.744873046875
0.19830366969108582,29,298.868896484375,0.0,9,8,0,41,STANDARD,2018-01-01,R_A3,298.868896484375,1613.84423828125
0.25991782546043396,29,299.00958251953125,0.0,10,9,0,41,STANDARD,2018-01-01,R_A3,299.00958251953125,1615.9437255859375
0.1759939342737198,29,299.1502990722656,0.0,11,10,0,41,STANDARD,2018-01-01,R_A3,299.1502990722656,1618.043212890625
0.04977841302752495,29,299.2953186035156,0.0,12,11,0,41,STANDARD,2018-01-01,R_A3,299.2953186035156,1620.20654296875
0.053686074912548065,29,299.4446105957031,0.0,13,12,0,41,STANDARD,2018-01-01,R_A3,299.4446105957031,1622.433837890625
0.3657273054122925,29,299.59393310546875,0.0,14,13,0,41,STANDARD,2018-01-01,R_A3,299.59393310546875,1624.6612548828125
0.3047742247581482,29,299.74322509765625,0.0,15,14,0,41,STANDARD,2018-01-01,R_A3,299.74322509765625,1626.888671875
0.5102808475494385,29,299.8925476074219,0.0,16,15,0,41,STANDARD,2018-01-01,R_A3,299.8925476074219,1629.115966796875
0.8061915040016174,29,300.0219421386719,0.0,17,16,0,41,STANDARD,2018-01-01,R_A3,300.0219421386719,1631.0457763671875
0.7866334319114685,29,300.2149658203125,0.0,18,27,0,41,STANDARD,2018-01-01,R_A3,300.2149658203125,1633.92529296875
0.044656459242105484,29,300.4590759277344,0.0,19,28,0,41,STANDARD,2018-01-01,R_A3,300.4590759277344,1637.5660400390625
0.04985513910651207,29,300.7032165527344,0.0,20,29,0,41,STANDARD,2018-01-01,R_A3,300.7032165527344,1641.2069091796875
0.6481541991233826,29,300.94732666015625,0.0,21,30,0,41,STANDARD,2018-01-01,R_A3,300.94732666015625,1644.8477783203125
0.06436756253242493,29,301.1914978027344,0.0,22,31,0,41,STANDARD,2018-01-01,R_A3,301.1914978027344,1648.488525390625
0.05271180346608162,30,300.0830383300781,0.0,1,1,0,52,STANDARD,2018-01-01,R_A4,300.0830383300781,1631.9573974609375
0.04953937605023384,31,299.7879943847656,0.0,2,1,0,52,STANDARD,2018-01-01,R_A4,299.7879943847656,1627.556396484375
0.05106399208307266,31,299.9289245605469,0.0,3,2,0,52,STANDARD,2018-01-01,R_A4,299.9289245605469,1629.6585693359375
0.052668724209070206,31,300.0698547363281,0.0,4,3,0,52,STANDARD,2018-01-01,R_A4,300.0698547363281,1631.7606201171875
0.05732996016740799,31,300.2107849121094,0.0,5,4,0,52,STANDARD,2018-01-01,R_A4,300.2107849121094,1633.8626708984375
0.05595703050494194,32,300.18743896484375,0.0,6,4,0,52,STANDARD,2018-01-01,R_A4,300.18743896484375,1633.5145263671875
0.059952154755592346,32,300.315673828125,0.0,7,4,0,51,STANDARD,2018-01-01,R_A4,300.315673828125,1635.42724609375
0.05508546158671379,32,300.1900634765625,0.0,8,3,0,51,STANDARD,2018-01-01,R_A4,300.1900634765625,1633.5537109375
0.0591849721968174,33,300.4199523925781,0.0,9,3,0,51,STANDARD,2018-01-01,R_A4,300.4199523925781,1636.982177734375
0.0601084902882576,33,300.5370178222656,0.0,10,3,0,50,STANDARD,2018-01-01,R_A4,300.5370178222656,1638.728271484375
0.0587681382894516,34,300.49298095703125,0.0,11,3,0,50,STANDARD,2018-01-01,R_A4,300.49298095703125,1638.071533203125
0.1424255222082138,34,300.6308288574219,0.0,12,4,0,50,STANDARD,2018-01-01,R_A4,300.6308288574219,1640.127685546875
0.23247918486595154,35,300.65216064453125,0.0,13,4,0,50,STANDARD,2018-01-01,R_A4,300.65216064453125,1640.44580078125
0.14291252195835114,35,300.7544860839844,0.0,14,4,0,49,STANDARD,2018-01-01,R_A4,300.7544860839844,1641.9715576171875
0.05072546377778053,36,300.7196350097656,0.0,15,30,0,49,STANDARD,2018-01-01,R_A4,300.7196350097656,1641.451904296875
0.05286191403865814,36,300.61102294921875,0.0,16,30,0,48,STANDARD,2018-01-01,R_A4,300.61102294921875,1639.832275390625
0.059603001922369,37,301.03253173828125,0.0,17,30,0,48,STANDARD,2018-01-01,R_A4,301.03253173828125,1646.1182861328125
0.16012413799762726,38,301.421142578125,0.0,18,30,0,48,STANDARD,2018-01-01,R_A4,301.421142578125,1651.9129638671875
0.12520407140254974,38,301.7734375,0.0,19,30,0,47,STANDARD,2018-01-01,R_A4,301.7734375,1657.166015625
1.0,31,303.82855224609375,0.0,1,1,0,20,STANDARD,2018-01-01,R_A5,303.82855224609375,1684.862548828125
1.0,31,304.0639343261719,0.0,2,2,0,20,STANDARD,2018-01-01,R_A5,304.0639343261719,1687.346435546875
1.0,31,304.29931640625,0.0,3,3,0,20,STANDARD,2018-01-01,R_A5,304.29931640625,1689.830322265625
1.0,31,304.5346984863281,0.0,4,4,0,20,STANDARD,2018-01-01,R_A5,304.5346984863281,1692.314208984375
1.0,31,304.77008056640625,0.0,5,5,0,20,STANDARD,2018-01-01,R_A5,304.77008056640625,1694.798095703125
1.0,31,305.0054626464844,0.0,6,6,0,20,STANDARD,2018-01-01,R_A5,305.0054626464844,1697.281982421875
1.0,31,305.5466613769531,0.0,7,7,0,20,STANDARD,2018-01-01,R_A5,305.5466613769531,1699.765869140625
1.0,31,305.78204345703125,0.0,8,8,0,20,STANDARD,2018-01-01,R_A5,305.78204345703125,1702.249755859375
1.0,31,306.1532897949219,0.0,9,11,0,20,STANDARD,2018-01-01,R_A5,306.1532897949219,1709.392333984375
1.0,31,305.34783935546875,0.0,10,12,0,21,STANDARD,2018-01-01,R_A5,305.34783935546875,1700.8934326171875
1.0,31,305.54779052734375,0.0,11,13,0,21,STANDARD,2018-01-01,R_A5,305.54779052734375,1702.877197265625
1.0,31,305.7358093261719,0.0,12,14,0,21,STANDARD,2018-01-01,R_A5,305.7358093261719,1704.86083984375
1.0,31,305.9237976074219,0.0,13,15,0,21,STANDARD,2018-01-01,R_A5,305.9237976074219,1706.8446044921875
1.0,31,306.2568054199219,0.0,14,16,0,21,STANDARD,2018-01-01,R_A5,306.2568054199219,1708.828369140625
1.0,31,306.44482421875,0.0,15,17,0,21,STANDARD,2018-01-01,R_A5,306.44482421875,1710.8121337890625
1.0,31,306.6183166503906,0.0,16,18,0,21,STANDARD,2018-01-01,R_A5,306.6183166503906,1712.642822265625
1.0,31,306.7383728027344,0.0,17,19,0,21,STANDARD,2018-01-01,R_A5,306.7383728027344,1713.909423828125
1.0,31,306.7432861328125,0.0,18,27,0,21,STANDARD,2018-01-01,R_A5,306.7432861328125,1715.618896484375
1.0,31,306.9691467285156,0.0,19,28,0,21,STANDARD,2018-01-01,R_A5,306.9691467285156,1718.0023193359375
1.0,31,307.5008239746094,0.0,20,29,0,21,STANDARD,2018-01-01,R_A5,307.5008239746094,1720.3856201171875
1.0,31,307.7267150878906,0.0,21,30,0,21,STANDARD,2018-01-01,R_A5,307.7267150878906,1722.76904296875
1.0,31,307.9526062011719,0.0,22,31,0,21,STANDARD,2018-01-01,R_A5,307.9526062011719,1725.15234375
1.0,17,305.04547119140625,0.0,1,1,0,42,STANDARD,2018-01-01,R_A6,305.04547119140625,1694.4774169921875
1.0,17,305.1905517578125,0.0,2,2,0,42,STANDARD,2018-01-01,R_A6,305.1905517578125,1696.0081787109375
1.0,17,305.3356018066406,0.0,3,3,0,42,STANDARD,2018-01-01,R_A6,305.3356018066406,1697.538818359375
1.0,17,305.48065185546875,0.0,4,4,0,42,STANDARD,2018-01-01,R_A6,305.48065185546875,1699.069580078125
1.0,17,305.625732421875,0.0,5,5,0,42,STANDARD,2018-01-01,R_A6,305.625732421875,1700.6002197265625
1.0,17,305.7707824707031,0.0,6,6,0,42,STANDARD,2018-01-01,R_A6,305.7707824707031,1702.1309814453125
1.0,17,305.6167907714844,0.0,7,7,0,42,STANDARD,2018-01-01,R_A6,305.6167907714844,1703.66162109375
1.0,17,305.7618713378906,0.0,8,8,0,42,STANDARD,2018-01-01,R_A6,305.7618713378906,1705.1923828125
1.0,17,306.20599365234375,0.0,9,9,0,42,STANDARD,2018-01-01,R_A6,306.20599365234375,1706.7230224609375
1.0,17,306.0452575683594,0.0,10,10,0,42,STANDARD,2018-01-01,R_A6,306.0452575683594,1708.2537841796875
1.0,17,306.226318359375,0.0,11,11,0,42,STANDARD,2018-01-01,R_A6,306.226318359375,1710.1629638671875
1.0,17,306.4431457519531,0.0,12,12,0,42,STANDARD,2018-01-01,R_A6,306.4431457519531,1712.45068359375
1.0,17,306.6719055175781,0.0,13,13,0,42,STANDARD,2018-01-01,R_A6,306.6719055175781,1714.7384033203125
1.0,17,306.88873291015625,0.0,14,14,0,42,STANDARD,2018-01-01,R_A6,306.88873291015625,1717.026123046875
1.0,17,307.10552978515625,0.0,15,15,0,42,STANDARD,2018-01-01,R_A6,307.10552978515625,1719.3138427734375
1.0,17,307.4673767089844,0.0,16,16,0,42,STANDARD,2018-01-01,R_A6,307.4673767089844,1721.6015625
1.0,17,307.6842041015625,0.0,17,17,0,42,STANDARD,2018-01-01,R_A6,307.6842041015625,1723.8892822265625
1.0,17,307.8279113769531,0.0,18,18,0,42,STANDARD,2018-01-01,R_A6,307.8279113769531,1725.40576171875
1.0,17,307.7868957519531,0.0,19,27,0,42,STANDARD,2018-01-01,R_A6,307.7868957519531,1726.63037109375
1.0,17,308.25421142578125,0.0,20,28,0,42,STANDARD,2018-01-01,R_A6,308.25421142578125,1728.33447265625
1.0,17,308.41571044921875,0.0,21,29,0,42,STANDARD,2018-01-01,R_A6,308.41571044921875,1730.03857421875
1.0,17,308.5772399902344,0.0,22,30,0,42,STANDARD,2018-01-01,R_A6,308.5772399902344,1731.7427978515625
1.0,17,308.4329833984375,0.0,23,31,0,42,STANDARD,2018-01-01,R_A6,308.4329833984375,1733.4468994140625
0.0557377003133297,22,298.8725280761719,0.0,1,1,0,30,STANDARD,2018-03-01,R_A2,298.8725280761719,1641.8916015625
0.059668976813554764,22,298.9975280761719,0.0,2,2,0,30,STANDARD,2018-03-01,R_A2,298.9975280761719,1643.7562255859375
0.062356576323509216,22,299.12249755859375,0.0,3,3,0,30,STANDARD,2018-03-01,R_A2,299.12249755859375,1645.6209716796875
0.06823690235614777,22,299.24749755859375,0.0,4,4,0,30,STANDARD,2018-03-01,R_A2,299.24749755859375,1647.485595703125
0.0705166757106781,22,299.37249755859375,0.0,5,5,0,30,STANDARD,2018-03-01,R_A2,299.37249755859375,1649.350341796875
0.3171396553516388,22,299.5220642089844,0.0,6,6,0,30,STANDARD,2018-03-01,R_A2,299.5220642089844,1651.2149658203125
0.8981167674064636,22,299.65673828125,0.0,7,7,0,30,STANDARD,2018-03-01,R_A2,299.65673828125,1653.0797119140625
0.889559268951416,22,299.791748046875,0.0,8,8,0,30,STANDARD,2018-03-01,R_A2,299.791748046875,1654.9443359375
0.6482612490653992,22,300.0824279785156,0.0,9,9,0,30,STANDARD,2018-03-01,R_A2,300.0824279785156,1656.80908203125
0.16530096530914307,22,300.2477111816406,0.0,10,10,0,30,STANDARD,2018-03-01,R_A2,300.2477111816406,1658.673828125
0.08170627802610397,22,300.3812255859375,0.0,11,11,0,30,STANDARD,2018-03-01,R_A2,300.3812255859375,1660.633056640625
0.09407762438058853,22,300.5146789550781,0.0,12,12,0,30,STANDARD,2018-03-01,R_A2,300.5146789550781,1662.68701171875
0.455245703458786,22,300.8090515136719,0.0,13,13,0,30,STANDARD,2018-03-01,R_A2,300.8090515136719,1664.7408447265625
0.5202701687812805,22,301.0572509765625,0.0,14,14,0,30,STANDARD,2018-03-01,R_A2,301.0572509765625,1666.794677734375
0.7023807168006897,22,301.1943664550781,0.0,15,15,0,30,STANDARD,2018-03-01,R_A2,301.1943664550781,1668.8485107421875
0.987328052520752,22,301.3297119140625,0.0,16,16,0,30,STANDARD,2018-03-01,R_A2,301.3297119140625,1670.9024658203125
0.9645637273788452,22,301.4669189453125,0.0,17,17,0,30,STANDARD,2018-03-01,R_A2,301.4669189453125,1672.956298828125
0.9844635725021362,22,301.6009826660156,0.0,18,18,0,30,STANDARD,2018-03-01,R_A2,301.6009826660156,1674.95751953125
0.9948994517326355,22,301.678466796875,0.0,19,19,0,30,STANDARD,2018-03-01,R_A2,301.678466796875,1676.112548828125
0.6260209083557129,22,302.10711669921875,0.0,20,27,0,30,STANDARD,2018-03-01,R_A2,302.10711669921875,1677.2674560546875
0.7255210280418396,22,301.8641357421875,0.0,21,27,0,29,STANDARD,2018-03-01,R_A2,301.8641357421875,1673.9573974609375
1.0,22,302.3764953613281,4.639205804858907e-16,22,28,0,29,STANDARD,2018-03-01,R_A2,302.3764953613281,1675.7215576171875
1.0,22,302.882568359375,1.8549633762598013e-16,23,29,0,29,STANDARD,2018-03-01,R_A2,302.882568359375,1677.48583984375
1.0,22,303.493896484375,3.362377024336995e-17,24,30,0,29,STANDARD,2018-03-01,R_A2,303.493896484375,1679.25
1.0,22,303.71038818359375,1.8868029063413658e-18,25,31,0,29,STANDARD,2018-03-01,R_A2,303.71038818359375,1681.01416015625
1.0,31,267.63946533203125,-1.704284283143842e-12,1,1,0,20,STANDARD,2018-04-28,R_A5,267.63946533203125,1684.862548828125
1.0,31,267.8746337890625,-3.11330843917601e-12,2,2,0,20,STANDARD,2018-04-28,R_A5,267.8746337890625,1687.346435546875
1.0,31,268.10980224609375,-3.201072436634367e-12,3,3,0,20,STANDARD,2018-04-28,R_A5,268.10980224609375,1689.830322265625
1.0,31,268.3450012207031,-3.659213990842014e-12,4,4,0,20,STANDARD,2018-04-28,R_A5,268.3450012207031,1692.314208984375
1.0,31,268.58013916015625,-2.9966502369804804e-12,5,5,0,20,STANDARD,2018-04-28,R_A5,268.58013916015625,1694.798095703125
1.0,31,268.8153076171875,-2.3892712894962864e-12,6,6,0,20,STANDARD,2018-04-28,R_A5,268.8153076171875,1697.281982421875
1.0,31,269.42999267578125,-6.738718334427587e-14,7,7,0,20,STANDARD,2018-04-28,R_A5,269.42999267578125,1699.765869140625
1.0,31,269.7806091308594,-1.487778677382659e-13,8,8,0,20,STANDARD,2018-04-28,R_A5,269.7806091308594,1702.249755859375
1.0,31,271.7909851074219,-5.863004092637736e-12,9,11,0,20,STANDARD,2018-04-28,R_A5,271.7909851074219,1709.392333984375
1.0,31,270.8062744140625,-3.6284032000394207e-19,10,12,0,21,STANDARD,2018-04-28,R_A5,270.8062744140625,1700.8934326171875
1.0,31,271.9632568359375,-3.635158797241078e-12,11,13,0,21,STANDARD,2018-04-28,R_A5,271.9632568359375,1702.877197265625
1.0,31,272.1512756347656,-9.914816363754131e-12,12,14,0,21,STANDARD,2018-04-28,R_A5,272.1512756347656,1704.86083984375
1.0,31,272.3390197753906,-2.9751294743779466e-12,13,15,0,21,STANDARD,2018-04-28,R_A5,272.3390197753906,1706.8446044921875
1.0,31,272.6713562011719,-4.0309208336648805e-13,14,16,0,21,STANDARD,2018-04-28,R_A5,272.6713562011719,1708.828369140625
1.0,31,272.8602600097656,-2.9052593122046166e-13,15,17,0,21,STANDARD,2018-04-28,R_A5,272.8602600097656,1710.8121337890625
1.0,31,273.03314208984375,-5.441901269886973e-13,16,18,0,21,STANDARD,2018-04-28,R_A5,273.03314208984375,1712.642822265625
1.0,31,273.1517639160156,-4.107398286507663e-13,17,19,0,21,STANDARD,2018-04-28,R_A5,273.1517639160156,1713.909423828125
1.0,31,285.34735107421875,5.265670711962489e-12,18,27,0,21,STANDARD,2018-04-28,R_A5,285.34735107421875,1715.618896484375
1.0,31,285.57330322265625,3.661668624560521e-12,19,28,0,21,STANDARD,2018-04-28,R_A5,285.57330322265625,1718.0023193359375
1.0,31,291.40484619140625,1.729041675746757e-18,20,29,0,21,STANDARD,2018-04-28,R_A5,291.40484619140625,1720.3856201171875
1.0,31,291.8141174316406,-4.44946707045656e-19,21,30,0,21,STANDARD,2018-04-28,R_A5,291.8141174316406,1722.76904296875
1.0,31,302.0049133300781,-1.8218177362628217e-19,22,31,0,21,STANDARD,2018-04-28,R_A5,302.0049133300781,1725.15234375
0.6488109230995178,28,293.0912780761719,0.0,1,1,0,41,STANDARD,2018-07-03,R_A3,293.0912780761719,1611.250244140625
0.6486025452613831,29,291.9200744628906,0.0,2,1,0,41,STANDARD,2018-07-03,R_A3,291.9200744628906,1599.1483154296875
0.27125871181488037,29,292.11883544921875,0.0,3,2,0,41,STANDARD,2018-07-03,R_A3,292.11883544921875,1601.247802734375
0.22713270783424377,29,292.2608947753906,0.0,4,3,0,41,STANDARD,2018-07-03,R_A3,292.2608947753906,1603.34716796875
0.654975175857544,29,292.41900634765625,0.0,5,4,0,41,STANDARD,2018-07-03,R_A3,292.41900634765625,1605.4466552734375
0.799983024597168,29,293.1186218261719,0.0,6,5,0,41,STANDARD,2018-07-03,R_A3,293.1186218261719,1607.5460205078125
0.6484988331794739,29,293.31536865234375,0.0,7,6,0,41,STANDARD,2018-07-03,R_A3,293.31536865234375,1609.6455078125
0.19843678176403046,29,293.4810791015625,0.0,8,7,0,41,STANDARD,2018-07-03,R_A3,293.4810791015625,1611.744873046875
0.19840018451213837,29,293.622314453125,0.0,9,8,0,41,STANDARD,2018-07-03,R_A3,293.622314453125,1613.84423828125
0.25996172428131104,29,293.7641906738281,0.0,10,9,0,41,STANDARD,2018-07-03,R_A3,293.7641906738281,1615.9437255859375
0.17598500847816467,29,293.9058532714844,0.0,11,10,0,41,STANDARD,2018-07-03,R_A3,293.9058532714844,1618.043212890625
0.04981379583477974,29,294.0558166503906,0.0,12,11,0,41,STANDARD,2018-07-03,R_A3,294.0558166503906,1620.20654296875
0.05372802913188934,29,294.2049560546875,0.0,13,12,0,41,STANDARD,2018-07-03,R_A3,294.2049560546875,1622.433837890625
0.36590614914894104,29,294.354736328125,0.0,14,13,0,41,STANDARD,2018-07-03,R_A3,294.354736328125,1624.6612548828125
0.30520015954971313,29,294.5045471191406,0.0,15,14,0,41,STANDARD,2018-07-03,R_A3,294.5045471191406,1626.888671875
0.5105559825897217,29,294.66204833984375,0.0,16,15,0,41,STANDARD,2018-07-03,R_A3,294.66204833984375,1629.115966796875
0.8058913350105286,29,294.7994079589844,0.0,17,16,0,41,STANDARD,2018-07-03,R_A3,294.7994079589844,1631.0457763671875
0.786629855632782,29,300.15252685546875,0.0,18,27,0,41,STANDARD,2018-07-03,R_A3,300.15252685546875,1633.92529296875
0.04532409459352493,29,283.46685791015625,0.0,19,28,0,41,STANDARD,2018-07-03,R_A3,283.46685791015625,1637.5660400390625
0.050363361835479736,29,283.71002197265625,0.0,20,29,0,41,STANDARD,2018-07-03,R_A3,283.71002197265625,1641.2069091796875
0.6492388248443604,29,284.06890869140625,0.0,21,30,0,41,STANDARD,2018-07-03,R_A3,284.06890869140625,1644.8477783203125
0.06449811905622482,29,284.33489990234375,0.0,22,31,0,41,STANDARD,2018-07-03,R_A3,284.33489990234375,1648.488525390625
0.052801478654146194,30,279.8652038574219,0.0,1,1,0,52,STANDARD,2018-09-12,R_A4,279.8652038574219,1631.9573974609375
0.04962824285030365,31,279.65423583984375,0.0,2,1,0,52,STANDARD,2018-09-12,R_A4,279.65423583984375,1627.556396484375
0.05115649476647377,31,279.79443359375,0.0,3,2,0,52,STANDARD,2018-09-12,R_A4,279.79443359375,1629.6585693359375
0.05276041850447655,31,279.9346618652344,0.0,4,3,0,52,STANDARD,2018-09-12,R_A4,279.9346618652344,1631.7606201171875
0.05740202218294144,31,280.0748596191406,0.0,5,4,0,52,STANDARD,2018-09-12,R_A4,280.0748596191406,1633.8626708984375
0.05604756250977516,32,280.1374816894531,0.0,6,4,0,52,STANDARD,2018-09-12,R_A4,280.1374816894531,1633.5145263671875
0.06003442406654358,32,280.16705322265625,0.0,7,4,0,51,STANDARD,2018-09-12,R_A4,280.16705322265625,1635.42724609375
0.05518835037946701,32,280.0419921875,0.0,8,3,0,51,STANDARD,2018-09-12,R_A4,280.0419921875,1633.5537109375
0.05926038324832916,33,280.363037109375,0.0,9,3,0,51,STANDARD,2018-09-12,R_A4,280.363037109375,1636.982177734375
0.060224466025829315,33,280.33837890625,0.0,10,3,0,50,STANDARD,2018-09-12,R_A4,280.33837890625,1638.728271484375
0.05899959057569504,34,280.37359619140625,0.0,11,3,0,50,STANDARD,2018-09-12,R_A4,280.37359619140625,1638.071533203125
0.1437583863735199,34,280.5111999511719,0.0,12,4,0,50,STANDARD,2018-09-12,R_A4,280.5111999511719,1640.127685546875
0.23284000158309937,35,280.63427734375,0.0,13,4,0,50,STANDARD,2018-09-12,R_A4,280.63427734375,1640.44580078125
0.14323139190673828,35,280.60546875,0.0,14,4,0,49,STANDARD,2018-09-12,R_A4,280.60546875,1641.9715576171875
0.05117245391011238,36,280.5885314941406,0.0,15,30,0,49,STANDARD,2018-09-12,R_A4,280.5885314941406,1641.451904296875
0.052801553159952164,36,280.3099365234375,0.0,16,30,0,48,STANDARD,2018-09-12,R_A4,280.3099365234375,1639.832275390625
0.061893805861473083,37,280.8871154785156,0.0,17,30,0,48,STANDARD,2018-09-12,R_A4,280.8871154785156,1646.1182861328125
0.16052089631557465,38,281.4951171875,0.0,18,30,0,48,STANDARD,2018-09-12,R_A4,281.4951171875,1651.9129638671875
0.13077473640441895,38,281.6422119140625,0.0,19,30,0,47,STANDARD,2018-09-12,R_A4,281.6422119140625,1657.166015625
1.0,17,275.4302062988281,3.739695185467351e-14,1,1,0,42,STANDARD,2018-11-07,R_A6,275.4302062988281,1694.4774169921875
1.0,17,275.5738220214844,2.1662276397031548e-14,2,2,0,42,STANDARD,2018-11-07,R_A6,275.5738220214844,1696.0081787109375
1.0,17,275.7146911621094,1.6112723202660502e-14,3,3,0,42,STANDARD,2018-11-07,R_A6,275.7146911621094,1697.538818359375
1.0,17,275.8519287109375,1.5106607303516477e-14,4,4,0,42,STANDARD,2018-11-07,R_A6,275.8519287109375,1699.069580078125
1.0,17,275.98748779296875,1.7700638928219194e-14,5,5,0,42,STANDARD,2018-11-07,R_A6,275.98748779296875,1700.6002197265625
1.0,17,276.1257629394531,3.6821617261338646e-13,6,6,0,42,STANDARD,2018-11-07,R_A6,276.1257629394531,1702.1309814453125
1.0,17,275.9667663574219,1.4994428225098555e-12,7,7,0,42,STANDARD,2018-11-07,R_A6,275.9667663574219,1703.66162109375
1.0,17,276.1116943359375,9.919268097874356e-13,8,8,0,42,STANDARD,2018-11-07,R_A6,276.1116943359375,1705.1923828125
1.0,17,276.5590515136719,8.547094374486766e-14,9,9,0,42,STANDARD,2018-11-07,R_A6,276.5590515136719,1706.7230224609375
1.0,17,276.3922119140625,9.172902021292728e-12,10,10,0,42,STANDARD,2018-11-07,R_A6,276.3922119140625,1708.2537841796875
1.0,17,278.5195007324219,-7.657732954691188e-12,11,11,0,42,STANDARD,2018-11-07,R_A6,278.5195007324219,1710.1629638671875
1.0,17,278.736083984375,-3.5977726874081295e-12,12,12,0,42,STANDARD,2018-11-07,R_A6,278.736083984375,1712.45068359375
1.0,17,278.96466064453125,-3.412471856738958e-13,13,13,0,42,STANDARD,2018-11-07,R_A6,278.96466064453125,1714.7384033203125
1.0,17,279.18133544921875,-2.0802217099488013e-13,14,14,0,42,STANDARD,2018-11-07,R_A6,279.18133544921875,1717.026123046875
1.0,17,279.3992614746094,-1.6152666227134405e-13,15,15,0,42,STANDARD,2018-11-07,R_A6,279.3992614746094,1719.3138427734375
