ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,9770265,1679191,895928,624776,87968415
Valysar,CentralSouth,69671912,13560152,10164592,7088279,998029763
Valysar,CentralNorth,50575799,7842513,5161819,3599595,506822992
Valysar,NorthHorst,4724456,612401,233465,143406,28093227
Valysar,CentralRamp,13541669,2221084,1620789,1130257,159140216
Valysar,CentralHorst,86351489,14688790,11115987,7751734,1091444201
Valysar,EastLowland,9948664,1402848,797292,555992,78283664
Therys,WestLowland,2031154,337222,143947,100381,14133670
Therys,CentralSouth,13499870,2987335,1789833,1248140,175738112
Therys,CentralNorth,20373841,3923978,2253307,1571344,221245173
Therys,NorthHorst,7146371,892388,285484,175358,34352724
Therys,CentralRamp,6631640,1561180,1202483,838551,118068026
Therys,CentralHorst,30205284,7077427,5538935,3862577,543850858
Therys,EastLowland,359388,118013,64857,45228,6368086
Volon,WestLowland,175880,28055,7926,5527,778185
Volon,CentralSouth,31722542,5984663,4443225,3098483,436266437
Volon,CentralNorth,5000434,709797,368621,257058,36193743
Volon,NorthHorst,5077001,952237,691348,424661,83191053
Volon,CentralRamp,12857410,2442273,1957822,1365287,192232434
Volon,CentralHorst,82467265,14013519,10648708,7425877,1045563537
Volon,EastLowland,0,0,0,0,0
