WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,22.8437333,0.2413,2285.11442,0.0,,Z,25.6504072,2018-01-01
R_A2,22,30,2,2,OPEN,0,20.4175628,0.2413,2041.3894,0.0,,Z,25.5812228,2018-01-01
R_A2,22,30,3,3,OPEN,0,18.3397921,0.2413,1832.14057,0.0,,Z,25.4686944,2018-01-01
R_A2,22,30,4,4,OPEN,0,13.2936221,0.2413,1327.89496,0.0,,Z,25.4548912,2018-01-01
R_A2,22,30,5,5,OPEN,0,11.3480686,0.2413,1133.05655,0.0,,Z,25.3951365,2018-01-01
R_A2,22,30,6,6,OPEN,0,6.3326222,0.2413,622.358145,0.0,,Z,23.3493222,2018-01-01
R_A2,22,30,7,7,OPEN,0,0.01198721,0.2413,1.15428291,0.0,,Z,20.9933336,2018-01-01
R_A2,22,30,8,8,OPEN,0,0.02137073,0.2413,2.05724586,0.0,,Z,20.9616019,2018-01-01
R_A2,22,30,9,9,OPEN,0,0.00926872,0.2413,0.87552964,0.0,,Z,19.0304752,2018-01-01
R_A2,22,30,10,10,OPEN,0,0.00875042,0.2413,0.69158108,0.0,,Z,8.32721951,2018-01-01
R_A2,22,30,11,11,OPEN,0,32.464813,0.2413,3231.56213,0.0,,Z,24.9831137,2018-01-01
R_A2,22,30,12,12,OPEN,0,3.80777851,0.2413,381.935222,0.0,,Z,26.026258,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.56573131,0.2413,56.3709191,0.0,,Z,25.1201693,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.29227388,0.2413,29.0815721,0.0,,Z,24.9304959,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.04923301,0.2413,4.87691327,0.0,,Z,24.3453518,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.02749414,0.2413,2.72161561,0.0,,Z,24.2556886,2018-01-01
R_A2,22,29,17,17,OPEN,0,0.04913717,0.2413,4.87229523,0.0,,Z,24.4751213,2018-01-01
R_A2,22,29,18,18,OPEN,0,0.02103222,0.2413,2.08402268,0.0,,Z,24.3836435,2018-01-01
R_A2,22,29,26,26,OPEN,0,0.39108895,0.2413,32.2686386,0.0,,Z,10.031674,2018-01-01
R_A2,22,29,27,27,OPEN,0,1.4626e-05,0.2413,0.001411,0.0,,Z,21.1939623,2018-01-01
R_A2,22,29,28,28,OPEN,0,1.4644e-05,0.2413,0.00141207,0.0,,Z,21.144503,2018-01-01
R_A2,22,29,29,29,OPEN,0,1.4662e-05,0.2413,0.0014132,0.0,,Z,21.0950816,2018-01-01
R_A2,22,29,30,30,OPEN,0,1.4678e-05,0.2413,0.00141406,0.0,,Z,21.0449257,2018-01-01
R_A3,28,41,1,1,OPEN,0,0.72522577,0.2413,61.4546638,0.0,,Z,11.3041221,2018-01-01
R_A3,28,41,2,2,OPEN,0,1.34816004,0.2413,132.342137,0.0,,Z,23.2082564,2018-01-01
R_A3,28,41,3,3,OPEN,0,0.21155586,0.2413,20.7674499,0.0,,Z,23.2086568,2018-01-01
R_A3,29,41,3,3,OPEN,0,1.57525474,0.2413,154.611627,0.0,,Z,23.189902,2018-01-01
R_A3,29,41,4,4,OPEN,0,0.82044147,0.2413,69.6175526,0.0,,Z,11.3740497,2018-01-01
R_A3,29,41,5,5,OPEN,0,0.00669554,0.2413,0.6404177,0.0,,Z,20.2808038,2018-01-01
R_A3,29,41,6,6,OPEN,0,0.71115177,0.2413,59.3168014,0.0,,Z,10.5271121,2018-01-01
R_A3,29,41,7,7,OPEN,0,1.25633825,0.2413,123.274451,0.0,,Z,23.1548743,2018-01-01
R_A3,29,41,8,8,OPEN,0,1.31806973,0.2413,129.29674,0.0,,Z,23.1220221,2018-01-01
R_A3,29,41,9,9,OPEN,0,0.00872718,0.2413,0.83224942,0.0,,Z,19.9730523,2018-01-01
R_A3,29,41,10,10,OPEN,0,0.00788035,0.2413,0.62874453,0.0,,Z,8.66972737,2018-01-01
R_A3,29,41,11,11,OPEN,0,17.9164592,0.2413,1778.59144,0.0,,Z,24.6255273,2018-01-01
R_A3,29,41,12,12,OPEN,0,15.171373,0.2413,1503.37347,0.0,,Z,24.3910227,2018-01-01
R_A3,29,41,13,13,OPEN,0,5.78704595,0.2413,539.207252,0.0,,Z,17.7636188,2018-01-01
R_A3,29,41,14,14,OPEN,0,0.06574608,0.2413,5.16601648,0.0,,Z,8.12505542,2018-01-01
R_A3,29,41,15,15,OPEN,0,0.16664975,0.2413,13.0673561,0.0,,Z,8.05433113,2018-01-01
R_A3,29,41,16,16,OPEN,0,0.01605283,0.2413,1.58788797,0.0,,Z,24.1616432,2018-01-01
R_A3,29,41,17,17,OPEN,0,0.00077074,0.2413,0.07627285,0.0,,Z,24.2188083,2018-01-01
R_A3,29,41,26,26,OPEN,0,2.5546e-05,0.2413,0.00244059,0.0,,Z,20.1609637,2018-01-01
R_A3,29,41,27,27,OPEN,0,100.834794,0.2413,10007.488,0.0,,Z,24.5925753,2018-01-01
