Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:57:47
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       278069958.15         41406756.06         28561848.03         17963426.13
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  278069958.15         41406756.06         28561848.03         17963426.13
MidReek    1                       188834367.65         35479379.60         27618166.50         17369915.75
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  188834367.65         35479379.60         27618166.50         17369915.75
LowerReek  1                       122340694.14         25199869.93         19555588.24         12299111.89
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  122340694.14         25199869.93         19555588.24         12299111.89
Totals     1                       589245019.94        102086005.59         75735602.76         47632453.77
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  589245019.94        102086005.59         75735602.76         47632453.77
