ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,278069958.15,41406756.06,28561848.03,17963426.13
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,188834367.65,35479379.6,27618166.5,17369915.75
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,122340694.14,25199869.93,19555588.24,12299111.89
LowerReek,2,0.0,0.0,0.0,0.0
