Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:57:47
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       278028043.09         41395462.72         28412850.00         17869716.67
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  278028043.09         41395462.72         28412850.00         17869716.67
MidReek    1                       188810112.64         35475966.85         27420102.21         17245347.01
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  188810112.64         35475966.85         27420102.21         17245347.01
LowerReek  1                       122383621.72         25190200.09         19379777.92         12188539.38
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  122383621.72         25190200.09         19379777.92         12188539.38
Totals     1                       589221777.45        102061629.66         75212730.13         47303603.06
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  589221777.45        102061629.66         75212730.13         47303603.06
