Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:43:14
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       253905757.14         40590448.92         30939324.37         19458694.23
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  253905757.14         40590448.92         30939324.37         19458694.23
MidReek    1                       217114518.09         38981188.47         29647009.32         18645917.51
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  217114518.09         38981188.47         29647009.32         18645917.51
LowerReek  1                       144770724.10         28883482.19         22907061.28         14406956.55
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  144770724.10         28883482.19         22907061.28         14406956.55
Totals     1                       615790999.33        108455119.57         83493394.97         52511568.30
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  615790999.33        108455119.57         83493394.97         52511568.30
