ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,281037151.51,41269463.64,30365419.3,19097747.67
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,217141855.78,36045540.81,27735135.19,17443480.96
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,127877366.67,24547985.36,19403558.87,12203495.94
LowerReek,2,0.0,0.0,0.0,0.0
