ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,281010673.49,41256178.53,30176547.91,18978960.63
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,217141274.51,36054998.03,27553705.42,17329374.19
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,127906626.86,24538565.68,19286568.17,12129916.88
LowerReek,2,0.0,0.0,0.0,0.0
