ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,18196219,3226112,2218285,1546921,217806501
Valysar,CentralSouth,65103853,11850157,8837453,6162799,867722091
Valysar,CentralNorth,32600792,5948016,4205311,2932574,412906420
Valysar,NorthHorst,3454227,327762,96068,59010,11560023
Valysar,CentralRamp,13646381,2530499,1904981,1328439,187044214
Valysar,CentralHorst,88817991,15633202,12206831,8512435,1198550825
Valysar,EastLowland,2637410,419711,185882,129624,18251128
Therys,WestLowland,7563271,1255706,694525,484327,68193301
Therys,CentralSouth,9700633,2353289,1508202,1051745,148085701
Therys,CentralNorth,15621599,3304483,1908736,1331058,187412903
Therys,NorthHorst,4913457,815593,345681,212335,41596425
Therys,CentralRamp,6691657,1620556,1169206,815346,114800718
Therys,CentralHorst,30684797,8317301,6330887,4414845,621610127
Therys,EastLowland,195,49,26,18,2591
Volon,WestLowland,1739314,348241,276898,193095,27187725
Volon,CentralSouth,27067032,4721076,3468841,2418997,340594735
Volon,CentralNorth,3749012,522699,279377,194824,27431206
Volon,NorthHorst,2350472,410276,274967,168899,33087296
Volon,CentralRamp,9153270,1696251,1267459,883862,124447837
Volon,CentralHorst,81576487,14126482,10977792,7655364,1077875266
Volon,EastLowland,127212,12211,5697,3973,559329
