ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,259830514.53,43123272.91,32562708.78,20479690.72
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,223918880.29,42702951.24,34938761.16,21974063.25
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,146559965.61,29539913.78,23864528.32,15009137.06
LowerReek,2,0.0,0.0,0.0,0.0
