ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,259815327.58,43132134.32,32737115.61,20589380.54
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,223950664.76,42735565.17,35188914.11,22131392.15
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,146573078.83,29546765.26,24093783.81,15153322.9
LowerReek,2,0.0,0.0,0.0,0.0
