DATE,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
2000-01-01,8917232640.0,0.0,0.0,0.0,0.0,48463220.0,0.0,0.0,0.0,0.0,0.0,0.0,339163616.0,0.0,0.0,0.0
2000-02-01,8917229568.0,0.0,0.0,0.0,0.0,48463196.0,0.0,0.0,0.0,0.0,0.0,0.0,339163648.0,0.0,0.0,0.08487337082624435
2000-03-01,8855649280.0,2123391.75,2123621.5,61579812.0,61585024.0,48128520.0,11540.1728515625,11540.0,334672.90625,334672.90625,334660.0,0.0,339303616.0,3.390685558319092,0.0,0.1642710417509079
2000-04-01,8796636160.0,1900997.375,1887736.75,120593696.0,120104864.0,47807796.0,10331.5068359375,10257.2578125,655400.5,655400.5,652635.0,0.0,339458304.0,318.3905334472656,4548.0009765625,0.24914442002773285
2000-05-01,8743568384.0,1759970.25,1695579.625,173660736.0,170972256.0,47519384.0,9565.0556640625,9213.5673828125,943808.375,943808.375,929042.0,0.0,339605664.0,2964.000244140625,25817.001953125,0.3312799334526062
2000-06-01,8690647040.0,1699694.625,1638625.75,226581872.0,221769648.0,47231768.0,9237.470703125,8903.451171875,1231423.25,1231423.25,1205049.0,0.0,339753600.0,10022.939453125,50901.0,0.41615331172943115
2000-07-01,8643537920.0,1564542.375,1509394.625,273690656.0,267051488.0,46975744.0,8502.947265625,8201.7001953125,1487449.125,1487449.125,1451100.0,0.0,340039040.0,19563.96484375,75951.0,0.4982888400554657
2000-08-01,8598306816.0,1453834.375,1398302.75,318922336.0,310398880.0,46729920.0,7901.2734375,7597.41943359375,1733273.625,1733273.625,1686620.0,0.0,340335872.0,32736.306640625,105138.0,0.5831621885299683
2000-09-01,8555331072.0,1382441.625,1325874.25,361897888.0,351500960.0,46496356.0,7513.26953125,7203.8388671875,1966836.375,1966836.375,1909939.0,0.0,340630176.0,48452.7734375,136780.015625,0.6680355668067932
2000-10-01,8515363328.0,1329484.875,1270949.375,401865856.0,389629472.0,46279140.0,7225.46142578125,6905.7666015625,2184053.5,2184053.5,2117112.0,0.0,340913376.0,65244.97265625,169202.0,0.7501711249351501
2000-11-01,8475381248.0,1287326.0,1227013.0,441847744.0,427666848.0,46061848.0,6996.3369140625,6666.935546875,2401346.5,2401346.5,2323787.0,0.0,341204864.0,83761.171875,204244.0,0.8350445032119751
2000-12-01,8437699584.0,1253906.0,1191768.75,479529248.0,463419936.0,45857056.0,6814.70654296875,6475.7666015625,2606137.25,2606137.25,2518060.0,0.0,341485952.0,102653.4765625,239515.0,0.9171800017356873
2001-01-01,8399609344.0,1226645.25,1163525.625,517619648.0,499489216.0,45650044.0,6666.5498046875,6321.87109375,2813150.25,2813150.25,2714038.0,0.0,341775456.0,123146.03125,277189.0,1.0020533800125122
2001-02-01,8340463104.0,1871922.5,1873729.0,576765184.0,557574848.0,45328596.0,10173.4912109375,10180.322265625,3134593.5,3134593.5,3029628.0,0.0,342057344.0,151288.71875,314403.0,1.086926817893982
2001-03-01,8301833216.0,1363714.625,1401034.0,615395264.0,596803776.0,45118652.0,7411.4921875,7610.60693359375,3344539.5,3344539.5,3242725.0,0.0,342302080.0,186541.1875,344655.0,1.1635866165161133
2001-04-01,8261328384.0,1290590.125,1301814.625,655900032.0,637160000.0,44898516.0,7014.07666015625,7072.09716796875,3564674.25,3564674.25,3461960.0,0.0,342693184.0,255414.96875,414866.03125,1.2484599351882935
2001-05-01,8222085120.0,1294720.75,1283700.25,695142912.0,675671040.0,44685240.0,7036.52587890625,6973.00048828125,3777950.75,3777950.75,3671150.0,0.0,343055744.0,342848.5,508601.0,1.3305954933166504
2001-06-01,8181937152.0,1281491.25,1268368.5,735290688.0,714990464.0,44467044.0,6964.62646484375,6890.2255859375,3996145.0,3996145.0,3884747.0,0.0,343417312.0,446279.59375,619142.0,1.4154688119888306
2001-07-01,8143890944.0,1256724.625,1244567.125,773336832.0,752327488.0,44260272.0,6830.02490234375,6761.6005859375,4202917.5,4202917.5,4087595.0,0.0,343758240.0,555366.6875,734308.0,1.4976043701171875
2001-08-01,8105522688.0,1227635.25,1216663.5,811705152.0,790044032.0,44051744.0,6671.93115234375,6611.193359375,4411441.0,4411441.0,4292542.0,0.0,344104128.0,674458.625,858961.0,1.5824778079986572
2001-09-01,8067701248.0,1211738.125,1204614.875,849526464.0,827387072.0,43846192.0,6585.533203125,6543.677734375,4616991.5,4616991.5,4495396.0,0.0,344443808.0,799789.5,988430.0,1.6673511266708374
2001-10-01,8031694336.0,1193438.75,1190271.0,885532800.0,863095232.0,43650504.0,6486.080078125,6465.900390625,4812678.5,4812678.5,4689373.0,0.0,344767104.0,926486.3125,1117730.0,1.7494866847991943
2001-11-01,7995202560.0,1170905.875,1170988.625,922024768.0,899395904.0,43452180.0,6363.619140625,6361.3232421875,5011004.5,5011004.5,4886574.0,0.0,345096096.0,1062516.875,1255454.0,1.8343600034713745
2001-12-01,7960320000.0,1157019.75,1160353.625,956906752.0,934206464.0,43262600.0,6288.15087890625,6303.49951171875,5200580.5,5200580.5,5075679.0,0.0,345409728.0,1198875.875,1392488.0,1.9164955615997314
2002-01-01,7924546560.0,1148570.375,1155516.25,992680448.0,970027520.0,43068180.0,6242.23046875,6277.677734375,5395002.5,5395002.5,5270287.0,0.0,345729376.0,1344227.125,1537496.0,2.001368999481201
2002-02-01,7889047552.0,1140067.25,1151288.125,1028179456.0,1005717440.0,42875248.0,6196.017578125,6253.58056640625,5587932.0,5587932.0,5464148.0,0.0,346044896.0,1493696.0,1685432.125,2.086242198944092
2002-03-01,7857253888.0,1131356.0,1146238.0,1059972736.0,1037812096.0,42702460.0,6148.673828125,6226.14306640625,5760721.5,5760721.5,5638480.0,0.0,346326560.0,1632038.375,1821296.125,2.1629021167755127
2002-04-01,7822334976.0,1122012.25,1141515.25,1094891776.0,1073199040.0,42512684.0,6097.892578125,6201.193359375,5950498.5,5950498.5,5830717.0,0.0,346634880.0,1788711.125,1974069.125,2.2477755546569824
2002-05-01,7788958208.0,1108497.875,1132282.75,1128268544.0,1107167488.0,42331288.0,6024.44482421875,6150.76611328125,6131894.5,6131894.5,6015240.0,0.0,346929856.0,1943734.875,2124148.0,2.32991099357605
2002-06-01,7754808832.0,1097630.625,1124983.75,1162417920.0,1142041984.0,42145692.0,5965.3837890625,6111.38720703125,6317488.5,6317488.5,6204693.0,0.0,347231168.0,2107446.75,2281780.0,2.4147844314575195
2002-07-01,7721952256.0,1091628.5,1110101.25,1195274496.0,1175345024.0,41967124.0,5932.763671875,6030.50048828125,6496057.0,6496057.0,6385608.0,0.0,347519680.0,2268908.0,2439522.0,2.496919870376587
2002-08-01,7688241664.0,1083986.75,1084009.5,1228984704.0,1208949376.0,41783912.0,5891.232421875,5889.28955078125,6679264.5,6679264.5,6568176.0,0.0,347815136.0,2438465.75,2610034.0,2.5817933082580566
2002-09-01,7654945792.0,1070979.375,1054247.5,1262279808.0,1241631104.0,41602960.0,5820.5400390625,5727.16064453125,6860216.5,6860216.5,6745718.0,0.0,348108128.0,2610463.5,2787297.0,2.6666667461395264
2002-10-01,7623320576.0,1051563.5,1020194.9375,1293905152.0,1272236928.0,41431080.0,5715.0185546875,5542.36669921875,7032093.0,7032093.0,6911989.0,0.0,348389344.0,2779247.0,2964779.0,2.7488021850585938
2002-11-01,7591437312.0,1026133.0625,985624.5625,1325788416.0,1302791296.0,41257800.0,5576.81005859375,5354.00048828125,7205371.5,7205371.5,7077963.0,0.0,348677344.0,2956252.75,3153119.0,2.8336756229400635
2002-12-01,7560903680.0,1015588.8125,967026.125,1356321536.0,1331801984.0,41091860.0,5519.50439453125,5253.33349609375,7371313.0,7371313.0,7235563.0,0.0,348953504.0,3130099.0,3339928.0,2.915811061859131
2003-01-01,7530242048.0,986960.25,929821.5,1386983168.0,1360626560.0,40925220.0,5363.9140625,5050.837890625,7537952.0,7537952.0,7392139.0,0.0,349227520.0,3306087.0,3531553.0,3.0006844997406006
2003-02-01,7529252864.0,0.0,0.0,1387972608.0,1361556352.0,40919844.0,0.0,0.0,7543329.5,7543329.5,7397190.0,0.0,349221856.0,3311761.0,3537734.5,3.003422260284424
