DATE,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
2003-02-01,7529252864.0,0.0,0.0,1387972608.0,1361556352.0,40919844.0,0.0,0.0,7543329.5,7543329.5,7397190.0,0.0,349221856.0,3311761.0,3537734.5,3.003422260284424
