Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:42:33
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       292205976.81         41511180.42         28946080.44         18205081.74
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  292205976.81         41511180.42         28946080.44         18205081.74
MidReek    1                       228529047.26         38100396.59         28901770.99         18177214.16
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  228529047.26         38100396.59         28901770.99         18177214.16
LowerReek  1                       148951011.49         26972844.19         20418605.23         12841889.86
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  148951011.49         26972844.19         20418605.23         12841889.86
Totals     1                       669686035.56        106584421.20         78266456.66         49224185.76
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  669686035.56        106584421.20         78266456.66         49224185.76
