FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,18149748.0,0,18149748.0,39517957.0,0.0,3339553607.0,3339553607.0,69678564.0,28950975.0,40727589.0,0.0,28950975.0
2,0.0,0,0.0,65174147.0,0.0,0.0,0.0,67176727.0,0.0,67176727.0,0.0,0.0
3,18073352.0,0,18073352.0,43444092.0,0.0,3325496776.0,3325496776.0,73595299.0,28823276.0,44772022.0,0.0,28823276.0
4,0.0,0,0.0,75692816.0,0.0,0.0,0.0,78013481.0,0.0,78013481.0,0.0,0.0
5,12772529.0,0,12772529.0,37811634.0,0.0,2350145346.0,2350145346.0,59334035.0,20367776.0,38966260.0,0.0,20367776.0
6,0.0,0,0.0,50075593.0,0.0,0.0,0.0,51608176.0,0.0,51608176.0,0.0,0.0
