Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:18:30
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       278515595.14         46810289.21         36553778.43         22989797.37
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  278515595.14         46810289.21         36553778.43         22989797.37
MidReek    1                       195133844.68         38040421.58         30842227.57         19397627.08
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  195133844.68         38040421.58         30842227.57         19397627.08
LowerReek  1                       120990566.90         25199563.67         21007613.68         13212335.43
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  120990566.90         25199563.67         21007613.68         13212335.43
Totals     1                       594640006.72        110050274.45         88403619.68         55599759.88
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  594640006.72        110050274.45         88403619.68         55599759.88
