ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5205102,802838,467003,325664,45853527,0,0,0,0,0
Valysar,CentralSouth,69720125,12218988,9074791,6328306,891025509,0,0,0,0,0
Valysar,CentralNorth,39550866,7115803,5191828,3620521,509769433,0,0,0,0,0
Valysar,NorthHorst,3868499,587711,311118,191104,37437347,24718007,3361329,2282217,530748101,81204
Valysar,CentralRamp,13512979,2124377,1494683,1042318,146758317,0,0,0,0,0
Valysar,CentralHorst,87359194,14941038,11586034,8079522,1137596716,0,0,0,0,0
Valysar,EastLowland,204820,28812,8118,5661,797078,0,0,0,0,0
Therys,WestLowland,2297162,417784,174483,121676,17131982,0,0,0,0,0
Therys,CentralSouth,16957050,4037525,2504144,1746265,245874101,0,0,0,0,0
Therys,CentralNorth,22140036,3962148,2350646,1639223,230802629,0,0,0,0,0
Therys,NorthHorst,5469449,776230,287806,176785,34632139,17466998,2866208,1802380,419158116,64131
Therys,CentralRamp,6504346,1562307,1200581,837225,117881284,0,0,0,0,0
Therys,CentralHorst,30805758,7468529,5711540,3982943,560798336,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,297172,46020,20091,14011,1972716,0,0,0,0,0
Volon,CentralSouth,34861123,6524898,4619595,3221475,453583653,0,0,0,0,0
Volon,CentralNorth,8151499,1097362,553970,386311,54392627,0,0,0,0,0
Volon,NorthHorst,3537022,645427,444685,273148,53509658,4086761,658623,489391,113811821,17413
Volon,CentralRamp,12316804,2119548,1635201,1140308,160555339,0,0,0,0,0
Volon,CentralHorst,83401538,14627784,11437640,7976039,1123026358,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
