CONIPOS,CONJPOS,CONKPOS,DEPTH,PRESSURE,SWAT,SGAS,CONIDX,Drawdown,DATE,WELL,WELLMODEL,CONBPRES
27,30,5,1609.925537109375,303.59368896484375,0.033302586525678635,0.0,1,0,2000-02-01,OP_1,MULTISEG,303.59368896484375
27,30,6,1612.835693359375,303.77911376953125,0.03596743568778038,0.0,2,0,2000-02-01,OP_1,MULTISEG,303.77911376953125
27,30,7,1616.0323486328125,303.9830322265625,0.03590991348028183,0.0,3,0,2000-02-01,OP_1,MULTISEG,303.9830322265625
27,30,8,1619.2291259765625,304.18695068359375,0.03548790141940117,0.0,4,0,2000-02-01,OP_1,MULTISEG,304.18695068359375
27,30,9,1622.4261474609375,304.39093017578125,0.03630034625530243,0.0,5,0,2000-02-01,OP_1,MULTISEG,304.39093017578125
27,30,10,1625.623046875,304.5948791503906,0.060656070709228516,0.0,6,0,2000-02-01,OP_1,MULTISEG,304.5948791503906
20,13,6,1654.1346435546875,305.75897216796875,0.1494600474834442,0.0,1,0,2000-02-01,OP_2,MULTISEG,305.75897216796875
20,13,7,1656.993896484375,305.94317626953125,0.17253157496452332,0.0,2,0,2000-02-01,OP_2,MULTISEG,305.94317626953125
20,13,8,1659.85302734375,306.1260986328125,0.22644999623298645,0.0,3,0,2000-02-01,OP_2,MULTISEG,306.1260986328125
20,13,9,1662.7120361328125,306.30908203125,0.059359341859817505,0.0,4,0,2000-02-01,OP_2,MULTISEG,306.30908203125
20,13,10,1665.571044921875,306.4933776855469,0.22733749449253082,0.0,5,0,2000-02-01,OP_2,MULTISEG,306.4933776855469
28,47,8,1655.5137939453125,306.49896240234375,0.18649835884571075,0.0,1,0,2000-02-01,OP_3,MULTISEG,306.49896240234375
28,47,9,1658.5733642578125,306.6943054199219,0.1069105714559555,0.0,2,0,2000-02-01,OP_3,MULTISEG,306.6943054199219
28,47,10,1661.6329345703125,306.8896179199219,0.11168939620256424,0.0,3,0,2000-02-01,OP_3,MULTISEG,306.8896179199219
28,47,11,1664.520263671875,307.073974609375,0.07307587563991547,0.0,4,0,2000-02-01,OP_3,MULTISEG,307.073974609375
28,47,12,1667.2357177734375,307.2473449707031,0.0570475310087204,0.0,5,0,2000-02-01,OP_3,MULTISEG,307.2473449707031
28,47,13,1669.951171875,307.42071533203125,0.06208311766386032,0.0,6,0,2000-02-01,OP_3,MULTISEG,307.42071533203125
28,47,14,1672.66650390625,307.5941162109375,0.05961811915040016,0.0,7,0,2000-02-01,OP_3,MULTISEG,307.5941162109375
14,38,2,1701.9730224609375,309.501220703125,1.0000004768371582,1.0861782584470348e-07,1,0,2000-02-01,WI_1,MULTISEG,309.501220703125
14,38,3,1704.2376708984375,309.7146301269531,1.0000004768371582,9.075143481140913e-08,2,0,2000-02-01,WI_1,MULTISEG,309.7146301269531
14,38,4,1706.501953125,309.927978515625,1.0,6.086488202328155e-09,3,0,2000-02-01,WI_1,MULTISEG,309.927978515625
14,38,5,1708.7662353515625,310.1412353515625,1.0,7.707909865928286e-09,4,0,2000-02-01,WI_1,MULTISEG,310.1412353515625
28,20,7,1690.8228759765625,284.94549560546875,0.4784817099571228,0.0,1,0,2000-06-01,WI_2,MULTISEG,284.94549560546875
28,20,8,1693.85107421875,285.1337890625,0.2255384474992752,0.0,2,0,2000-06-01,WI_2,MULTISEG,285.1337890625
28,20,9,1696.8795166015625,285.3616027832031,0.5479758381843567,0.0,3,0,2000-06-01,WI_2,MULTISEG,285.3616027832031
28,20,10,1699.907958984375,285.5248718261719,0.9085035920143127,0.0,4,0,2000-06-01,WI_2,MULTISEG,285.5248718261719
18,29,2,1651.8123779296875,276.4523620605469,0.03800995275378227,0.0,1,0,2001-01-01,OP_4,MULTISEG,276.4523620605469
18,29,3,1653.9427490234375,276.5871887207031,0.047814734280109406,0.0,2,0,2001-01-01,OP_4,MULTISEG,276.5871887207031
18,29,4,1656.0732421875,276.7220458984375,0.059634607285261154,0.0,3,0,2001-01-01,OP_4,MULTISEG,276.7220458984375
18,29,5,1658.20361328125,276.8569641113281,0.05168980732560158,0.0,4,0,2001-01-01,OP_4,MULTISEG,276.8569641113281
18,29,6,1660.5074462890625,277.0245056152344,0.20275253057479858,0.0,5,0,2001-01-01,OP_4,MULTISEG,277.0245056152344
18,29,11,1673.00390625,277.8245544433594,0.14821460843086243,0.0,6,0,2001-01-01,OP_4,MULTISEG,277.8245544433594
18,29,12,1675.69921875,277.99530029296875,0.09481719136238098,0.0,7,0,2001-01-01,OP_4,MULTISEG,277.99530029296875
18,29,13,1678.3946533203125,278.166015625,0.11455029994249344,0.0,8,0,2001-01-01,OP_4,MULTISEG,278.166015625
18,29,14,1681.08984375,278.33673095703125,0.09991438686847687,0.0,9,0,2001-01-01,OP_4,MULTISEG,278.33673095703125
24,37,1,1613.60888671875,271.9775085449219,0.03421178087592125,0.0,1,0,2001-01-01,OP_5,MULTISEG,271.9775085449219
24,37,2,1617.0162353515625,272.1932678222656,0.038434166461229324,0.0,2,0,2001-01-01,OP_5,MULTISEG,272.1932678222656
24,37,3,1620.4234619140625,272.4092712402344,0.04280419647693634,0.0,3,0,2001-01-01,OP_5,MULTISEG,272.4092712402344
24,37,4,1623.83056640625,272.62530517578125,0.03640204668045044,0.0,4,0,2001-01-01,OP_5,MULTISEG,272.62530517578125
24,37,5,1627.23779296875,272.84112548828125,0.0425790399312973,0.0,5,0,2001-01-01,OP_5,MULTISEG,272.84112548828125
25,37,11,1632.6170654296875,273.15960693359375,0.04280946031212807,0.0,6,0,2001-01-01,OP_5,MULTISEG,273.15960693359375
25,37,12,1636.1414794921875,273.3824462890625,0.036311741918325424,0.0,7,0,2001-01-01,OP_5,MULTISEG,273.3824462890625
25,37,13,1639.666015625,273.60528564453125,0.03843410685658455,0.0,8,0,2001-01-01,OP_5,MULTISEG,273.60528564453125
25,37,14,1643.1905517578125,273.8282165527344,0.040919918566942215,0.0,9,0,2001-01-01,OP_5,MULTISEG,273.8282165527344
17,10,6,1705.6702880859375,274.34619140625,0.8789750337600708,0.0,1,0,2001-03-01,WI_3,MULTISEG,274.34619140625
17,10,7,1708.3519287109375,274.5340576171875,0.9222994446754456,0.0,2,0,2001-03-01,WI_3,MULTISEG,274.5340576171875
16,10,6,1719.0560302734375,276.0185241699219,1.0,4.428578001276079e-13,3,0,2001-03-01,WI_3,MULTISEG,276.0185241699219
16,10,7,1721.104248046875,276.218017578125,1.0,3.753534213047499e-13,4,0,2001-03-01,WI_3,MULTISEG,276.218017578125
16,10,8,1723.1524658203125,276.4175109863281,1.0,3.59986732534779e-14,5,0,2001-03-01,WI_3,MULTISEG,276.4175109863281
16,10,9,1725.20068359375,276.61700439453125,1.0,4.3236532518316217e-13,6,0,2001-03-01,WI_3,MULTISEG,276.61700439453125
16,10,10,1727.2486572265625,276.8744201660156,1.0,5.057073466582795e-13,7,0,2001-03-01,WI_3,MULTISEG,276.8744201660156
