CONBPRES,CONIDX,CONIPOS,CONJPOS,CONKPOS,DATE,DEPTH,Drawdown,PRESSURE,SGAS,SWAT,WELL,WELLMODEL
303.56732177734375,1,27,30,4,2000-02-01,1609.2293701171875,0,303.56732177734375,0.0,0.02540770173072815,OP_1,MULTISEG
303.7314147949219,2,27,30,5,2000-02-01,1611.8021240234375,0,303.7314147949219,0.0,0.03621772304177284,OP_1,MULTISEG
303.91253662109375,3,27,30,6,2000-02-01,1614.6778564453125,0,303.91253662109375,0.0,0.041494373232126236,OP_1,MULTISEG
304.1152648925781,4,27,30,7,2000-02-01,1617.85595703125,0,304.1152648925781,0.0,0.037972673773765564,OP_1,MULTISEG
304.3179931640625,5,27,30,8,2000-02-01,1621.0341796875,0,304.3179931640625,0.0,0.042822711169719696,OP_1,MULTISEG
304.520751953125,6,27,30,9,2000-02-01,1624.21240234375,0,304.520751953125,0.0,0.1157485842704773,OP_1,MULTISEG
304.7235107421875,7,27,30,10,2000-02-01,1627.390625,0,304.7235107421875,0.0,0.2861296832561493,OP_1,MULTISEG
306.1845397949219,1,20,13,6,2000-02-01,1653.7835693359375,0,306.1845397949219,0.0,0.1360412836074829,OP_2,MULTISEG
306.37152099609375,2,20,13,7,2000-02-01,1656.7060546875,0,306.37152099609375,0.0,0.06868608295917511,OP_2,MULTISEG
306.55810546875,3,20,13,8,2000-02-01,1659.62841796875,0,306.55810546875,0.0,0.06575845927000046,OP_2,MULTISEG
306.7447204589844,4,20,13,9,2000-02-01,1662.5509033203125,0,306.7447204589844,0.0,0.05883339047431946,OP_2,MULTISEG
306.93133544921875,5,20,13,10,2000-02-01,1665.473388671875,0,306.93133544921875,0.0,0.23902735114097595,OP_2,MULTISEG
306.57635498046875,1,28,47,8,2000-02-01,1656.603271484375,0,306.57635498046875,0.0,0.11913441866636276,OP_3,MULTISEG
306.7677307128906,2,28,47,9,2000-02-01,1659.6009521484375,0,306.7677307128906,0.0,0.09558326750993729,OP_3,MULTISEG
306.9591064453125,3,28,47,10,2000-02-01,1662.5986328125,0,306.9591064453125,0.0,0.061238087713718414,OP_3,MULTISEG
307.1485290527344,4,28,47,11,2000-02-01,1665.5654296875,0,307.1485290527344,0.0,0.0514170341193676,OP_3,MULTISEG
307.3359680175781,5,28,47,12,2000-02-01,1668.5010986328125,0,307.3359680175781,0.0,0.04835004732012749,OP_3,MULTISEG
307.5234375,6,28,47,13,2000-02-01,1671.43701171875,0,307.5234375,0.0,0.047765906900167465,OP_3,MULTISEG
307.7109069824219,7,28,47,14,2000-02-01,1674.3729248046875,0,307.7109069824219,0.0,0.10001107305288315,OP_3,MULTISEG
309.56982421875,1,14,38,2,2000-02-01,1702.5496826171875,0,309.56982421875,1.4905254808184054e-09,1.0,WI_1,MULTISEG
309.8303527832031,2,14,38,3,2000-02-01,1705.2337646484375,0,309.8303527832031,1.192054011056598e-09,1.0,WI_1,MULTISEG
310.0908203125,3,14,38,4,2000-02-01,1707.9178466796875,0,310.0908203125,7.476970431685714e-11,1.0,WI_1,MULTISEG
310.4041442871094,4,14,38,5,2000-02-01,1710.60205078125,0,310.4041442871094,1.8550666558425633e-10,1.0,WI_1,MULTISEG
284.16015625,1,28,20,7,2000-06-01,1691.6141357421875,0,284.16015625,0.0,0.38884127140045166,WI_2,MULTISEG
284.41314697265625,2,28,20,8,2000-06-01,1695.061279296875,0,284.41314697265625,0.0,0.23068074882030487,WI_2,MULTISEG
284.7427673339844,3,28,20,9,2000-06-01,1698.508544921875,0,284.7427673339844,0.0,0.5967012643814087,WI_2,MULTISEG
276.61181640625,1,18,29,2,2001-01-01,1652.245361328125,0,276.61181640625,0.0,0.04639057815074921,OP_4,MULTISEG
276.7570495605469,2,18,29,3,2001-01-01,1654.5361328125,0,276.7570495605469,0.0,0.08450272679328918,OP_4,MULTISEG
276.90240478515625,3,18,29,4,2001-01-01,1656.826904296875,0,276.90240478515625,0.0,0.05883408710360527,OP_4,MULTISEG
277.04742431640625,4,18,29,5,2001-01-01,1659.117919921875,0,277.04742431640625,0.0,0.08667835593223572,OP_4,MULTISEG
