FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,453765.0,0.0,453765.0,86184284.0,0.0,63899121.0,63899121.0,89771858.0,650764.0,89121094.0,0.0,650764.0,WestLowland,Valysar
2,5793193.0,0.0,5793193.0,14020734.0,0.0,815797470.0,815797470.0,22804820.0,8305301.0,14499519.0,0.0,8305301.0,CentralSouth,Valysar
3,3436800.0,0.0,3436800.0,11202786.0,0.0,483970155.0,483970155.0,16512403.0,4927615.0,11584788.0,0.0,4927615.0,CentralNorth,Valysar
4,63430.0,53658.0,117087.0,3113097.0,351884626.0,12427203.0,364311829.0,4839601.0,103288.0,3219838.0,1516475.0,1619763.0,NorthHorst,Valysar
5,746776.0,0.0,746776.0,561930.0,0.0,105160934.0,105160934.0,1652383.0,1071085.0,581298.0,0.0,1071085.0,CentralRamp,Valysar
6,7193545.0,0.0,7193545.0,7384216.0,0.0,1012995048.0,1012995048.0,17957595.0,10319739.0,7637856.0,0.0,10319739.0,CentralHorst,Valysar
7,304648.0,0.0,304648.0,38940611.0,-0.0,42900528.0,42900528.0,40693030.0,436859.0,40256171.0,0.0,436859.0,EastLowland,Valysar
8,188094.0,0.0,188094.0,111343285.0,0.0,26487452.0,26487452.0,115406090.0,269781.0,115136309.0,0.0,269781.0,WestLowland,Therys
9,1352264.0,0.0,1352264.0,4979134.0,0.0,190425841.0,190425841.0,7087563.0,1938186.0,5149377.0,0.0,1938186.0,CentralSouth,Therys
10,1636474.0,0.0,1636474.0,11557522.0,0.0,230448262.0,230448262.0,14297056.0,2345969.0,11951087.0,0.0,2345969.0,CentralNorth,Therys
11,181429.0,67978.0,249407.0,3968444.0,443451467.0,35545601.0,478997068.0,6309189.0,295439.0,4104357.0,1909393.0,2204832.0,NorthHorst,Therys
12,777263.0,0.0,777263.0,368559.0,0.0,109454240.0,109454240.0,1495853.0,1114627.0,381226.0,0.0,1114627.0,CentralRamp,Therys
13,3512898.0,0.0,3512898.0,5092346.0,0.0,494686310.0,494686310.0,10305681.0,5039101.0,5266580.0,0.0,5039101.0,CentralHorst,Therys
14,0.0,0.0,0.0,17805450.0,0.0,0.0,0.0,18402584.0,0.0,18402584.0,0.0,0.0,EastLowland,Therys
15,41851.0,0.0,41851.0,79227017.0,0.0,5893397.0,5893397.0,81974694.0,60018.0,81914676.0,0.0,60018.0,WestLowland,Volon
16,2777432.0,0.0,2777432.0,34579052.0,0.0,391118011.0,391118011.0,39737230.0,3980913.0,35756317.0,0.0,3980913.0,CentralSouth,Volon
17,491857.0,0.0,491857.0,6010022.0,-0.0,69263373.0,69263373.0,6919415.0,705000.0,6214414.0,0.0,705000.0,CentralNorth,Volon
18,133986.0,27079.0,161066.0,1656285.0,175899826.0,26250389.0,202150215.0,2687902.0,218177.0,1712901.0,756823.0,975000.0,NorthHorst,Volon
19,1124807.0,0.0,1124807.0,736987.0,0.0,158395280.0,158395280.0,2374942.0,1612666.0,762276.0,0.0,1612666.0,CentralRamp,Volon
20,8040870.0,0.0,8040870.0,8425851.0,-0.0,1132315372.0,1132315372.0,20246748.0,11532423.0,8714326.0,0.0,11532423.0,CentralHorst,Volon
21,0.0,0.0,0.0,33174862.0,0.0,0.0,0.0,34296143.0,0.0,34296143.0,0.0,0.0,EastLowland,Volon
