1.0
DISPOSAL - DRILLED
PLANNED_1 461809.590 5932990.360 0.0000
1
4.615095900000000256e+05 5.932790360000000335e+06 -2.271620784424986184e+01 -9.990000000000000000e+02
4.615097139999999781e+05 5.932790535000000149e+06 -2.227410203602986982e+01 -9.990000000000000000e+02
4.615098389999999781e+05 5.932790711000000127e+06 -2.183147789506468683e+01 -9.990000000000000000e+02
4.615099629999999888e+05 5.932790885999999940e+06 -2.138784196228461099e+01 -9.990000000000000000e+02
4.615100879999999888e+05 5.932791061999999918e+06 -2.094377478201460363e+01 -9.990000000000000000e+02
4.615102119999999995e+05 5.932791236999999732e+06 -2.049850085608480299e+01 -9.990000000000000000e+02
4.615103360000000102e+05 5.932791411999999546e+06 -2.005255729685763910e+01 -9.990000000000000000e+02
4.615104610000000102e+05 5.932791588000000454e+06 -1.960616324729419446e+01 -9.990000000000000000e+02
4.615105850000000210e+05 5.932791763000000268e+06 -1.915867029245436726e+01 -9.990000000000000000e+02
4.615107089999999735e+05 5.932791939000000246e+06 -1.871059155466017643e+01 -9.990000000000000000e+02
4.615108339999999735e+05 5.932792114000000060e+06 -1.826156438192944620e+01 -9.990000000000000000e+02
4.615109579999999842e+05 5.932792288999999873e+06 -1.781173589614340713e+01 -9.990000000000000000e+02
4.615110829999999842e+05 5.932792464999999851e+06 -1.736142513922849062e+01 -9.990000000000000000e+02
4.615112069999999949e+05 5.932792639999999665e+06 -1.690992928839939680e+01 -9.990000000000000000e+02
4.615113310000000056e+05 5.932792815999999642e+06 -1.645801768406780496e+01 -9.990000000000000000e+02
4.615114560000000056e+05 5.932792991000000387e+06 -1.600506852089987930e+01 -9.990000000000000000e+02
4.615115800000000163e+05 5.932793166000000201e+06 -1.555131119499198356e+01 -9.990000000000000000e+02
4.615117050000000163e+05 5.932793342000000179e+06 -1.509704022390902090e+01 -9.990000000000000000e+02
4.615118290000000270e+05 5.932793516999999993e+06 -1.464169888099349492e+01 -9.990000000000000000e+02
4.615119529999999795e+05 5.932793692999999970e+06 -1.418581224737560653e+01 -9.990000000000000000e+02
4.615120779999999795e+05 5.932793867999999784e+06 -1.372889980230565499e+01 -9.990000000000000000e+02
4.615122019999999902e+05 5.932794043999999762e+06 -1.327141116368617091e+01 -9.990000000000000000e+02
4.615123269999999902e+05 5.932794218999999575e+06 -1.281290165760980138e+01 -9.990000000000000000e+02
4.615124510000000009e+05 5.932794394000000320e+06 -1.235357554081558362e+01 -9.990000000000000000e+02
4.615125750000000116e+05 5.932794570000000298e+06 -1.189367505491771659e+01 -9.990000000000000000e+02
4.615127000000000116e+05 5.932794745000000112e+06 -1.143276136558997713e+01 -9.990000000000000000e+02
4.615128240000000224e+05 5.932794921000000089e+06 -1.097124427982650374e+01 -9.990000000000000000e+02
4.615129490000000224e+05 5.932795095999999903e+06 -1.050881927637612812e+01 -9.990000000000000000e+02
4.615130729999999749e+05 5.932795271999999881e+06 -1.004568012912299935e+01 -9.990000000000000000e+02
4.615131969999999856e+05 5.932795446999999695e+06 -9.581522661539864316e+00 -9.990000000000000000e+02
4.615133219999999856e+05 5.932795622000000440e+06 -9.116673128423142813e+00 -9.990000000000000000e+02
4.615134459999999963e+05 5.932795798000000417e+06 -8.651093501561643251e+00 -9.990000000000000000e+02
4.615135709999999963e+05 5.932795973000000231e+06 -8.184619754043051643e+00 -9.990000000000000000e+02
4.615136950000000070e+05 5.932796149000000209e+06 -7.717405375169157367e+00 -9.990000000000000000e+02
4.615138200000000070e+05 5.932796324000000022e+06 -7.249302632683416903e+00 -9.990000000000000000e+02
4.615139440000000177e+05 5.932796500000000000e+06 -6.780448806730930755e+00 -9.990000000000000000e+02
4.615140680000000284e+05 5.932796674999999814e+06 -6.310699084753462529e+00 -9.990000000000000000e+02
4.615141930000000284e+05 5.932796850999999791e+06 -5.840314760561913232e+00 -9.990000000000000000e+02
4.615143169999999809e+05 5.932797025999999605e+06 -5.368927829912490068e+00 -9.990000000000000000e+02
4.615144419999999809e+05 5.932797201999999583e+06 -4.896894641062967679e+00 -9.990000000000000000e+02
4.615145659999999916e+05 5.932797377000000328e+06 -4.423866381989945751e+00 -9.990000000000000000e+02
4.615146909999999916e+05 5.932797553000000305e+06 -3.950180295520979712e+00 -9.990000000000000000e+02
4.615148150000000023e+05 5.932797728000000119e+06 -3.475506809263819719e+00 -9.990000000000000000e+02
4.615149390000000130e+05 5.932797902999999933e+06 -3.000011715267170587e+00 -9.990000000000000000e+02
4.615150640000000130e+05 5.932798078999999911e+06 -2.523841623033494130e+00 -9.990000000000000000e+02
4.615151880000000237e+05 5.932798253999999724e+06 -2.046695873486278572e+00 -9.990000000000000000e+02
4.615153130000000237e+05 5.932798429999999702e+06 -1.568963780302730981e+00 -9.990000000000000000e+02
