FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,20821960.0,0,20821960.0,44941193.0,0.0,3831240676.0,3831240676.0,79530209.0,33214123.0,46316086.0,0.0,33214123.0
2,0.0,0,0.0,67833537.0,0.0,0.0,0.0,69917582.0,0.0,69917582.0,0.0,0.0
3,20227087.0,0,20227087.0,46127047.0,0.0,3721784075.0,3721784075.0,79795923.0,32260417.0,47535506.0,0.0,32260417.0
4,0.0,0,0.0,68291446.0,0.0,0.0,0.0,70384864.0,0.0,70384864.0,0.0,0.0
5,14072992.0,0,14072992.0,41076201.0,0.0,2589430472.0,2589430472.0,64772742.0,22443354.0,42329388.0,0.0,22443354.0
6,0.0,0,0.0,52583817.0,0.0,0.0,0.0,54193780.0,0.0,54193780.0,0.0,0.0
