ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,268923974.41,43189793.86,33135638.33,20840023.76
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,206550471.45,39874062.96,32218814.8,20263405.19
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,133241519.41,27685594.89,22352819.93,14058377.08
LowerReek,2,0.0,0.0,0.0,0.0
