DATE,BLOCK,BPR
2000-01-01,1095,308.903076171875
2000-01-01,"15,28,1",308.903076171875
2000-01-01,"15,28,10",309.63092041015625
2000-01-01,"15,28,13",310.0278625488281
2000-01-01,24135,309.63092041015625
2000-01-01,31815,310.0278625488281
2000-02-01,1095,308.924072265625
2000-02-01,"15,28,1",308.924072265625
2000-02-01,"15,28,10",309.72552490234375
2000-02-01,"15,28,13",310.142822265625
2000-02-01,24135,309.72552490234375
2000-02-01,31815,310.142822265625
2000-03-01,1095,311.8057861328125
2000-03-01,"15,28,1",311.8057861328125
2000-03-01,"15,28,10",299.90106201171875
2000-03-01,"15,28,13",300.3977355957031
2000-03-01,24135,299.90106201171875
2000-03-01,31815,300.3977355957031
2000-04-01,1095,305.4187316894531
2000-04-01,"15,28,1",305.4187316894531
2000-04-01,"15,28,10",291.57305908203125
2000-04-01,"15,28,13",292.07537841796875
2000-04-01,24135,291.57305908203125
2000-04-01,31815,292.07537841796875
2000-05-01,1095,299.95867919921875
2000-05-01,"15,28,1",299.95867919921875
2000-05-01,"15,28,10",284.902587890625
2000-05-01,"15,28,13",285.39398193359375
2000-05-01,24135,284.902587890625
2000-05-01,31815,285.39398193359375
2000-06-01,1095,295.36962890625
2000-06-01,"15,28,1",295.36962890625
2000-06-01,"15,28,10",278.4565124511719
2000-06-01,"15,28,13",278.93829345703125
2000-06-01,24135,278.4565124511719
2000-06-01,31815,278.93829345703125
2000-07-01,1095,293.6787109375
2000-07-01,"15,28,1",293.6787109375
2000-07-01,"15,28,10",277.1456298828125
2000-07-01,"15,28,13",277.4871826171875
2000-07-01,24135,277.1456298828125
2000-07-01,31815,277.4871826171875
2000-08-01,1095,292.5975036621094
2000-08-01,"15,28,1",292.5975036621094
2000-08-01,"15,28,10",275.6706848144531
2000-08-01,"15,28,13",275.9949035644531
2000-08-01,24135,275.6706848144531
2000-08-01,31815,275.9949035644531
2000-09-01,1095,291.57647705078125
2000-09-01,"15,28,1",291.57647705078125
2000-09-01,"15,28,10",274.46087646484375
2000-09-01,"15,28,13",274.78387451171875
2000-09-01,24135,274.46087646484375
2000-09-01,31815,274.78387451171875
2000-10-01,1095,290.7037048339844
2000-10-01,"15,28,1",290.7037048339844
2000-10-01,"15,28,10",273.5163269042969
2000-10-01,"15,28,13",273.8390197753906
2000-10-01,24135,273.5163269042969
2000-10-01,31815,273.8390197753906
2000-11-01,1095,289.99151611328125
2000-11-01,"15,28,1",289.99151611328125
2000-11-01,"15,28,10",272.71466064453125
2000-11-01,"15,28,13",273.03668212890625
2000-11-01,24135,272.71466064453125
2000-11-01,31815,273.03668212890625
2000-12-01,1095,289.4555358886719
2000-12-01,"15,28,1",289.4555358886719
2000-12-01,"15,28,10",272.0661926269531
2000-12-01,"15,28,13",272.3875732421875
2000-12-01,24135,272.0661926269531
2000-12-01,31815,272.3875732421875
2001-01-01,1095,289.029296875
2001-01-01,"15,28,1",289.029296875
2001-01-01,"15,28,10",271.5106506347656
2001-01-01,"15,28,13",271.8311462402344
2001-01-01,24135,271.5106506347656
2001-01-01,31815,271.8311462402344
2001-02-01,1095,271.2914733886719
2001-02-01,"15,28,1",271.2914733886719
2001-02-01,"15,28,10",264.4251708984375
2001-02-01,"15,28,13",264.540283203125
2001-02-01,24135,264.4251708984375
2001-02-01,31815,264.540283203125
2001-03-01,1095,271.836181640625
2001-03-01,"15,28,1",271.836181640625
2001-03-01,"15,28,10",263.7712097167969
2001-03-01,"15,28,13",263.9306945800781
2001-03-01,24135,263.7712097167969
2001-03-01,31815,263.9306945800781
2001-04-01,1095,272.9850769042969
2001-04-01,"15,28,1",272.9850769042969
2001-04-01,"15,28,10",265.54962158203125
2001-04-01,"15,28,13",265.68829345703125
