FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,18871621.0,0,18871621.0,48945272.0,0.0,3472378249.0,3472378249.0,80549337.0,30105771.0,50443566.0,0.0,30105771.0
2,0.0,0,0.0,74866011.0,0.0,0.0,0.0,77165886.0,0.0,77165886.0,0.0,0.0
3,21274254.0,0,21274254.0,44209849.0,0.0,3914462756.0,3914462756.0,79494588.0,33932141.0,45562447.0,0.0,33932141.0
4,0.0,0,0.0,68451329.0,0.0,0.0,0.0,70550343.0,0.0,70550343.0,0.0,0.0
5,14491081.0,0,14491081.0,40897583.0,0.0,2666358887.0,2666358887.0,65255396.0,23110565.0,42144832.0,0.0,23110565.0
6,0.0,0,0.0,50618833.0,0.0,0.0,0.0,52168255.0,0.0,52168255.0,0.0,0.0
