ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,261661547.04,41418874.51,30133644.43,18951977.31
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,225113901.6,43179913.16,34034173.76,21405140.37
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,132848765.2,28074860.07,23266228.69,14632847.99
LowerReek,2,0.0,0.0,0.0,0.0
