ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,261651118.28,41416459.92,29984518.38,18858187.34
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,225149830.92,43194773.07,33843635.16,21285304.78
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,132877126.92,28081882.95,23055008.96,14500005.37
LowerReek,Region_2,0.0,0.0,0.0,0.0
