DATE,REGION,RGIP,RGIPG,RGIPL,RGPR,RGPT,ROIP,ROIPG,ROIPL,RPR
2000-01-01,1,3752241152.0,0.0,3752241152.0,0.0,0.0,20392616.0,0.0,20392616.0,306.12286376953125
2000-01-01,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.1580505371094
2000-01-01,3,3634579968.0,0.0,3634579968.0,0.0,0.0,19753152.0,0.0,19753152.0,306.6786804199219
2000-01-01,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.43017578125
2000-01-01,5,2437716224.0,0.0,2437716224.0,0.0,0.0,13248458.0,0.0,13248458.0,307.20379638671875
2000-01-01,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.57916259765625
2000-02-01,1,3749169152.0,10.534775733947754,3749169152.0,0.0,0.0,20375920.0,0.0,20375920.0,306.0644836425781
2000-02-01,2,3361363.5,19.55497169494629,3361343.75,0.0,0.0,18267.73828125,0.0,18267.73828125,305.9950866699219
2000-02-01,3,3628812800.0,-11.434072494506836,3628812800.0,0.0,0.0,19721808.0,0.0,19721808.0,306.6108093261719
2000-02-01,4,6803722.5,43.19132614135742,6803679.5,0.0,0.0,36972.984375,0.0,36972.984375,304.5859375
2000-02-01,5,2435923712.0,32.20429992675781,2435923712.0,0.0,0.0,13238716.0,0.0,13238716.0,307.1439514160156
2000-02-01,6,466849.28125,38.27225875854492,466811.0,0.0,0.0,2534.426025390625,0.0,2534.426025390625,306.84808349609375
2000-03-01,1,3732594176.0,5.774234771728516,3732594176.0,174545.828125,5060892.5,20285838.0,0.0,20285838.0,297.8257141113281
2000-03-01,2,4498411.0,6.072803974151611,4498405.0,0.0,0.0,24447.259765625,0.0,24447.259765625,301.47552490234375
2000-03-01,3,3599605760.0,48.88520050048828,3599605760.0,1226363.875,36669588.0,19563074.0,0.0,19563074.0,298.46441650390625
2000-03-01,4,8945726.0,19.010221481323242,8945707.0,0.0,0.0,48614.23046875,0.0,48614.23046875,298.78497314453125
2000-03-01,5,2417041152.0,47.0273551940918,2417041152.0,674664.9375,19565060.0,13136093.0,0.0,13136093.0,298.7319030761719
2000-03-01,6,556763.75,35.88893127441406,556727.875,0.0,0.0,3022.8564453125,0.0,3022.8564453125,301.2420654296875
2000-04-01,1,3716273152.0,72.01397705078125,3716272896.0,180792.625,10665574.0,20197136.0,0.0,20197136.0,290.90582275390625
2000-04-01,2,5368619.0,68.87001037597656,5368550.0,0.0,0.0,29176.71484375,0.0,29176.71484375,295.2125549316406
2000-04-01,3,3578008320.0,278.1450500488281,3578007808.0,901775.4375,65716072.0,19445696.0,0.0,19445696.0,291.6162414550781
2000-04-01,4,10321846.0,48.884735107421875,10321797.0,0.0,0.0,56093.171875,0.0,56093.171875,292.9252014160156
2000-04-01,5,2396355840.0,447.6989440917969,2396355584.0,698655.5,41223200.0,13023674.0,0.0,13023674.0,291.66400146484375
2000-04-01,6,603989.75,84.28272247314453,603905.5,0.0,0.0,3279.901123046875,0.0,3279.901123046875,295.206787109375
2000-05-01,1,3701239808.0,85.65617370605469,3701239808.0,180786.28125,16089238.0,20115434.0,0.0,20115434.0,285.0774841308594
2000-05-01,2,6108309.0,156.0939178466797,6108153.0,0.0,0.0,33196.79296875,0.0,33196.79296875,289.55169677734375
2000-05-01,3,3559776000.0,127.55166625976562,3559775744.0,792928.1875,89742192.0,19346608.0,0.0,19346608.0,285.7920227050781
2000-05-01,4,11465935.0,98.78185272216797,11465836.0,0.0,0.0,62311.05078125,0.0,62311.05078125,287.5976257324219
2000-05-01,5,2377291264.0,394.96234130859375,2377291008.0,698796.0,62186956.0,12920060.0,0.0,12920060.0,285.7174072265625
2000-05-01,6,636903.75,285.323486328125,636618.375,0.0,0.0,3458.830078125,0.0,3458.830078125,289.8506774902344
2000-06-01,1,3686100992.0,78.10504150390625,3686100736.0,180783.609375,21693548.0,20033156.0,0.0,20033156.0,279.4449157714844
2000-06-01,2,6836065.0,178.07864379882812,6835887.0,0.0,0.0,37151.9765625,0.0,37151.9765625,283.9366149902344
2000-06-01,3,3540635392.0,21.758085250854492,3540635392.0,753750.875,113241256.0,19242582.0,0.0,19242582.0,280.1509704589844
2000-06-01,4,12517401.0,62.624755859375,12517339.0,0.0,0.0,68025.5,0.0,68025.5,282.212158203125
2000-06-01,5,2358997504.0,457.98175048828125,2358996992.0,698842.125,83850928.0,12820636.0,0.0,12820636.0,280.020263671875
2000-06-01,6,663762.1875,415.5212097167969,663346.625,0.0,0.0,3604.640625,0.0,3604.640625,284.46490478515625
2000-07-01,1,3676269824.0,90.4095458984375,3676269824.0,180615.5,27112636.0,19979726.0,0.0,19979726.0,277.5739440917969
2000-07-01,2,7537582.5,162.2927703857422,7537420.5,0.0,0.0,40964.5703125,0.0,40964.5703125,281.1195068359375
2000-07-01,3,3517514496.0,78.3440170288086,3517514240.0,719063.1875,134970176.0,19116924.0,0.0,19116924.0,278.39019775390625
2000-07-01,4,13400733.0,56.65673065185547,13400677.0,0.0,0.0,72826.21875,0.0,72826.21875,279.53131103515625
2000-07-01,5,2344993280.0,543.9573364257812,2344992512.0,606799.1875,102054864.0,12744525.0,0.0,12744525.0,278.02294921875
2000-07-01,6,683358.625,387.8039245605469,682970.8125,0.0,0.0,3711.146484375,0.0,3711.146484375,282.0077819824219
