PRESSURE,CONBPRES,WELL,CONJPOS,DEPTH,SWAT,CONIDX,SGAS,DRAWDOWN,CONKPOS,WELLMODEL,DATE,CONIPOS
299.56298828125,299.56298828125,R_A3,41,1622.4765625,0.04804963245987892,12,0.0,0,11,STANDARD,2018-01-01,29
299.7137145996094,299.7137145996094,R_A3,41,1624.724853515625,0.055272217839956284,13,0.0,0,12,STANDARD,2018-01-01,29
299.86444091796875,299.86444091796875,R_A3,41,1626.97314453125,0.3771701753139496,14,0.0,0,13,STANDARD,2018-01-01,29
300.0151672363281,300.0151672363281,R_A3,41,1629.221435546875,0.35019123554229736,15,0.0,0,14,STANDARD,2018-01-01,29
300.1658935546875,300.1658935546875,R_A3,41,1631.4697265625,0.7982867360115051,16,0.0,0,15,STANDARD,2018-01-01,29
300.2671813964844,300.2671813964844,R_A3,41,1632.9805908203125,0.795113205909729,17,0.0,0,16,STANDARD,2018-01-01,29
300.4046936035156,300.4046936035156,R_A3,41,1635.0316162109375,0.7541136145591736,18,0.0,0,26,STANDARD,2018-01-01,29
300.6278991699219,300.6278991699219,R_A3,41,1638.3603515625,0.04372460022568703,19,0.0,0,27,STANDARD,2018-01-01,29
300.8511047363281,300.8511047363281,R_A3,41,1641.6890869140625,0.08389399200677872,20,0.0,0,28,STANDARD,2018-01-01,29
301.0743103027344,301.0743103027344,R_A3,41,1645.017822265625,0.8067247867584229,21,0.0,0,29,STANDARD,2018-01-01,29
301.29754638671875,301.29754638671875,R_A3,41,1648.3465576171875,0.06094367429614067,22,0.0,0,30,STANDARD,2018-01-01,29
300.3794250488281,300.3794250488281,R_A4,52,1634.6546630859375,0.17977197468280792,1,0.0,0,1,STANDARD,2018-01-01,30
300.0240173339844,300.0240173339844,R_A4,52,1629.3533935546875,0.6481541991233826,2,0.0,0,1,STANDARD,2018-01-01,31
300.1617126464844,300.1617126464844,R_A4,52,1631.4073486328125,0.08815117925405502,3,0.0,0,2,STANDARD,2018-01-01,31
300.2994384765625,300.2994384765625,R_A4,52,1633.46142578125,0.053470492362976074,4,0.0,0,3,STANDARD,2018-01-01,31
300.1967468261719,300.1967468261719,R_A4,52,1631.929931640625,0.07363821566104889,5,0.0,0,3,STANDARD,2018-01-01,32
300.3725280761719,300.3725280761719,R_A4,51,1634.5517578125,0.21316520869731903,6,0.0,0,3,STANDARD,2018-01-01,32
300.4974365234375,300.4974365234375,R_A4,51,1636.41455078125,0.054551273584365845,7,0.0,0,4,STANDARD,2018-01-01,32
300.57208251953125,300.57208251953125,R_A4,51,1637.52783203125,0.056029271334409714,8,0.0,0,4,STANDARD,2018-01-01,33
300.4461975097656,300.4461975097656,R_A4,51,1635.6502685546875,0.1239713579416275,9,0.0,0,3,STANDARD,2018-01-01,33
300.8626403808594,300.8626403808594,R_A4,50,1641.861328125,0.059190236032009125,10,0.0,0,4,STANDARD,2018-01-01,33
300.778076171875,300.778076171875,R_A4,50,1640.5999755859375,0.0598246231675148,11,0.0,0,4,STANDARD,2018-01-01,34
300.6526794433594,300.6526794433594,R_A4,50,1638.7298583984375,0.13853271305561066,12,0.0,0,3,STANDARD,2018-01-01,34
300.7069396972656,300.7069396972656,R_A4,50,1639.5390625,0.13951125741004944,13,0.0,0,3,STANDARD,2018-01-01,35
301.0513916015625,301.0513916015625,R_A4,49,1644.676025390625,0.23780065774917603,14,0.0,0,3,STANDARD,2018-01-01,35
300.93463134765625,300.93463134765625,R_A4,49,1642.9346923828125,0.22771285474300385,15,0.0,0,2,STANDARD,2018-01-01,35
301.0455627441406,301.0455627441406,R_A4,49,1644.5889892578125,0.1323792040348053,16,0.0,0,29,STANDARD,2018-01-01,36
301.0136413574219,301.0136413574219,R_A4,48,1644.1129150390625,0.0884443148970604,17,0.0,0,29,STANDARD,2018-01-01,36
301.359375,301.359375,R_A4,48,1649.268798828125,0.18991148471832275,18,0.0,0,29,STANDARD,2018-01-01,37
301.6927795410156,301.6927795410156,R_A4,48,1654.23974609375,0.1672397404909134,19,0.0,0,29,STANDARD,2018-01-01,38
302.1966857910156,302.1966857910156,R_A4,47,1661.752685546875,0.6481541991233826,20,0.0,0,29,STANDARD,2018-01-01,38
303.8910827636719,303.8910827636719,R_A5,20,1685.5223388671875,1.0,1,0.0,0,1,STANDARD,2018-01-01,31
304.09906005859375,304.09906005859375,R_A5,20,1687.71728515625,1.0,2,0.0,0,2,STANDARD,2018-01-01,31
304.30706787109375,304.30706787109375,R_A5,20,1689.9122314453125,1.0,3,0.0,0,3,STANDARD,2018-01-01,31
304.51507568359375,304.51507568359375,R_A5,20,1692.1072998046875,1.0,4,0.0,0,4,STANDARD,2018-01-01,31
304.72308349609375,304.72308349609375,R_A5,20,1694.30224609375,1.0,5,0.0,0,5,STANDARD,2018-01-01,31
304.93109130859375,304.93109130859375,R_A5,20,1696.4971923828125,1.0,6,0.0,0,6,STANDARD,2018-01-01,31
305.44488525390625,305.44488525390625,R_A5,20,1698.692138671875,1.0,7,0.0,0,7,STANDARD,2018-01-01,31
305.6529235839844,305.6529235839844,R_A5,20,1700.88720703125,1.0,8,0.0,0,8,STANDARD,2018-01-01,31
305.9578857421875,305.9578857421875,R_A5,20,1707.33056640625,1.0,9,0.0,0,11,STANDARD,2018-01-01,31
305.44976806640625,305.44976806640625,R_A5,21,1701.968994140625,1.0,10,0.0,0,11,STANDARD,2018-01-01,31
305.6434631347656,305.6434631347656,R_A5,21,1704.012939453125,1.0,11,0.0,0,12,STANDARD,2018-01-01,31
305.8491516113281,305.8491516113281,R_A5,21,1706.0567626953125,1.0,12,0.0,0,13,STANDARD,2018-01-01,31
306.0428466796875,306.0428466796875,R_A5,21,1708.1007080078125,1.0,13,0.0,0,14,STANDARD,2018-01-01,31
306.2365417480469,306.2365417480469,R_A5,21,1710.1446533203125,1.0,14,0.0,0,15,STANDARD,2018-01-01,31
306.57525634765625,306.57525634765625,R_A5,21,1712.1885986328125,1.0,15,0.0,0,16,STANDARD,2018-01-01,31
306.7581481933594,306.7581481933594,R_A5,21,1714.1181640625,1.0,16,0.0,0,17,STANDARD,2018-01-01,31
306.870361328125,306.870361328125,R_A5,21,1715.30224609375,1.0,17,0.0,0,18,STANDARD,2018-01-01,31
306.8419189453125,306.8419189453125,R_A5,21,1716.6597900390625,1.0,18,0.0,0,26,STANDARD,2018-01-01,31
307.04205322265625,307.04205322265625,R_A5,21,1718.7713623046875,1.0,19,0.0,0,27,STANDARD,2018-01-01,31
307.5479736328125,307.5479736328125,R_A5,21,1720.8829345703125,1.0,20,0.0,0,28,STANDARD,2018-01-01,31
307.74810791015625,307.74810791015625,R_A5,21,1722.99462890625,1.0,21,0.0,0,29,STANDARD,2018-01-01,31
307.9482116699219,307.9482116699219,R_A5,21,1725.106201171875,1.0,22,0.0,0,30,STANDARD,2018-01-01,31
305.01666259765625,305.01666259765625,R_A6,42,1694.17333984375,1.0,1,0.0,0,1,STANDARD,2018-01-01,17
305.1621398925781,305.1621398925781,R_A6,42,1695.7083740234375,1.0,2,0.0,0,2,STANDARD,2018-01-01,17
305.3076171875,305.3076171875,R_A6,42,1697.243408203125,1.0,3,0.0,0,3,STANDARD,2018-01-01,17
305.4530944824219,305.4530944824219,R_A6,42,1698.778564453125,1.0,4,0.0,0,4,STANDARD,2018-01-01,17
305.59857177734375,305.59857177734375,R_A6,42,1700.3135986328125,1.0,5,0.0,0,5,STANDARD,2018-01-01,17
305.4449768066406,305.4449768066406,R_A6,42,1701.8487548828125,1.0,6,0.0,0,6,STANDARD,2018-01-01,17
305.5904846191406,305.5904846191406,R_A6,42,1703.3839111328125,1.0,7,0.0,0,7,STANDARD,2018-01-01,17
305.7359619140625,305.7359619140625,R_A6,42,1704.9189453125,1.0,8,0.0,0,8,STANDARD,2018-01-01,17
306.18048095703125,306.18048095703125,R_A6,42,1706.4539794921875,1.0,9,0.0,0,9,STANDARD,2018-01-01,17
306.3259582519531,306.3259582519531,R_A6,42,1707.989013671875,1.0,10,0.0,0,10,STANDARD,2018-01-01,17
306.2035827636719,306.2035827636719,R_A6,42,1709.9228515625,1.0,11,0.0,0,11,STANDARD,2018-01-01,17
306.42462158203125,306.42462158203125,R_A6,42,1712.2554931640625,1.0,12,0.0,0,12,STANDARD,2018-01-01,17
306.65765380859375,306.65765380859375,R_A6,42,1714.5880126953125,1.0,13,0.0,0,13,STANDARD,2018-01-01,17
306.87872314453125,306.87872314453125,R_A6,42,1716.920654296875,1.0,14,0.0,0,14,STANDARD,2018-01-01,17
307.09979248046875,307.09979248046875,R_A6,42,1719.253173828125,1.0,15,0.0,0,15,STANDARD,2018-01-01,17
307.46588134765625,307.46588134765625,R_A6,42,1721.585693359375,1.0,16,0.0,0,16,STANDARD,2018-01-01,17
307.68695068359375,307.68695068359375,R_A6,42,1723.9183349609375,1.0,17,0.0,0,17,STANDARD,2018-01-01,17
307.8217468261719,307.8217468261719,R_A6,42,1725.340576171875,1.0,18,0.0,0,18,STANDARD,2018-01-01,17
307.76995849609375,307.76995849609375,R_A6,42,1726.4515380859375,1.0,19,0.0,0,26,STANDARD,2018-01-01,17
307.9320373535156,307.9320373535156,R_A6,42,1728.16162109375,1.0,20,0.0,0,27,STANDARD,2018-01-01,17
308.39990234375,308.39990234375,R_A6,42,1729.871826171875,1.0,21,0.0,0,28,STANDARD,2018-01-01,17
308.56201171875,308.56201171875,R_A6,42,1731.58203125,1.0,22,0.0,0,29,STANDARD,2018-01-01,17
308.4183044433594,308.4183044433594,R_A6,42,1733.2921142578125,1.0,23,0.0,0,30,STANDARD,2018-01-01,17
299.2252197265625,299.2252197265625,R_A2,30,1638.732421875,0.05224063619971275,1,0.0,0,1,STANDARD,2018-03-01,22
299.342529296875,299.342529296875,R_A2,30,1640.482421875,0.05325904116034508,2,0.0,0,2,STANDARD,2018-03-01,22
299.4598388671875,299.4598388671875,R_A2,30,1642.2325439453125,0.05551868677139282,3,0.0,0,3,STANDARD,2018-03-01,22
299.5771789550781,299.5771789550781,R_A2,30,1643.9825439453125,0.06154978275299072,4,0.0,0,4,STANDARD,2018-03-01,22
299.69451904296875,299.69451904296875,R_A2,30,1645.7325439453125,0.08166195452213287,5,0.0,0,5,STANDARD,2018-03-01,22
299.8076171875,299.8076171875,R_A2,30,1647.4825439453125,0.6482468843460083,6,0.0,0,6,STANDARD,2018-03-01,22
299.8905029296875,299.8905029296875,R_A2,30,1649.2325439453125,0.7173171639442444,7,0.0,0,7,STANDARD,2018-03-01,22
299.9151916503906,299.9151916503906,R_A2,30,1650.9825439453125,0.21681274473667145,8,0.0,0,8,STANDARD,2018-03-01,22
300.0323181152344,300.0323181152344,R_A2,30,1652.732666015625,0.11636169999837875,9,0.0,0,9,STANDARD,2018-03-01,22
300.1482238769531,300.1482238769531,R_A2,30,1654.482666015625,0.18568752706050873,10,0.0,0,10,STANDARD,2018-03-01,22
300.2276916503906,300.2276916503906,R_A2,30,1656.371337890625,0.06593196094036102,11,0.0,0,11,STANDARD,2018-03-01,22
300.54644775390625,300.54644775390625,R_A2,30,1658.398681640625,0.06879629194736481,12,0.0,0,12,STANDARD,2018-03-01,22
300.6117248535156,300.6117248535156,R_A2,30,1660.4259033203125,0.4105713665485382,13,0.0,0,13,STANDARD,2018-03-01,22
300.7478332519531,300.7478332519531,R_A2,30,1662.4532470703125,0.45397689938545227,14,0.0,0,14,STANDARD,2018-03-01,22
300.8841857910156,300.8841857910156,R_A2,30,1664.48046875,0.8792608976364136,15,0.0,0,15,STANDARD,2018-03-01,22
301.0202331542969,301.0202331542969,R_A2,30,1666.5078125,0.8842198848724365,16,0.0,0,16,STANDARD,2018-03-01,22
301.1563720703125,301.1563720703125,R_A2,30,1668.5350341796875,0.8482182621955872,17,0.0,0,17,STANDARD,2018-03-01,22
301.4560852050781,301.4560852050781,R_A2,29,1675.7520751953125,0.9508044123649597,18,0.0,0,17,STANDARD,2018-03-01,22
301.5661926269531,301.5661926269531,R_A2,29,1677.3944091796875,0.9754686951637268,19,0.0,0,18,STANDARD,2018-03-01,22
303.25042724609375,303.25042724609375,R_A2,29,1678.8330078125,1.0,20,9.228755997250926e-15,0,26,STANDARD,2018-03-01,22
303.3109436035156,303.3109436035156,R_A2,29,1680.539306640625,1.0,21,1.9642285776946648e-14,0,27,STANDARD,2018-03-01,22
303.5655212402344,303.5655212402344,R_A2,29,1682.24560546875,1.0,22,2.8205832919400882e-14,0,28,STANDARD,2018-03-01,22
303.29150390625,303.29150390625,R_A2,29,1683.951904296875,1.0,23,6.082650442357229e-12,0,29,STANDARD,2018-03-01,22
302.97222900390625,302.97222900390625,R_A2,29,1685.6583251953125,1.0000157356262207,24,1.5860556459301733e-06,0,30,STANDARD,2018-03-01,22
284.835693359375,284.835693359375,R_A5,20,1685.5223388671875,0.9999999403953552,1,-2.296985490701786e-09,0,1,STANDARD,2018-04-28,31
285.0435485839844,285.0435485839844,R_A5,20,1687.71728515625,0.9999999403953552,2,-2.3867821052903082e-09,0,2,STANDARD,2018-04-28,31
285.2515869140625,285.2515869140625,R_A5,20,1689.9122314453125,0.9999999403953552,3,-2.4014223942714352e-09,0,3,STANDARD,2018-04-28,31
285.4598083496094,285.4598083496094,R_A5,20,1692.1072998046875,0.9999999403953552,4,-2.7182167627870513e-09,0,4,STANDARD,2018-04-28,31
285.66796875,285.66796875,R_A5,20,1694.30224609375,0.9999999403953552,5,-2.767585272067663e-09,0,5,STANDARD,2018-04-28,31
285.87591552734375,285.87591552734375,R_A5,20,1696.4971923828125,0.9999999403953552,6,-2.189012304754101e-09,0,6,STANDARD,2018-04-28,31
286.4070739746094,286.4070739746094,R_A5,20,1698.692138671875,1.0,7,-5.621891840945636e-10,0,7,STANDARD,2018-04-28,31
287.1105041503906,287.1105041503906,R_A5,20,1700.88720703125,1.0,8,-2.4762917411047525e-12,0,8,STANDARD,2018-04-28,31
279.8381652832031,279.8381652832031,R_A5,20,1707.33056640625,1.0,9,-2.6756787757653555e-11,0,11,STANDARD,2018-04-28,31
278.37896728515625,278.37896728515625,R_A5,21,1701.968994140625,1.0,10,-5.33548649706006e-10,0,11,STANDARD,2018-04-28,31
278.5726623535156,278.5726623535156,R_A5,21,1704.012939453125,1.0,11,-5.7273302767058e-10,0,12,STANDARD,2018-04-28,31
278.778564453125,278.778564453125,R_A5,21,1706.0567626953125,1.0,12,-2.4908341014762136e-11,0,13,STANDARD,2018-04-28,31
278.9732360839844,278.9732360839844,R_A5,21,1708.1007080078125,1.0,13,-5.846743662135667e-12,0,14,STANDARD,2018-04-28,31
279.1713562011719,279.1713562011719,R_A5,21,1710.1446533203125,1.0,14,-2.120503946045904e-11,0,15,STANDARD,2018-04-28,31
279.5233154296875,279.5233154296875,R_A5,21,1712.1885986328125,1.0,15,-2.6452728896231292e-12,0,16,STANDARD,2018-04-28,31
279.7173156738281,279.7173156738281,R_A5,21,1714.1181640625,1.0,16,-4.800892322576189e-12,0,17,STANDARD,2018-04-28,31
279.82965087890625,279.82965087890625,R_A5,21,1715.30224609375,1.0,17,-6.078420102320625e-13,0,18,STANDARD,2018-04-28,31
285.2793884277344,285.2793884277344,R_A5,21,1716.6597900390625,1.0,18,-8.893846770163805e-11,0,26,STANDARD,2018-04-28,31
285.476318359375,285.476318359375,R_A5,21,1718.7713623046875,1.0,19,-8.499113912652234e-11,0,27,STANDARD,2018-04-28,31
287.96026611328125,287.96026611328125,R_A5,21,1720.8829345703125,1.0,20,-9.67359271367694e-18,0,28,STANDARD,2018-04-28,31
300.765625,300.765625,R_A5,21,1722.99462890625,1.0,21,-9.795806271037389e-20,0,29,STANDARD,2018-04-28,31
305.85650634765625,305.85650634765625,R_A5,21,1725.106201171875,1.0,22,-1.1601158613700238e-21,0,30,STANDARD,2018-04-28,31
283.2096862792969,283.2096862792969,R_A3,41,1608.53857421875,0.6502186059951782,1,0.0,0,1,STANDARD,2018-07-03,28
283.3342590332031,283.3342590332031,R_A3,41,1610.482177734375,0.19482102990150452,2,0.0,0,2,STANDARD,2018-07-03,28
283.4638366699219,283.4638366699219,R_A3,41,1612.4256591796875,0.15055009722709656,3,0.0,0,3,STANDARD,2018-07-03,28
283.5937194824219,283.5937194824219,R_A3,41,1614.3692626953125,0.11891427636146545,4,0.0,0,4,STANDARD,2018-07-03,28
283.7236328125,283.7236328125,R_A3,41,1616.312744140625,0.6491364240646362,5,0.0,0,5,STANDARD,2018-07-03,28
283.3334655761719,283.3334655761719,R_A3,41,1610.8321533203125,0.6491328477859497,6,0.0,0,5,STANDARD,2018-07-03,29
283.4783630371094,283.4783630371094,R_A3,41,1612.744873046875,0.6523553729057312,7,0.0,0,6,STANDARD,2018-07-03,29
283.6488037109375,283.6488037109375,R_A3,41,1614.65771484375,0.19568991661071777,8,0.0,0,7,STANDARD,2018-07-03,29
283.7770080566406,283.7770080566406,R_A3,41,1616.5704345703125,0.1996389627456665,9,0.0,0,8,STANDARD,2018-07-03,29
283.9888916015625,283.9888916015625,R_A3,41,1618.4832763671875,0.7985482811927795,10,0.0,0,9,STANDARD,2018-07-03,29
284.98382568359375,284.98382568359375,R_A3,41,1620.39599609375,0.7978910803794861,11,0.0,0,10,STANDARD,2018-07-03,29
285.97869873046875,285.97869873046875,R_A3,41,1622.4765625,0.048194169998168945,12,0.0,0,11,STANDARD,2018-07-03,29
286.12890625,286.12890625,R_A3,41,1624.724853515625,0.05538998916745186,13,0.0,0,12,STANDARD,2018-07-03,29
286.2803649902344,286.2803649902344,R_A3,41,1626.97314453125,0.37761595845222473,14,0.0,0,13,STANDARD,2018-07-03,29
286.72210693359375,286.72210693359375,R_A3,41,1629.221435546875,0.35221701860427856,15,0.0,0,14,STANDARD,2018-07-03,29
287.0492248535156,287.0492248535156,R_A3,41,1631.4697265625,0.7974973320960999,16,0.0,0,15,STANDARD,2018-07-03,29
287.1505126953125,287.1505126953125,R_A3,41,1632.9805908203125,0.7943089008331299,17,0.0,0,16,STANDARD,2018-07-03,29
290.38787841796875,290.38787841796875,R_A3,41,1635.0316162109375,0.7538182735443115,18,0.0,0,26,STANDARD,2018-07-03,29
285.8768615722656,285.8768615722656,R_A3,41,1638.3603515625,0.044136617332696915,19,0.0,0,27,STANDARD,2018-07-03,29
286.0994567871094,286.0994567871094,R_A3,41,1641.6890869140625,0.08462009578943253,20,0.0,0,28,STANDARD,2018-07-03,29
289.7142333984375,289.7142333984375,R_A3,41,1645.017822265625,0.8060749173164368,21,0.0,0,29,STANDARD,2018-07-03,29
286.1405029296875,286.1405029296875,R_A3,41,1648.3465576171875,0.06192227080464363,22,0.0,0,30,STANDARD,2018-07-03,29
279.4208984375,279.4208984375,R_A4,52,1634.6546630859375,0.1797642707824707,1,0.0,0,1,STANDARD,2018-09-12,30
279.30908203125,279.30908203125,R_A4,52,1629.3533935546875,0.6495321393013,2,0.0,0,1,STANDARD,2018-09-12,31
279.4460754394531,279.4460754394531,R_A4,52,1631.4073486328125,0.08825438469648361,3,0.0,0,2,STANDARD,2018-09-12,31
279.58294677734375,279.58294677734375,R_A4,52,1633.46142578125,0.05354311317205429,4,0.0,0,3,STANDARD,2018-09-12,31
279.6728820800781,279.6728820800781,R_A4,52,1631.929931640625,0.0737929493188858,5,0.0,0,3,STANDARD,2018-09-12,32
279.6165466308594,279.6165466308594,R_A4,51,1634.5517578125,0.21182426810264587,6,0.0,0,3,STANDARD,2018-09-12,32
279.7351379394531,279.7351379394531,R_A4,51,1636.41455078125,0.0545688197016716,7,0.0,0,4,STANDARD,2018-09-12,32
279.99798583984375,279.99798583984375,R_A4,51,1637.52783203125,0.055874165147542953,8,0.0,0,4,STANDARD,2018-09-12,33
279.8731689453125,279.8731689453125,R_A4,51,1635.6502685546875,0.12344272434711456,9,0.0,0,3,STANDARD,2018-09-12,33
280.04876708984375,280.04876708984375,R_A4,50,1641.861328125,0.059746988117694855,10,0.0,0,4,STANDARD,2018-09-12,33
280.1565856933594,280.1565856933594,R_A4,50,1640.5999755859375,0.05992687866091728,11,0.0,0,4,STANDARD,2018-09-12,34
280.0329284667969,280.0329284667969,R_A4,50,1638.7298583984375,0.13880635797977448,12,0.0,0,3,STANDARD,2018-09-12,34
280.2433776855469,280.2433776855469,R_A4,50,1639.5390625,0.1397411823272705,13,0.0,0,3,STANDARD,2018-09-12,35
280.4679870605469,280.4679870605469,R_A4,49,1644.676025390625,0.23725952208042145,14,0.0,0,3,STANDARD,2018-09-12,35
280.3514404296875,280.3514404296875,R_A4,49,1642.9346923828125,0.22709761559963226,15,0.0,0,2,STANDARD,2018-09-12,35
279.8418884277344,279.8418884277344,R_A4,49,1644.5889892578125,0.13281746208667755,16,0.0,0,29,STANDARD,2018-09-12,36
279.6159973144531,279.6159973144531,R_A4,48,1644.1129150390625,0.0889696553349495,17,0.0,0,29,STANDARD,2018-09-12,36
280.2229309082031,280.2229309082031,R_A4,48,1649.268798828125,0.18482494354248047,18,0.0,0,29,STANDARD,2018-09-12,37
280.84197998046875,280.84197998046875,R_A4,48,1654.23974609375,0.17861606180667877,19,0.0,0,29,STANDARD,2018-09-12,38
281.1435241699219,281.1435241699219,R_A4,47,1661.752685546875,0.6680942177772522,20,0.0,0,29,STANDARD,2018-09-12,38
275.1122741699219,275.1122741699219,R_A6,42,1694.17333984375,1.0,1,3.047172431915046e-13,0,1,STANDARD,2018-11-07,17
275.2555236816406,275.2555236816406,R_A6,42,1695.7083740234375,1.0,2,1.8629469169563484e-13,0,2,STANDARD,2018-11-07,17
275.3957824707031,275.3957824707031,R_A6,42,1697.243408203125,1.0,3,1.4383806645756891e-13,0,3,STANDARD,2018-11-07,17
275.5321960449219,275.5321960449219,R_A6,42,1698.778564453125,1.0,4,2.408512571241278e-13,0,4,STANDARD,2018-11-07,17
275.6676330566406,275.6676330566406,R_A6,42,1700.3135986328125,1.0,5,3.8445378065972424e-13,0,5,STANDARD,2018-11-07,17
275.5091247558594,275.5091247558594,R_A6,42,1701.8487548828125,1.0,6,1.4214200996787163e-11,0,6,STANDARD,2018-11-07,17
275.6543884277344,275.6543884277344,R_A6,42,1703.3839111328125,1.0,7,1.68043912118776e-11,0,7,STANDARD,2018-11-07,17
275.79962158203125,275.79962158203125,R_A6,42,1704.9189453125,1.0,8,1.140304604213549e-11,0,8,STANDARD,2018-11-07,17
276.2449645996094,276.2449645996094,R_A6,42,1706.4539794921875,1.0,9,6.799664455624244e-13,0,9,STANDARD,2018-11-07,17
276.6632385253906,276.6632385253906,R_A6,42,1707.989013671875,1.0,10,3.4275677456875597e-13,0,10,STANDARD,2018-11-07,17
277.9037780761719,277.9037780761719,R_A6,42,1709.9228515625,1.0,11,-3.653606583942093e-11,0,11,STANDARD,2018-11-07,17
278.12457275390625,278.12457275390625,R_A6,42,1712.2554931640625,1.0,12,-2.0981823917187725e-11,0,12,STANDARD,2018-11-07,17
278.357421875,278.357421875,R_A6,42,1714.5880126953125,1.0,13,-2.277040318451884e-12,0,13,STANDARD,2018-11-07,17
278.57830810546875,278.57830810546875,R_A6,42,1716.920654296875,1.0,14,-1.4984833035872058e-12,0,14,STANDARD,2018-11-07,17
