order,utm_x,utm_y,measured_depth,true_vertical_depth,zone,pressure,swat,sgas,soil,valid_zone,is_active,i,j,k,well,time
0,460994.9,5933813.29,1697.9,1648.9,Valysar,299.12188720703125,0.06118010729551315,0.0,0.9388198927044868,True,True,21,29,2,R_A2,2018-03-01
0,462753.44,5932869.64,1673.4,1624.4,Therys,283.5782165527344,0.05475344881415367,0.0,0.9452465511858463,True,True,28,40,11,R_A3,2018-07-03
1,462753.44,5932869.64,1690.7,1641.7,Volon,284.44329833984375,0.0547967255115509,0.0,0.9452032744884491,True,True,28,40,28,R_A3,2018-07-03
0,464008.822,5931878.919,2578.7,1634.538,Valysar,276.1911315917969,0.059203989803791046,0.0,0.940796010196209,True,True,31,50,3,R_A4,2018-09-12
1,464291.761,5932429.155,3197.5,1643.655,Volon,281.9847717285156,0.8377806544303894,0.0,0.1622193455696106,True,True,35,48,29,R_A4,2018-09-12
0,461519.21,5935692.65,1737.8,1688.8,Valysar,280.7370300292969,1.0,-1.131200168258406e-11,1.131200168258406e-11,True,True,30,19,2,R_A5,2018-04-28
1,461519.21,5935692.65,1769.1,1720.1,Volon,280.1687316894531,1.0,-6.53775373681692e-13,6.53775373681692e-13,True,True,30,20,27,R_A5,2018-04-28
0,461292.74,5931883.26,1759.9,1710.9,Therys,274.841552734375,1.0,-5.4043779000589875e-12,5.4043779000589875e-12,True,True,16,41,10,R_A6,2018-11-07
1,461292.74,5931883.26,1777.4,1728.4,Volon,276.8228454589844,1.0,-2.502715645402026e-13,2.502715645402026e-13,True,True,16,41,27,R_A6,2018-11-07
