ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,281037151.51,44961694.37,33491160.72,21063622.74
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,217141855.78,41212256.52,32363641.43,20354491.13
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,127877366.67,26691808.51,21724513.02,13663215.51
LowerReek,Region_2,0.0,0.0,0.0,0.0
