SWAT,CONBPRES,PRESSURE,CONKPOS,SGAS,CONIDX,WELLMODEL,DATE,WELL,CONJPOS,CONIPOS,DRAWDOWN,DEPTH
0.05420084297657013,284.4848937988281,284.4848937988281,3,0.0,4,STANDARD,2018-09-12,R_A4,52,31,0,1631.5498046875
0.05583230406045914,284.62249755859375,284.62249755859375,4,0.0,5,STANDARD,2018-09-12,R_A4,52,31,0,1633.610107421875
0.057659395039081573,284.61236572265625,284.61236572265625,4,0.0,6,STANDARD,2018-09-12,R_A4,52,32,0,1632.3968505859375
0.058183420449495316,284.7983093261719,284.7983093261719,4,0.0,7,STANDARD,2018-09-12,R_A4,51,32,0,1635.880615234375
0.06079419329762459,284.96240234375,284.96240234375,4,0.0,8,STANDARD,2018-09-12,R_A4,51,33,0,1637.321044921875
0.05827432870864868,284.83905029296875,284.83905029296875,3,0.0,9,STANDARD,2018-09-12,R_A4,51,33,0,1635.474609375
0.27943626046180725,285.27349853515625,285.27349853515625,4,0.0,10,STANDARD,2018-09-12,R_A4,50,33,0,1642.1485595703125
0.6505950093269348,285.2327880859375,285.2327880859375,4,0.0,11,STANDARD,2018-09-12,R_A4,50,34,0,1641.132080078125
0.09673932939767838,285.10162353515625,285.10162353515625,3,0.0,12,STANDARD,2018-09-12,R_A4,50,34,0,1639.20703125
0.16234445571899414,285.1928405761719,285.1928405761719,3,0.0,13,STANDARD,2018-09-12,R_A4,50,35,0,1640.9061279296875
0.18784745037555695,285.06842041015625,285.06842041015625,2,0.0,14,STANDARD,2018-09-12,R_A4,50,35,0,1639.0426025390625
0.23909930884838104,285.0959167480469,285.0959167480469,2,0.0,15,STANDARD,2018-09-12,R_A4,49,35,0,1641.93212890625
0.09695826470851898,278.6807861328125,278.6807861328125,30,0.0,16,STANDARD,2018-09-12,R_A4,49,36,0,1642.357421875
0.05902804434299469,278.1240234375,278.1240234375,30,0.0,17,STANDARD,2018-09-12,R_A4,48,36,0,1639.6068115234375
0.07154189050197601,278.868896484375,278.868896484375,30,0.0,18,STANDARD,2018-09-12,R_A4,48,37,0,1646.7513427734375
0.680901050567627,279.5238952636719,279.5238952636719,30,0.0,19,STANDARD,2018-09-12,R_A4,48,38,0,1653.461669921875
0.18194645643234253,279.6606140136719,279.6606140136719,30,0.0,20,STANDARD,2018-09-12,R_A4,47,38,0,1657.8184814453125
1.0,274.4243469238281,274.4243469238281,1,-1.5073864503786533e-16,1,STANDARD,2018-11-07,R_A6,42,17,0,1695.20263671875
1.0,274.5685729980469,274.5685729980469,2,-7.81495162623928e-17,2,STANDARD,2018-11-07,R_A6,42,17,0,1696.7510986328125
1.0,274.70916748046875,274.70916748046875,3,-4.573875344777265e-17,3,STANDARD,2018-11-07,R_A6,42,17,0,1698.299560546875
1.0,274.8454895019531,274.8454895019531,4,-4.1432676171948205e-17,4,STANDARD,2018-11-07,R_A6,42,17,0,1699.84814453125
1.0,274.9794921875,274.9794921875,5,-6.395806156629823e-17,5,STANDARD,2018-11-07,R_A6,42,17,0,1701.3966064453125
1.0,275.1170349121094,275.1170349121094,6,-3.289868767355651e-15,6,STANDARD,2018-11-07,R_A6,42,17,0,1702.9451904296875
1.0,274.96368408203125,274.96368408203125,7,-6.238647531247362e-15,7,STANDARD,2018-11-07,R_A6,42,17,0,1704.49365234375
1.0,275.4144287109375,275.4144287109375,8,-2.327970264459346e-16,8,STANDARD,2018-11-07,R_A6,42,17,0,1706.042236328125
1.0,275.5683288574219,275.5683288574219,9,-2.2237730358484504e-16,9,STANDARD,2018-11-07,R_A6,42,17,0,1707.5906982421875
1.0,275.4221496582031,275.4221496582031,10,-1.611167796400359e-14,10,STANDARD,2018-11-07,R_A6,42,17,0,1709.1392822265625
1.0,285.2193908691406,285.2193908691406,11,0.0,11,STANDARD,2018-11-07,R_A6,42,17,0,1711.055419921875
1.0,285.4355773925781,285.4355773925781,12,0.0,12,STANDARD,2018-11-07,R_A6,42,17,0,1713.3392333984375
